feature,n_total,n_anomaly,ratio,residual_max,residual_min,upper,lower,null_ratio
Tdiff,52583,958,1.8218815967137667,15688.743173025796,-18508.587476483914,5030.735430163088,-5031.1430764185025,0.0
Tvl,52582,857,1.6298353048571756,17.184985883692505,-54.368654474913754,4.458266850061048,-4.461994893778937,0.0019017553201605081
Trl,52583,614,1.167677766578552,23.602565017869523,-139.65761234243308,4.780341502631919,-4.78371793915879,0.0
P,52526,925,1.761032631458706,155443.03711219275,-28131.31362506203,11660.973233768544,-11661.026193525015,0.10840005324914896
