meter_urn,thermal_mode,group_name,description,period_type,period_label,row_count,measurement_count,measurement_columns,joined_weather_columns,usable_column_count,usable_columns,start_ts,end_ts,mean_null_ratio_usable,pair_count,top_pair,top_corr,top_abs_corr,error
V.K21,cooling,cooling_thermal,중앙 냉수 공급 메인,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.013958,136,Igc~Igm,0.999125,0.999125,
H1.K11,cooling,cooling_thermal,HVAC 3&5,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.014185,136,Igc~Igm,0.999125,0.999125,
H1.K12,cooling,cooling_thermal,HVAC 2,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.014199,136,Igc~Igm,0.999125,0.999125,
H1.K14,cooling,cooling_thermal,Office&Reception,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.014136,136,Igc~Igm,0.999125,0.999125,
H1.K15,cooling,cooling_thermal,HVAC 3,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.014064,136,Igc~Igm,0.999125,0.999125,
H1.K16,cooling,cooling_thermal,Server O1,6year,all,44677,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-11-26 10:00:00+00:00,2023-12-31 22:00:00+00:00,0.008047,136,Igc~Igm,0.999119,0.999119,
H2.K21,cooling,cooling_thermal,Office 냉방,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.014199,136,Igc~Igm,0.999125,0.999125,
H1.W11,heating,heating_thermal,총 난방,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.013805,136,Igc~Igm,0.999125,0.999125,
H1.W12,heating,heating_thermal,CHP 열 생산,6year,all,52583,7,"P,Tdiff,Trl,Tvl,V,W,qv","Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",17,"P,Tdiff,Trl,Tvl,V,W,qv,Ah,Dc,Dp,H,Igc,Igm,Sc,Ta,Ua,rho",2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00,0.013805,136,V~W,0.999839,0.999839,
