feature,n_total,n_anomaly,ratio,residual_max,residual_min,upper,lower,null_ratio
Tdiff,44677,689,1.542180540322761,11647.81422626985,-11136.137346801419,1754.122582954592,-1753.9556243237398,0.0
qv,44677,677,1.515321082436153,0.9793818642273071,-2.894015253869151,0.4046999191097072,-0.40469642029653513,0.0
Tvl,44677,1045,2.339011124292141,15.71588329664111,-15.161113076360964,4.990919624283455,-4.987905320664554,0.0
Trl,44677,1016,2.274100767732838,14.856823978277015,-10.986680797117653,4.552167710207688,-4.549332812410948,0.0
P,44677,213,0.47675537748729774,218379.6002403465,-36435.94460169827,10261.697314231102,-10262.280181059037,0.0
