year,month,P,Tdiff,Trl,Tvl,V,W,qv
2018,11,4627.71973368315,-1197.9696487358165,8.209692490655794,6.969325518178729,1526551.851851852,848.7962962962963,3.3511192660550466
2018,12,4065.3124129124803,-1023.6920433664953,11.50737040145443,10.483646944157424,2977778.1676361714,2702.8897849462364,3.4330441195720613
2019,1,4271.21834825528,-1079.091586172042,9.935450528308136,8.858624411376555,5530600.577075621,5718.629032258064,3.4443650584165586
2019,2,3858.5185445865395,-951.8766065501242,12.627269206681742,11.695013909633412,7970319.6262685405,8696.488095238095,3.5788197697771125
2019,3,4325.819076882479,-1064.8107326390452,9.92981129661969,8.851884115734778,10431846.606138164,11537.658142664872,3.4933209933880214
2019,4,4404.251721965356,-1095.8261390453088,9.990532785967025,8.867975197044847,12967087.066484518,14731.763888888889,3.507351953859562
2019,5,3208.2032797611632,-820.8713427658321,9.404675629253505,8.563639331163627,15449226.032724306,17398.548387096773,3.28744777087385
2019,6,4348.800175888921,-1095.4083157339262,9.515096631271717,8.412286165405469,17907270.201076813,20322.32978301315,3.422475467033178
2019,7,5899.748397734422,-1397.7100482879766,10.183034587355374,8.819403603040834,20461660.011636402,23949.20979992808,3.6048123856875915
2019,8,6747.031582518895,-1664.0173152421435,10.324677871056114,8.71778919477197,23109059.287819784,28773.395664452135,3.5408835065612316
2019,9,6062.32333678671,-1472.9746221761338,12.567626865006396,11.109208193999855,25690085.509578016,33577.41636662432,3.596840727636631
2019,10,6181.6054087379025,-1491.2790723189964,11.00085182801385,9.492867471614334,28306427.384895314,38004.88565445469,3.5966701683747324
2019,11,5680.404496835503,-1407.8556611235367,10.476893444444642,9.128311883943942,30884752.35313043,42464.416666666664,3.494283658396443
2019,12,4163.3105845039245,-1024.0965384626309,10.893018129676609,9.872381170673252,33435793.98924017,46080.27402600228,3.5643129100030175
2020,1,3606.453887057768,-879.9693474728682,13.631432744381662,12.750616565217669,36062028.766952634,48931.05834152324,3.5905467373850115
2020,2,3793.8434760057366,-920.2320383148024,12.010880596594644,11.097860880674752,38593834.81327538,51544.90632273354,3.586581159156112
2020,3,3547.5410672404105,-710.5664741602943,11.728886659650243,11.0339894573325,41083961.5857821,54264.54102855263,3.3865591329885794
2020,4,4260.593173486903,-1083.0513158275041,11.838331125147588,10.762606999978773,43518843.42283679,56957.13141442245,3.2694814711210327
2020,5,4862.5741574155745,-1304.2004059517972,13.17919986892629,11.887846091582027,45919749.387449324,60439.852150537634,3.196043138765361
2020,6,4386.320073610333,-1202.7153131503044,11.003602247135802,9.80544060216227,48229854.86691441,63826.248486766715,2.7679589886302693
2020,7,5526.938578903004,-1546.930104302479,12.527116887274236,10.946740130897966,50504838.823814556,67515.51075268818,3.0716768035199133
2020,8,6146.430921500508,-2172.4586925169638,13.169511305459867,10.929098186798855,52623346.02689862,71650.81989247311,2.5121375986068286
2020,9,6599.075433136369,-2251.2369557287357,11.011134772800164,8.55737230859055,54422931.02504553,76488.33333333333,2.5279273246195735
2020,10,6710.571111600102,-2182.933458253506,10.739664047657218,8.445090502007414,56319464.201342285,81395.4899328859,2.6089825688867583
