year,month,P,Tdiff,Trl,Tvl,V,W,qv
2018,1,4932.779561269407,-188.13065347834484,11.739649455759377,11.558414112631846,44141028.13082845,18608.28402366864,13.49066671441758
2018,2,4927.945363373978,-156.82247182598553,11.48654993414738,11.37169340618945,53225774.848235115,22025.744047619046,13.35619472770641
2018,3,933.140598291064,-321.93728561003417,16.05656544618318,15.759338439291604,59260068.10250866,24332.436069986543,2.2575066083295656
2018,4,4628.510853419708,-249.02360522019512,16.935040531939592,16.637081262877462,61812714.524634235,25771.11821824263,8.126623149115202
2018,5,12162.745655575609,-342.07097589059657,15.864751218200453,15.45485477450487,69583225.80730979,30632.795698924732,13.74887128273571
2018,6,19450.14696801888,-517.8598914960016,15.670719905176481,15.1888019026151,81848707.81509002,43858.88888888889,17.66722644845817
2018,7,26205.797161022118,-624.6949043985627,15.754630636955348,15.125409584574326,95603846.90298343,59856.854838709674,20.407685057658856
2018,8,30820.58375924175,-703.4907803986684,11.79696647223014,11.036735143982474,116422689.3040499,83695.69892473119,34.210335767026784
2018,9,16946.113729500932,-426.8312001547539,11.316909213682466,10.767126898198896,140386755.23235428,100486.80555555556,31.093694952358444
2018,10,9695.224346959882,-287.6281087129096,10.895828064849113,10.621057077304936,162017134.70324934,109897.71812080537,28.542269108194578
2018,11,8820.346922423521,-271.37595733222315,10.222814212183483,9.934465303123194,182364817.0509459,116372.08333333333,27.305980718107904
2018,12,8153.940183030241,-241.38129838669963,11.088267867648852,10.813768228918468,202327270.9897761,123314.65053763441,27.40568710001227
2019,1,7638.871139048152,-346.912413695909,9.931354795801058,9.340570349322357,222216801.24238807,129520.0629672451,21.53570118624964
2019,2,137.71689979275317,-353.38000944384737,17.974907191875612,14.416726175493832,228511138.39285713,132000.0,0.07617451685868037
2019,3,3048.710156786663,-230.63260762568038,14.561089467553622,14.341103635540629,230195947.83185875,132948.4522207268,5.933177151763713
2019,4,6800.385589787875,-311.9207178610846,13.137579822153466,12.638955542846617,236392883.29705527,136350.27777777778,12.131171979957815
2019,5,11305.754860251398,-330.1314395519352,9.150342492528281,8.814018833625116,251905518.3983342,143549.7311827957,28.299876195877435
2019,6,29883.61548738016,-723.092378926998,10.452303890622103,9.745675124433458,274646377.41211295,157020.274323793,33.48385330016362
2019,7,31084.101020987706,-758.9526299639788,11.006956092045034,10.274650231623964,299066398.8763294,179634.84162090727,33.286727184333024
2019,8,22771.498661928064,-569.2434141510977,10.424069369861963,9.7899035332828,324039279.38344646,201027.3907233554,33.0672264527614
2019,9,4883.98412675546,-191.1370261581906,16.870508755065977,16.657892390251828,340616273.72548574,212598.55536975103,8.861316082741018
2019,10,1083.4164607073037,-417.6566845226561,19.626811891107998,19.213244733884782,343441966.55583674,214152.21476510068,1.3997289433710138
2019,11,102.35810415848185,-440.36157010790413,20.89747322981255,20.471430446446202,343915465.2409305,214581.52777777778,0.040583884549152356
2019,12,114.06110021642479,-453.0603468034865,20.245219192388802,19.811665027656982,343951323.47042274,214665.99462365592,0.04377261754390171
2020,1,83.28518126799459,-395.1732196484549,20.286098041088835,19.90175872492799,343988513.67181534,214730.51075268816,0.043412713634055605
2020,2,114.33824757134182,-466.8070848617639,20.582162312979843,20.08779228156979,344023904.41590506,214812.06896551725,0.04647683106752462
2020,3,226.39987140032397,-354.9862341833667,20.461957675792895,20.149623882559002,344119980.16650856,214957.0991738795,0.23548285724527426
2020,4,5295.37461164947,-256.34289019928104,17.286692230093543,16.939686282645486,346524136.1101643,216828.47222222222,7.283643437863406
2020,5,5237.247434117019,-236.7382866256513,18.972977990505722,18.732926167513913,351726250.349646,220359.811827957,8.73265536372718
2020,6,10611.565820715106,-243.0832551919681,17.589144463228298,17.36574093420095,360878522.4574985,226222.5,15.248461005705458
2020,7,14995.90518825609,-371.6749158814693,18.217242198346394,17.857544056236296,373963115.9578449,235596.10215053763,19.10867651271133
