year,month,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f
2019,8,24.91509038865977,25.59515498018726,25.634623488574626,13132.106742172922,4276.877731655217,4498.930095436468,4379.055959802575,0.8846998727279932,0.8303744658921118,0.797999188236499,0.4051510732569987,11156.921522705316,229.47749683819174,229.35688818522394,229.63869287900036,106387.42935350738,89425.3710444147,89420.33128153544,-5.039762879256274,106387.43935350738,0.01,50.07745714444177
2019,9,11.676511346226985,12.028347099388073,11.782600683638124,6041.7878253902945,1974.2587181554054,2096.584709195422,1980.8405154627844,0.9452331182980434,0.8676495864347953,0.8116889198430227,0.19419666080203613,5095.5760855660355,229.9893394618745,229.98134572654092,230.47985900301035,114425.57632904426,96190.06332938615,96185.03638908756,-5.026940298611112,114425.58632904425,0.01,50.06468505307341
2019,10,2.757244842408889,2.8644596705853784,2.4837627899802746,1415.8183163867088,488.0175391777063,514.746787880366,413.4035685611948,0.9861157895914265,0.8965545836100276,0.8309275904648342,0.02167058573203049,1072.8027650883994,229.99537569635928,229.8797687421808,230.6445790794893,116533.06844293888,97940.36119960225,97935.35601619819,-5.00518340408275,116533.07844293886,0.01,50.05227112200365
2019,11,14.004224649598791,14.561381691294324,14.523592648197575,7136.147294797052,2309.291485278305,2477.4969141630554,2353.0474939571563,0.9135804784999719,0.852248792036302,0.8085765230143838,0.2435579848818913,6395.265477915078,229.7587910049965,229.57846912497138,230.42548452303276,119025.66013912637,100088.1233057213,100083.12636542268,-4.996940298611111,119025.67013912635,0.01,50.022361586632904
2019,12,8.211264494640234,8.52127557919881,8.35583497204488,4006.3007125226363,1310.6849305437138,1405.0424646149868,1296.6478038737635,0.9436049170975044,0.8725608440029486,0.8127579306080089,0.0753853654000922,3676.8660507385653,230.4531666859587,230.21430750233353,231.0896391801559,124265.19208032526,104842.19485878374,104837.20481364641,-4.99004513732079,124265.20208032525,0.01,50.016219350208026
2020,1,0.5197188363036952,0.5584163571659199,0.11868756360578518,222.48593559786,106.22944773393739,106.16016831334633,10.199768356002922,0.9992188397079305,0.9077849805579721,0.8360152827794826,-0.018706732715649335,33.169707582177836,230.15771987917512,229.8974959512005,230.9414172350198,125273.70840292919,105704.79388191219,105699.81596349206,-4.977918420147904,125273.71840292918,0.01,50.01745974217141
2020,2,1.141708950081005,1.216808314073851,0.7966258827425632,515.1776228970338,199.6089172124749,206.9341692017975,108.54905066213927,0.9940276168815104,0.905443129567652,0.83256533397728,0.006587390627175293,329.3018304204422,230.38054924145047,230.12126285345522,231.14862063904036,125487.50225097369,105779.21122042826,105774.30107610667,-4.910144321599617,125487.51225097368,0.01,50.02471954436197
2020,3,0.7993658403807046,0.8536490269017992,0.41444086338577096,350.25949836464287,146.59708816119004,150.1472584966525,53.45502005884774,0.9966973120289899,0.9073662594170129,0.8330420340429407,-0.0014977884753222767,166.27727044803868,230.6752891273988,230.45878237811354,231.38221530646618,125888.47550594877,106054.39354982947,106049.54928786197,-4.84428888542134,125888.48550594876,0.01,50.032097703636346
2020,4,5.719472412053742,5.823821049223197,5.516774663836349,2907.949488825727,979.4111926157566,1012.2202013435293,923.0810004038295,0.9713719776678992,0.8866903577968903,0.8203449998809667,0.11405559728470901,2429.087465030499,231.00331442819603,230.599673139776,231.14319477401753,127305.47673981897,107205.20461235185,107200.40503316435,-4.800148631944444,127305.48673981898,0.01,50.0414164114798
2020,5,4.1905849014336916,4.28135506639638,3.8912308467741936,2105.325677079661,720.7108641059258,740.7840486441623,650.2837321908602,0.9758971102150538,0.8901490475718316,0.8208987418380891,0.07077160618279568,1674.4977962222367,230.96365832925363,230.6185025008814,231.05021263000174,128929.00650329718,108518.49525769982,108513.7467313797,-4.751201051299283,128929.01650329717,0.01,50.04752890152182
2020,6,13.140431682946833,13.522191449702468,13.01589371261369,7101.311420301061,2341.5235435958652,2435.4031768284185,2300.247993046064,0.9176123337998168,0.8561863888899623,0.8036807507049971,0.2751105718005404,5521.638401891237,230.34902490034534,230.11477808183056,230.531471313556,131989.98927651448,110918.51289301366,110913.78063327061,-4.735398631944446,131989.99927651449,0.01,50.06246489969447
2020,7,17.51677096703694,18.2661051503498,18.045125919927727,9639.782455786546,3132.6206232078853,3332.4525215347558,3197.692283978568,0.8972532898071278,0.8441598622149811,0.8075593565178142,0.38109804268305797,7301.664489506213,230.2230209148043,230.20758421723173,230.75461386995116,138477.0746399569,115960.16905786436,115955.45480573778,-4.718391911514337,138477.08463995694,0.01,50.06870944269816
2020,8,18.254631144327664,18.863256349497977,18.689074053455055,11548.008790390386,3423.9575850855113,3592.482955127587,3473.6464987761838,0.9072335557718993,0.8428699999631221,0.8122352875129814,0.39929551034178434,7709.678051885004,229.81692275152415,229.6721373334142,230.14608657906572,146053.3971054464,121205.73501844333,121201.0952108834,-4.640116699710648,146053.40710544641,0.01,50.08516073343063
2020,9,28.591532430429798,29.49222577861351,29.473315715080723,22289.009104872755,5310.203355278967,5568.816460963087,5429.483278151277,0.8532044791842449,0.8167915588749188,0.8064820219461696,0.5686972597083402,15159.6073142622,229.43372459101687,229.19679137152335,229.61368003888117,158541.97969205503,129801.49997722109,129796.17311129921,-5.327532588541668,158541.98963725005,0.009945195023148088,50.07999132166022
2020,10,17.444986564774837,18.056002484043965,18.00405290277625,8938.541520040708,2894.9006580646937,3092.7219013752892,2977.5565506528037,0.8670189931081203,0.8220289524767989,0.7925456456661221,0.35070479095610074,7785.349575697729,229.48580524076723,229.25718415140287,230.01234202562088,170652.9419381283,139522.98092736513,139517.01164671982,-5.974179974161074,170652.95187754498,0.0099394166666666,50.03834586684492
2020,11,3.047798150045537,3.1796217326958103,3.212281237690887,1575.8021532255616,505.1957648280965,549.7888981274203,524.8917694140862,0.5366918658925318,0.1348900925925926,0.5387053732164542,0.06838778536733454,1354.7396777322404,229.55749864360587,229.3399592528496,230.18994197337403,174731.77468923412,143075.98284212383,143072.3217786905,-3.6626051000000004,174731.80032309523,0.0255644166666666,50.02044935807826
2020,12,4.910754024264641,5.09479439986857,4.908866634573217,2200.845158706201,729.7859057929129,777.9912075110906,705.8101313913578,0.8382388147761873,0.6559526100861972,0.7362439873520884,0.06327223961558422,2170.811251054965,230.19397620075165,229.8839774139365,230.81406049261514,175426.95262806106,143738.09779249853,143739.67815614855,1.5758475209677418,175426.98259435946,0.0299394166666666,50.00994025509397
2021,1,9.22328610897069,9.530817914650202,9.286233946251249,4309.940035289933,1421.149201326546,1513.429655889496,1400.0784393002002,0.9114734323450219,0.8527029976630173,0.7983818753137739,0.16443334633320097,4157.319979335735,229.8444166563368,229.55854860414735,230.40186976778142,178179.49854016866,146430.28253138627,146432.08880901473,1.7972856930107524,178179.52847958534,0.0299394166666666,50.004446184965715
2021,2,9.408020401878598,9.749485007254055,9.53486792469695,4486.4913089738275,1468.071048073952,1565.9204360402093,1454.577513264567,0.9136106869800871,0.8542229015918053,0.796880758117402,0.1955511976502717,4255.478976940779,229.77687303398852,229.51954411577577,230.3237094139655,181410.35262357225,149520.03644116485,149521.85071850533,1.8053636499999999,181410.3825778699,0.0299394166666666,50.009308384282676
2021,3,7.3693247823650045,7.607457226914266,7.407204171346515,3542.0057648082657,1164.704994888461,1242.4625742608725,1137.0347108769326,0.9335616944232245,0.8599884599556135,0.8032585336057199,0.1851130693212551,3282.782490551748,229.96146154356381,229.75389532745078,230.59279019975725,184053.62144032333,152022.0301361612,152023.90968554467,1.8731025463660829,184053.65137974,0.0299394166666666,50.01775588675274
2021,4,3.476116488838012,3.5999700322765484,3.315629342826056,1651.2290427577,561.4821906819403,591.9018208514415,500.03856329862015,0.9704682571023071,0.8898164497114764,0.8139896307867753,0.10488697168460555,1448.1271347584373,230.53863765702303,230.29688421515542,231.10325872255498,185884.18927545147,153674.75867788584,153676.76687486918,2.0032803166666664,185884.21921486818,0.0299394166666666,50.02777240732068
2021,5,9.17026164874552,9.357864312764717,9.163689767454663,4484.3620790733885,1488.174930952171,1545.4023768949407,1455.9229912435976,0.9239436691393147,0.8578720023925313,0.7936178477937534,0.2514587549056179,4099.95519954536,230.74790599844292,230.5099851744417,230.97944613373286,188047.5311259164,155637.73972089475,155639.83464099636,2.0886028973118274,188047.5610653331,0.0299394166666666,50.05051822412768
2021,6,25.772024184130753,25.974545568531013,26.151955504591992,12773.819894822227,4198.531970670705,4320.837518624276,4265.39580215247,0.8532165819455222,0.8072097311825112,0.7720860641134091,0.4412918052768548,11978.301947741213,229.8954471490594,229.6269562457466,230.03107134405877,194770.36786844255,161861.51512456918,161863.61584933032,2.0972108722222225,194770.3978078592,0.0299394166666666,50.0787782856203
2021,7,23.46067605214727,23.407921823272257,23.550542101949638,11037.912934964232,3650.8481478696604,3711.407006434819,3681.2570918231804,0.8629715219019919,0.806956303162081,0.7626556321243904,0.4148412143299061,11256.008889368133,230.07584143136367,229.75990447512075,230.2417638664559,202280.2620345149,169211.94854551723,169214.0934790597,2.142231929569892,202280.29197393157,0.0299394166666666,50.07680063270241
2021,8,21.934849554174743,21.91198526243799,21.733081574498108,9988.47474594938,3334.0780341015925,3353.5589883218754,3309.452632165155,0.8542053020371415,0.8033513844589043,0.7552617728284129,0.39570008794854095,10435.621301148716,230.1645713986061,229.84348179429094,230.25761291631053,211213.08425233027,178411.99688852724,178414.20378443532,2.20169429516129,211213.11419174695,0.0299394166666666,50.06997749162694
2021,9,27.678909112616314,27.82175449676455,27.828942657103823,12857.591875576807,4259.080642803203,4334.816668125759,4272.844176345248,0.8264243544109356,0.7840163617610068,0.7465796911370975,0.4244841626821494,13436.43118888699,229.86926160277406,229.54718283481424,230.04624420467186,218389.85176522454,185888.61203622672,185890.84499709896,2.22536365,218389.88170464124,0.0299394166666666,50.06646023493355
2021,10,17.244853921383715,17.61604012952425,17.348407736640926,7791.99823042689,2578.7713742719443,2666.0854476840136,2556.184248716397,0.8797475385441184,0.826496275534529,0.7726860607121052,0.25463290039241576,8420.287984932334,229.8397678705105,229.69298482944723,230.3984581454723,226954.34300118985,194979.78807415426,194982.02175995192,2.22536365,226954.37294060655,0.029939416666666604,50.04307504205995
2021,11,5.044562479080885,5.173092975817376,4.829984443417621,2219.2872061096264,753.4670841174448,779.9952576501148,686.3788488524114,0.963435053704594,0.883255956782597,0.8119382859915376,0.1573623265296629,2312.875411770991,230.16138918996634,229.88717722541014,230.80335552911453,230875.7489707118,199198.04380971642,199200.2819372553,2.2349747611111104,230875.7789101285,0.0299394166666666,50.0201166581045
2021,12,5.0982091959828555,5.217694618634891,4.961653701500463,2171.4987486540776,734.3200204716052,761.5665909351312,675.3883845737126,0.9556509687064026,0.8792643132625491,0.8071816835320854,0.10290581028815544,2351.3939360806307,230.36056177344338,230.10730676009166,231.02326593692737,232070.75273399046,200452.0621965837,200454.3824795885,2.3179711768817204,232070.78267340714,0.0299394166666666,50.01672155329429
2022,1,5.332534369628779,5.399172657775558,5.013530882763383,2272.203350909278,777.9909422667314,795.2760867064017,706.1963150210794,0.9606033359309659,0.8794568735988012,0.8038178376006228,0.1269769560858452,2423.391216768758,229.83500620940123,229.6510533000438,230.43205489085727,233655.26875562436,202164.2354231797,202166.62979220602,2.3918018220430106,233655.2986950411,0.0299394166666666,50.0086793501245
2022,2,10.80201188595115,11.109219628245764,10.618697612719952,4828.8883745303965,1621.4885875760313,1676.939258233314,1531.7163681633,0.9257475138810752,0.8535726198659109,0.7990033234126983,0.17029748019938848,5210.157100564338,230.0207974523484,229.91062021328548,230.79111450608247,236280.56022885704,204969.10353976538,204971.90656710585,2.7988904357142856,236280.5901682737,0.0299394166666666,50.00464848102264
2022,3,1.8791142093144966,1.945962369784029,1.5789411240335907,797.6325812749275,290.70836608344547,297.45781062779014,209.82879516838395,0.9885112842840289,0.9004281567532911,0.8210832364686933,0.11082758091918007,734.6894811832109,230.483724617376,230.24531175281487,231.04199614410996,238176.3543931655,206989.55842770185,206992.46258004638,2.9020123713997306,238176.3843325822,0.0299394166666666,50.01350700280293
2022,4,0.4969527840741419,0.5121478151324281,0.09497684870419114,206.131399332119,100.60667732999393,94.60899835875836,10.94346478066181,0.9976689811020035,0.9033500859517305,0.81483056295059,0.15147091321341832,37.173773309426224,230.1627550612282,230.06810080556033,230.5062695051609,238490.78802279517,207210.36009559603,207213.44369535716,3.083446983333334,238490.81796221182,0.0299394166666666,50.02719415338872
2022,5,7.791458750146894,7.872291200879639,7.555006628890665,3767.769599164904,1266.978307401583,1292.079837071802,1211.1627257164787,0.9638174411454243,0.8781310781343146,0.8015942283349529,0.20863407869405473,3510.694519797726,230.3199027722538,230.19992959956195,230.60834778409426,240158.7202365795,208738.15559343057,208741.27336299454,3.1161432198924732,240158.75017599616,0.0299394166666666,50.062877351530055
2022,6,18.301464508132316,18.541177844469843,18.38878814117767,9419.092904715744,3117.223992063673,3200.2998045456397,3104.8518615175135,0.9347794432753718,0.8597295583278207,0.7945207292346963,0.37941836095389886,7969.241279587443,229.85493101985784,229.86698868864136,230.19456959793342,243025.20314409523,211166.8093687442,211169.93741294974,3.12536365,243025.23308351194,0.0299394166666666,50.07475750190846
2022,7,44.00166882637337,44.34324310734021,44.798905675075815,22160.143580541902,7271.963834291887,7479.634014165056,7412.007340578927,0.8107076934710261,0.7763929431843218,0.7551899966949424,0.5532982853930699,20351.659431504842,229.88967494961577,229.81429886614742,230.25596834222088,258349.78193528758,225256.10036157572,225259.22728436554,3.1261835424731186,258349.81187470426,0.0299394166666666,50.08570086194209
2022,8,14.265713006419297,14.596992498048015,14.23598323231385,7625.906655868791,2539.9631750672042,2597.3082921716173,2495.4940584218375,0.9499415494347228,0.873800208590399,0.8020928244649701,0.3890536136083201,5682.161077379218,229.76214592881485,229.78247381926946,230.10472892403612,267760.7378345766,233035.92698771783,233039.06673308826,3.1366270908602147,267760.76777399326,0.0299394166666666,50.091393258419934
2022,9,2.2827556842431873,2.3204812644051844,1.9364182001425891,1133.8702505078884,405.2876305327257,406.9128189810531,321.60166996702213,0.9926838892069197,0.899881734801874,0.8123227861262903,0.19907699877098142,793.6436977430861,230.70410532529817,230.65138541789076,231.23945280124798,270861.52323298797,235342.71694166085,235345.93009697754,3.212058094444444,270861.5531724046,0.0299394166666666,50.06490740639999
2022,10,1.181282545264073,1.2086147646247851,0.8200241336878834,563.42987830161,216.3120941541057,215.74838050446058,131.43716120952067,0.9972568672754613,0.9025796228226135,0.8168303156815592,0.21254167345142475,324.3012990207944,230.00051415445702,229.85562569908586,230.5013395816403,271309.72544014535,235610.9577734795,235614.1732042436,3.21536365,271309.75537956203,0.029939416666666604,50.05169201367913
2022,11,0.5674600823771507,0.6139734915755919,0.21400592408142688,254.0826729378983,113.5285741430916,114.29633099859595,26.254482562150624,0.9990049888113331,0.9115291787043557,0.8261274716103142,0.07751802252054099,67.30749724926001,230.13582226132206,229.98168260997952,230.95912336350182,271615.3753765064,235758.83206781826,235762.06466757937,3.2324747611111113,271615.4053159231,0.0299394166666666,50.03075322620278
2022,12,0.5161935512586245,0.5258969566008583,0.1038835796349211,215.01952587716886,104.10825452068276,96.52870122712991,14.443630648500365,0.9967300287535855,0.9045478603446908,0.8090218977198905,0.11991973924749698,47.00827517520684,230.4093056548226,230.20842946493008,231.07792270179414,271779.3868772642,235794.09242474777,235797.36304377412,3.2703770908602148,271779.41681668087,0.0299394166666666,50.01310384318142
2023,1,0.5257831502950266,0.5403143132076557,0.12135988512551366,222.33497823204948,106.04120275133675,98.98061922704036,17.40956968371916,0.9963129358842959,0.9053344098967367,0.8053721231532011,0.13046515879311357,52.55221503907397,230.83676679373053,230.62675255389922,231.57935754592245,271945.01699935197,235836.02431654886,235839.30619901608,3.281734617741936,271945.04693876865,0.0299394166666666,50.0267811636994
2023,2,0.6128839245055946,0.6329161651835231,0.18961048700559457,269.64172381457706,122.02892110626696,114.97126113554484,32.60323399484452,0.9930946173465971,0.9067741924204616,0.7993641124106746,0.030029443956544357,98.34624807047136,230.7244765235329,230.4874567670875,231.3353459828262,272111.6988274454,235883.27324647643,235886.56908631691,3.2955422214285712,272111.728766862,0.0299394166666666,50.04185428348252
2023,3,0.6167539292044509,0.6316297551150412,0.2156581668795662,268.8191424265949,121.6612835251555,114.86556628879153,32.52903668569346,0.997468899298215,0.9015130744390354,0.8080977804729972,0.1919842851547579,86.35692722151276,230.49015715199027,230.22579290177362,230.9837686152291,272301.61750442616,235947.62483416215,235950.94776174217,3.3227526136608336,272301.64744384284,0.0299394166666666,50.027802414520956
2023,4,1.2832477246415832,1.2903825141760779,0.8615433953273726,573.4124289034388,223.01551094843668,215.508342461952,134.21184136055794,0.9927795667929988,0.8982878602250637,0.8067101138737426,0.1278734214443767,412.0755904327208,230.40415552367247,230.20277936198906,230.85113008672792,272491.70355133305,236008.33889417935,236011.66464671824,3.325363649999999,272491.73349074967,0.0299394166666666,50.04690536245937
2023,5,16.36955236373626,16.53649774078339,16.45714865311824,8000.650420133128,2676.351169646644,2684.5954685238125,2659.453827677635,0.9194565530284434,0.8506733449507164,0.7775547664131104,0.29318208130921075,7471.204306717623,230.52389394590156,230.1878508675285,230.7505720541675,275583.86346734304,238930.27292765997,238933.60640958953,3.325363649999999,275583.8934067597,0.0299394166666666,50.066981853891
2023,6,31.42462360787396,31.655288180044657,31.658113819618105,16254.34810500407,5388.612669614983,5456.472293135516,5449.942961268976,0.8889855146281264,0.8358575091749182,0.778581653070635,0.3813001491595668,13478.428113146261,230.0975403703403,229.87876625802795,230.3438384047922,284238.0242443978,246437.91671194066,246441.2454922573,3.325363649999999,284238.05418381444,0.0299394166666666,50.08603975551454
2023,7,30.61093947495948,30.589315912864883,30.60835882362778,14595.539982846625,4921.97174268618,5019.9880347919225,5037.894148155619,0.8646557827715563,0.8151412354621684,0.7652754469540145,0.3881579029560024,13311.959998340533,230.42078213987716,230.25581170338845,230.830873185224,296340.8405244817,256632.41158740336,256635.73695105335,3.325363649999999,296340.8704638984,0.0299394166666666,50.09007147937775
2023,8,31.183645536014957,30.789340854519,30.882165027650235,14063.62273742596,4730.987945694717,4799.995904371951,4879.903662721774,0.8407578593374577,0.7935910710519132,0.7533425254663484,0.40686084909578935,14219.103419763816,230.12620312791975,229.798477196207,230.36117079832357,306482.735824407,266741.2937338151,266744.6217453145,3.325363649999999,306482.7657638237,0.0299394166666666,50.08873552954559
2023,9,21.820836375160347,21.554966331049474,21.33267819797806,7760.167413521741,3303.690236705001,3354.6403332681684,3368.649786222417,0.8876103721040329,0.8263464182839859,0.7702166800008386,0.3636253685514392,7959.423741804231,229.97422053428403,229.64896225272497,230.22930526766459,316739.8598620525,277137.1629401939,277140.49077796453,3.3253516594907397,316739.88980146917,0.0299394166666666,50.08124490167051
2023,10,0.9728529683237273,0.9912962117926066,0.5950321583914192,426.446273812958,173.4313931607975,167.19635989257685,85.43302406708344,0.9957083519339596,0.9013739272951076,0.809996899123699,0.21868340781583692,269.4013409352859,230.47187237377688,230.1740799802514,230.97141005501936,318961.5632948663,279321.78910761426,279325.1149850937,3.3253405666666653,318961.593234283,0.029939416666666604,50.05525369418162
2023,11,0.922990176545849,0.9372772222388016,0.5628282308255653,379.6317957752138,156.9520513877878,151.71857889077037,69.99327601847159,0.9953103733547224,0.9004295097547217,0.8107604710857049,0.18413708955189886,253.51668333992015,230.71399684339255,230.37299063557208,231.2923746411554,319193.2021364469,279438.9323565035,279442.2676831813,3.335257233333333,319193.2320758636,0.0299394166666666,50.0378953986969
2023,12,0.9609274774424278,0.9977147467476909,0.6038798693336691,409.51724232726144,167.1219931739307,163.15590906539845,80.41539785006546,0.994296492371355,0.900049271483676,0.8111192766374926,0.12590585843606775,276.7919443859765,230.72639292856425,230.47687454800246,231.46501738306327,319563.1367227216,279740.46319144225,279743.860440611,3.3971550827956976,319563.1666621383,0.0299394166666666,50.024300041448676
2024,1,,,,,,,,,,,,,,,,319665.9170024989,279779.994906272,,,,,
