year,month,P,Tdiff,Trl,Tvl,V,W,qv
2018,1,30593.740574756725,-3064.6236392644123,13.662864513234634,10.6789867239505,20192889.161182243,76096.15497076024,8.135008945432572
2018,2,20050.37032780232,-392.06245490620483,12.098351534951792,11.961941545655028,25522176.139937874,94839.09226190476,6.292891092488128
2018,3,0.0,9285.320027299602,11.876884127712154,21.134724463848695,27272654.73194257,99990.0,0.22137915056744636
2018,4,0.0,8613.541956291047,11.119433126151012,19.726353063242733,27601757.472962204,99990.0,0.809281632051486
2018,5,0.0,7771.490897709634,9.797379538932496,17.538726447047953,28691693.821684588,99990.0,2.42622952209837
2018,6,1736.4953039617485,6112.248137880037,10.616594986503507,16.72099976526643,30995117.87925015,100040.58333333333,3.222247204707246
2018,7,21953.68878563195,-6631.427395610832,16.577609076780167,9.917159968835803,33585478.07225107,109227.2318905707,3.9997065781098673
2018,8,18438.7191881849,-7902.747650340834,17.842593959505727,9.93948166573838,36452630.85657941,125403.3870967742,3.145680219446613
2018,9,6978.757257256819,-8425.584886569728,19.924965154001516,11.514212918544839,37834144.97569445,134251.16666666666,0.9815718390647119
2018,10,1810.9397152897905,-8190.767934241288,21.100681802093558,12.89917225950783,38250567.39456999,137140.10738255034,0.2501998069373371
2018,11,11.599074074074075,-7476.711593526299,20.83372685185185,13.380868055555556,38341391.95654238,137757.61111111112,0.0013533617746695275
2018,12,44.52779713769989,-6038.3149384511435,19.318301971326164,13.23301971326165,38346302.60752688,137796.85483870967,0.008783920046401644
2019,1,2.4908154121863797,-6789.059923835125,19.008714157706095,12.177128136200716,38351682.41935484,137827.55376344087,0.00025716845878136023
2019,2,179.78093083203225,-5477.806067850637,19.578323412698413,14.062016369047617,38375738.61290008,137861.44345238095,0.30953187003968263
2019,3,127.99150357802145,-7445.824809331539,19.806213548676535,12.357626738447735,38572301.709286675,138028.65410497983,0.024180331546161258
2019,4,1623.9703703703706,-8448.009143518519,20.842118055555552,12.384467592592594,38618026.675925925,138448.36111111112,0.15914513888888893
2019,5,677.5409266848816,-8585.116781244491,21.07040770609319,12.487231182795698,38711311.15591398,139402.0564516129,0.06702699372759859
2019,6,11878.016150576805,-10193.27458240478,20.1076753423791,9.908599537037038,39141853.82638889,143226.8761574074,1.3984550584395874
2019,7,12473.191913303992,-9661.960871080984,20.075368795059006,10.422177786591456,40189269.97423835,152135.58467741936,1.577665829527709
2019,8,7709.900761648744,-11899.718982300306,22.0625,10.124563172043011,41177171.433691755,160295.49731182796,0.7340701164874555
