year,month,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f
2018,1,-189.80141256235282,-175.81548026015344,-173.0522473437925,-116798.0042593837,-42021.88841924822,-39263.77299468252,-38241.320961720885,-0.38661214784618986,-0.38965861625140824,-0.4159869174732646,-0.46225845697242346,-11797.873073326846,227.64321652318742,227.52614515901635,227.81351994295048,-192236.2418345845,-18775.590048456772,1235.258618668808,20010.848411405528,1471.802241321142,193708.04469501736,50.026426873131776
2018,2,-203.9255629048686,-188.61916452133013,-186.11027759076956,-128811.6926727512,-45373.519945263244,-42235.10111867605,-41202.58252728419,-0.4932673387744832,-0.49291761247678256,-0.510907151110771,-0.5505234813588005,-13899.858995700763,228.00982297755976,227.7825013477856,228.1898151839203,-283195.1069791667,-28336.69662450397,1665.5464657738096,30002.243373015874,1929.8313392857142,285124.9396577381,50.021518561788604
2018,3,-62.78568376353992,-58.30128725217817,-57.39361978195795,-39651.42799903557,-13863.677983832064,-13031.918828800952,-12754.050825244825,0.45852889669130237,0.36981133628143376,0.17881628511585262,0.17604790297863865,-3604.9617789666136,228.4010560326503,228.17583775937433,228.6536538621827,-329113.3408479139,-33259.91608344549,1869.5005114401076,35129.41612382234,2178.2946298788693,331291.6352489906,50.030246959511
2018,4,-56.62325390120732,-52.821459126152575,-51.78865406473457,-35815.7484112832,-12491.62842169849,-11814.377868091058,-11510.073366476941,0.4951778252288998,0.37893592670901444,0.19276729566243528,0.17513299800598733,-3161.683584562933,228.75026911447284,228.5932280013493,228.90269825031436,-371851.5128148148,-37073.922641255434,2157.1777198556797,39231.100041666665,2504.607032407407,374356.11893055553,50.03287246589521
2018,5,-5.067875314423319,-4.710603588249958,-4.569776222401806,-2871.841520816917,-981.981213469524,-959.8553260093929,-929.71015763956,0.845999670836519,0.6953192235321309,0.4278875508847887,0.4330533416763308,-221.36488912546756,229.19345208844584,228.8955852058197,229.24782337635386,-381443.7926176075,-37898.288770161285,2237.7768481182798,40136.06556451613,2649.151360887097,384092.9429166667,50.02869398321772
2018,6,-0.8558952359117301,-0.7646798630509326,-0.7570206011909976,-250.86516290920036,-73.83717087301835,-90.97645675921255,-85.94099583822018,0.8791242020856299,0.7202460921278339,0.4486100388393163,0.4635051568013607,-25.518784660653065,229.42465092443268,229.08090676864032,229.3685094692051,-381567.66059375,-37910.82675,2246.862097222222,40157.68881944444,2726.46428125,384294.1232916666,50.03261471278699
2018,7,-0.2731555267776815,-0.2287000977944296,-0.24830941752126712,97.16799130898163,45.34292098386964,24.38362779129992,27.42910874580671,0.8754988664439205,0.7283430518282963,0.4496633043453064,0.47842927647131245,2.243562317020035,229.16156910546678,228.98090333817544,229.2884227904366,-381676.353624552,-37924.28760752688,2254.0602016129033,40178.347809139785,2802.1880555555554,384478.54,50.03387146429141
2018,8,-0.2741261967870734,-0.23714164373011892,-0.2554787444651561,98.27241432369705,44.80108968469064,25.500555203008403,27.956270574431517,0.8768703165804925,0.7192828233721766,0.45034922520357656,0.47372353235251413,4.552668109132647,228.8421893914703,228.67360909446842,229.0375523412992,-381604.51040322584,-37923.04877688172,2256.3589650537633,40179.40774193548,2874.0311290322584,384478.54,50.034582014990775
2018,9,-40.14359781579911,-36.97314643951071,-35.91269365966584,-24938.77810454997,-8761.069124456168,-8216.498446633832,-7960.327441539814,0.6044761849243341,0.4899640153972918,0.26862140117376093,0.2621036529869417,-1936.1536797079991,229.65668741244494,229.43419672479544,229.9927208493997,-384255.74792708334,-38129.98373032407,2287.605315972222,40417.58893518519,2969.7744479166668,387225.5215555555,50.033377958974
2018,10,-119.43836368217866,-109.75447567304846,-106.8739158879271,-75099.2559994974,-26591.345256097517,-24634.310970229322,-23873.014023439817,0.07506040472358495,0.01508918747601017,-0.1042348118227655,-0.12422667100543995,-7082.0701476056065,229.23068341347889,228.9572340260084,229.7714625449306,-422458.6505316866,-41301.2934788939,2585.436467561521,43886.729704844685,3298.2135000000003,425756.8649041699,50.032482167080005
