year,month,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f
2018,1,4.864014498562245,5.001762464824588,3.8729323252679344,2237.694739557815,796.2278136983774,810.3938976317339,645.630629499411,0.9622649522384149,0.8840688159354303,0.7983766174445084,0.056159809142341435,1931.0905686495194,227.63311365936184,227.48257429029235,227.92925153202194,12574.377035166544,10490.156026941431,10490.157978489211,0.0,12574.377035166544,0.0,50.01056443779244
2018,2,1.75545979213785,1.7812835074083904,1.0130221007411182,785.5985555791154,295.48877799384,291.4030842550006,165.59698733225446,0.9839819272038578,0.89609153112073,0.800440348608872,0.0019982536692840667,603.3337994084353,227.98036674837277,227.7315102379664,228.29154583711286,14025.687909226192,11748.215321180556,11748.215678323413,0.0,14025.687909226192,0.0,49.9973875676977
2018,3,5.7679179636933275,5.988672192177293,4.276874577985116,2797.464391760203,946.9191618484529,979.766755257892,717.5536438292831,0.9535544779887773,0.8807029702168484,0.793780044833208,0.06310107489594471,2489.3559240139534,228.38498734697575,228.13063081429797,228.76354265785045,15025.065731471846,12584.131132703043,12584.135331895506,0.0,15025.065731471846,0.0,50.014363341483204
2018,4,18.1136826078311,18.700965946144777,16.775222206224914,9426.0842745787,3120.641194125731,3231.050870606555,2882.8977736470592,0.8998527691225764,0.8488189218315179,0.7869436775389282,0.24703784918557375,7957.03722386907,228.7765729877586,228.57152451400358,229.0526143703482,19308.590918302347,16266.300024305556,16266.304052083335,0.0,19308.590918302343,0.0,50.03517918172565
2018,5,21.45738560432676,21.977600636423606,20.23188668063264,11320.571176836625,3741.864637588961,3850.7269627636138,3548.195409844052,0.8974625278323283,0.8508866525154364,0.7946898262743222,0.2559417483234573,9166.566022808096,229.26303328618278,228.90541112613897,229.43903772723573,26489.361576374435,22261.321410531564,22261.32549655307,0.0,26489.361576374435,0.0,50.04038730757917
2018,6,23.653308391001943,24.12624536843489,22.770336820061765,12283.848664630064,4060.1416719618064,4176.817448911143,3927.7941478692146,0.8658461086496266,0.8295999220654197,0.7865728678161664,0.3513892452421387,10314.776489166052,229.50662831858983,229.09544871947833,229.56968976102593,35947.29006502733,30000.03073220877,30000.035579430994,0.0,35947.29006502733,0.0,50.049184256541444
2018,7,26.5161652953051,27.233306827082416,26.024525852945732,13995.094529930737,4596.458055010865,4786.135555757162,4527.282853411463,0.8592916570600583,0.8260059273730875,0.7919921455000661,0.4064525349447118,11415.203263367,229.25285349568867,228.9990210712274,229.49888539403892,45247.80219311233,37697.604276266065,37697.60931658864,0.0,45247.80219311233,0.0,50.053799311244404
2018,8,34.936020969912214,35.98372829659887,35.12412005262956,18560.148446600124,6072.357836170236,6350.0852119377605,6076.873886671482,0.8210470993252751,0.8004748473701077,0.7841105820093238,0.5364571897604136,15345.800415017775,228.9336796158159,228.68946899975188,229.24685431199782,57931.15539541564,48045.92554353845,48045.926726334146,0.0,57931.15539541564,0.0,50.061703716520704
2018,9,18.73226734948583,19.38422000405165,17.61427569315571,9640.201785458305,3160.353852884801,3311.262031513648,2997.526162874773,0.8783538435005097,0.8307484725775186,0.7862387958054694,0.29479728687594264,8410.59830439817,229.733897535958,229.4463774828851,230.19097723270377,68215.73712433591,56766.203933363686,56766.20791947481,0.0,68215.73712433591,0.0,50.04773839560882
2018,10,12.073607148560372,12.519963445657572,11.925460594002914,6321.936732538467,2069.593894776784,2194.6609361961105,2023.1373360784762,0.92710511202757,0.8593912619766163,0.7920481020962507,0.1723664160570687,5377.958700512837,229.29862387035016,228.97098910092848,229.9617279112238,75039.78271172306,62680.771111306705,62680.7723864745,0.0,75039.78271172306,0.0,50.0378942799704
