year,month,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f
2018,11,6.4689185924729635,6.342593463216523,4.348700746594562,3015.3930378034115,1119.8596913554125,1079.4309489373354,804.3979324938086,0.9694995214482337,0.9100032626569085,0.6107916362735978,-0.3427927698666725,2039.7655823521789,229.7552109301981,229.54097788304105,230.50679565256667,31979.97960684031,21537.37163961286,21525.423958598967,-11.949708791666755,31979.97960684031,0.0,50.03824777469107
2018,12,7.243561973270338,7.063382676954838,4.823546286174395,3385.732663291294,1246.2487388488305,1208.6009688190582,922.415811848267,0.96495071712478,0.9042043366108916,0.6285608701865543,-0.2935875316262299,2313.000847743265,230.1738644884491,229.96947443464603,230.76864604426547,34228.74919695476,23064.531872619595,23056.27556570965,-8.257825727150625,34228.74919695476,0.0,50.03079900051881
2019,1,6.476088158808946,6.262149615103641,4.298228280462009,2947.4212882337742,1108.3716738595215,1049.51835749252,782.4366888807165,0.9682514769777868,0.9084209436246234,0.6129837324785691,-0.3890438773040551,2062.8514528265437,229.9806529513479,229.7882949597617,230.52212739581424,36253.309112275805,24458.502226782588,24453.00570481888,-5.497449383064604,36253.309112275805,0.0,50.027790021136475
2019,2,3.6153489664892104,3.3828488785114312,2.3083576869894027,1456.6845729374902,639.5971300594218,564.1082718475177,364.81935341951356,0.9826650336255489,0.9332772411953902,0.646771304257508,-0.5036434787652263,940.5724940580843,229.6310677452614,229.53629655061326,230.34430992194063,38033.45797118191,25683.253719273544,25679.534831458066,-3.719378886909192,38033.45797118191,0.0,50.028737617620706
2019,3,6.628211630563116,6.461868063999578,4.434858492340688,3107.652362235663,1156.244880854228,1107.6236715419004,835.252280967149,0.967484291169114,0.9212954359208015,0.670286834831708,-0.39923623961432836,2091.5636265752405,229.73793556774305,229.56987686531198,230.3719704010049,39274.01759694636,26490.545784288985,26485.66109188492,-4.88720922775731,39274.01759694636,0.0,50.02699018660946
2019,4,10.485012284751178,10.691059342498068,7.18088812620887,5274.749580935191,1858.366034691118,1881.5172320106985,1492.7494059722467,0.9471581016456699,0.8831168484911619,0.7104966980634688,0.015559047687374547,3530.3714752346873,229.75329477667438,229.62423176332786,230.1153260434226,42587.84654274734,28702.50272125046,28698.49316435185,-4.01237634305565,42587.84654274734,0.0,50.03624239853075
2019,5,11.231642837403747,11.408202105126122,7.626826200243835,5709.549107862723,2022.4063688598912,2043.5434682234807,1623.2939427866334,0.9495492837502115,0.8879064087898908,0.7217370256188704,0.03110726977236924,3596.9355391899185,229.80846408106007,229.67338366413665,230.1569993831057,46026.170469676465,30980.21469615841,30976.96471228847,-3.2520672032707045,46026.170469676465,0.0,50.04666992294983
2019,6,13.271809582012091,13.656722426872431,9.009247364526411,6786.2458690785725,2388.280642608986,2449.1515344525233,1997.9406584566636,0.9423501124531075,0.8626407661310762,0.7867438133741567,0.3273523950357265,4074.044615204958,229.51071757372543,229.27790521218003,229.54352317640837,51363.136009677626,34259.3965389822,34256.42966827144,-2.9670790440973174,51363.15289856652,0.01688888888888889,50.07915981344506
2019,7,16.0956731003656,16.741955036510397,11.14114646123231,8293.213416351231,2846.59546101386,2997.047831286819,2470.0764299800476,0.9316224419115818,0.8529220047493912,0.7853990758155335,0.4006293237349807,5077.409445498607,229.4117195949869,229.34147927860323,229.80709516790782,56530.62336409084,37409.92607417499,37406.96606541527,-2.9600087597223173,56530.64336409084,0.02,50.086104175968224
2019,8,13.27617266825046,13.805799026168707,9.083638076548413,6547.018495398807,2245.8577940971113,2354.2372175786218,1977.5575427190215,0.9480369110971878,0.867640829121401,0.7757694332615042,0.31803719947244385,4360.70132567972,229.26498726322637,229.21563774909944,229.48398786987747,62332.696990597775,41095.582103826026,41092.622095066305,-2.9600087597223173,62332.71699059778,0.02,50.0861217422285
2019,9,0.602670676308747,0.5744314735524421,0.10952855509435123,231.2243452577362,122.6786443702388,101.43361106787914,7.1727632991000485,0.9935341765049975,0.9116442106831945,0.7761670231665889,-0.06530207843937333,50.38330085463651,229.8003123669758,229.85640787170945,230.32010520538125,64706.1585219514,42607.194447775706,42604.23802234932,-2.956425426388985,64706.1785219514,0.02,50.075102368288746
2019,10,11.13873750981944,11.236600424651217,7.636504658980743,5299.582724173953,1845.1014809383223,1896.4563398097846,1561.972199094212,0.9493892934486758,0.8919098210182799,0.7144885372283404,-0.1071313538547511,3732.4110749452393,229.81674150042303,229.75798940892128,230.47399707014122,66220.8868643116,43613.857769755545,43611.01300931797,-2.8447604375746676,66220.9068643116,0.02,50.067337985049974
2019,11,7.793064433264656,7.571095737185218,5.267448624777014,3554.4803120211172,1307.7061992264505,1260.8106176078566,984.379157950405,0.9647736135642843,0.9252789814306132,0.6425899220610042,-0.4547945642193002,2549.347929294721,229.61888813975114,229.48387684179008,230.2484720480054,70709.13692098613,46844.64852100947,46841.93667891641,-2.7118420930556515,70709.15692098613,0.02,50.047443357870485
2019,12,0.8593932234879199,0.5442282931020117,0.3379882943183255,210.01550403033565,190.69711965790682,79.16670363687479,-59.843763495149396,0.9975612443794665,0.9604761765549718,0.654242329086045,-0.6431319230362318,3.919809379441404,230.31501852404898,230.1207046060423,230.9085763871988,71377.31461884035,47248.26417807844,47246.11480200059,-2.149376077847203,71377.33461884035,0.02,50.04125481028223
2020,1,2.046763003771512,1.7661112279100266,1.1877195984456095,789.3572165306696,378.30291919248765,284.81431906065217,126.79764695510272,0.9918674826906696,0.95351286341097,0.6713923431792927,-0.5962813063615884,444.9380049582781,230.02200138062878,229.80541665394898,230.76193599625827,71633.96202195932,47327.151717861765,47325.96366253191,-1.1880553298553311,71633.98202195934,0.02,50.043461269536316
2020,2,4.067509851426412,3.8132484027589744,2.6823947464906546,1684.7076928474858,670.9100404018367,603.5863580661126,413.2232234590776,0.978610275221041,0.936527611033438,0.6528514939785417,-0.5246954616189984,1201.3673636360152,230.23240451631852,230.02160619851583,230.97450355945668,72584.48505222666,47955.68716208192,47955.38105112554,-0.30611095637560504,72584.50505222667,0.02,50.05363169974248
2020,3,2.6306647313108416,2.359252744700344,1.6335196865710604,1013.2126087668155,452.3547343361056,362.9882474464139,200.1349849656197,0.9864526795687268,0.946288967364598,0.6438237301327414,-0.5538402408553951,641.127005800829,230.52387082814428,230.3587506937838,231.21456728722353,73664.59219395692,48711.85078774689,48712.00390200355,0.1524143912553954,73664.61219395693,0.02,50.05667940689246
2020,4,7.14913705194583,7.207797641551435,4.837076144671759,3423.2419115587086,1217.288575986368,1227.2979253382712,995.5539225959565,0.9696250920873948,0.9042984735611465,0.7228538298691377,-0.1157345240117035,2277.372659694748,230.84666111246338,230.49694297397076,230.98681773240824,74983.96198148148,49569.285379130095,49569.59341203704,0.3065745736110162,74983.98198148148,0.02,50.06329872761283
2020,5,3.4676971326164874,3.4316549059139785,2.1322647849462366,1590.0313367449614,600.9779194833716,577.3606729739556,418.6726199596774,0.9822816865548442,0.9127039545875197,0.737471650985663,-0.13979611335125447,996.1023684503349,230.78955981182796,230.50074153359122,230.8849540520314,76768.07549731182,50722.27140660919,50722.60735215053,0.3346283370518745,76768.09549731182,0.02,50.06958199291967
2020,6,3.922059616507114,4.050171461196028,2.5008992534012693,1866.0735557858243,661.7987522924324,681.7080568656572,537.1294794873254,0.9785243655249212,0.8805440076810233,0.7826512537507111,0.14343246972946738,1191.7371953129023,230.14933827114146,229.97601358852492,230.35759186474425,78097.6046945072,51572.26702090302,51572.73701214329,0.46854679583323594,78097.6246945072,0.02,50.08244527457753
2020,7,6.277375329139506,6.551319668431262,4.238885625050302,3217.842039896586,1119.5869013510635,1172.8344956500823,929.892793675451,0.9686795827934073,0.8185501884028246,0.7448088406475758,0.48540173464216463,1833.0935427334891,230.01967399649354,230.067272497841,230.59020009874655,79596.13134812562,52517.61153765757,52522.64974910394,5.0369211237902265,79596.15134812563,0.02,50.08570629743652
2020,8,20.10995585356807,21.006624289833045,14.117127143284712,8208.311829352548,3631.045295154496,3833.6513407508246,3123.6939873737165,0.9468689135163835,0.8267998081426511,0.7685036480177302,0.5433280166651977,4248.292481327771,229.5912383904158,229.51918704829896,229.98512353151256,85460.70203595748,55599.158030291255,55608.759091816595,9.5969082995249,85460.72203595749,0.02,50.09662037552852
2020,9,15.079653434161258,15.670602130495565,10.494744291980398,1614.9154942091975,2702.299362038736,2835.6131458966474,2312.700103549568,0.9600635252630846,0.843877313558907,0.7646159850014881,0.46691946091201764,852.364650992107,229.22080991144693,229.05247613610192,229.44817552830153,88300.32812508824,57161.09744203991,57107.8472500064,-53.250205922392425,88300.34812508825,0.02,50.08397679726865
2020,10,0.7205358858231377,0.5777091411325229,0.22252424218709357,241.97374589521363,150.0209474107896,96.65040592291047,-4.66848755638684,0.9952798273577227,0.9159123550445594,0.7289733283021648,-0.11321721641544726,35.9222589522133,229.31329128570778,229.13281733529587,229.8129759657908,88680.2730035246,57336.04827390667,57261.48857787307,-74.55966918797546,88680.29300352462,0.02,50.04668096421537
2020,11,10.720482224285433,10.697316809943468,7.374954781468599,5025.8149655510015,1771.0891844319215,1789.9520955373407,1474.0615753244533,0.933727933993328,0.8787524788752021,0.6934527747834106,-0.07756169565702944,3590.017647436627,229.40350770100846,229.22638354280917,229.98180264425898,90386.5423458368,58477.62843668586,58404.94151777752,-72.69136335277784,90386.5623458368,0.02,50.037393251590835
2020,12,5.880262766066995,5.696264722610825,3.9570828557255964,2507.662463314884,932.4905397718669,888.0227902386578,697.1035903228632,0.9556386063553564,0.9067689965254582,0.6710616906258767,-0.32555188296487514,1906.6852216855955,230.05486684792652,229.78227402137856,230.60514478278026,93599.65409535084,60843.48548391616,60771.780018636855,-71.71078785994631,93599.67409535083,0.02,50.0306785268891
2021,1,5.749185236038872,5.446843271653418,3.8270058468004193,2427.44816184084,922.791508096081,861.864895470556,659.9040886349185,0.9567468356212528,0.9155582961987163,0.6701215324119542,-0.4163580075810805,1848.450522325243,229.71491424479774,229.46676769030455,230.197955230009,95157.96450359056,62038.60284831604,61967.611035590504,-70.99925896209685,95157.98450359055,0.02,50.02381795323498
2021,2,5.6156025677492,5.340406362906396,3.7296575478956293,2441.0561086797425,923.8335098006928,861.8831972257876,661.4287158402703,0.9608125462641465,0.9173722515577326,0.6693044077149722,-0.36063769302645393,1777.7759575006191,229.6497198484007,229.42834925042203,230.11699390061034,97077.31667272036,63477.75332476158,63408.09948918658,-69.66062128928579,97077.33667272038,0.02,50.02845334381275
2021,3,6.177231327568394,6.0209311447837655,4.131194693510684,2741.9706840335057,1008.1430597888681,970.9684084352251,763.8030713003667,0.9552797904362597,0.898511186588161,0.669469226600884,-0.22064120519982455,1979.773098941134,229.82089533251994,229.65574798216835,230.39360655728908,98596.23958773604,64556.22368723194,64491.638809990276,-64.58876687827508,98596.25958773606,0.02,50.034587468257826
2021,4,5.316196024063706,5.098162377766067,3.541288822347688,2283.5313167484146,855.8358690812082,803.905742806927,626.3131132674947,0.9549702621262772,0.8975136801686878,0.6683755934983997,-0.24213157046912429,1662.925337398816,230.3956794968725,230.19810964493237,230.91730379546289,100657.0654962049,66060.34362689912,66000.97275081486,-59.37647330648155,100657.0854962049,0.02,50.043596578597125
2021,5,1.5520226451434003,1.3881069656869822,0.8060604680120904,634.0709003687056,284.20709499309595,233.26856295904574,117.67219204822551,0.984699850901933,0.8855458651039299,0.7137859249175168,-0.04613805617985781,295.5127924892767,230.5768107519537,230.3945911276991,230.80673158468832,101602.95594543383,66676.749909503,66625.08266666994,-51.66774014489254,101602.97594543382,0.02,50.05887408667653
2021,6,9.257132552386585,9.477944586921057,6.2920500103558465,4643.025925742544,1616.3424634532507,1663.0504689599393,1374.8054926846162,0.9527661264286853,0.8162668922244075,0.7516073903103314,0.509032813947272,2768.576011373297,229.6825642244824,229.47883396906704,229.86003208856616,103189.00501208605,67593.48968725507,67548.7485739023,-44.74394668611118,103189.02501208604,0.02,50.087972214707975
2021,7,9.37048811438686,9.639673726790646,6.4127350950057,4652.38105529849,1612.9380507612816,1658.7330116781245,1396.7626137847017,0.9482663021100886,0.8147990361254484,0.7537635704993702,0.4921671410978017,2945.713411721826,229.85857652405664,229.60709342385377,230.05899117462516,106704.41787096558,69758.42503548354,69718.55569565593,-39.87267316093344,106704.43787096559,0.02,50.08591631868682
2021,8,4.816893700509825,4.913442552591156,3.078594856861873,2306.861672926215,821.0781218234033,829.5298681473647,662.6584483940743,0.9709921751724412,0.8365791648761188,0.76385796728792,0.36971279176949295,1421.4072367188878,229.954086609084,229.69410679382804,230.0742646336694,109858.58745653905,71734.2681100803,71698.65299090315,-35.61726971478502,109858.60745653907,0.02,50.07888264609456
2021,9,0.49640404271105704,0.4489867181602952,0.04854669830144575,176.72601113577718,96.55641298762902,78.42184982544019,1.7693360153741802,0.992655134386177,0.8451844349177353,0.7607399984916553,0.2390369157962493,2.0534825345324834,229.6620508559975,229.40244076955136,229.8569308147784,110414.0956805742,72024.3028925526,71993.80706160722,-30.495886500925998,110414.1156805742,0.02,50.07659141320866
2021,10,0.7553749077995001,0.5085533960465031,0.26268668085564073,198.24470309752022,165.1609166813364,76.86739348479847,-43.77536032383467,0.994910829024095,0.9394143792863168,0.6772183057844109,-0.4425411557927164,-2.1972524755198592,229.66350589471125,229.5690507958165,230.20427921937835,110551.41337980363,72024.01180075233,71998.68418525561,-25.327615496700293,110551.43337980365,0.02,50.05682710562331
2021,11,1.7730913310669176,1.5339071281517338,0.9913100002882343,695.4502843219205,335.5401435224969,255.37041758931008,104.36133247901854,0.9902204473532831,0.9487767167073173,0.7000640601802887,-0.5296163606973578,366.25076125372135,230.00760399590166,229.77495287762187,230.58850768127255,110863.83909168853,72146.31622334343,72123.87855443508,-22.438766130555628,110863.85909168853,0.02,50.039078792646436
2021,12,3.3833209878243706,3.1328412641183365,2.1363047875318375,1415.705954139491,582.8669653145015,506.4171629943005,329.33408796969564,0.9788092550324443,0.9348348504819255,0.6554781164686921,-0.4835558375932781,950.9576435215788,230.21683844853655,230.00605682063295,230.81000173007817,111711.58917931948,72685.0868640281,72663.45322334557,-21.63499820940867,111711.60917931948,0.02,50.03439638662475
2022,1,0.9580750732868504,0.7808957142916726,0.35856276960867406,319.81361893141485,190.799455241201,127.1283632612815,1.979487422145837,0.9939424184337994,0.9278328760342495,0.7224177434939251,-0.3072535208810741,94.13587574181797,229.69739945882642,229.54972475972016,230.21905231136043,112290.78793110058,73025.47089516609,73004.62444982407,-20.84707706245527,112290.80793110059,0.02,50.03403721481762
2022,2,3.0520256151488288,2.7248469996434364,1.8721718626827264,1227.4642843054742,541.0018154111372,445.32350093107596,239.37786000927008,0.9820631257318501,0.9471000588929043,0.6948063492063492,-0.5933575272817461,774.5435020593449,229.8806287202381,229.81118921578192,230.5755869437939,112824.2352848276,73325.71644951764,73307.96079846645,-17.7571689083334,112824.25528482762,0.02,50.032642708136
2022,3,15.033704473418343,14.936443729743512,10.330365778769641,7205.394975939627,2521.1280983238826,2546.268731490266,2135.616585269436,0.9114266651319576,0.8582848203320403,0.663409829235069,0.020970724451609496,5199.31217706058,230.35134802878633,230.1537586463339,230.8493860275615,115217.3574483684,75020.26701232811,75008.22155186525,-12.048300301334748,115217.3774483684,0.02,50.03868596383888
2022,4,14.340154315587801,14.699650033180395,9.89058545553923,6860.36301132931,2344.38779413517,2431.397120647692,2099.276173182301,0.9080468868478109,0.8044082478754097,0.7333970253844967,0.48847279627493073,5040.928218907483,230.01460425228834,229.96652339528708,230.3151289655434,121123.59288775013,79319.01964023778,79310.5606842924,-8.465636500925998,121123.61288775013,0.02,50.04980819394697
2022,5,12.352832342522783,12.753026552530061,8.530327517200252,6267.869907996211,2165.6478665480495,2244.485338507697,1863.9431248549415,0.9367103549662859,0.8175540771860795,0.7548055993736543,0.5069982562988178,3927.0164998439245,230.12930174921476,230.06773025735941,230.43841937733578,125466.25920631137,82291.16882558576,82286.86048060218,-4.310455198655985,125466.27920631137,0.02,50.07556326085708
2022,6,28.688121202257168,30.034448374132417,20.2251594649692,15313.202858272536,5264.820194932164,5540.397242630089,4513.927227136912,0.8920134418455977,0.8061374382710735,0.7747624646106226,0.8249814205412735,8795.059824342192,229.64659028856684,229.72705371684194,230.02810664501837,134450.0439722219,87661.23290913577,87659.17612911633,-2.0573355750000673,134450.06397222192,0.02,50.08466007155456
2022,7,9.428004270491453,9.763380961814434,6.400856102993908,4896.375300164181,1702.626116021879,1776.2453425568867,1425.5039994374913,0.9562750993163264,0.82289776055253,0.7537848803072207,0.5183477030256878,2814.7572971533746,229.67381778580798,229.66872045472215,230.09515203239968,139888.0883722436,90684.90893821725,90688.99842925514,4.088106629301007,139888.1083722436,0.02,50.0887382160801
2022,8,30.910371248677947,32.21974015622246,21.677979939746038,16452.08871388455,5669.252839686526,5957.888839231153,4841.1466607376315,0.8896228172304088,0.8166712858675993,0.7938237097606141,0.7691897538252477,9220.469718403845,229.5415706526529,229.6364739847111,229.94491125680838,148585.86080737124,95603.03144890383,95609.63878940408,6.605472220698857,148585.88080737123,0.02,50.089172801354366
2022,9,16.736632595853134,17.370945285960467,11.753770780089683,8512.961115508035,2900.8743908482797,3061.8968600314356,2562.212655292492,0.9161363687717802,0.8299881079393928,0.7525001739416242,0.4702678720024795,5529.2772596630975,230.50718289186617,230.51584498618476,231.04865128592553,158867.37811435532,101642.28285219512,101649.612780509,7.328122758333263,158867.39811435534,0.02,50.069662877671234
2022,10,27.126890111201828,27.935681668128893,19.162667841987712,13616.030301166245,4604.461882484322,4852.908795804452,4164.592449629588,0.8540354897623512,0.7790502220632999,0.7394696349066638,0.7488139590336614,9504.914825376829,229.80975620713681,229.7153524867533,230.291920496166,166637.32298340875,107092.03541838535,107100.3556149692,8.318075778467488,166637.34298340874,0.02,50.061464537491716
2022,11,11.44539389420158,11.363791138646974,7.868747216530054,5428.41290827767,1914.2227579524324,1931.5830528918582,1586.1706500531268,0.9318538109506507,0.8806121734089081,0.666357536524742,-0.1296724355860286,3901.9670012715096,229.9711254850301,229.86107095524056,230.74846002970588,174081.848565915,112296.2836229336,112306.18363921045,9.896307943518448,174081.86856591498,0.02,50.049902561801304
2022,12,3.328512862527998,3.1848876563315924,2.1093862083290933,1376.230421349458,544.8642040085101,492.2650046776327,345.2592435929554,0.973181069319584,0.9178418744572716,0.6884338571701376,-0.3268110688351814,1029.5586759660598,230.27282215104992,230.10832212412993,230.86530454099494,175726.16765003605,113498.72396467664,113509.3525551769,10.627945338978419,175726.18765003604,0.02,50.04124855492391
2023,1,3.3042139108551933,3.0463622765026668,2.0970695376692037,1336.4995283176156,557.0206658440567,475.5735212262765,305.80945729956227,0.976517239876556,0.9336493264880428,0.6531602632105221,-0.5088225200511193,965.6252003128856,230.67887218810935,230.5155456307545,231.37029434771,176731.5535462403,114224.37990614279,114235.49231720758,11.111214828225737,176731.57354624028,0.02,50.04954705116875
2023,2,2.7451114074329643,2.606733593883543,1.6923524676833392,1154.8310794131917,468.7728241112474,417.25162164975274,271.7094076483565,0.9810646126921851,0.9121790709453181,0.6843006005732212,-0.2649352332758958,781.817271262182,230.5609790325861,230.37510620829613,231.1471609110971,177613.89181632563,114849.00400928539,114861.08678085326,12.081238829761835,177613.91181632565,0.02,50.05791744549027
2023,3,5.6766984235672355,5.635913354454279,3.742025921780534,2587.778321565088,933.0881492111486,920.4731884882347,739.9230283818194,0.9611243489077493,0.8700317951150629,0.6950652776232096,0.02545078016732804,1874.052832332122,230.33457696946172,230.11636360387197,230.78387801239137,178678.95478941806,115605.47004099641,115619.21757963629,13.744039312842013,178678.97478941808,0.02,50.04916833526871
2023,4,15.21260521763136,15.204772612550498,10.438018288155016,7261.199779935398,2517.04079164205,2558.3164514465825,2195.039620694651,0.9069220952916687,0.8266869210267869,0.6827499094253463,0.24370181054674722,5292.881931466097,230.2333155124665,230.08423027214832,230.65919079422903,182811.7940813818,118616.84698312603,118632.58880406631,15.738695940269675,182811.81409527067,0.02,50.06191691507157
2023,5,0.6314990162591603,0.5096678077120208,0.1611576649732821,189.45508119297267,128.1293464368433,74.0954524619302,-12.767359023310153,0.9914337403727509,0.858992902055639,0.6414503623315501,0.09969478469736741,10.599615654828334,230.32979947998103,230.05719875043974,230.5687088744805,185227.77759994727,120315.56983956305,120333.61625823267,18.046217056720366,185227.79759994725,0.02,50.07589896772473
2023,6,0.508078832546501,0.48048543585592524,0.06920070058907778,178.08478007980943,95.2363862217713,73.86471318260963,8.999222931127015,0.9898338895937896,0.8152919633313032,0.6672227076427598,0.39131999426738806,11.643236765343898,229.8819408304701,229.73817955769118,230.18264854935757,185360.2372568285,120323.16863616688,120345.44845160382,22.279787659160636,185360.25727071738,0.02,50.092459929288836
2023,7,0.5145302083243876,0.47579666449817437,0.0755421194810188,176.045490716029,99.00754022236941,75.33804599942864,3.5448555820708547,0.9903675244372161,0.8290157722188135,0.6894277384551186,0.31510431070750955,9.174472695687214,230.19899314941742,230.1026701540867,230.66095515742128,185491.03819258205,120331.70720498725,120357.51434085034,25.80713586308988,185491.06282967885,0.024637096774193547,50.09216023019226
2023,8,0.5087754297224422,0.4674895412751545,0.07909881854380249,170.47009454144782,97.3304723934692,75.651570010222,0.5048214039455567,0.9938030921065818,0.8231345160874324,0.709612274715289,0.26048299575512845,3.249208684476737,229.8964386084162,229.64043609833234,230.16825012943298,185621.33070999087,120336.5058141568,120366.0864858441,29.580631364718556,185621.3607368726,0.03,50.094111679871354
2023,9,0.523311864669681,0.47604984128104294,0.09733013284354587,176.13276992324492,100.34627101798849,75.7859018660583,-3.272221014810514,0.9942787860438578,0.8202883228746904,0.7028055287014882,0.21564367581427776,1.6134251443722478,229.7554746685929,229.48995265092304,230.03985349389302,185747.22854671787,120338.76631065663,120372.95103572117,34.18466950897217,185747.25860227342,0.029999999999999995,50.08857354848672
2023,10,0.7404657712914169,0.563406151082228,0.2641230171162477,195.626346364618,158.9876538560944,78.72111808449407,-42.07872318201466,0.9971164421836132,0.9091747816683969,0.6338173715915674,-0.28938309777063814,0.09602569343242688,230.2793604794778,230.0371548947665,230.76876814768806,185881.84889228377,120339.98688188991,120378.76287875563,38.775970020078226,185881.87889228374,0.029999999999999995,50.06922643227803
2023,11,0.8798060648235987,0.6146372132089231,0.3735895701662246,207.3845787097979,194.01905431939477,79.37293777958676,-66.0065025117613,0.9981765747682851,0.9477475330499081,0.5829116636309635,-0.5720021730492513,-1.2942973535533109,230.53748121596257,230.24856237968388,231.08629247698838,186030.4154989501,120339.13205490824,120382.47735094436,43.345268258333256,186030.4454989501,0.029999999999999995,50.05803060386983
2023,12,0.9667660518815545,0.6465937311442735,0.44263913194411947,212.92393674636313,214.1601230746352,77.08737316731163,-78.3218059654295,0.9990580445019077,0.956707364423179,0.5310538277493301,-0.6739685221012938,-2.5750696114551,230.56772880865253,230.36649025818943,231.25793069979613,186183.44969091797,120338.60023304065,120385.17513929181,46.57489281030458,186183.47969091797,0.03,50.047579565234
