year,month,P,Tdiff,Trl,Tvl,V,W,qv
2018,1,25947.447209370595,-642.0620642345848,10.840275790812273,10.430950704225353,81700401.19144805,84161.34699853587,30.32848313769823
2018,2,26390.055651728624,-727.4315399868697,10.480357244987282,9.76465647599558,104208296.54322794,104391.07142857143,29.048435767290336
2018,3,26303.997133616384,-934.1049297124448,10.507322786655763,9.640432342267486,122063838.35800807,122044.01076716016,21.350347826871786
2018,4,62207.44771732976,-1527.95854708407,10.925463055480286,9.447498852157944,139933184.62186494,151571.94444444444,30.42290870209922
2018,5,61206.168528485105,-2114.445909863844,11.435954815826298,9.372732939685491,159521882.65468007,196320.16129032258,21.43542410696609
2018,6,64264.865239939456,-2187.011531796504,11.97605361459651,9.713513166254952,174304720.90747824,246231.8875636574,18.39011662762201
2018,7,68287.25311701858,-1025.2130927708072,10.936256061290365,9.622748069406015,185506895.8715651,291766.2739952584,13.138229597729575
2018,8,93589.11933847598,-1480.7658414409589,11.100918548314256,9.55061602332624,200607999.49563172,356256.90701332886,27.68237065647762
2018,9,40668.131286133554,-1807.6280494741022,11.24780833812756,9.522148614924117,220221228.54382715,404746.2945683257,25.490782503392985
2018,10,47372.02728372706,-2185.266875302747,11.794340039309322,9.801671908698305,240885356.39715835,439509.367909657,31.77583918594432
2018,11,33129.3763789316,-670.6774076862016,10.181400772637186,9.613971697513309,267081951.2668488,466546.4640178363,42.4805200457318
2018,12,23628.237166115898,-423.23903587409444,11.011323924731181,10.56162620349125,304589208.79068244,489164.9964775986,50.95659968192254
2019,1,25749.643238316818,-820.1261588938413,9.91533392195678,8.922412343971464,336682312.766129,505828.3469905877,37.813535462819495
2019,2,10616.224648578482,-764.8247340440545,12.572581706681742,11.755033750903253,353137669.08493304,519800.2450573207,9.42811653570419
2019,3,22932.81322427408,-920.29332939527,9.885251083693063,8.890276049263136,362814285.8857557,531443.3667634067,19.76268898953427
2019,4,26211.186835913784,-886.4185074779139,10.190370683726998,9.14721130815596,379773418.0438179,550213.5807698456,22.170415023396767
2019,5,42045.14318582082,-761.2662222092372,9.919228737464268,8.987472222603873,407452338.68652695,573744.6902740439,55.611373176053505
2019,6,72706.9079882892,-1175.6801093428307,10.097255966589513,8.630021458579476,439766207.733325,614696.9615986574,29.1945512059096
2019,7,78255.5142215233,-1479.193936825237,10.66222453255072,8.995288839775693,460098583.049031,671237.2022114579,27.71065280745849
