year,month,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f
2018,1,3.796311756780092,4.396239241416266,3.885242351097111,1962.149571186944,544.0407876325191,638.142939626639,638.2985937958675,0.9513456829171594,0.22771473465330327,0.48070019387568397,0.6256727401494341,1728.7352372532637,227.5171579805423,227.3900117532734,227.7661532481191,13449.835351265954,10427.5838080264,9962.106643627449,0.0,12927.097039549977,0.0,50.03919005020961
2018,2,7.049507331253517,7.902959105712808,7.305258801095773,3515.9463963415315,1075.832724021237,1206.9361633557685,1197.892043675629,0.928965126938956,0.23204222553862197,0.4752836983664287,0.6740494471427433,3249.621593994288,227.85518766115896,227.61019364918684,228.099343823568,15084.84209449405,11920.670274057538,11920.674098462301,0.0,15084.842094494046,0.0,50.02153853562343
2018,3,3.9237628747907225,4.203997024557943,3.521743699909249,1986.5500763005628,644.1505901062312,700.8983561780003,589.9683000633561,0.9666587275944855,0.6516717213439956,0.6962004220797727,0.2592186866176505,1724.7435499042924,228.26889797570837,228.0275595621113,228.58829077701867,17073.515123142224,13716.673098818304,13716.674781187081,0.0,17073.515123142224,0.0,50.03672566594068
2018,4,4.975087226834701,5.308600426381574,4.723454234675174,2577.4209919595664,847.2574684215233,898.9632277098877,814.1969795270962,0.9655164802661237,0.675532411620755,0.7067974415553693,0.2548044050286943,2077.6019609885884,228.68490142125137,228.515758940279,228.92274109553134,18371.315597713878,14781.688104007959,14781.68859011907,0.0,18371.315597713878,0.0,50.052683973282655
2018,5,2.0049172807188143,2.0494455874968733,1.477671423037419,982.0080803799971,353.78700190816966,356.30380171589076,252.91624144021793,0.9877140601114099,0.8802386827267404,0.8046006238068527,0.026828324923922644,707.714124678994,229.1715721509939,228.86292463313376,229.3179323991091,19965.674239446296,16050.552345430107,16050.55242607527,0.0,19965.674239446296,0.0,50.056508056775506
2018,6,2.9465265414272244,3.0520511587865164,2.1730873435544305,1531.8791387478789,538.7800684047204,540.7166556715802,377.0542502646858,0.9791278740545256,0.8881222031230349,0.8092672509483052,0.045048857403596924,1182.7437605485916,229.4190153604024,229.06771479357704,229.4646322992975,20822.404709021845,16685.979792596387,16685.98034815194,0.0,20822.40470902184,0.0,50.07064551479442
2018,7,5.9364971712517,6.157748189997584,5.052214731720619,3165.6674282748354,1068.022202811052,1099.7096337308103,884.3884347938807,0.9596031684841797,0.8840626823330203,0.8024962398028517,0.10230826439605482,2506.7175785640716,229.16963254860298,228.98159221330016,229.40182166117222,22266.03710162512,17831.671885779582,17831.675837392482,0.0,22266.037101625116,0.0,50.07015710938403
2018,8,7.861166119785604,8.186330937070753,7.1782643847735645,4194.275342188971,1400.233990236984,1449.799543292493,1252.772715097832,0.9470189986512181,0.8763405722530327,0.8011982999128167,0.1469210300677271,3379.238050114945,228.84398827597903,228.66725210506934,229.14112266010648,25633.020298984884,20511.50042450717,20511.503892249104,0.0,25633.020298984877,0.0,50.0708576456164
2018,9,1.9085715174179556,2.0326091165008293,1.3659178382183865,952.9716791477211,326.33401709605477,345.46698918613674,237.51047148396535,0.9808025297278331,0.7454168589670616,0.7356542644409436,0.15813810407697187,712.7529142866096,229.63222422644859,229.3969815559975,230.06145040337677,27272.508940817897,21823.396506944442,21823.397895833332,0.0,27272.508940817897,0.0,50.06165085327504
2018,10,9.946642842133778,10.661714364967859,9.976934786157804,5264.12885056744,1666.9325406900907,1812.3950393797488,1694.4065887703084,0.9128653337659864,0.5328777882360992,0.6417704054034965,0.4743523484696365,4659.339629958904,229.18479354885963,228.89964815190277,229.81136112655892,29120.20023553951,23393.480156031103,23393.48489428613,0.0,29120.20023553951,0.0,50.05555378399908
