meter_urn,measurement,count,mean,std,min,max,zero_ratio
H2.T.Z33,WQ_out,51840,34838.189830926254,20005.240811967138,4321.7,68714.17823733184,0.0
H3.Z312,W_in,30817,14.211362793078365,3.3294007884749344,0.10648065054417,16.697422511164763,0.0
H2.Z69,WQ_out,45064,0.0,0.0,0.0,0.0,1.0
H1.Z20,I3,52584,-91.34453693940719,105.45221423424482,-276.20966666666664,0.0,0.00030427506465845124
H1.Z26,PF2,52584,0.04187853406639984,0.08733827158186681,-0.175685412572247,0.9201535820508742,0.012037882245549978
H2.Z64,I1,52584,25.57755308700124,7.77809990449477,0.0,51.7915,0.0012361174501749582
H1.Z22,P,52584,390.1756569324131,830.5497712564547,-197.7075,17548.130050577678,0.02131827171763274
H2.T.Z30,WQ,52529,-76825.40309460816,52072.82648189412,-172618.85121487675,-5452.37,0.0
H3.Z49,I2,30697,1.1700259049277109,1.5869840564382613,0.5166666666666667,10.709333333333332,0.0
H2.Z70,WQ_in,52583,114359.1050163727,59666.22717918142,11009.92,219733.7698493108,0.0
H2.T.Z33,U2,51840,231.3967989831491,1.775272825164416,224.81833333333333,239.10583333333332,0.0
H2.T.Z32,I2,52584,13.314498322296608,8.250717888260489,1.5450000000000002,41.43901384530105,0.0
H1.Z20,P3,52584,-20490.43870131751,23856.413847735363,-60798.77590860216,6873.652,0.00030427506465845124
H1.Z17,U2,52584,229.63112149227604,1.6826135037816476,222.2645851975793,236.25503388345408,0.0
H1.Z25,W,52062,98567.86952109242,54258.710303367545,12826.589882623324,186263.2470046946,0.0
H1.Z23,I1,52584,5.026068564035887,15.390390580257712,0.0,193.30683333333332,0.174901110603986
V.Z81,U1,52584,229.804760136178,1.6008214717226572,222.95764625549285,235.3305081839497,0.0
H2.Z62,I3,52584,3.925682039527753,7.201703079940822,0.0,30.6145,0.0012361174501749582
H2.ZE67,PF,15585,0.46771083697450316,0.2120315863535781,0.37749767889779,8.452129171854029,0.0
H1.W11,W,52583,7650016.798323705,3900543.449081471,960200.0,13934700.0,0.0
H3.ZE43,I3,15686,8.333784053748305,5.595612221019255,0.0,64.255264282227,0.1474563304857835
H1.Z14,WQ_out,52062,0.09275325573354638,0.0539762819250453,0.0,0.14,0.23001421382198148
H2.Z70,U2,52584,231.38547211729067,1.6552937499329958,225.08,237.675,0.0
H1.Z24,P2,52584,1237.1059551322678,2102.9747611792086,34.12876628738528,19733.5915,0.0
H3.Z312,W,30810,-300511.08002628776,167885.8622718789,-586741.5347990077,-1487.6280312499998,0.0
H2.ZE67,I1,15585,3.134806804851732,4.472353476917519,0.0265632384241091,23.63611873969229,0.0
H2.Z351,W3,28860,285552.61293577915,157982.23437016568,-1740.4857333333332,570773.4991869953,0.0
H3.Z42,W_in,51840,294497.2766324242,175448.1696482119,18498.35,628305.6952013795,0.0
H1.Z16,P2,52584,417.86174974348774,967.7942476664932,38.36683333333334,12827.803000000002,0.0
H3.Z47,W_out,25575,0.0,0.0,0.0,0.0,1.0
H2.ZE64,W1,15584,27365.130301305202,15272.589564699934,1123.8607972117295,59316.25526699084,0.0
H1.Z20,I1,52584,-101.68151581109642,116.64198176547879,-300.7188333333333,0.0,0.00030427506465845124
H2.T.Z31,P2,52584,2508.8310155550507,2483.8838518850475,0.0,7357.089166666667,0.00022820629849383843
H2.Z62,WQ_out,45064,2472.282509541915,870.9372105811117,0.0,2779.09,0.11039854429256168
H1.Z10,U2,52584,229.71069509703537,1.7036253401686003,221.87583333333333,236.70529897958795,0.0
H2.Z65,WQ_in,52448,0.0,0.0,0.0,0.0,1.0
H3.Z46,P2,52584,1931.5112813915714,550.2932842613054,-1.194,3979.050166666667,0.00022820629849383843
H4.ZE50,U3,15588,231.86021591438993,1.560520867228991,225.23984750519836,237.1596223949176,0.0
H1.Z18,U2,52584,229.7267880053149,1.7012083689396886,221.9508333333333,236.7495379319884,0.0
H3.ZE41,I1,15686,9.32495690499027,4.361153468298732,4.259403704449055,33.89871308991006,0.0
H3.Z44,f,51840,50.06655866087054,0.01491728436378308,49.23516666666667,50.13275,0.0
H1.Z11,W_out,52062,0.34665402385615923,0.3027439227571114,0.0,0.64002375,0.23001421382198148
H1.Z22,U2,52584,229.6977689539958,1.7050860458194457,221.9125,236.7104329419749,0.0
H2.Z67,P3,52547,1359.148429058972,1658.8335502629918,-0.8855833333333333,6604.461166666666,0.5435895484042856
H1.Z18,PF2,52584,0.9190504138343796,0.02057187040333985,0.8487800546448088,0.9966694444444444,0.0
H2.T.Z32,W,45064,152688.2536001143,67548.77566374271,42875.322537537846,279852.354131545,0.0
H2.Z36,I3,23581,127.27260659179986,37.87442807162539,12.591833333333334,260.3910989863904,0.0
V.Z81,U2,52584,229.57372802719215,1.6131507819665696,222.75426673889163,235.8240688029041,0.0
H2.Z61,f,52584,50.086041568754474,1.7662824533406631,0.0,50.232,0.0012361174501749582
H1.Z10,P2,52584,1849.1015555753377,729.3656738794255,-1683.8198333333337,8661.988166666666,0.0
H1.Z17,f,52584,50.00033101385399,0.008809731869722164,49.94960012902906,50.067156026628254,0.0
H2.T.Z33,WQ_in,51839,238720.5782188953,109718.14505133583,26617.35,411767.5865997687,0.0
H2.Z35,U2,23581,231.585306315762,1.627996057917352,225.54140120165,235.77083333333331,0.0
V.ZE84,P,9680,-8310.88521152852,14533.830684806166,-61858.0559765625,1.0515265740288584,0.0
H4.ZE50,P,15588,2882.742571584811,3846.6088960280945,551.7295952962853,26045.89971843614,0.0
H1.Z24,P,52584,3446.7011097072423,5912.983755549879,3.8444517684087463,57372.90216666667,0.0
H3.Z41,PF3,51840,0.9471276437919806,0.024483171513999584,0.0,0.999175,1.9290123456790123e-05
H1.Z19,PF,52584,0.41372414720385836,0.31685342269051353,-0.9584583333333332,0.974275,0.03107409097824433
H3.ZE40,I1,15686,12.162061128918005,3.0234411857146064,2.8104449088821606,26.854106174951145,0.0
H2.Z361,PF1,28861,0.7939741661033172,0.48401659449923357,-0.9992515544924464,0.9994997653786238,0.0
H2.Z64,WQ_in,45064,0.0,0.0,0.0,0.0,1.0
H1.Z21,PF,52584,0.8636255698824551,0.3444962095568394,-0.996325,1.0,0.017800091282519397
H3.Z71,I3,52584,11.414153141398732,1.897238646701391,2.1554166666666665,22.05304016077905,0.0
H4.Z50,PF1,47991,0.8620068450255048,0.05667551795045693,0.4986916666666666,0.9993324352634404,0.0
H2.ZE65,P,15056,11153.368970612193,3353.039663550757,2301.562961227504,22821.97802445412,0.0
H4.ZE51,W,15587,41297.38496816101,23250.41214683229,1485.7152205882353,82025.86209862505,0.0
H3.ZE41,I2,15686,7.988576651702654,3.7368677831967867,4.59413343365851,23.798661794563664,0.0
WeatherStation.Weather,Igm,52608,133.58896651044597,214.9956998890881,0.0,990.3561360812724,0.32856219586374696
H2.Z65,P,52584,17322.668511455457,5897.390471615071,11.27744130977875,36994.8655,0.0
H2.Z70,PF,52584,0.6432349373548936,0.22119015741516043,0.3752083333333333,1.0,0.0
H1.ZE20,W_in,9510,2406.0441425080526,983.6242406536534,861.8281915322581,4009.396749999999,0.0
H2.ZE67,PF2,15585,0.10852399902027898,0.14287435171789972,-0.051283344626427,0.756515016427482,0.0
H3.Z47,f,30697,50.06849094698876,0.020729540878792776,48.38708333333333,50.14358333333333,0.0
H1.Z10,W,52585,129207.32807509885,68635.8904202663,9648.423333333334,244456.4876780295,0.0
H3.Z46,U1,52584,231.30406818459608,1.7262923729642712,224.50411350339536,238.62,0.0
H2.K21,Trl,52526,15.687713631342602,5.61609283865643,5.0,30.0,0.0
H2.Z68,W_out,45064,0.0,0.0,0.0,0.0,1.0
H4.ZE51,I2,15588,10.257414898425917,2.2907145338056796,5.460005581180446,25.72955924938744,0.0
H3.Z46,I2,52584,9.255961972262584,2.355315034421569,0.0,17.72825,0.00022820629849383843
H2.T.Z34,WQ_in,52583,194363.1394852024,81538.88645196744,30997.2,304888.8697088289,0.0
H3.Z42,I2,51840,20.7597821334236,17.420401535473673,0.0,49.95666666666667,0.0011959876543209877
H1.Z29,U2,52584,229.7063392747179,1.683154931216614,222.378238669502,236.316376592048,0.0
H4.Z50,W_in,47991,116288.11387144885,53124.279796479525,15748.74,205182.06493783332,0.0
H2.Z361,PF,28861,0.7879536709084772,0.4793053918449438,-0.9980608157456552,0.996755652545382,0.0
H3.ZE43,f,15686,50.00007186078482,0.009489643885912431,49.94868382987446,50.06658608671217,0.0
H1.Z13,I3,52584,25.484757124017797,9.355360393113218,0.0,76.30352732240436,0.00039936102236421724
H2.Z64,U1,52584,231.6311080636019,8.32389874544521,0.0,237.46916666666667,0.0012361174501749582
V.Z81,PF1,52584,0.09521098230899581,0.4983974523397814,-0.9652282802638318,0.9998094721033238,0.0
H1.Z13,P2,52584,4096.87242269117,1655.3544095461673,43.570166666666665,13247.399800546447,0.0
H2.Z67,W,52585,124684.74502179629,59707.10356499827,9911.01,205074.63235230453,0.0
H2.T.Z32,WQ,52515,162918.20580207516,95584.39770774618,13289.29,352784.48861077,0.0
H2.ZE67,W2,15584,5463.41872503588,2262.2280480266795,273.9836424129176,9079.66328215291,0.0
H2.Z64,f,52584,50.03824468974119,1.764529456166092,0.0,50.180416666666666,0.0012361174501749582
H3.Z47,U2,30697,231.50524319516254,1.744699814176514,224.86,239.03416666666664,0.0
H1.Z15,W_in,52575,1608407.3522412234,640162.2327079485,412229.92,2639211.5840000003,0.0
H1.Z22,f,52584,50.05743407824654,0.01663000412870109,49.47549031007752,50.13975,0.0
H2.T.Z32,Q,52584,6468.48051002033,5150.0617700870425,-634.9288333333334,19291.0795,0.0
H3.Z49,P2,30697,144.92215063789482,307.44156323968264,14.22,2101.9676666666664,0.0
H1.Z15,U2,52584,229.63290722126567,1.6808793790692793,222.29588326772057,236.25156069932552,0.0
V.Z81,P3,52584,2421.5721782531577,14879.477644401846,-52619.90246878949,79711.57867265606,0.0
H2.Z64,PF3,52584,0.9297858505330077,0.060768503351676696,0.0,0.9888333333333332,0.0012361174501749582
H3.Z47,P1,30697,1536.3896826808189,939.64114612483,355.67150000000004,7054.733833333333,0.0
H1.Z16,f,52584,50.06947435629256,0.020331310966051345,49.98591666666667,50.14675,0.0
H3.Z71,WQ_out,52584,79145.0274165704,39537.44191490225,10279.21,144507.13377308333,0.0
H1.Z13,PF,52584,0.7023308682751266,0.07451496693899781,0.3272,0.9367,0.0
H2.Z66,U2,52584,231.43153880581298,1.65541988174855,225.1975,237.74416666666667,0.0
H1.Z27,PF3,52584,0.6722721151868318,0.24030496461600287,0.0,0.9997385025686684,0.0368553172067549
H3.Z48,WQ_in,30697,19778.842977275348,5864.945049612129,10231.97,29522.41764017789,0.0
H3.Z42,WQ_out,51839,2282.930831513811,1835.7503768990716,113.0475,5152.876439317715,0.0
V.K21,W,52523,1231156.5323213872,663874.9947979508,75400.0,2345533.4562972225,0.0
H2.T.Z32,f,52584,50.09371575307685,0.035765508778677145,49.34911274509804,50.19241666666667,0.0
V.Z84,P,39529,-14557.550092795676,23910.43723791481,-113631.95871459694,11.236010508115772,0.0
H1.K11,Trl,52544,10.090475915281097,4.026371827836564,-1.5916666666666666,36.0,0.0
H2.T.Z31,W,45064,245553.349632289,100356.17625589145,75841.52030882667,424457.3326000136,0.0
H3.Z47,PF3,30697,0.7900318739929544,0.08720208026998372,0.4427333333333333,0.97295,0.0
H1.Z14,I2,52584,23.851547563969984,8.36122662479994,0.3199976563856171,71.29379918032787,0.0
H1.K12,V,52525,226618437.94979715,105725003.81067541,46052500.0,363378600.0,0.0
H3.Z41,WQ,52585,-59354.328189782005,30832.997300957642,-108921.71792549816,-2426.05,0.0
H2.Z64,P,52584,16604.807500043215,6028.248232431672,0.0,36069.463,0.011334246158527309
H2.Z351,W_in,28860,922675.9884863322,510481.7357714248,1285.1823625,1822361.6455609857,0.0
H4.Z51,PF,47991,0.7652230425705954,0.07365215109641403,0.3402333333333333,0.9586,0.0
V.Z82,U2,52584,229.6139845000335,1.5868593351796416,222.81609011697063,235.83895882816392,0.0
H1.Z15,W3,52583,399579.27341822576,135364.24357936913,112405.01820578652,599125.5110986013,0.0
H2.Z36,U2,23581,231.60462647021504,1.6302932074778427,225.5720133314113,235.8375,0.0
H1.Z10,U3,52584,230.30630709421445,1.7432735440917826,222.54166666666663,236.58419709515587,0.0
H2.ZE67,W3,15582,5585.279285706387,2316.6650917919033,281.5068622796935,9300.590922169476,0.0
H1.Z15,U1,52584,229.90044992191412,1.6565846338439527,222.69164391835528,235.6201502307348,0.0
H2.Z311,f,30841,49.99976785666567,0.00884714968375374,49.94830810411943,50.06629572076843,0.0
WeatherStation.Weather,Ua,52608,72.79845174042846,19.143324023146796,15.130492441389258,100.0,0.0
H3.Z47,I2,30697,6.325732735137189,3.8956266679444624,3.0356666666666663,25.32333333333333,0.0
V.Z84,U2,39529,229.67197070539012,1.5684131696600834,223.41164173150744,235.69894554096024,0.0
H1.K16,W,44676,109125.99997358341,63127.99936165802,590.0,215120.0,0.0
H1.Z22,U1,52584,229.8953083417987,1.6830039787405597,222.4175,236.02460042842745,0.0
H1.Z24,W_in,52583,101339.60731184603,56873.31790745487,12133.325,193498.06699401196,0.0
H3.Z46,PF,52584,0.9167053888597838,0.018607682928171818,0.3112166666666666,0.9931083350576588,0.0
H4.ZE51,W3,15587,12549.287279591459,6663.33948572471,461.0831222426471,23935.245520895263,0.0
H3.ZE41,PF1,15686,0.8495911473417967,0.19250684048985808,-0.3566326302202431,0.9998203189156992,0.0
H2.T.Z30,P2,52584,5569.790395648507,3750.138254910962,945.2606666666668,24532.753555745105,0.0
H2.Z62,WQ,52585,7537.007914734581,5045.278352202988,141.38,20714.29203678309,0.0
V.Z81,PF,52584,0.09607204865221397,0.4762446791770627,-0.9466502648825796,0.9970488094786804,0.0
H1.Z25,Q,52584,2130.9051138427662,3464.2346940067214,-74.60116666666666,28856.688660341075,0.0
H1.Z21,U2,52584,229.5920495035247,1.699290675036672,221.83916666666667,236.4935619082176,0.0
H1.Z21,PF1,52584,0.7405010598907886,0.22649615648267943,-0.6240166666666667,0.9960083333333334,0.019036208732694355
H1.Z18,P1,52584,403.78190125164525,471.5510560084062,0.0,4524.653666666666,0.03763502205994219
H2.K21,P,52526,8321.079216425038,16910.533926224198,0.0,127931.74726775957,0.589917374252751
H1.Z29,PF3,52584,0.09262290475216123,0.8609729938612776,-0.9991535459245958,0.9999818782787993,0.02962878442111669
H1.K14,Trl,52578,13.754358392621137,5.233995941136754,-1.475,34.0,1.9019361710221005e-05
H2.ZE67,U3,15585,232.10087460312826,1.5381648412978486,225.76206970891607,237.14905825914963,0.0
H3.Z46,W,52585,179165.5472150418,88254.43870116498,25596.49,327994.3929612499,0.0
H1.W12,Tvl,52584,58.96409033471488,23.66011394323062,5.0,87.0,0.0
H2.Z68,U1,52584,231.95346299994463,1.6165139198413303,224.8080555555556,237.52666666666667,0.0
H1.Z23,WQ_in,52584,65428.3605466957,25932.743800128825,14595.82,98924.83707235388,0.0
H3.Z71,PF,52584,0.9147377815444624,0.01386804379272596,0.525325,0.9951986111111112,0.0
H1.Z25,WQ_out,52583,-9.688487722472557,27.44366684944949,-76.37487724166674,48.598247424999926,0.0
H3.Z44,P,51840,2510.0306651601195,2813.4066825167884,-3.2743333333333333,21766.9945,0.0011381172839506173
H1.Z310,W_out,30804,167120.05948888147,96105.01572253654,642.9625916666666,328211.7427414476,0.0
H2.Z35,P,23581,85542.21180837153,30177.23233758667,-124923.92533333332,166860.42390878315,0.0
V.Z84,U3,39529,230.204549009419,1.5607124685866556,223.9111409064918,235.53385603568208,0.0
H2.K21,W,52516,255003.59036637412,119241.58811435076,17000.0,459600.0,0.0
H2.Z63,PF1,52584,0.7760332517946975,0.23177072979922453,-0.0051749999999999,0.928625,0.0012361174501749582
H3.Z45,I1,51839,4.596984535383069,10.314046843207135,0.0,105.46034406080447,5.78714867184938e-05
H2.T.Z31,PF1,52584,0.7879599621058304,0.13766975932331693,0.3161278504898145,1.0,0.0
H1.Z11,WQ_in,52583,145984.77856865423,76840.2301282547,9980.65,276371.79385836725,0.0
H2.ZE66,I3,15585,7.211150251839247,6.461820441314882,0.0,29.292491912842,0.331023419955085
H2.ZE64,W_out,11547,0.0181716321766137,0.004728833607851227,0.015560765266418,0.029499046325684,0.0
H3.Z47,WQ_in,30697,3.100000000000093,5.567004133289319e-14,3.1,3.1,0.0
H1.Z19,PF3,52584,0.5882135073340106,0.3595220998956843,-0.9588,0.9495333333333332,0.03111212536132664
H1.Z27,U1,52584,229.95419819396207,1.6610286421003426,222.77747274739875,235.65320688562784,0.0
H2.Z36,f,23581,50.09920976531597,0.03540730144536997,49.97133333333333,50.19808333333334,0.0
H1.K11,P,52526,7667.105674811127,11392.222711274926,-1.894780628693601e-15,440755.0,0.15104900430263107
H1.Z18,PF3,52584,0.8391473140401449,0.25774578000540377,-0.01805,0.966864480874317,0.0
H1.K11,qv,52526,7.728319078135117,3.166519639601453,0.0,18.200000000000003,0.11285839393824011
H4.Z51,W_in,47991,130602.7072622227,60245.20375252596,18710.44,228441.29890125,0.0
H3.Z312,P,30817,-18985.293031069334,31444.62242910289,-144831.37769965277,9.290359795888266,3.2449621961904146e-05
H2.T.Z30,W_in,52584,515717.68467160716,245488.5931635419,55224.87,929334.2391083614,0.0
V.ZE84,f,9680,50.00028809678249,0.01004729215200781,49.94999768881962,50.08166550080889,0.0
H3.Z46,f,52584,50.05403951173981,0.021802682897387533,49.97316666666666,50.14525,0.0
H3.ZE44,W1,15685,9019.972827944104,7466.429019260679,-444.30940107365,136897.89151225632,0.0
H3.ZE44,P2,15686,1182.6303838907613,1360.6863973787397,-0.041065586615616,7986.726051544156,0.0002550044625780951
H2.Z67,I3,52547,7.179270303938053,8.7354716375334,0.0,34.4685,0.5435895484042856
H3.Z44,U3,51840,231.83251565609442,1.6348417154904327,225.32166666666663,237.3733333333333,0.0
H2.Z68,WQ_out,45064,0.0,0.0,0.0,0.0,1.0
H2.Z67,P1,52584,1222.429666185776,1448.8723025165737,0.0,6128.648666666666,0.013673360718089153
H1.Z14,WQ,52585,342499.74552272505,170444.8441881128,36510.41,624415.4138735684,0.0
H3.ZE40,P3,15686,2411.623458179168,1087.9844783065034,-2931.608142195976,5958.492146424779,0.0
H2.ZE65,PF1,15056,0.8834390542196956,0.04445200797819638,0.3463765013799549,0.9747713097960716,0.0
H2.Z70,I3,52584,6.450725517010529,7.625162818908261,0.1815833333333333,28.17425,0.0
V.Z82,PF2,52584,0.2924004418098742,0.6991966147651927,-0.9871710470208314,0.999940287967523,1.9017191541153202e-05
H1.Z310,W,30809,-167071.9207814208,96121.57885484306,-328192.2751781112,-642.3230322916667,0.0
H1.Z17,W1,52583,805843.5961340643,346881.1677055433,188436.1984,1370783.7557684982,0.0
H3.Z48,I2,30697,1.7606490092687792,5.079893042234584,-5.782411586589357e-20,19.3645,0.690523503925465
H1.Z29,P3,52584,-15445.121204308423,25396.132170023593,-88301.91072682539,54828.929326867525,0.029172371824129014
V.Z82,I2,52584,71.6060911733867,48.481575645819525,-251.6072743481984,422.17735184161154,0.0
V.K21,Tdiff,52584,-1499.9988001451404,1298.932854592946,-9879.5,7454.416666666667,0.0
H2.T.Z34,I1,52584,122.853785567514,23.57671010763466,0.0,227.67216666666667,0.0012361174501749582
H4.ZE50,P3,15588,877.5155176238571,1132.7886535025054,156.14208373034882,9015.97681910826,0.0
H2.Z61,WQ_in,52584,290977.90437436564,150134.09573265043,28773.18,548389.1051589778,0.0
H3.Z40,W,52585,254178.29296049965,132575.12876788,28828.08,475900.5817756084,0.0
H1.Z24,U1,52584,229.76703013601858,1.674368585653237,207.87583333333333,235.84786538205103,0.0
H3.ZE40,U2,15686,231.3654297517096,1.6732677616864953,224.90488800438987,238.73681955702085,0.0
H2.Z68,U2,52584,231.52880163110595,1.6589023379969499,225.2425,237.85916666666665,0.0
H1.Z15,f,52584,50.00044132403775,0.008824608942989176,49.949767947726734,50.06725798288979,0.0
H1.Z27,PF1,52584,0.8853735392780717,0.11544486612860005,0.0,0.9991837861462912,0.0115814696485623
H3.ZE44,PF,15686,0.7341654698962404,0.12851146409362957,0.0080856552494907,0.858351825062453,0.0
H2.ZE65,P2,15056,3798.557857149316,1045.5904050423412,681.0172469139212,7616.9563242036065,0.0
H2.Z311,W3,30840,-178288.9105434048,96605.30841380924,-339109.92917090654,-458.3385126912433,0.0
H1.Z25,f,52584,50.05716134844617,0.027716686126402264,48.096732045720586,50.14108333333333,0.0
H4.ZE51,P1,15588,1827.4429088363681,699.8713060970873,184.1447665740681,6219.324412434887,0.0
H3.Z40,I1,51840,13.89916239260867,4.008343675905849,0.0,33.115,1.9290123456790123e-05
H1.Z13,I2,52584,25.07542663598375,8.885196545811612,0.2908333333333333,75.35552459016394,0.0
H2.Z61,PF3,52584,0.8162103550181047,0.031763036743156337,0.0,0.9291666666666668,0.0012361174501749582
H4.Z51,U3,47991,231.82863846421037,1.6238375617837792,225.42964626133667,236.44333333333333,0.0
H1.Z11,PF2,52584,0.776119701517308,0.09780674308858778,-0.42025,0.90175,0.003347025711242964
H3.Z42,WQ,51833,62370.5251728904,34572.97801612727,4983.46,128208.4207518902,0.0
H2.T.Z34,U2,52584,231.25354226695987,8.32054741623978,0.0,237.90166666666667,0.0012361174501749582
H1.Z22,W_out,52501,101.48315346358594,48.14211730472485,5.7,200.034593104782,0.0
H3.ZE41,PF2,15686,0.878689150315568,0.04039238326431769,0.8065515127229371,0.97249421000946,0.0
H1.Z19,P2,52584,1197.4008363959501,1748.9421404921598,-5746.708102150538,5893.9,0.1805492164917085
H1.Z14,P3,52584,3954.784801895752,1665.6571397581554,0.0,12630.3615,0.0006656017039403621
H2.Z68,PF2,52584,0.6374888689672471,0.07601938911342443,0.0,0.963375,0.0001711547238703788
H2.Z36,P3,23581,28177.827430856112,9680.071581307808,-39983.006,56179.60029614463,0.0
H1.K16,qv,44677,1.993062282026685,1.3314902805575808,0.0,3.873636083055276,0.01287015690399982
H2.Z361,I1,28861,100.71911259035382,30.737153639004827,11.65286001404557,210.5085649012859,0.0
H4.Z51,I3,47991,7.242206023542165,2.4676783205914714,2.1561666666666666,21.84876438231173,0.0
H1.Z29,U1,52584,229.98256289078017,1.6620312575772436,222.79452813042465,235.7056709451493,0.0
H1.ZE20,U3,9519,230.598298171804,1.6735550717337802,222.95672925233987,236.18125320097172,0.0
H3.Z46,I3,52584,8.045553878788409,2.692725268441368,0.4453333333333333,19.869833333333336,0.0
H2.T.Z34,W_in,52584,2833721.5892545115,1326648.9011659578,392450.97,5021610.443587731,0.0
H1.Z18,WQ_in,52583,9342.183444347962,4612.032086421961,1072.14,16089.453911993762,0.0
H2.ZE64,P1,15585,3734.8625387232864,1156.8594574729536,785.8062305750598,7615.043871823717,0.0
H2.Z311,P,30841,-31741.693630891925,52604.28797622735,-235951.63135974703,6.126409102268556,0.0
H2.Z70,W_in,52584,55299.71683945768,28177.2041770357,5252.04,104431.96255674948,0.0
H1.Z16,PF,52583,0.987090141971005,0.0309228536804869,0.1988,0.998,0.0
H2.Z62,U1,52584,231.70602173033436,8.32687192518026,0.0,237.4775,0.0012361174501749582
H2.Z35,PF2,23581,0.9508926085447221,0.2133090077534294,-0.9962833333333332,0.998136111111111,0.0
H2.ZE74,W3,15680,1832.8270472824127,1041.8029683451036,3.3484303598404166,3216.356390166666,0.0
H2.Z351,PF1,28861,0.7918959597413834,0.4864334572903915,-0.9991354603205528,0.9994973819015236,0.0
H3.Z48,W,52585,25497.87539093661,10421.178549467271,16542.329999999998,47434.928747465965,0.0
