day_label,hour,P,Tdiff,Trl,Tvl,V,W,qv,weekday
12/11(월),1,0.0,-10270.5,20.133333333333333,10.191666666666666,67661420.0,324180.0,0.0,0.0
12/11(월),2,0.0,-10042.583333333334,20.558333333333334,10.366666666666667,67661420.0,324180.0,0.0,0.0
12/11(월),3,0.0,-9985.5,20.45,10.516666666666667,67661420.0,324180.0,0.0,0.0
12/11(월),4,0.0,-10147.166666666666,20.558333333333334,10.308333333333334,67661420.0,324180.0,0.0,0.0
12/11(월),5,0.0,-10158.583333333334,20.65833333333333,10.45,67661420.0,324180.0,0.0,0.0
12/11(월),6,0.0,-10106.0,20.525,10.308333333333334,67661420.0,324180.0,0.0,0.0
12/11(월),7,0.0,-9942.583333333334,20.325,10.366666666666667,67661420.0,324180.0,0.0,0.0
12/11(월),8,0.0,-10151.166666666666,20.316666666666663,10.316666666666666,67661420.0,324180.0,0.0,0.0
12/11(월),9,0.0,-9850.416666666666,20.325,10.666666666666666,67661420.0,324180.0,0.0,0.0
12/11(월),10,0.0,-9797.583333333334,20.808333333333334,10.975,67661420.0,324180.0,0.0,0.0
12/11(월),11,0.0,-10054.833333333334,20.98333333333333,10.8,67661420.0,324180.0,0.0,0.0
12/11(월),12,0.0,-10336.75,21.0,10.616666666666667,67661420.0,324180.0,0.0,0.0
12/11(월),13,0.0,-10133.333333333334,21.0,10.716666666666669,67661420.0,324180.0,0.0,0.0
12/11(월),14,0.0,-10530.833333333334,21.0,10.475,67661420.0,324180.0,0.0,0.0
12/11(월),15,0.0,-10153.333333333334,21.0,10.866666666666667,67661420.0,324180.0,0.0,0.0
12/11(월),16,0.0,-10266.5,21.0,10.683333333333334,67661420.0,324180.0,0.0,0.0
12/11(월),17,0.0,-10347.666666666666,21.0,10.633333333333333,67661420.0,324180.0,0.0,0.0
12/11(월),18,0.0,-10403.666666666666,21.0,10.616666666666667,67661420.0,324180.0,0.0,0.0
12/11(월),19,289.1666666666667,-10311.416666666666,21.0,10.658333333333331,67661420.0,324180.0,0.0233333333333333,0.0
12/11(월),20,0.0,-10176.0,21.0,10.816666666666666,67661430.0,324180.0,0.0,0.0
12/11(월),21,0.0,-10237.916666666666,21.0,10.541666666666666,67661430.0,324180.0,0.0,0.0
12/11(월),22,0.0,-10134.25,21.0,10.5,67661430.0,324180.0,0.0,0.0
12/11(월),23,0.0,-10133.083333333334,21.0,10.958333333333334,67661430.0,324180.0,0.0,0.0
12/12(화),0,0.0,-10270.166666666666,21.0,10.733333333333333,67661430.0,324180.0,0.0,1.0
12/12(화),1,0.0,-10142.0,21.0,10.683333333333334,67661430.0,324180.0,0.0,1.0
12/12(화),2,0.0,-10072.833333333334,21.0,10.716666666666669,67661430.0,324180.0,0.0,1.0
12/12(화),3,0.0,-9913.416666666666,21.0,10.925,67661430.0,324180.0,0.0,1.0
12/12(화),4,0.0,-10098.916666666666,21.0,10.533333333333331,67661430.0,324180.0,0.0,1.0
12/12(화),5,0.0,-10066.083333333334,21.0,10.5,67661430.0,324180.0,0.0,1.0
12/12(화),6,0.0,-10112.083333333334,21.0,10.5,67661430.0,324180.0,0.0,1.0
12/12(화),7,0.0,-10092.416666666666,20.616666666666667,10.575,67661430.0,324180.0,0.0,1.0
12/12(화),8,0.0,-10002.583333333334,20.5,10.316666666666666,67661430.0,324180.0,0.0,1.0
12/12(화),9,0.0,-9627.666666666666,20.0,10.633333333333333,67661430.0,324180.0,0.0,1.0
12/12(화),10,0.0,-9683.666666666666,20.20833333333333,10.816666666666666,67661430.0,324180.0,0.0,1.0
12/12(화),11,0.0,-10155.666666666666,20.8,10.5,67661430.0,324180.0,0.0,1.0
12/12(화),12,0.0,-9582.666666666666,20.166666666666668,10.933333333333334,67661430.0,324180.0,0.0,1.0
12/12(화),13,0.0,-9839.916666666666,20.5,10.558333333333334,67661430.0,324180.0,0.0,1.0
12/12(화),14,0.0,-9793.583333333334,20.683333333333334,10.816666666666666,67661430.0,324180.0,0.0,1.0
12/12(화),15,0.0,-10095.166666666666,21.0,10.816666666666666,67661430.0,324180.0,0.0,1.0
12/12(화),16,0.0,-10259.833333333334,21.0,10.691666666666666,67661430.0,324180.0,0.0,1.0
12/12(화),17,270.4166666666667,-10320.5,21.0,10.5,67661430.0,324180.0,0.0233333333333333,1.0
12/12(화),18,0.0,-10191.916666666666,21.0,10.675,67661440.0,324190.0,0.0,1.0
12/12(화),19,0.0,-10265.666666666666,21.0,11.0,67661440.0,324190.0,0.0,1.0
12/12(화),20,0.0,-10166.166666666666,21.0,10.816666666666666,67661440.0,324190.0,0.0,1.0
12/12(화),21,0.0,-10012.083333333334,21.0,10.641666666666667,67661440.0,324190.0,0.0,1.0
