day_label,hour,P,Tdiff,Trl,Tvl,V,W,qv,weekday
12/11(월),1,332025.0,13827.166666666666,64.26666666666667,78.34166666666667,2607476600.0,13738100.0,20.96166666666667,0.0
12/11(월),2,399675.0,15283.5,61.766666666666666,77.04166666666667,2607498000.0,13738400.0,22.266666666666676,0.0
12/11(월),3,370705.0,14493.166666666666,60.766666666666666,75.58333333333333,2607520100.0,13738800.0,22.70666666666667,0.0
12/11(월),4,479781.6666666667,15912.333333333334,58.44166666666667,74.325,2607543000.0,13739200.0,25.969166666666677,0.0
12/11(월),5,398516.6666666667,15466.5,63.79166666666666,79.35833333333333,2607569200.0,13739700.0,22.216666666666672,0.0
12/11(월),6,394021.6666666667,13530.333333333334,59.016666666666666,72.56666666666666,2607591400.0,13740100.0,25.495000000000005,0.0
12/11(월),7,515028.3333333333,18417.83333333333,61.50833333333333,79.76666666666667,2607617000.0,13740500.0,24.620000000000005,0.0
12/11(월),8,367935.0,12877.833333333334,61.45,74.475,2607641900.0,13741000.0,24.56083333333334,0.0
12/11(월),9,397351.6666666667,13451.833333333334,58.975,72.48333333333333,2607666400.0,13741400.0,25.46833333333334,0.0
12/11(월),10,367236.6666666667,14871.5,65.01666666666667,79.95833333333333,2607691800.0,13741800.0,21.651666666666674,0.0
12/11(월),11,306538.3333333333,11606.166666666666,62.03333333333333,73.725,2607713400.0,13742100.0,22.588333333333345,0.0
12/11(월),12,357733.3333333333,14191.166666666666,65.50833333333334,79.66666666666667,2607736000.0,13742400.0,21.557500000000005,0.0
12/11(월),13,275005.0,11156.833333333334,66.0,77.0,2607757700.0,13742800.0,21.416666666666675,0.0
12/11(월),14,349428.3333333333,12871.0,60.28333333333333,72.85,2607778800.0,13743100.0,23.227500000000006,0.0
12/11(월),15,452094.1666666667,15234.25,59.208333333333336,74.40833333333333,2607802300.0,13743400.0,26.17750000000001,0.0
12/11(월),16,317260.0,11542.166666666666,61.641666666666666,73.125,2607828700.0,13743900.0,23.45083333333334,0.0
12/11(월),17,382113.3333333333,14619.833333333334,63.3,77.93333333333334,2607852300.0,13744200.0,22.65583333333334,0.0
12/11(월),18,409323.3333333333,14254.0,58.333333333333336,72.625,2607875000.0,13744600.0,25.27916666666668,0.0
12/11(월),19,371251.6666666667,14766.5,66.50833333333334,81.375,2607900300.0,13745000.0,21.66250000000001,0.0
12/11(월),20,310790.0,12177.666666666666,64.08333333333333,76.30833333333334,2607922000.0,13745400.0,22.68666666666667,0.0
12/11(월),21,309686.6666666667,10866.833333333334,58.7,69.60833333333333,2607944400.0,13745700.0,24.619166666666672,0.0
12/11(월),22,445670.8333333333,16483.666666666668,63.4,80.16666666666667,2607969300.0,13746000.0,23.625000000000004,0.0
12/11(월),23,302331.6666666667,13105.166666666666,71.28333333333333,84.58333333333333,2607992700.0,13746400.0,20.13833333333334,0.0
12/12(화),0,329821.6666666667,13159.0,66.33333333333333,79.325,2608012900.0,13746700.0,21.387500000000003,1.0
12/12(화),1,305181.6666666667,11061.333333333334,61.2,72.225,2608034700.0,13747100.0,24.07083333333334,1.0
12/12(화),2,424514.1666666667,16086.166666666666,64.975,81.025,2608058600.0,13747400.0,22.612500000000004,1.0
12/12(화),3,374270.0,14336.5,65.09166666666667,79.3,2608081200.0,13747800.0,21.34583333333334,1.0
12/12(화),4,408235.0,13857.416666666666,61.75833333333333,75.58333333333333,2608102600.0,13748200.0,25.126666666666672,1.0
12/12(화),5,400308.3333333333,13040.583333333334,59.85,72.9,2608127700.0,13748600.0,26.12833333333334,1.0
12/12(화),6,449210.0,12773.166666666666,57.975,70.9,2608154100.0,13749000.0,30.03833333333334,1.0
12/12(화),7,527676.6666666666,14600.25,56.975,71.65,2608183900.0,13749400.0,31.510833333333338,1.0
12/12(화),8,586570.0,15615.833333333334,55.266666666666666,71.06666666666666,2608215200.0,13749900.0,32.826666666666675,1.0
12/12(화),9,526578.3333333334,14785.166666666666,56.41666666666666,71.00833333333334,2608247900.0,13750500.0,30.946666666666676,1.0
12/12(화),10,427561.6666666667,13707.166666666666,58.30833333333333,71.8,2608279100.0,13751100.0,27.28833333333334,1.0
12/12(화),11,365133.3333333333,10972.416666666666,56.44166666666667,67.26666666666667,2608306500.0,13751500.0,29.59000000000001,1.0
12/12(화),12,353706.6666666667,7827.916666666667,54.75,62.71666666666667,2608336500.0,13751800.0,39.48666666666668,1.0
12/12(화),13,445043.3333333333,9043.333333333334,53.766666666666666,62.675,2608376000.0,13752200.0,42.52333333333334,1.0
12/12(화),14,413172.5,8806.5,53.63333333333333,62.49166666666667,2608418800.0,13752600.0,40.16916666666668,1.0
12/12(화),15,381373.3333333333,8007.166666666667,53.94166666666667,61.958333333333336,2608459100.0,13753100.0,41.238333333333344,1.0
12/12(화),16,392743.3333333333,8176.833333333333,54.65833333333333,62.891666666666666,2608500500.0,13753400.0,41.90250000000001,1.0
12/12(화),17,449981.6666666667,9129.666666666666,53.49166666666667,62.6,2608542100.0,13753800.0,42.50416666666668,1.0
12/12(화),18,375535.0,8282.0,54.325,62.475,2608584800.0,13754300.0,39.558333333333344,1.0
12/12(화),19,377490.0,8356.166666666666,54.8,63.2,2608624500.0,13754700.0,39.76666666666667,1.0
