day_label,hour,P,Tdiff,Trl,Tvl,V,W,qv,weekday
12/11(월),1,3468.083333333333,-6357.666666666667,13.3,6.875,90690260.0,213310.0,0.4620000000000001,0.0
12/11(월),2,3215.75,-6348.666666666667,13.316666666666666,7.008333333333334,90690750.0,213310.0,0.3873333333333334,0.0
12/11(월),3,3106.9166666666665,-6358.833333333333,13.316666666666666,7.016666666666667,90691230.0,213320.0,0.4060000000000001,0.0
12/11(월),4,3325.833333333333,-6326.0,13.316666666666666,7.016666666666667,90691720.0,213320.0,0.4246666666666668,0.0
12/11(월),5,3449.333333333333,-6327.416666666667,13.316666666666666,7.041666666666667,90692200.0,213320.0,0.4526666666666668,0.0
12/11(월),6,3389.6666666666665,-6295.25,13.308333333333334,7.033333333333333,90692690.0,213330.0,0.4433333333333334,0.0
12/11(월),7,3302.833333333333,-6289.833333333333,13.333333333333334,7.133333333333334,90693170.0,213330.0,0.4433333333333334,0.0
12/11(월),8,3329.333333333333,-6322.833333333333,13.383333333333333,7.016666666666667,90693650.0,213330.0,0.4433333333333334,0.0
12/11(월),9,3179.583333333333,-6280.583333333333,13.366666666666667,7.091666666666667,90694140.0,213340.0,0.4620000000000001,0.0
12/11(월),10,3257.083333333333,-6159.833333333333,13.658333333333331,7.491666666666666,90694620.0,213340.0,0.4480000000000001,0.0
12/11(월),11,3311.25,-6360.416666666667,13.208333333333334,6.983333333333333,90695110.0,213350.0,0.4386666666666668,0.0
12/11(월),12,3178.25,-6118.75,13.258333333333333,7.25,90695590.0,213350.0,0.4153333333333334,0.0
12/11(월),13,3715.5833333333335,-6531.666666666667,13.441666666666666,6.808333333333334,90696080.0,213350.0,0.4806666666666668,0.0
12/11(월),14,3475.5,-6366.0,13.333333333333334,7.041666666666667,90696560.0,213360.0,0.4340000000000001,0.0
12/11(월),15,3339.75,-6266.666666666667,13.275,7.008333333333334,90697050.0,213360.0,0.4293333333333334,0.0
12/11(월),16,3312.583333333333,-6389.416666666667,13.391666666666667,7.008333333333334,90697530.0,213360.0,0.4060000000000001,0.0
12/11(월),17,3686.5,-6398.25,13.383333333333333,7.0,90698020.0,213370.0,0.4946666666666667,0.0
12/11(월),18,3529.083333333333,-6369.583333333333,13.325,7.016666666666667,90698510.0,213370.0,0.4480000000000001,0.0
12/11(월),19,3473.583333333333,-6385.75,13.383333333333333,7.016666666666667,90698990.0,213370.0,0.4573333333333335,0.0
12/11(월),20,3288.6666666666665,-6357.833333333333,13.325,7.016666666666667,90699470.0,213380.0,0.4060000000000001,0.0
12/11(월),21,3503.1666666666665,-6375.833333333333,13.391666666666667,7.083333333333333,90699960.0,213380.0,0.4666666666666668,0.0
12/11(월),22,3585.833333333333,-6445.083333333333,13.391666666666667,6.991666666666666,90700440.0,213380.0,0.4480000000000001,0.0
12/11(월),23,3159.083333333333,-6358.166666666667,13.4,7.1,90700930.0,213390.0,0.4246666666666668,0.0
12/12(화),0,3447.75,-6358.666666666667,13.383333333333333,7.016666666666667,90701410.0,213390.0,0.4620000000000001,1.0
12/12(화),1,3295.25,-6447.75,13.4,6.933333333333334,90701900.0,213400.0,0.4013333333333334,1.0
12/12(화),2,3071.583333333333,-6415.25,13.416666666666666,6.958333333333333,90702380.0,213400.0,0.3733333333333334,1.0
12/12(화),3,3234.833333333333,-6379.25,13.391666666666667,7.016666666666667,90702860.0,213400.0,0.4573333333333335,1.0
12/12(화),4,3430.25,-6359.333333333333,13.4,7.033333333333333,90703350.0,213410.0,0.4620000000000001,1.0
12/12(화),5,3267.9166666666665,-6355.75,13.383333333333333,7.025,90703830.0,213410.0,0.3920000000000001,1.0
12/12(화),6,3362.6666666666665,-6356.25,13.4,7.075,90704320.0,213410.0,0.4386666666666668,1.0
12/12(화),7,3246.5,-6335.666666666667,13.383333333333333,7.033333333333333,90704800.0,213420.0,0.4200000000000001,1.0
12/12(화),8,3042.9166666666665,-6347.833333333333,13.316666666666666,7.125,90705280.0,213420.0,0.3920000000000001,1.0
12/12(화),9,3460.333333333333,-6490.25,13.333333333333334,6.833333333333333,90705760.0,213420.0,0.4620000000000001,1.0
12/12(화),10,3468.083333333333,-6434.333333333333,13.416666666666666,7.025,90706250.0,213430.0,0.4806666666666668,1.0
12/12(화),11,3430.333333333333,-6438.333333333333,13.416666666666666,7.0,90706730.0,213430.0,0.4293333333333334,1.0
