day_label,hour,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,U1,U2,U3,W,W1,W2,W3,W_in,W_out,f,weekday
12/11(월),11,-17.589979391054683,-11.9801465936261,-11.667960327611407,-6219.297298794186,-1529.7826779318252,-2356.171046493985,-2333.343563138703,0.7366722933678154,0.7720227060598315,0.8176374680698527,0.7962206378221258,226.93732303368463,226.66160747564265,227.21330362842036,-833307.9237976897,-294158.8668646734,-275038.69062161684,-264110.3834193376,3966.6410762097703,837283.952,50.01116842193344,0.0
12/11(월),12,-143.9086052365622,-133.04894862728648,-128.7625288747983,-88767.34648299399,-31115.336016456265,-29259.892684076265,-28392.117542796383,-0.1754995932829427,-0.1652683623425038,-0.1520002302593442,-0.2648719181818041,227.8680123168353,227.59456689165864,228.38570811820136,-833315.0006652212,-294160.6657494997,-275041.32537449966,-264113.00383286085,3967.798999999999,837292.1648318602,50.026491675708414,0.0
12/11(월),13,-6.703139013648979,-2.2211716449397945,-1.5129620980366243,2018.4477318411543,1365.1403707136358,439.6582131078633,213.64914005203323,0.8629065580940872,0.9026293108892052,0.93688292704414,0.8081803647140491,228.41638954107103,228.1963712550861,229.0393255626808,-833402.8210981239,-294191.4390662882,-275070.25966842147,-264141.118266572,3969.044028779928,837381.232,50.00073099521419,0.0
12/11(월),14,-5.488309624277753,-2.4690529176077995,-1.676248632357536,1825.2297561339608,1091.3750024372882,492.7014989396585,241.15325346684824,0.7656353370431076,0.8967427745513994,0.9365015408940752,0.7983388591036022,228.26223952062497,228.00818691763,228.9094714477137,-833400.8077748744,-294190.0755984448,-275069.8199359185,-264140.9067272997,3971.0589106486095,837381.232,49.98454314266908,0.0
12/11(월),15,-192.3039288465008,-177.98742769151113,-170.89407796795365,-122396.8369256554,-43602.70620131653,-40328.97422648485,-38465.15583491072,-0.6027161328081583,-0.5375454547167315,-0.5202475072644159,-0.5200133857712586,229.19805067688984,228.87312195434663,229.91833821335985,-833399.04,-294188.998870342,-275069.3387951282,-264140.6725451282,3972.850819487028,837381.232,50.000366509818186,0.0
12/11(월),16,-63.95962021971777,-55.76503522779112,-52.74216268193808,-35547.19149143597,-12333.220561290012,-11785.265135687889,-11428.706310464277,0.3946358672405671,0.4184938142406818,0.4454093637626797,0.3236903247607481,229.34519957395844,229.01873432994384,230.0793983485052,-833521.4770989695,-294232.62629739713,-275109.7008605808,-264179.1646517875,3973.023502734609,837503.888,49.99143251246041,0.0
12/11(월),17,-142.01489715792758,-130.17630989751314,-124.00120428870004,-87593.92796062697,-31008.39333389716,-28921.341840242545,-27664.192802416244,-0.1411663838855973,-0.1298727678549318,-0.1171993777539324,-0.2355811774423559,230.6634100358287,230.2521398522497,231.34096642402145,-833558.6051566458,-294245.5254096454,-275121.9917605486,-264191.0686739518,3974.692499999999,837542.6531566457,50.01009151986171,0.0
12/11(월),18,-127.54946128602356,-115.91480515036244,-111.00007257503545,-79602.35983268681,-27972.03010979983,-26453.812304723448,-25176.517906017343,-0.0128846547734817,0.0030839773342927,0.027716632272731,0.02732547536906,230.7348946137708,230.38169655530476,231.37012828240609,-833644.3784841084,-294275.8959302539,-275150.3194152341,-264218.18018535315,3976.0215622382,837629.792,50.00735124731529,0.0
12/11(월),19,-146.4477966568392,-134.59690417240404,-128.78881565737956,-91018.28650457055,-32108.831350814005,-30018.62725310767,-28890.8275785716,-0.1725941433906889,-0.1613190021726154,-0.1492450515412841,-0.2645619707260577,230.95101571824247,230.68616181245747,231.6837636572924,-833725.7129642566,-294304.5232581742,-275177.3309888302,-264243.87023883016,3976.7154999999993,837711.8166108347,50.00241506323103,0.0
12/11(월),20,-5.635759930826959,-0.3613281743444329,-0.3253763721967835,1310.6833041092104,1218.211921782089,53.56185784256861,38.90952857727602,0.8996645616350119,0.9412007908634376,0.9875658583170254,0.9853500853207884,231.47947092781249,231.40597324421805,232.1586028103485,-833815.0238785411,-294336.0088270132,-275206.78606434056,-264272.2360968367,3977.9926389759794,837802.4,50.00891294819768,0.0
12/11(월),21,-26.35010532936382,-20.994890729093804,-19.609757623573145,-10733.504466049124,-3387.5833820352177,-3625.3233626037018,-3720.597485142653,0.5014607891013391,0.5244613871301788,0.5540811839880931,0.4185002131551733,232.50246153223927,232.4024132714515,233.12251457860663,-833813.7199262972,-294334.7932565278,-275206.7394833511,-264272.2002958511,3979.290432337346,837802.4,50.01079200105933,0.0
12/11(월),22,-255.6699089476275,-238.5464059506069,-230.26840787421995,-165848.520705165,-58589.22839486403,-54648.22149447691,-52568.118303182266,-0.912570801808506,-0.9196562039927924,-0.9187689729263528,-0.9221830379468294,231.1279054383628,230.91714585149117,231.8133683282932,-833825.1986249915,-294338.4639866044,-275210.5971964261,-264276.1492165153,3981.158,837815.7464620458,50.006792380411966,0.0
12/11(월),23,-6.556042054257408,-2.006464486618373,-1.3714404343731466,1938.1894166329432,1351.1238405103509,398.01591010570496,189.0496670743921,0.8651206285465121,0.9065997248196564,0.9439273336604724,0.8219540957834948,230.1229575202364,230.17708802091477,230.6506333737052,-833990.1683221589,-294396.7599850688,-275264.9754439718,-264328.4603712672,3981.2900856117785,837980.864,50.01497117335511,0.0
12/12(화),0,-2.659993796659238,-0.2410337065464798,-0.2418942747822398,619.7150101457553,563.0501197780775,29.43593130412397,27.228964984032785,0.7052084757491551,0.9333552585774808,0.9876491432436096,0.996299187499833,229.69095596965064,229.7084408213557,230.09463126874644,-833988.2287908532,-294395.4120901567,-275264.5870839663,-264328.2757089663,3983.211047888235,837980.864,50.01878154346392,1.0
12/12(화),1,-37.13041040756181,-35.17507711644348,-33.15588799227665,-21060.01523401373,-7458.282047787134,-6779.315101958758,-6822.4180552609605,0.300443764203804,0.296070743772213,0.4468657545575348,0.2929870032839167,229.40806848727175,229.3761945248093,229.80449723593483,-833987.648,-294394.8510438828,-275264.551917476,-264328.24535638274,3983.837336948547,837980.864,50.01183987814891,1.0
12/12(화),2,-218.75750795975472,-205.5077062224589,-198.61860903924304,-141206.38751318082,-49484.1392881788,-46698.038259780405,-45024.20893820839,-0.6468009259843951,-0.6464517673112277,-0.642022044257274,-0.6863236150170788,230.32667781240676,230.22191449174355,230.82891743611648,-834010.5308928594,-294402.92735788773,-275271.9178809532,-264335.6622049859,3984.973249999999,838004.8592563268,50.0092723476458,1.0
12/12(화),3,-6.242428348725792,-1.3968977046521078,-0.9706488566224364,1702.7560037896587,1301.00807936824,269.54677452607405,132.2011594839457,0.8790978071996133,0.9196159966386356,0.9595387053144008,0.8850250126595802,229.2624105748297,229.25813999537365,229.61944958294805,-834150.1119850767,-294451.882599925,-275318.0790798604,-264380.17677498126,3985.506795233333,838145.024,50.01612709018449,1.0
12/12(화),4,-139.12333584562631,-128.65819101671235,-124.1795428857797,-87154.9157897864,-30421.248483000407,-28875.295021114096,-27858.37260997878,-0.1851193889338994,-0.1778862334379894,-0.160172446556556,-0.1927975787915594,228.9723567191774,228.88382689981788,229.4634934891712,-834148.4205638692,-294450.58249933185,-275317.8135312375,-264380.04634373746,3987.202875684885,838145.024,50.02054332145879,1.0
12/12(화),5,-115.85217643914008,-106.35496343802416,-102.57085437315054,-70487.14436648352,-24653.01635309288,-23211.21178991833,-22622.916527400947,-0.1470466299148059,-0.135260544480796,-0.1154205557313982,-0.2107249342250168,227.70817471057248,227.6029032242893,228.24069739018785,-834235.6444908227,-294481.01440451096,-275346.7130892634,-264407.9308408557,3988.018780097912,838233.056,50.00877084290315,1.0
12/12(화),6,-186.0717706832568,-172.0815359284258,-166.16020176470062,-118028.41492908944,-41650.69543435807,-38845.25391747221,-37532.46560415363,-0.4347169299157147,-0.4392298508289159,-0.4123264842021435,-0.4881503062513011,230.3859676276236,230.21710564405697,231.0825409014538,-834306.149695205,-294505.68213889905,-275369.9390703156,-264430.542610502,3989.13975,838304.6871190063,49.99842749039275,1.0
12/12(화),7,-34.90199084781866,-32.11805165287328,-30.87850897424264,-21683.071219194662,-7689.792101857975,-7143.5352841817175,-6849.743683832653,0.298877637687447,0.6096926794470267,0.654654734116297,0.6463856517749633,228.93982453790545,228.6824897041782,229.46515255437717,-834425.6663967158,-294547.8566821702,-275409.2572780719,-264468.5305614737,3989.98525,838425.0103967157,49.996957065002405,1.0
12/12(화),8,-0.2401659986596577,-0.1999205531438345,-0.2127098936209874,79.44972150468328,35.681011096159175,20.874831943720405,22.893878426630614,0.532469156957286,0.9351073438197424,0.9928501997047444,0.9989034463376558,228.5019255655067,228.3192887406948,228.9503026144833,-834445.824,-294555.0051032017,-275415.8993274013,-264474.8965149013,3990.210440394813,838445.392,50.01648580154143,1.0
12/12(화),9,-0.2239576295325668,-0.2004881901271466,-0.1881256997910369,78.75929794825696,34.70309470931748,22.87971984034104,21.17648344651557,0.561566793520928,0.947095540349029,0.995313336476901,0.9946409104295142,228.8006751072114,228.5726858982356,229.12946951193751,-834445.696,-294554.9693547181,-275415.87848985905,-264474.8736672181,3990.289790563789,838445.392,50.01952007747685,1.0
12/12(화),10,-0.2177202556625881,-0.2149047964445409,-0.176970780371716,78.27973347862253,33.825425838942,24.95665725430811,19.49765047790796,0.5638890377386407,0.9645168377155529,0.9958128778139173,0.9899308596945589,227.80790801744823,227.5187423740329,228.12598972310656,-834445.632,-294554.9348538715,-275415.8556038715,-264474.85255193576,3990.3684383854015,838445.392,50.01966513352909,1.0
12/12(화),11,-135.21448682540023,-125.3698923072561,-121.69597633633288,-86022.48650379962,-30508.2625781442,-28248.40485798538,-27265.819380367226,-0.2260621020998989,-0.0458668655057836,-0.028034930712539,-0.0257677111550115,227.8308744135597,227.47632290753725,228.3394761348073,-834445.568,-294554.90110384463,-275415.8306663446,-264474.83307788346,3990.4465423107536,838445.392,50.017521164766485,1.0
12/12(화),12,-288.2183093784641,-267.5919241193871,-259.1760707453095,-184466.47471362783,-65474.76492987674,-60707.20757648592,-58284.50167008368,-0.9900657196281928,-0.9970507095140682,-0.9970238653811724,-0.9836617121478584,228.51228160002677,228.13769014933013,229.25377164913525,-834533.1228732865,-294585.9538509556,-275444.5998744288,-264502.613460402,3990.57425,838533.1228732865,50.01660045670992,1.0
12/12(화),13,-287.208598688586,-267.73374023048683,-259.83381777533054,-184117.549395488,-65180.43500290816,-60617.09853759966,-58320.01514896191,-0.989273762543986,-0.9968432164163376,-0.9968181411333517,-0.9832648671326746,228.2913259936485,227.87400446679192,228.9645522972708,-834717.6335319887,-294651.42537591263,-275505.3034273295,-264560.91704124643,3990.57425,838717.6015319887,50.00051232311,1.0
12/12(화),14,-287.68603188098945,-267.6838279751716,-257.07548859068345,-184204.87248629535,-65508.68388544128,-60795.8823826725,-57900.306496322,-0.9891603862778884,-0.9968891009354616,-0.996579982610958,-0.9828951576560888,229.0607720490446,228.5900989648527,229.87463556045049,-834902.0862009135,-294716.7070294902,-275566.0221877855,-264619.35050028545,3990.57425,838902.0354050612,49.99348380575002,1.0
12/12(화),15,-288.92322541895606,-268.63196295194456,-258.9104318327657,-184660.20111788955,-65560.25273335633,-60823.913282801564,-58276.03420063351,-0.9895965385738484,-0.9973955188080488,-0.9972783246775876,-0.9858411164868977,228.30753818872896,227.88255496846952,229.18007757263305,-835086.396558543,-294782.239614484,-275626.8697695143,-264677.2834870446,3990.57425,839086.3485585429,50.00707775482218,1.0
12/12(화),16,-286.1379160412551,-266.89895730287054,-255.7108950879828,-184444.4106861408,-65488.21223410357,-60939.30407385483,-58016.894225323085,-0.9901413842816182,-0.99753951036988,-0.9974589959759196,-0.985731430307398,230.27438899183656,229.7792647072104,231.08510093237564,-835271.038343429,-294847.80824663106,-275687.70236447634,-264735.5653608989,3990.57425,839271.0316595064,50.0052856256026,1.0
12/12(화),17,-286.2476838193178,-266.2217621267069,-254.65647462560048,-184662.66634116127,-65725.6424590946,-60991.16603779484,-57945.85769631274,-0.9903760489421404,-0.9977418497390488,-0.9976954934953048,-0.985414358031624,230.9324524039602,230.48502258317072,231.78806814620128,-835455.6794913127,-294913.3446531733,-275748.69474710425,-264793.6204035352,3990.57425,839455.6154913127,50.01454855485204,1.0
12/12(화),18,-286.9976088346157,-266.2638429364412,-255.1704381363537,-184487.59702947253,-65717.04041735882,-60829.06591837923,-57941.49065860865,-0.989820262373786,-0.9974711718608952,-0.997366789191411,-0.9855897283330708,230.40667874634545,229.9692680082144,231.3042040245063,-835640.2503082537,-294979.0388175065,-275809.6530194179,-264851.5387838293,3990.57425,839640.1863082538,50.01008030053059,1.0
12/12(화),19,-284.74645134872213,-264.6740599956812,-254.26443918189815,-184839.7621295699,-65668.18592529111,-60941.84832076264,-58229.72687036842,-0.9912519140403152,-0.998285669700246,-0.9984618676432568,-0.9877949985577948,231.89555503920425,231.53450294148695,232.7462483750255,-835824.896669755,-295044.80107053823,-275870.5511399184,-264909.52477179846,3990.57425,839824.832669755,50.01503839596576,1.0
12/12(화),20,-283.26853227342906,-263.39871098831475,-253.10481206718268,-184905.1016214067,-65657.18940299071,-60957.79029396653,-58290.12118624477,-0.9912208629358336,-0.9987989114966002,-0.9989524634956491,-0.9890772916950016,233.09944256729867,232.74524564637247,233.90897540328967,-836009.6608419706,-295110.46371486457,-275931.4778639902,-264967.7475756158,3990.57425,840009.6448419705,50.0123694936173,1.0
12/12(화),21,-280.8049006441764,-262.6896545972781,-252.8984429080924,-185169.8759623021,-65455.99543388416,-61134.06467459337,-58570.94471546051,-0.991183413525002,-0.9991158589173026,-0.9993176832797892,-0.9899866524166592,234.55075357414992,234.17957969544125,235.2135842070075,-836194.6441559765,-295176.1264272087,-275992.4366520788,-265026.06643944886,3990.57425,840194.5852062363,50.01691632168646,1.0
12/12(화),22,-281.3706379769261,-263.1701141936056,-254.0696290098466,-184946.08228335535,-65344.21602923582,-61021.28993742158,-58580.5766460054,-0.9907223816920612,-0.9988954139826672,-0.9991858535766428,-0.9891479212840272,233.6432522154123,233.29384800450052,234.3000336647232,-836379.7214964988,-295241.58153001004,-276053.5407488329,-265084.6115301559,3990.57425,840379.6894964988,50.01318858862314,1.0
12/12(화),23,-281.07968987555165,-262.2660923355677,-254.0927562437845,-184862.6761791191,-65290.80803195552,-60836.77777651346,-58712.297477133936,-0.9913815234397132,-0.9992158335141847,-0.9994723171181772,-0.9912445029878704,233.6737002291034,233.39663563013076,234.3816494828212,-836564.6743216624,-295306.9229889221,-276114.5623572208,-265143.1939788702,3990.57425,840564.635012513,50.016205361497015,1.0
12/13(수),0,-282.97915813382593,-264.9366067071202,-257.49153431816967,-184901.59926305217,-65123.85715533087,-60922.20680125083,-58870.60874051209,-0.9907167561300824,-0.9982480370055374,-0.998785972206456,-0.989093832772586,231.59812105009203,231.3935096882289,232.2624542855547,-836749.8232434586,-295372.2978987249,-276175.4893311529,-265202.00898486684,3990.57425,840749.7519022446,50.0178652879138,2.0
12/13(수),1,-284.17677321057994,-266.2787134030428,-258.98016441153743,-185121.35080695013,-65130.57077647719,-60991.81152759132,-58998.96867228581,-0.9917675124758432,-0.9991138148489098,-0.9996564587495844,-0.990488468509746,230.4422027700942,230.2938306122524,231.0940007616644,-836934.7803384804,-295437.4502032118,-276236.42702949344,-265260.90338013426,3990.57425,840934.7363003395,50.010592421755405,2.0
12/13(수),2,-283.90985245879864,-266.5207076162263,-258.76446885484324,-184840.55836082852,-64984.42073337009,-60947.1154774624,-58909.02214361277,-0.992216100106612,-0.9993060756185136,-0.9995816502926044,-0.9914520008214608,230.1126458627483,229.9265569496514,230.7129099755421,-837119.8204932164,-295502.5679246808,-276297.3924144055,-265319.8885967678,3990.57425,841119.8046233541,50.004902093641405,2.0
12/13(수),3,-284.81859252390603,-267.67631037685766,-259.206862160589,-185238.8485853557,-65154.44103535292,-61145.52308693229,-58938.88507314313,-0.9918609007813922,-0.999217122658134,-0.9994596845378756,-0.991085891141804,230.0202191099783,229.77990980349836,230.60261309990867,-837304.9552806616,-295567.635161901,-276358.4533435539,-265378.8823718803,3990.57425,841304.9265648351,49.99717256224935,2.0
12/13(수),4,-285.7894279978124,-267.7974860705336,-259.7975940973823,-184986.143103324,-65152.617680363655,-60978.0627278168,-58855.463501947765,-0.9910834598008278,-0.9988957263219874,-0.9992930440547564,-0.9901022325369158,229.26710445837628,229.0241682786084,229.91331266509988,-837490.1078255302,-295632.774021542,-276419.56285851006,-265437.7532144941,3990.57425,841490.0457820462,50.00410492619188,2.0
12/13(수),5,-286.6002699236503,-267.85224366995163,-259.67368315683456,-184981.584304886,-65258.56384615566,-60909.29231431599,-58813.72793953166,-0.9928932055123728,-0.9990791379576268,-0.9993879900099472,-0.9907533049195476,228.84688641931865,228.5754117392172,229.54281745589984,-837675.1766245695,-295697.9698878683,-276480.5697915232,-265496.6336808505,3990.57425,841675.129047742,50.00500970526307,2.0
12/13(수),6,-286.04543577786995,-266.80362262721724,-257.883599386939,-184636.24116752844,-65332.05046329809,-60841.43603996029,-58462.75468621399,-0.9910989988517224,-0.9975825697990264,-0.9978323561895398,-0.9871244009613446,229.77355644196956,229.41495155273012,230.49208487327508,-837860.078218861,-295763.21986917994,-276541.46765628696,-265555.40348734055,3990.57425,841860.0467003075,49.994541511657935,2.0
12/13(수),7,-287.8877716615372,-266.1386075455091,-257.56682013438615,-183952.28244852097,-65507.81874240885,-60476.99531133447,-57967.46724218649,-0.987541486193376,-0.9957300615983496,-0.9959797813453898,-0.9811104637282476,229.31840784264824,229.03198843004333,230.1773795032072,-838044.9094735496,-295828.5956052155,-276602.3949341671,-265613.9147729843,3990.57425,842044.8609998669,49.9850150330824,2.0
12/13(수),8,-290.3751939849876,-267.3692570515775,-258.0195405185137,-184364.75987979255,-65883.30439710297,-60542.91268806886,-57938.54311553376,-0.9874548684198026,-0.9961962974569948,-0.996006901468656,-0.9824851546387218,228.74599999083975,228.41580174823548,229.7072664116404,-838229.0840978677,-295894.1854513281,-276662.93361595593,-265671.9933430837,3990.57425,842229.0680978677,49.99296346589396,2.0
12/13(수),9,-289.1967339363776,-266.0703555091235,-259.1086308274172,-184671.39974418728,-65777.13270102646,-60401.98041439337,-58492.28592244236,-0.9889557660266582,-0.997708003039396,-0.9975760252995436,-0.987003943289041,228.9951145788308,228.6741029414778,229.8875469239327,-838413.5342807793,-295960.1062244427,-276723.4497127435,-265729.9620252436,3990.57425,842413.4736499297,49.9987003481857,2.0
12/13(수),10,-288.99337638788404,-268.0023853005464,-263.03393223007663,-184517.99105418945,-65231.36784532232,-60349.11060852531,-58937.51276017281,-0.98964534385896,-0.9979019981673964,-0.9975971653484108,-0.9874914780332336,227.2878241270063,226.85935017551927,227.9635323821952,-838598.2351542308,-296025.8971171234,-276783.8647356972,-265788.4873310537,3990.57425,842598.2048713743,50.00319532111496,2.0
12/13(수),11,-288.31992848710667,-269.8155320947968,-266.2646574345253,-185004.68414775332,-64937.65954235303,-60592.458943771286,-59474.56548352425,-0.9902876555008876,-0.9985417140280828,-0.9984529255972142,-0.9885990633867552,226.5354966829279,226.0486435198422,226.97526858228585,-838782.9990154501,-296091.21117181674,-276844.3079218167,-265847.49399457243,3990.57425,842782.9687757059,49.98485052832768,2.0
12/13(수),12,-287.0445834058276,-268.03648881404445,-262.24233004015684,-184600.33986923352,-65171.62617698382,-60623.60800422257,-58805.1053265327,-0.9893895181361402,-0.9979351909365168,-0.9969841760418484,-0.984020392069424,228.37922380519367,227.7522888755988,228.744877586837,-838967.8351920852,-296156.07313053025,-276904.8533140284,-265906.9033432775,3990.57425,842967.7854753362,50.015182823594,2.0
12/13(수),13,-285.67312866445644,-266.8275441315294,-259.8250299453322,-184303.6934534804,-65168.0779378188,-60647.61131765906,-58488.00473097212,-0.9894948806175182,-0.997771431584058,-0.9968920440504356,-0.9829779906413608,229.39222236348576,228.77760969572537,229.7527792387715,-839152.3071897518,-296221.21522991726,-276965.4479799172,-265965.6285592975,3990.57425,843152.247456632,50.0014706669944,2.0
12/13(수),14,-285.0422186485454,-266.4999936284102,-261.22189074573777,-184473.8642172957,-65078.80572213516,-60555.818861021085,-58839.23990443136,-0.988633962964128,-0.9973438569275436,-0.9961467567513188,-0.9826549430897182,229.64980583516717,228.97188536481784,229.9685760646948,-839336.6930485083,-296286.4553931905,-277026.1205995028,-266024.1550260808,3990.57425,843336.686706274,49.99910016572241,2.0
12/13(수),15,-284.6269930427454,-266.9282967099137,-260.79921447346743,-184250.46533889507,-64922.3028999512,-60644.78316798425,-58683.37847546326,-0.9889543376584488,-0.9973852134770722,-0.9966954887736624,-0.982585277317586,229.4526200339681,228.83636178508644,229.75655123400452,-839521.0792089839,-296351.4523865152,-277086.6333196613,-266082.9738153075,3990.57425,843521.0152089839,49.99484086147656,2.0
12/13(수),16,-285.5879841587951,-268.7142820714584,-259.1325263775708,-184810.3035999653,-65214.60729903393,-61157.167272601895,-58438.529344089045,-0.98926968076943,-0.9976475947090148,-0.997253660430062,-0.9834524207816704,229.7090638886433,229.08744399142967,230.14626324975163,-839705.4602401998,-296416.3793350708,-277147.3363300666,-266141.77288756246,3990.57425,843705.4442401999,49.99941351577375,2.0
12/13(수),17,-285.83677066249743,-267.25000594615665,-257.40213753206183,-184351.18427348108,-65339.72623325321,-60875.7396520635,-58135.71796061165,-0.989003882485738,-0.9976268781660768,-0.9970494961401236,-0.9836575814269783,229.94357422779584,229.3468007878357,230.50094320323703,-839890.0364651147,-296481.49941472814,-277208.3604050382,-266200.1868376933,3990.57425,843890.0023449596,50.008351575999946,2.0
12/13(수),18,-286.3819332661621,-268.0179227834715,-257.82766642533744,-184639.48707114017,-65426.48947861809,-61031.15470853312,-58181.84365817768,-0.9894178371508208,-0.997983057093056,-0.9974434353251138,-0.9839909584259954,229.7405774185372,229.12710368337684,230.24398266246948,-840074.4838564907,-296546.8431991738,-277269.2882021636,-266258.36476765334,3990.57425,844074.4518564907,50.00099952089272,2.0
12/13(수),19,-286.16743689660075,-267.4867157944888,-257.4152497384863,-184836.220618551,-65499.96998885946,-61023.45565861854,-58312.79386020602,-0.9899920003050718,-0.9981973460354294,-0.9977551536151092,-0.9857219157602852,230.1765577640708,229.57804010450744,230.7535296956489,-840259.0470644013,-296612.21774189646,-277330.2788306084,-266316.5234818204,3990.57425,844258.9757418253,50.00576341391249,2.0
12/13(수),20,-284.0921341384161,-265.1235150859672,-255.8642764365276,-185004.86655333213,-65513.29467977383,-60975.50401483268,-58516.06829450434,-0.9909219610824368,-0.9989169334381248,-0.998759848848666,-0.9884316309674585,231.88781838280235,231.37170818761453,232.47308386993663,-840443.6319856943,-296677.65782826673,-277391.2069118981,-266374.7773912138,3990.57425,844443.5978188786,50.0062156038796,2.0
12/13(수),21,-285.12929684217494,-265.7740329179623,-257.7339255129042,-185148.94516692392,-65446.80746557772,-60868.86097747879,-58833.276187627096,-0.9913342739645904,-0.9989877386563848,-0.9989816584952272,-0.99096506851097,230.90980666478592,230.49208983020037,231.53407289697773,-840628.53049046,-296743.0987153712,-277452.16774682,-266433.25820004434,3990.57425,844628.4803497355,50.01540119310757,2.0
12/13(수),22,-284.91574144005284,-266.760612982312,-259.0206204180493,-184841.3116251022,-65172.75154086835,-60901.93905169318,-58766.62000973423,-0.990755624668416,-0.998719169791904,-0.9989060234433964,-0.9883155215139036,230.0897381673491,229.6884389660277,230.63887390530965,-840813.5419005408,-296808.51158977486,-277513.038216847,-266492.00146788295,3990.57425,844813.5069620048,50.01250284384831,2.0
12/13(수),23,-284.5834267690024,-266.4386502855111,-259.53005851135384,-184844.5304409244,-65074.07084373012,-60827.12200556378,-58943.33701850058,-0.9916350145646516,-0.9990080651354254,-0.9992644807064708,-0.9898707487739428,229.93354053935676,229.61309161369053,230.49270766702384,-840998.4438519309,-296873.69769755885,-277573.9362006436,-266550.78738968604,3990.57425,844998.3769753885,50.01756736843104,2.0
