day_label,hour,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,weekday
12/11(월),1,9.42475,9.406416666666669,8.64025,4298.339333333333,1501.267,1506.254,1413.806833333333,0.9408166666666666,0.8793916666666667,0.7919083333333334,0.1349166666666666,3559.378166666667,228.60166666666663,228.9625,229.315,55754.725327838896,31107.70771833333,31107.70771833333,0.0,55754.725327838896,0.0,50.08316666666667,0.0
12/11(월),2,9.497166666666669,9.768,8.679499999999999,4312.981833333333,1508.2616666666663,1510.8888333333334,1417.2835,0.9422916666666666,0.8785333333333334,0.786525,0.1339333333333333,3644.8955,229.4983333333333,229.7925,230.17666666666668,55758.975327838896,31111.237718333334,31111.24771833333,0.0,55758.975327838896,0.0,50.085166666666666,0.0
12/11(월),3,9.511333333333331,8.843333333333334,8.683666666666666,4319.902,1511.2575,1512.7814166666665,1426.6463333333334,0.941375,0.8872416666666667,0.7895000000000001,0.1351,3594.5745,229.42,229.63,230.12583333333333,55763.255327838895,31114.88771833333,31114.88771833333,0.0,55763.255327838895,0.0,50.08466666666666,0.0
12/11(월),4,8.834,9.047166666666667,8.0,3919.4716666666654,1378.9965,1374.8874166666667,1325.3184166666665,0.9471083333333332,0.8898416666666668,0.7925916666666667,0.1253333333333333,3240.9173333333333,229.23416666666665,229.44,229.95,55767.4953278389,31118.42771833333,31118.42771833333,0.0,55767.4953278389,0.0,50.07975,0.0
12/11(월),5,8.612,9.158833333333332,8.073833333333333,4321.3125,1510.3646666666668,1512.681833333333,1344.7393333333334,0.9476833333333332,0.8848916666666666,0.7915916666666667,0.1259,3593.5421666666666,228.61166666666668,228.7925,229.36916666666667,55771.645327838894,31121.88771833333,31121.897718333334,0.0,55771.645327838894,0.0,50.08633333333333,0.0
12/11(월),6,8.006666666666666,7.50825,6.481166666666667,4029.859166666667,1413.0335833333334,1406.8911666666668,1110.7845,0.9616333333333332,0.8883416666666667,0.791625,0.0992166666666666,3266.8973333333333,228.685,228.64166666666668,229.35666666666663,55775.825327838895,31125.357718333333,31125.357718333333,0.0,55775.825327838895,0.0,50.05491666666667,0.0
12/11(월),7,8.208416666666666,8.715666666666667,7.744,3928.2076666666662,1375.6365,1373.7615,1290.6295,0.9494666666666666,0.8851666666666667,0.7925416666666667,0.119775,3270.447083333333,229.8925,229.6775,230.73,55779.9053278389,31128.72771833333,31128.72771833333,0.0,55779.9053278389,0.0,50.07291666666666,0.0
12/11(월),8,9.42775,7.950666666666667,6.984333333333334,4206.038166666667,1465.4468333333332,1463.4861666666666,1174.5449999999998,0.9548583333333334,0.8841249999999999,0.7925083333333334,0.109625,3511.4206666666664,228.2866666666667,228.17166666666665,229.01833333333332,55784.0553278389,31132.18771833333,31132.18771833333,0.0,55784.0553278389,0.0,50.07116666666666,0.0
12/11(월),9,9.119750000000002,9.645666666666669,8.644416666666666,4216.257333333333,1473.1971666666666,1470.6206666666667,1426.9595833333333,0.9415333333333332,0.8786166666666666,0.789525,0.1309666666666666,3570.2896666666666,229.03416666666664,228.85416666666663,229.60333333333332,55788.3153278389,31135.737718333334,31135.737718333334,0.0,55788.3153278389,0.0,50.09883333333333,0.0
12/11(월),10,35.658500000000004,36.44683333333333,35.746833333333335,18658.8405,6223.0988333333335,6310.2626666666665,6237.8565,0.8346666666666667,0.8168500000000001,0.7819083333333334,0.5477333333333334,15004.035166666668,227.42666666666668,227.23,227.92666666666668,55792.6253278389,31139.36771833333,31139.36771833333,0.0,55792.6253278389,0.0,50.10816666666666,0.0
12/11(월),11,13.699833333333334,13.965,12.977333333333332,6924.549666666667,2373.1586666666667,2370.9815000000003,2180.0845,0.9224833333333332,0.868225,0.786675,0.2080416666666666,5843.851833333333,226.995,226.7875,227.2433333333333,55811.465327838894,31154.52771833333,31154.52771833333,0.0,55811.465327838894,0.0,50.101083333333335,0.0
12/11(월),12,11.966083333333334,12.5765,11.938333333333333,5904.572833333334,2028.2335,2038.3003333333331,2001.95175,0.92745,0.8709,0.7873,0.18825,4948.540416666667,227.915,227.71916666666667,228.44333333333333,55818.255327838895,31160.29771833333,31160.29771833333,0.0,55818.255327838895,0.0,50.11508333333334,0.0
12/11(월),13,16.890916666666666,15.4785,14.640166666666666,8020.425666666666,2719.5509166666666,2735.8762500000003,2455.4581666666663,0.9117583333333332,0.8561416666666667,0.7810916666666667,0.230475,7011.082666666667,228.4233333333333,228.28583333333333,229.0883333333333,55824.6053278389,31165.61771833333,31165.61771833333,0.0,55824.6053278389,0.0,50.089000000000006,0.0
12/11(월),14,9.984666666666667,10.13175,9.214166666666667,4980.921666666666,1721.5221666666666,1722.2055,1538.557,0.9415416666666666,0.8781416666666667,0.7914583333333334,0.145,4230.333416666666,228.325,228.19083333333336,229.01916666666665,55832.3853278389,31172.43771833333,31172.43771833333,0.0,55832.3853278389,0.0,50.06783333333333,0.0
12/11(월),15,10.23625,9.489333333333333,9.483333333333333,4664.506166666667,1618.4823333333334,1618.7769999999998,1570.8315,0.9376833333333334,0.87915,0.787575,0.1492666666666666,3914.178833333333,229.21,229.00916666666663,229.965,55837.255327838895,31176.517718333333,31176.517718333333,0.0,55837.255327838895,0.0,50.0855,0.0
12/11(월),16,9.8815,9.7555,9.160333333333334,4649.1965,1610.0126666666663,1613.529,1515.5716666666667,0.9392333333333334,0.8821833333333334,0.7875083333333334,0.142525,3932.4526666666666,229.335,229.11666666666667,230.11916666666667,55841.825327838895,31180.33771833333,31180.33771833333,0.0,55841.825327838895,0.0,50.07183333333333,0.0
12/11(월),17,8.076416666666667,8.204833333333333,6.898,4363.379,1517.727,1515.9105000000002,1232.6961666666668,0.9556333333333332,0.8900250000000001,0.7913416666666666,0.1099,3682.247,230.67166666666665,230.3825,231.37,55846.295327838896,31184.07771833333,31184.07771833333,0.0,55846.295327838896,0.0,50.091,0.0
12/11(월),18,8.570833333333333,8.673499999999999,7.725833333333333,4253.686833333333,1485.0571666666667,1476.5846666666666,1291.8856666666666,0.9491083333333332,0.8889666666666667,0.7905083333333334,0.1143666666666666,3632.7191666666663,230.70666666666665,230.45,231.38666666666668,55850.6553278389,31187.81771833333,31187.81771833333,0.0,55850.6553278389,0.0,50.089666666666666,0.0
12/11(월),19,8.359666666666666,8.847416666666668,7.864333333333334,4344.089666666667,1513.9005,1512.0851666666667,1317.7279999999998,0.9509,0.8851416666666666,0.7913416666666667,0.118875,3695.4548333333337,230.9025,230.7775,231.6625,55855.0653278389,31191.56771833333,31191.56771833333,0.0,55855.0653278389,0.0,50.081,0.0
12/11(월),20,9.049,9.2435,8.256416666666667,4385.2508333333335,1526.039,1530.8594999999998,1382.8460833333334,0.9469416666666668,0.8853500000000001,0.7901833333333333,0.120425,3701.9165,231.3575,231.455,232.10333333333332,55859.365327838896,31195.237718333334,31195.237718333334,0.0,55859.365327838896,0.0,50.092,0.0
12/11(월),21,7.998166666666666,9.189,8.138083333333334,4025.508333333333,1402.9035,1398.1635,1390.8599166666668,0.9487583333333334,0.8882333333333334,0.7901750000000001,0.1253416666666666,3414.5916666666667,232.4775,232.52916666666667,233.14916666666667,55863.72032783889,31198.947718333333,31198.947718333333,0.0,55863.72032783889,0.0,50.095,0.0
12/11(월),22,8.071166666666667,9.518666666666666,7.189000000000001,4352.115,1521.5585,1517.48,1218.4251666666669,0.9601,0.8906666666666667,0.7904166666666668,0.1091,3706.788,231.16333333333333,231.0775,231.905,55867.895327838894,31202.517718333333,31202.517718333333,0.0,55867.895327838894,0.0,50.088,0.0
12/11(월),23,9.0305,9.22975,8.172416666666667,4058.836833333333,1428.2561666666666,1420.6823333333334,1367.86625,0.947675,0.8852666666666666,0.7909083333333334,0.1263083333333333,3307.771083333333,230.12833333333336,230.28083333333333,230.68,55872.295327838896,31206.31771833333,31206.31771833333,0.0,55872.295327838896,0.0,50.09216666666667,0.0
12/12(화),0,9.231083333333334,9.727083333333333,8.653250000000002,4316.321,1517.647,1506.5843333333332,1421.3265833333332,0.9402416666666668,0.8865583333333333,0.7916000000000001,0.1351416666666666,3609.70375,229.6825,229.82416666666668,230.14166666666668,55876.45532783891,31209.77771833333,31209.77771833333,0.0,55876.4553278389,0.0,50.09158333333333,1.0
12/12(화),1,8.721833333333334,9.481083333333334,7.809833333333334,4624.027,1617.0496666666666,1605.191,1317.7555,0.9511083333333332,0.8806833333333334,0.7939083333333333,0.1216333333333333,3936.822166666667,229.40916666666664,229.45833333333331,229.8275,55880.575327838895,31213.18771833333,31213.18771833333,0.0,55880.575327838895,0.0,50.09033333333333,1.0
12/12(화),2,8.07375,8.234083333333334,7.137166666666667,4332.219833333334,1520.3515,1509.992,1212.871666666667,0.9555916666666668,0.8866166666666667,0.7939416666666668,0.0985833333333333,3663.4788333333336,230.26416666666668,230.29416666666663,230.8083333333333,55885.0153278389,31216.947718333333,31216.947718333333,0.0,55885.0153278389,0.0,50.089083333333335,1.0
12/12(화),3,8.946583333333335,9.709416666666668,8.663166666666665,4313.434166666667,1514.7508333333333,1499.9253333333334,1423.2355,0.94045,0.8792583333333333,0.7866416666666667,0.129975,3603.4590833333336,229.28416666666664,229.37583333333333,229.66666666666663,55889.365327838896,31220.67771833333,31220.67771833333,0.0,55889.365327838896,0.0,50.09575,1.0
12/12(화),4,9.122416666666668,9.315833333333334,8.257666666666667,4205.639166666667,1475.9589166666667,1466.8563333333334,1359.5383333333334,0.9439666666666666,0.8818583333333334,0.7888416666666667,0.1305666666666666,3565.3325,228.97,228.985,229.515,55893.6553278389,31224.27771833333,31224.27771833333,0.0,55893.6553278389,0.0,50.10066666666667,1.0
12/12(화),5,8.02425,8.179666666666666,7.124833333333333,4295.052166666666,1502.803,1497.5988333333337,1215.4513333333334,0.9553416666666668,0.8915333333333334,0.79685,0.109275,3515.6325,227.65916666666664,227.66916666666663,228.2108333333333,55897.8453278389,31227.77771833333,31227.77771833333,0.0,55897.8453278389,0.0,50.08975,1.0
12/12(화),6,9.585166666666668,9.794333333333332,8.783999999999999,4613.033333333334,1604.1253333333334,1605.7926666666667,1445.0219166666668,0.9397666666666668,0.8808416666666667,0.7881083333333334,0.1346916666666666,4033.695833333333,230.365,230.3,231.0858333333333,55902.035327838894,31231.20771833333,31231.20771833333,0.0,55902.035327838894,0.0,50.07783333333334,1.0
12/12(화),7,9.152416666666666,7.963083333333333,6.957666666666666,4126.237666666667,1442.86675,1438.3145,1168.5695,0.9554666666666668,0.889775,0.7885333333333334,0.1040416666666666,3477.14575,228.87916666666663,228.7625,229.4375,55906.3853278389,31234.947718333333,31234.947718333333,0.0,55906.3853278389,0.0,50.07566666666666,1.0
12/12(화),8,1.1097500000000002,1.1101666666666667,0.0,436.2308333333333,232.0233333333333,204.1805,0.0,0.994,0.9158666666666668,0.8042750000000001,0.0,48.7295,228.52666666666667,228.4575,229.0,55910.6353278389,31238.447718333333,31238.447718333333,0.0,55910.6353278389,0.0,50.09141666666667,1.0
12/12(화),9,8.48275,8.664250000000001,7.649166666666667,4218.675166666667,1474.6453333333334,1472.0668333333333,1272.0665,0.9498333333333334,0.8858750000000001,0.7918166666666667,0.1200666666666666,3564.8877500000003,228.7783333333333,228.66083333333333,229.1483333333333,55911.0653278389,31238.49771833333,31238.49771833333,0.0,55911.0653278389,0.0,50.101083333333335,1.0
12/12(화),10,8.594,8.800416666666667,7.739166666666667,4310.448166666666,1508.6736666666666,1503.8725000000002,1298.8878333333334,0.9515333333333332,0.887475,0.7932166666666667,0.121775,3527.422583333333,227.76583333333332,227.54,228.09333333333333,55915.325327838895,31242.08771833333,31242.08771833333,0.0,55915.325327838895,0.0,50.10066666666667,1.0
12/12(화),11,9.48375,9.707583333333334,8.682916666666667,4597.600333333334,1640.36725,1599.2483333333332,1438.575833333333,0.9430666666666668,0.881275,0.7898999999999999,0.1378666666666666,3816.396166666667,227.9325,227.7008333333333,228.49416666666667,55919.5253278389,31245.52771833333,31245.52771833333,0.0,55919.5253278389,0.0,50.10383333333333,1.0
12/12(화),12,8.670833333333333,9.751666666666669,7.868166666666667,4627.6731666666665,1603.7558333333334,1607.4278333333334,1329.8511666666668,0.9517166666666668,0.8775583333333333,0.7911666666666667,0.1219916666666666,3908.1105,228.59833333333333,228.31916666666663,229.345,55923.9053278389,31249.11771833333,31249.11771833333,0.0,55923.9053278389,0.0,50.10083333333333,1.0
12/12(화),13,8.47825,8.659166666666666,6.962999999999999,4229.048666666667,1476.0798333333332,1474.4526666666668,1169.1445,0.9505666666666668,0.8863416666666667,0.7920333333333335,0.1093833333333333,3521.050666666667,228.37166666666664,228.0483333333333,229.0775,55928.255327838895,31252.767718333333,31252.767718333333,0.0,55928.255327838895,0.0,50.08708333333333,1.0
12/12(화),14,9.270083333333334,9.438666666666668,8.519916666666667,4639.3865,1604.6933333333334,1608.67575,1426.3051666666663,0.945525,0.8823833333333334,0.7911083333333334,0.1324583333333333,3925.1149166666655,229.16333333333333,228.7358333333333,229.97333333333333,55932.6553278389,31256.43771833333,31256.43771833333,0.0,55932.6553278389,0.0,50.07933333333334,1.0
12/12(화),15,9.098,9.31475,8.354416666666667,4222.9345,1468.051,1475.5871666666667,1388.8123333333335,0.9461,0.8831333333333333,0.7936416666666667,0.1326916666666666,3483.2221666666665,228.345,228.00916666666663,229.27916666666667,55937.1753278389,31260.22771833333,31260.22771833333,0.0,55937.1753278389,0.0,50.09066666666667,1.0
12/12(화),16,7.876666666666667,8.022583333333333,7.389416666666666,3930.704,1375.2246666666665,1373.8033333333333,1237.9135833333337,0.948125,0.8842583333333334,0.7899083333333333,0.1187,3585.586666666667,230.30916666666664,229.955,231.16,55941.5853278389,31263.84771833333,31263.84771833333,0.0,55941.5853278389,0.0,50.086416666666665,1.0
12/12(화),17,10.242666666666668,10.427916666666668,9.502666666666666,4648.0465,1611.29,1614.3223333333333,1557.6709166666667,0.9339916666666668,0.8725916666666667,0.7836000000000001,0.1456583333333333,4049.8509166666663,230.9633333333333,230.65916666666664,231.85333333333332,55945.8553278389,31267.42771833333,31267.42771833333,0.0,55945.8553278389,0.0,50.09341666666667,1.0
12/12(화),18,9.200083333333334,8.687666666666667,8.78825,4246.3255,1477.4956666666667,1480.7863333333332,1455.67575,0.942,0.8800833333333333,0.7896083333333334,0.137,3607.970333333333,230.45666666666665,230.12416666666667,231.36416666666668,55950.3053278389,31271.24771833333,31271.24771833333,0.0,55950.3053278389,0.0,50.090916666666665,1.0
12/12(화),19,8.934249999999999,9.784333333333333,8.83375,4257.885166666667,1486.1833333333334,1483.5136666666665,1452.68225,0.9392083333333332,0.8819916666666666,0.7855416666666667,0.1292083333333333,3734.0576666666666,232.0175,231.7375,232.8825,55954.685327838895,31274.99771833333,31274.99771833333,0.0,55954.685327838895,0.0,50.08991666666667,1.0
12/12(화),20,7.279583333333333,7.407166666666667,6.384,3951.737,1386.9481666666666,1381.5226666666667,1073.5045,0.9488333333333332,0.8917083333333334,0.7890666666666667,0.0935833333333333,3432.875666666667,233.20666666666665,232.95333333333332,234.03583333333333,55959.1353278389,31278.90771833333,31278.90771833333,0.0,55959.1353278389,0.0,50.088166666666666,1.0
12/12(화),21,8.991083333333334,9.149583333333334,8.130333333333333,4256.513833333333,1491.5453333333332,1482.953,1334.4573333333333,0.940875,0.8830250000000001,0.7845916666666668,0.1214083333333333,3864.4518333333335,234.595,234.33416666666665,235.32833333333332,55963.3753278389,31282.627718333333,31282.627718333333,0.0,55963.3753278389,0.0,50.09566666666667,1.0
12/12(화),22,8.748833333333332,8.911416666666666,7.253,4345.2775,1520.6136666666666,1513.2493333333332,1225.8673333333334,0.9458916666666668,0.8810749999999999,0.78715,0.1075666666666666,3840.15025,233.70416666666668,233.42416666666668,234.39,55967.6553278389,31286.467718333333,31286.467718333333,0.0,55967.6553278389,0.0,50.09075,1.0
12/12(화),23,8.452583333333333,10.311083333333332,7.9285,4690.272333333333,1632.8286666666668,1630.3211666666668,1324.3756666666666,0.9470333333333334,0.8852083333333334,0.7857916666666667,0.1181749999999999,4377.670916666667,233.69333333333333,233.5483333333333,234.44083333333336,55971.9153278389,31290.22771833333,31290.22771833333,0.0,55971.9153278389,0.0,50.092416666666665,1.0
12/13(수),0,8.70825,9.725416666666666,8.4785,4357.107,1522.929,1526.7068333333334,1402.4593333333332,0.9365166666666668,0.8768166666666667,0.787825,0.13855,3739.396833333333,231.6133333333333,231.535,232.32416666666668,55976.435327838895,31294.267718333333,31294.267718333333,0.0,55976.435327838895,0.0,50.094166666666666,2.0
12/13(수),1,9.037583333333334,9.247833333333334,8.18725,4373.902666666666,1529.5635,1526.3435,1371.19275,0.9465416666666666,0.8871916666666667,0.7899,0.1252333333333333,3674.3531666666663,230.44166666666663,230.3883333333333,231.1075,55980.8753278389,31298.13771833333,31298.13771833333,0.0,55980.8753278389,0.0,50.08916666666666,2.0
12/13(수),2,7.867999999999999,8.023166666666667,6.953333333333333,4234.3435,1485.5035,1475.555833333333,1165.3305,0.9489166666666669,0.8861916666666667,0.7907083333333333,0.10815,3618.314916666667,230.13333333333333,230.09416666666667,230.8075,55985.365327838896,31302.00771833333,31302.00771833333,0.0,55985.365327838896,0.0,50.0795,2.0
12/13(수),3,9.285333333333334,9.242333333333333,8.464333333333334,4632.058999999999,1609.1516666666669,1611.088166666667,1411.1248333333335,0.9447083333333332,0.8826666666666667,0.7897083333333333,0.1308083333333333,3965.834333333333,229.9225,229.8075,230.48,55989.6653278389,31305.67771833333,31305.67771833333,0.0,55989.6653278389,0.0,50.07358333333333,2.0
12/13(수),4,9.27375,9.157083333333333,8.441333333333334,4336.972166666666,1515.3599166666668,1512.2106666666666,1405.4956666666667,0.94425,0.883125,0.7897833333333334,0.1319499999999999,3601.213666666667,229.30166666666668,229.15416666666667,230.0075,55994.035327838894,31309.40771833333,31309.40771833333,0.0,55994.035327838894,0.0,50.07966666666667,2.0
12/13(수),5,8.0245,8.82,7.154666666666667,4238.001166666667,1451.06725,1506.2636666666665,1187.9751666666666,0.95625,0.8910750000000001,0.7933916666666667,0.1093333333333333,3578.5756666666666,228.8075,228.6208333333333,229.5283333333333,55998.325327838895,31312.97771833333,31312.97771833333,0.0,55998.325327838895,0.0,50.07858333333333,2.0
12/13(수),6,9.651916666666668,9.85325,8.85125,4351.127,1517.077,1515.193166666667,1470.1959166666668,0.9415583333333332,0.8840333333333333,0.7915333333333334,0.1355416666666666,3668.619916666666,229.75,229.49416666666667,230.495,56002.435327838895,31316.36771833333,31316.36771833333,0.0,56002.435327838895,0.0,50.07075,2.0
