day_label,hour,P,Tdiff,Trl,Tvl,V,W,qv,weekday
12/12(화),10,11228.333333333334,-266.75,7.216666666666667,6.808333333333334,1368870097.0722826,2340333.4562972225,36.68583333333334,1.0
12/12(화),11,11060.0,-263.0,7.1,6.816666666666666,1368906897.0722826,2340333.4562972225,36.76416666666668,1.0
12/12(화),12,10540.0,-252.91666666666663,7.141666666666667,6.841666666666667,1368943597.0722826,2340333.4562972225,36.51916666666668,1.0
12/12(화),13,10791.666666666666,-261.4166666666667,7.108333333333333,6.875,1368980197.0722826,2340333.4562972225,36.400000000000006,1.0
12/12(화),14,12000.833333333334,-281.4166666666667,7.2,6.808333333333334,1369016997.0722826,2340333.4562972225,36.82166666666668,1.0
12/12(화),15,11690.0,-276.6666666666667,7.125,6.816666666666666,1369053797.0722826,2340333.4562972225,36.74000000000001,1.0
12/12(화),16,12352.5,-290.25,7.2,6.833333333333333,1369090397.0722826,2340333.4562972225,36.89916666666667,1.0
12/12(화),17,12199.166666666666,-289.1666666666667,7.133333333333334,6.958333333333333,1369127597.0722826,2340433.4562972225,36.91166666666667,1.0
12/12(화),18,11439.166666666666,-271.1666666666667,7.1,6.816666666666666,1369164497.0722826,2340433.4562972225,36.7075,1.0
12/12(화),19,12031.666666666666,-281.5,7.133333333333334,6.891666666666667,1369200997.0722826,2340433.4562972225,36.807500000000005,1.0
12/12(화),20,11828.333333333334,-280.0,7.208333333333333,6.966666666666667,1369238097.0722826,2340433.4562972225,36.68583333333334,1.0
12/12(화),21,11687.5,-277.9166666666667,7.191666666666666,6.891666666666667,1369274997.0722826,2340433.4562972225,36.51083333333335,1.0
12/12(화),22,11361.666666666666,-267.6666666666667,7.083333333333333,6.891666666666667,1369311497.0722826,2340433.4562972225,36.678333333333335,1.0
12/12(화),23,11556.666666666666,-275.5,7.125,6.883333333333334,1369348497.0722826,2340433.4562972225,36.6125,1.0
12/13(수),0,11680.0,-276.4166666666667,7.116666666666666,6.816666666666666,1369384897.0722826,2340433.4562972225,36.71500000000001,2.0
12/13(수),1,11046.666666666666,-267.3333333333333,7.15,6.891666666666667,1369421597.0722826,2340533.4562972225,36.28166666666667,2.0
12/13(수),2,11407.5,-271.4166666666667,7.116666666666666,6.833333333333333,1369458597.0722826,2340533.4562972225,36.65416666666668,2.0
12/13(수),3,11226.666666666666,-264.5,7.183333333333334,6.85,1369495297.0722826,2340533.4562972225,36.67333333333334,2.0
12/13(수),4,11206.666666666666,-268.8333333333333,7.183333333333334,6.891666666666667,1369531797.0722826,2340533.4562972225,36.49750000000001,2.0
12/13(수),5,10870.0,-259.1666666666667,7.191666666666666,6.916666666666667,1369568497.0722826,2340533.4562972225,36.63333333333334,2.0
12/13(수),6,11470.833333333334,-273.9166666666667,7.141666666666667,6.9,1369605097.0722826,2340533.4562972225,36.62166666666668,2.0
12/13(수),7,10993.333333333334,-261.5833333333333,7.2,6.85,1369642097.0722826,2340533.4562972225,36.64666666666668,2.0
12/13(수),8,9734.166666666666,-233.91666666666663,7.216666666666667,6.95,1369678597.0722826,2340533.4562972225,36.47333333333334,2.0
12/13(수),9,5780.0,-141.33333333333334,7.05,6.833333333333333,1369715297.0722826,2340533.4562972225,36.545,2.0
12/13(수),10,9980.0,-240.0,7.1,6.716666666666667,1369751697.0722826,2340533.4562972225,36.67083333333334,2.0
12/13(수),11,9130.833333333334,-241.66666666666663,7.241666666666666,6.916666666666667,1369788497.0722826,2340633.4562972225,35.05583333333334,2.0
12/13(수),12,60849.16666666666,-1435.0,8.616666666666667,7.125,1369823897.0722826,2340633.4562972225,36.26416666666668,2.0
12/13(수),13,10448.333333333334,-250.5,7.166666666666667,6.841666666666667,1369860497.0722826,2340633.4562972225,36.53833333333334,2.0
12/13(수),14,9904.166666666666,-239.91666666666663,7.258333333333334,6.9,1369896897.0722826,2340633.4562972225,36.43666666666668,2.0
12/13(수),15,13097.5,-301.25,7.191666666666666,6.833333333333333,1369933597.0722826,2340633.4562972225,37.414166666666674,2.0
12/13(수),16,14026.666666666666,-323.9166666666667,7.2,6.891666666666667,1369971097.0722826,2340733.4562972225,37.75416666666668,2.0
12/13(수),17,13778.333333333334,-319.4166666666667,7.416666666666667,6.975,1370009097.0722826,2340733.4562972225,37.83666666666667,2.0
12/13(수),18,15275.0,-348.9166666666667,7.3,6.933333333333334,1370047197.0722826,2340733.4562972225,37.92083333333334,2.0
12/13(수),19,15868.333333333334,-366.0,7.225,6.783333333333333,1370085197.0722826,2340733.4562972225,37.71666666666668,2.0
12/13(수),20,13715.0,-319.0833333333333,7.141666666666667,6.841666666666667,1370122697.0722826,2340733.4562972225,37.71166666666668,2.0
12/13(수),21,13523.333333333334,-311.9166666666667,7.216666666666667,6.883333333333334,1370160697.0722826,2340733.4562972225,37.75916666666668,2.0
12/13(수),22,13752.5,-317.0833333333333,7.15,6.783333333333333,1370198497.0722826,2340833.4562972225,37.757500000000014,2.0
12/13(수),23,12875.833333333334,-295.5833333333333,7.183333333333334,6.833333333333333,1370236097.0722826,2340833.4562972225,37.58000000000001,2.0
12/14(목),0,13235.0,-308.75,7.333333333333333,6.891666666666667,1370273797.0722826,2340833.4562972225,37.34166666666668,3.0
12/14(목),1,12748.333333333334,-298.1666666666667,7.216666666666667,6.916666666666667,1370311497.0722826,2340833.4562972225,37.15416666666668,3.0
12/14(목),2,12650.833333333334,-296.25,7.133333333333334,6.875,1370348697.0722826,2340833.4562972225,37.3325,3.0
12/14(목),3,14518.333333333334,-334.9166666666667,7.308333333333334,6.866666666666666,1370386397.0722826,2340833.4562972225,37.59416666666667,3.0
12/14(목),4,14514.166666666666,-338.0833333333333,7.216666666666667,6.833333333333333,1370423897.0722826,2340833.4562972225,37.42750000000001,3.0
12/14(목),5,14121.666666666666,-327.6666666666667,7.191666666666666,6.791666666666667,1370461497.0722826,2340833.4562972225,37.395,3.0
12/14(목),6,12828.333333333334,-298.75,7.116666666666666,6.791666666666667,1370498697.0722826,2340933.4562972225,37.3,3.0
12/14(목),7,13708.333333333334,-316.75,7.166666666666667,6.708333333333333,1370536097.0722826,2340933.4562972225,37.74500000000001,3.0
12/14(목),8,13117.5,-302.6666666666667,7.258333333333334,6.908333333333333,1370573897.0722826,2340933.4562972225,37.58166666666668,3.0
12/14(목),9,13797.5,-318.8333333333333,7.2,6.908333333333333,1370611997.0722826,2340933.4562972225,37.88833333333334,3.0
12/14(목),10,14178.333333333334,-325.25,7.183333333333334,6.841666666666667,1370649997.0722826,2340933.4562972225,37.91166666666668,3.0
12/14(목),11,13813.333333333334,-318.6666666666667,7.358333333333333,6.891666666666667,1370687897.0722826,2340933.4562972225,37.88083333333335,3.0
12/14(목),12,14557.5,-334.4166666666667,7.308333333333334,7.0,1370725697.0722826,2340933.4562972225,37.90250000000001,3.0
12/14(목),13,17404.166666666668,-394.0,7.233333333333333,6.758333333333334,1370763697.0722826,2341033.4562972225,37.93666666666668,3.0
12/14(목),14,14320.0,-332.5833333333333,7.108333333333333,6.766666666666667,1370801797.0722826,2341033.4562972225,37.72583333333334,3.0
12/14(목),15,14210.0,-327.1666666666667,7.183333333333334,6.85,1370839497.0722826,2341033.4562972225,37.75916666666668,3.0
12/14(목),16,12511.666666666666,-288.75,7.125,6.875,1370877497.0722826,2341033.4562972225,37.17083333333334,3.0
12/14(목),17,12222.5,-288.5833333333333,7.133333333333334,6.816666666666666,1370914597.0722826,2341033.4562972225,36.83833333333335,3.0
12/14(목),18,11688.333333333334,-276.8333333333333,7.266666666666667,6.858333333333333,1370951697.0722826,2341033.4562972225,36.73833333333334,3.0
12/14(목),19,11014.166666666666,-263.3333333333333,7.191666666666666,6.891666666666667,1370988297.0722826,2341033.4562972225,36.56250000000001,3.0
12/14(목),20,11671.666666666666,-275.75,7.2,6.883333333333334,1371024897.0722826,2341133.4562972225,36.77333333333334,3.0
12/14(목),21,11509.166666666666,-274.5,7.233333333333333,6.875,1371061697.0722826,2341133.4562972225,36.64083333333334,3.0
12/14(목),22,11039.166666666666,-263.6666666666667,7.183333333333334,6.916666666666667,1371098397.0722826,2341133.4562972225,36.62000000000001,3.0
12/14(목),23,10646.666666666666,-254.91666666666663,7.183333333333334,6.8,1371135297.0722826,2341133.4562972225,36.62666666666667,3.0
12/15(금),0,10585.833333333334,-252.83333333333331,7.225,6.933333333333334,1371172097.0722826,2341133.4562972225,36.57750000000001,4.0
12/15(금),1,9238.333333333334,-222.75,7.166666666666667,6.916666666666667,1371208597.0722826,2341133.4562972225,36.58500000000001,4.0
12/15(금),2,7764.166666666667,-184.0,7.033333333333333,6.833333333333333,1371245297.0722826,2341133.4562972225,36.64666666666667,4.0
12/15(금),3,10368.333333333334,-247.08333333333331,6.95,6.658333333333333,1371281897.0722826,2341133.4562972225,36.61000000000001,4.0
12/15(금),4,11108.333333333334,-265.0,7.058333333333334,6.725,1371318597.0722826,2341133.4562972225,36.52250000000001,4.0
12/15(금),5,10255.0,-244.5,7.141666666666667,6.883333333333334,1371355197.0722826,2341133.4562972225,36.602500000000006,4.0
12/15(금),6,11182.5,-264.5833333333333,7.2,6.833333333333333,1371391997.0722826,2341233.4562972225,36.70083333333334,4.0
12/15(금),7,13397.5,-310.1666666666667,7.2,6.9,1371428597.0722826,2341233.4562972225,37.41583333333335,4.0
12/15(금),8,11205.833333333334,-268.5833333333333,7.3,6.916666666666667,1371466197.0722826,2341233.4562972225,36.8475,4.0
12/15(금),9,13080.0,-303.0,7.283333333333333,6.9,1371503097.0722826,2341233.4562972225,37.51083333333335,4.0
12/15(금),10,13995.833333333334,-324.5,7.3,6.983333333333333,1371540997.0722826,2341233.4562972225,37.83250000000001,4.0
12/15(금),11,17361.666666666668,-399.75,7.191666666666666,6.775,1371578897.0722826,2341233.4562972225,37.85833333333334,4.0
12/15(금),12,13143.333333333334,-303.9166666666667,7.116666666666666,6.85,1371616597.0722826,2341233.4562972225,37.447500000000005,4.0
12/15(금),13,14029.166666666666,-325.3333333333333,7.166666666666667,6.725,1371654297.0722826,2341333.4562972225,37.66166666666668,4.0
12/15(금),14,13635.833333333334,-312.75,7.208333333333333,6.891666666666667,1371692197.0722826,2341333.4562972225,37.90416666666668,4.0
12/15(금),15,13875.833333333334,-318.5833333333333,7.066666666666666,6.775,1371729897.0722826,2341333.4562972225,37.89916666666668,4.0
12/15(금),16,12663.333333333334,-295.1666666666667,7.2,6.9,1371768097.0722826,2341333.4562972225,37.17666666666667,4.0
12/15(금),17,11416.666666666666,-269.0,7.141666666666667,6.9,1371805497.0722826,2341333.4562972225,36.56916666666668,4.0
12/15(금),18,11260.0,-270.9166666666667,7.191666666666666,6.908333333333333,1371842097.0722826,2341333.4562972225,36.71666666666668,4.0
12/15(금),19,11350.833333333334,-273.1666666666667,7.2,6.833333333333333,1371878997.0722826,2341333.4562972225,36.58666666666667,4.0
12/15(금),20,11190.833333333334,-265.1666666666667,7.2,6.841666666666667,1371915697.0722826,2341333.4562972225,36.76500000000001,4.0
12/15(금),21,11633.333333333334,-276.1666666666667,7.125,6.875,1371952697.0722826,2341433.4562972225,36.734166666666674,4.0
12/15(금),22,11877.5,-282.6666666666667,7.216666666666667,6.9,1371989497.0722826,2341433.4562972225,36.805000000000014,4.0
12/15(금),23,11130.833333333334,-265.5,7.233333333333333,6.875,1372026197.0722826,2341433.4562972225,36.5825,4.0
12/16(토),0,11195.833333333334,-266.8333333333333,7.108333333333333,6.783333333333333,1372063097.0722826,2341433.4562972225,36.53833333333334,5.0
12/16(토),1,10573.333333333334,-250.75,7.108333333333333,6.833333333333333,1372099497.0722826,2341433.4562972225,36.57916666666667,5.0
12/16(토),2,11148.333333333334,-262.5,7.258333333333334,6.916666666666667,1372136097.0722826,2341433.4562972225,36.70416666666667,5.0
12/16(토),3,9990.0,-242.75,7.158333333333333,6.916666666666667,1372172897.0722826,2341433.4562972225,36.34416666666667,5.0
12/16(토),4,10558.333333333334,-252.91666666666663,7.258333333333334,6.933333333333334,1372209697.0722826,2341433.4562972225,36.61833333333334,5.0
12/16(토),5,10391.666666666666,-244.58333333333331,7.158333333333333,6.95,1372246397.0722826,2341433.4562972225,36.72333333333334,5.0
12/16(토),6,11181.666666666666,-265.9166666666667,7.216666666666667,6.916666666666667,1372283197.0722826,2341533.4562972225,36.740833333333335,5.0
12/16(토),7,10670.0,-253.16666666666663,7.283333333333333,6.941666666666666,1372319997.0722826,2341533.4562972225,36.81666666666668,5.0
12/16(토),8,9240.0,-221.58333333333331,7.175,6.958333333333333,1372356897.0722826,2341533.4562972225,36.74333333333334,5.0
12/16(토),9,9436.666666666666,-225.75,6.991666666666666,6.7,1372393497.0722826,2341533.4562972225,36.67083333333334,5.0
12/16(토),10,11015.833333333334,-263.9166666666667,7.041666666666667,6.708333333333333,1372430297.0722826,2341533.4562972225,36.75250000000001,5.0
12/16(토),11,11069.166666666666,-263.8333333333333,7.2,6.866666666666666,1372467097.0722826,2341533.4562972225,36.4875,5.0
12/16(토),12,10981.666666666666,-261.0833333333333,7.083333333333333,6.725,1372503697.0722826,2341533.4562972225,36.60416666666667,5.0
12/16(토),13,11648.333333333334,-277.0833333333333,7.166666666666667,6.808333333333334,1372540597.0722826,2341533.4562972225,36.56666666666668,5.0
12/16(토),14,11556.666666666666,-276.4166666666667,7.041666666666667,6.866666666666666,1372577397.0722826,2341533.4562972225,36.29416666666668,5.0
12/16(토),15,11378.333333333334,-270.8333333333333,7.183333333333334,6.825,1372613997.0722826,2341633.4562972225,36.50083333333335,5.0
12/16(토),16,11150.833333333334,-264.75,7.133333333333334,6.875,1372650797.0722826,2341633.4562972225,36.20916666666667,5.0
12/16(토),17,10550.833333333334,-253.08333333333331,7.1,6.808333333333334,1372687597.0722826,2341633.4562972225,36.58000000000001,5.0
12/16(토),18,10637.5,-255.66666666666663,7.116666666666666,6.875,1372724097.0722826,2341633.4562972225,36.366666666666674,5.0
12/16(토),19,10806.666666666666,-257.0,7.108333333333333,6.9,1372760997.0722826,2341633.4562972225,36.68666666666668,5.0
12/16(토),20,10077.5,-241.66666666666663,7.25,6.908333333333333,1372797597.0722826,2341633.4562972225,36.59583333333334,5.0
12/16(토),21,9042.5,-222.5,7.175,6.933333333333334,1372834297.0722826,2341633.4562972225,36.25166666666667,5.0
12/16(토),22,6103.333333333333,-146.5,7.583333333333333,7.466666666666667,1372870997.0722826,2341633.4562972225,36.75666666666668,5.0
12/16(토),23,9473.333333333334,-224.75,8.491666666666667,8.2,1372907597.0722826,2341633.4562972225,36.85500000000001,5.0
12/17(일),0,11377.5,-266.25,6.9,6.733333333333333,1372944697.0722826,2341633.4562972225,36.61083333333334,6.0
12/17(일),1,9885.833333333334,-234.91666666666663,7.1,6.75,1372981197.0722826,2341733.4562972225,36.61916666666668,6.0
12/17(일),2,4014.1666666666665,-109.66666666666669,7.675,7.575,1373017997.0722826,2341733.4562972225,33.37250000000001,6.0
12/17(일),3,12642.5,-303.5833333333333,7.433333333333334,7.091666666666667,1373051397.0722826,2341733.4562972225,36.65916666666668,6.0
12/17(일),4,10183.333333333334,-241.16666666666663,7.258333333333334,6.95,1373088197.0722826,2341733.4562972225,36.72166666666668,6.0
12/17(일),5,9030.0,-216.58333333333331,7.266666666666667,6.991666666666666,1373125197.0722826,2341733.4562972225,36.62666666666667,6.0
12/17(일),6,10204.166666666666,-239.91666666666663,7.333333333333333,7.15,1373161897.0722826,2341733.4562972225,36.740833333333335,6.0
12/17(일),7,5364.166666666667,-131.5,7.075,6.941666666666666,1373198497.0722826,2341733.4562972225,36.35083333333334,6.0
12/17(일),8,9789.166666666666,-230.75,6.858333333333333,6.658333333333333,1373235397.0722826,2341733.4562972225,36.65833333333334,6.0
12/17(일),9,10661.666666666666,-258.5,7.083333333333333,6.8,1373271797.0722826,2341733.4562972225,36.83000000000001,6.0
12/17(일),10,10915.833333333334,-255.33333333333331,7.291666666666667,6.991666666666666,1373308797.0722826,2341733.4562972225,36.78250000000001,6.0
12/17(일),11,10015.833333333334,-236.91666666666663,7.125,6.975,1373345397.0722826,2341833.4562972225,36.73666666666668,6.0
12/17(일),12,9464.166666666666,-224.75,7.283333333333333,7.016666666666667,1373382297.0722826,2341833.4562972225,36.490833333333335,6.0
12/17(일),13,7590.0,-180.83333333333331,7.066666666666666,6.858333333333333,1373418997.0722826,2341833.4562972225,36.58500000000001,6.0
12/17(일),14,10360.0,-247.08333333333331,7.008333333333334,6.708333333333333,1373455997.0722826,2341833.4562972225,36.68833333333335,6.0
12/17(일),15,10078.333333333334,-240.75,7.066666666666666,6.783333333333333,1373492597.0722826,2341833.4562972225,36.65666666666667,6.0
12/17(일),16,9665.0,-232.0,6.983333333333333,6.75,1373529397.0722826,2341833.4562972225,36.61000000000001,6.0
12/17(일),17,10000.0,-237.58333333333331,7.266666666666667,6.975,1373566097.0722826,2341833.4562972225,36.72333333333334,6.0
12/17(일),18,9344.166666666666,-223.83333333333331,7.283333333333333,6.991666666666666,1373602997.0722826,2341833.4562972225,36.4575,6.0
12/17(일),19,10002.5,-238.0,7.316666666666666,7.016666666666667,1373639597.0722826,2341833.4562972225,36.07333333333335,6.0
12/17(일),20,8529.166666666666,-204.5,7.183333333333334,6.933333333333334,1373676197.0722826,2341833.4562972225,36.76250000000001,6.0
12/17(일),21,7490.833333333333,-179.83333333333334,6.983333333333333,6.833333333333333,1373713297.0722826,2341933.4562972225,36.68166666666668,6.0
12/17(일),22,9450.833333333334,-227.33333333333331,6.916666666666667,6.658333333333333,1373749697.0722826,2341933.4562972225,36.64750000000001,6.0
12/17(일),23,9630.833333333334,-227.33333333333331,7.241666666666666,6.891666666666667,1373786597.0722826,2341933.4562972225,36.66083333333334,6.0
12/18(월),0,10505.833333333334,-247.5,7.025,6.833333333333333,1373823097.0722826,2341933.4562972225,36.803333333333335,0.0
