day_label,hour,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,weekday
12/11(월),1,-14.844833333333334,-9.943916666666668,-9.120333333333331,-3360.7285,-602.9318333333335,-1262.3088333333333,-1472.8251666666663,0.7598833333333332,0.772075,0.5701999999999999,0.45015,377.7936666666666,228.67416666666668,228.96166666666667,229.33166666666665,-3454729.788498443,-279945.4519914637,17578.71596358008,297524.1679550438,15868.075246147966,3470597.863744591,50.06791666666666,0.0
12/11(월),2,-129.10816666666668,-118.52458333333334,-115.59608333333334,-79638.36,-27838.211333333333,-26098.509833333334,-25692.393333333333,-0.1327666666666666,-0.1204833333333333,-0.1147583333333333,-0.2355499999999999,-2778.5756666666666,229.59416666666667,229.76833333333332,230.2475,-3454732.048498444,-279944.6019914637,17579.865963580083,297524.4679550438,15869.995246147966,3470602.043744591,50.06733333333333,0.0
12/11(월),3,-156.46916666666667,-143.70733333333334,-140.66291666666666,-98743.4785,-34729.0235,-32353.494916666667,-31699.299166666668,-0.410875,-0.4070499999999999,-0.4934416666666666,-0.51795,-2848.1763333333333,229.49416666666667,229.62916666666663,230.16583333333332,-3454811.928498443,-279946.6019914637,17581.37596358008,297527.9779550438,15871.275246147969,3470683.203744591,50.069833333333335,0.0
12/11(월),4,-164.99675,-152.20841666666666,-148.54216666666667,-103701.275,-36430.58466666667,-33981.6155,-33297.88883333334,-0.37865,-0.3629,-0.349975,-0.438175,-4221.4225,229.2483333333333,229.3925,229.94,-3454911.558498443,-279949.57199146366,17582.805963580082,297532.37795504375,15871.805246147966,3470783.363744591,50.05708333333334,0.0
12/11(월),5,-160.72458333333333,-148.06058333333334,-144.54366666666664,-100273.572,-35194.59483333333,-32868.726,-32191.62616666667,-0.2558416666666667,-0.24485,-0.2327833333333333,-0.3386083333333333,-5929.752833333333,228.70416666666668,228.815,229.41083333333333,-3455016.028498443,-279953.4419914637,17584.095963580083,297537.5379550438,15872.755246147966,3470888.783744591,50.06783333333333,0.0
12/11(월),6,-100.6070806010929,-91.33124817895614,-87.48591253443527,-59799.85560928962,-20999.671019125683,-19786.17399453552,-19017.829775956285,0.0362664600550964,0.0384166666666666,-0.0470379781420765,-0.1169384986225895,-4527.962087431693,228.7383333333333,228.65079900812785,229.34580601092892,-3455113.808498443,-279959.3119914637,17584.895963580082,297544.20795504376,15873.885246147966,3470987.693744591,50.03699726775957,0.0
12/11(월),7,-280.8107431693989,-259.7482540983607,-250.64612841530052,-179768.18585245902,-64056.17922677596,-59175.97469125684,-56465.03596721312,-0.9872803278688524,-0.9914644808743168,-0.9912225409836064,-0.9756620218579236,-21784.055521857925,229.94741803278689,229.6823907103825,230.7424180327869,-3455174.838498443,-279963.20199146366,17586.28596358008,297549.48795504373,15875.105246147969,3471049.943744591,50.05041666666667,0.0
12/11(월),8,-92.12858333333334,-82.99224453551912,-78.90191666666666,-53541.7086010929,-18860.563527322407,-17675.918923497265,-16993.306349726776,0.1487161202185792,0.1480497267759563,0.1268241803278688,0.0034741803278688,-4895.563169398907,228.32255464480875,228.1175273224044,229.03836065573768,-3455355.328498443,-279984.3419914637,17586.28596358008,297570.62795504375,15875.105246147969,3471230.433744591,50.04999726775956,0.0
12/11(월),9,-146.503,-134.80166666666668,-129.82283333333334,-90555.82666666666,-31971.63466666667,-29844.080833333333,-28823.440166666664,-0.226025,-0.216225,-0.20445,-0.3103833333333333,-7436.465833333334,229.03416666666664,228.79,229.5925,-3455408.208498443,-279988.69199146365,17587.555963580082,297576.24795504374,15876.645246147966,3471284.853744591,50.072,0.0
12/11(월),10,-131.7706461748634,-121.02066393442624,-117.03945218579234,-80067.79215846995,-28105.128918032788,-26373.1371284153,-25572.321273224043,-0.0683327868852459,-0.0591330601092896,-0.0396749999999999,-0.1734911202185792,-9439.393953551911,227.53497267759565,227.2924726775956,228.01661271065805,-3455499.540793525,-279996.66576195543,17588.44596358008,297585.11172553553,15877.775246147969,3471377.316039673,50.07974113715395,0.0
12/11(월),11,-16.53741393442623,-10.82174827109267,-10.653833333333331,-5959.863065573771,-1356.2010027322403,-2199.0307459016394,-2207.545983606557,0.7853997267759563,0.7800334033613444,0.3533153005464481,0.3330081967213115,988.1409918032788,227.0283606557377,226.81680327868847,227.3442486338798,-3455577.7384984437,-280005.2819914637,17589.365963580083,297594.64795504377,15879.155246147966,3471456.893744591,50.06774453551913,0.0
12/11(월),12,-144.36240300546447,-133.5074112021858,-129.1506693989071,-88960.24255191257,-31185.786948087432,-29324.8447295082,-28456.311153005463,-0.1668247267759563,-0.1562163934426229,-0.1423827868852459,-0.2585741803278688,-7773.289021857924,227.8515300546448,227.64736338797812,228.34319672131147,-3455584.458498443,-280004.67199146363,17590.135963580084,297594.80795504374,15880.315246147966,3471464.773744591,50.08592486338798,0.0
