day_label,hour,P,Tdiff,Trl,Tvl,V,W,qv,weekday
12/11(월),1,633.3333333333334,17.833333333333332,7.216666666666667,7.241666666666666,567077900.0,810100.0,25.171666666666678,0.0
12/11(월),2,558.3333333333334,18.33333333333333,7.216666666666667,7.208333333333333,567102900.0,810100.0,24.635000000000005,0.0
12/11(월),3,788.3333333333334,13.833333333333334,7.233333333333333,7.233333333333333,567127600.0,810100.0,24.658333333333346,0.0
12/11(월),4,507.5,18.916666666666668,7.358333333333333,7.366666666666666,567152300.0,810100.0,24.670000000000005,0.0
12/11(월),5,727.5,13.583333333333334,7.383333333333334,7.441666666666666,567176900.0,810100.0,24.658333333333346,0.0
12/11(월),6,713.3333333333334,17.833333333333332,7.325,7.358333333333333,567201700.0,810100.0,24.541666666666675,0.0
12/11(월),7,789.1666666666666,17.25,7.391666666666667,7.458333333333333,567226400.0,810100.0,24.76333333333334,0.0
12/11(월),8,705.0,14.583333333333334,7.316666666666666,7.4,567251000.0,810100.0,24.751666666666672,0.0
12/11(월),9,5180.833333333333,-137.16666666666666,7.458333333333333,7.316666666666666,567275800.0,810100.0,24.681666666666672,0.0
12/11(월),10,56228.333333333336,-1947.9166666666667,9.633333333333333,7.766666666666667,567300500.0,810100.0,24.681666666666672,0.0
12/11(월),11,10975.833333333334,-372.8333333333333,7.483333333333333,7.191666666666666,567325400.0,810100.0,24.588333333333345,0.0
12/11(월),12,6205.833333333333,-227.08333333333331,7.691666666666666,7.533333333333333,567350000.0,810100.0,24.69333333333334,0.0
12/11(월),13,6836.666666666667,-243.91666666666663,7.408333333333333,7.191666666666666,567374600.0,810200.0,24.658333333333346,0.0
12/11(월),14,5828.333333333333,-213.41666666666663,7.483333333333333,7.35,567399300.0,810200.0,24.61166666666667,0.0
12/11(월),15,2670.0,-62.91666666666666,7.408333333333333,7.366666666666666,567424100.0,810200.0,25.267500000000005,0.0
12/11(월),16,643.3333333333334,18.75,7.3,7.35,567449000.0,810200.0,24.588333333333345,0.0
12/11(월),17,660.0,17.583333333333332,7.241666666666666,7.308333333333334,567473900.0,810200.0,24.681666666666672,0.0
12/11(월),18,667.5,19.0,7.283333333333333,7.291666666666667,567498600.0,810200.0,24.83333333333334,0.0
12/11(월),19,861.6666666666666,19.166666666666668,7.341666666666667,7.308333333333334,567523500.0,810200.0,24.72833333333334,0.0
12/11(월),20,870.8333333333334,13.194444444444445,7.375,7.35,567548100.0,810200.0,24.635000000000005,0.0
12/11(월),21,491.6666666666667,16.055555555555554,7.358333333333333,7.375,567572900.0,810200.0,24.69333333333334,0.0
12/11(월),22,711.6666666666666,18.916666666666668,7.233333333333333,7.233333333333333,567597800.0,810200.0,24.60000000000001,0.0
12/11(월),23,553.3333333333334,17.166666666666668,7.366666666666666,7.383333333333334,567622300.0,810200.0,24.821666666666676,0.0
12/12(화),0,565.0,18.08333333333333,7.375,7.375,567647200.0,810200.0,24.62333333333334,1.0
12/12(화),1,636.6666666666666,12.75,7.308333333333334,7.308333333333334,567671900.0,810200.0,24.635000000000005,1.0
12/12(화),2,715.0,15.5,7.308333333333334,7.325,567696500.0,810200.0,24.62333333333334,1.0
12/12(화),3,816.6666666666666,16.416666666666668,7.316666666666666,7.316666666666666,567721300.0,810200.0,24.60000000000001,1.0
12/12(화),4,564.1666666666666,18.416666666666668,7.358333333333333,7.391666666666667,567745900.0,810200.0,24.62333333333334,1.0
12/12(화),5,696.6666666666666,19.166666666666668,7.325,7.325,567770500.0,810200.0,24.821666666666676,1.0
12/12(화),6,821.6666666666666,14.916666666666666,7.333333333333333,7.375,567795200.0,810200.0,24.646666666666672,1.0
12/12(화),7,785.0,18.08333333333333,7.308333333333334,7.347222222222222,567820000.0,810200.0,24.658333333333346,1.0
12/12(화),8,0.0,48.16666666666666,7.366666666666666,7.461111111111111,567844600.0,810200.0,24.635000000000005,1.0
12/12(화),9,733.3333333333334,16.249999999999996,7.141666666666667,7.2,567869400.0,810200.0,24.60000000000001,1.0
12/12(화),10,795.0,20.166666666666668,7.3,7.308333333333334,567894000.0,810200.0,24.61166666666667,1.0
12/12(화),11,728.3333333333334,19.166666666666668,7.283333333333333,7.3,567918800.0,810200.0,24.61166666666667,1.0
12/12(화),12,680.0,16.75,7.25,7.25,567943400.0,810200.0,24.62333333333334,1.0
12/12(화),13,756.6666666666666,12.833333333333334,7.3,7.316666666666666,567968100.0,810200.0,24.856666666666676,1.0
12/12(화),14,801.6666666666666,19.33333333333333,7.316666666666666,7.333333333333333,567992800.0,810200.0,24.635000000000005,1.0
12/12(화),15,493.3333333333333,17.833333333333332,7.3,7.3,568017500.0,810200.0,24.57666666666667,1.0
12/12(화),16,857.5,18.666666666666668,7.383333333333334,7.358333333333333,568042300.0,810200.0,24.76333333333334,1.0
12/12(화),17,590.8333333333334,23.08333333333333,7.3,7.341666666666667,568067000.0,810200.0,24.611666666666675,1.0
12/12(화),18,695.0,14.916666666666666,7.283333333333333,7.291666666666667,568091700.0,810200.0,24.681666666666672,1.0
12/12(화),19,867.5,16.083333333333332,7.283333333333333,7.291666666666667,568116400.0,810200.0,24.69333333333334,1.0
12/12(화),20,643.3333333333334,15.75,7.341666666666667,7.35,568141200.0,810200.0,24.658333333333346,1.0
12/12(화),21,793.3333333333334,14.333333333333334,7.358333333333333,7.366666666666666,568165900.0,810200.0,24.658333333333346,1.0
12/12(화),22,802.5,15.75,7.241666666666666,7.341666666666667,568190700.0,810200.0,24.635000000000005,1.0
12/12(화),23,723.3333333333334,17.583333333333332,7.233333333333333,7.308333333333334,568215200.0,810200.0,24.71666666666668,1.0
12/13(수),0,595.0,21.33333333333333,7.283333333333333,7.3,568240000.0,810200.0,24.77500000000001,2.0
12/13(수),1,890.0,14.75,7.258333333333334,7.325,568264800.0,810200.0,24.67000000000001,2.0
12/13(수),2,618.3333333333334,20.666666666666668,7.308333333333334,7.308333333333334,568289500.0,810200.0,24.670000000000005,2.0
12/13(수),3,810.8333333333334,17.833333333333332,7.358333333333333,7.291666666666667,568314200.0,810200.0,24.77500000000001,2.0
12/13(수),4,840.0,15.25,7.291666666666667,7.316666666666666,568339100.0,810200.0,24.751666666666672,2.0
12/13(수),5,643.3333333333334,18.83333333333333,7.341666666666667,7.358333333333333,568363900.0,810200.0,24.670000000000005,2.0
12/13(수),6,643.3333333333334,13.666666666666666,7.291666666666667,7.308333333333334,568388500.0,810200.0,24.751666666666672,2.0
12/13(수),7,720.8333333333334,16.75,7.35,7.316666666666666,568413300.0,810200.0,24.658333333333346,2.0
12/13(수),8,743.3333333333334,13.833333333333334,7.341666666666667,7.35,568438100.0,810200.0,24.635000000000005,2.0
12/13(수),9,0.0,44.333333333333336,7.283333333333333,7.35,568462700.0,810200.0,24.71666666666668,2.0
12/13(수),10,716.6666666666666,12.583333333333334,7.283333333333333,7.283333333333333,568487500.0,810200.0,24.79833333333334,2.0
12/13(수),11,821.6666666666666,15.416666666666666,7.283333333333333,7.358333333333333,568512100.0,810200.0,24.646666666666672,2.0
12/13(수),12,50168.333333333336,-1768.0,9.366666666666667,7.666666666666667,568536900.0,810200.0,24.786666666666672,2.0
12/13(수),13,772.5,8.25,7.241666666666666,7.241666666666666,568561800.0,810300.0,24.61166666666667,2.0
12/13(수),14,849.1666666666666,12.416666666666666,7.383333333333334,7.458333333333333,568586500.0,810300.0,24.74000000000001,2.0
12/13(수),15,883.3333333333334,20.75,7.275,7.3,568611100.0,810300.0,24.74000000000001,2.0
12/13(수),16,580.0,24.33333333333333,7.308333333333334,7.341666666666667,568636000.0,810300.0,24.58666666666667,2.0
12/13(수),17,826.6666666666666,26.416666666666668,7.475,7.466666666666667,568660800.0,810300.0,24.646666666666672,2.0
12/13(수),18,1241.6666666666667,6.916666666666667,7.316666666666666,7.366666666666666,568685200.0,810300.0,24.670000000000005,2.0
12/13(수),19,1147.5,2.6666666666666665,7.383333333333334,7.366666666666666,568709900.0,810300.0,24.867500000000007,2.0
12/13(수),20,721.6666666666666,17.166666666666668,7.191666666666666,7.2,568734900.0,810300.0,24.786666666666672,2.0
12/13(수),21,525.0,24.08333333333333,7.266666666666667,7.283333333333333,568759700.0,810300.0,24.856666666666676,2.0
12/13(수),22,736.6666666666666,23.166666666666668,7.266666666666667,7.225,568784500.0,810300.0,24.751666666666672,2.0
12/13(수),23,655.0,23.58333333333333,7.291666666666667,7.316666666666666,568809300.0,810300.0,24.705000000000005,2.0
12/14(목),0,710.8333333333334,23.08333333333333,7.45,7.341666666666667,568834200.0,810300.0,24.786666666666672,3.0
12/14(목),1,702.5,20.58333333333333,7.3,7.308333333333334,568859100.0,810300.0,24.611666666666675,3.0
12/14(목),2,733.3333333333334,17.083333333333332,7.283333333333333,7.291666666666667,568883600.0,810300.0,24.658333333333346,3.0
12/14(목),3,960.8333333333334,12.0,7.391666666666667,7.383333333333334,568908200.0,810300.0,24.71666666666668,3.0
12/14(목),4,908.3333333333334,11.0,7.25,7.291666666666667,568932900.0,810300.0,24.646666666666672,3.0
12/14(목),5,893.3333333333334,10.083333333333334,7.166666666666667,7.183333333333334,568957600.0,810300.0,24.541666666666675,3.0
12/14(목),6,703.3333333333334,20.75,7.283333333333333,7.266666666666667,568982400.0,810300.0,24.915000000000006,3.0
12/14(목),7,714.1666666666666,21.666666666666668,7.233333333333333,7.325,569007300.0,810300.0,24.62333333333334,3.0
12/14(목),8,625.0,25.08333333333333,7.333333333333333,7.35,569031900.0,810300.0,24.60000000000001,3.0
12/14(목),9,718.3333333333334,26.166666666666668,7.333333333333333,7.233333333333333,569056300.0,810300.0,24.76333333333334,3.0
12/14(목),10,723.3333333333334,20.25,7.3,7.3,569081100.0,810300.0,24.77500000000001,3.0
12/14(목),11,760.8333333333334,28.83333333333333,7.333333333333333,7.341666666666667,569105800.0,810300.0,24.541666666666675,3.0
12/14(목),12,899.1666666666666,14.416666666666666,7.333333333333333,7.375,569130600.0,810300.0,24.658333333333346,3.0
12/14(목),13,1184.1666666666667,-5.916666666666667,7.291666666666667,7.258333333333334,569155300.0,810300.0,24.69333333333334,3.0
12/14(목),14,528.3333333333334,28.166666666666668,7.166666666666667,7.2,569179800.0,810300.0,24.786666666666672,3.0
12/14(목),15,941.6666666666666,21.33333333333333,7.216666666666667,7.275,569204800.0,810300.0,24.83333333333334,3.0
12/14(목),16,718.3333333333334,17.166666666666668,7.225,7.25,569229600.0,810300.0,24.62333333333334,3.0
12/14(목),17,625.0,17.333333333333332,7.283333333333333,7.291666666666667,569254500.0,810300.0,24.646666666666672,3.0
12/14(목),18,737.5,17.916666666666668,7.391666666666667,7.383333333333334,569279000.0,810300.0,24.658333333333346,3.0
12/14(목),19,600.0,16.583333333333332,7.308333333333334,7.375,569303800.0,810300.0,24.635000000000005,3.0
