epoch,train_loss,val_loss
1,0.016535345199876105,0.007227110210806131
2,0.003346134050605962,0.002353745512664318
3,0.0020493226690002932,0.002062860643491149
4,0.0016921782382549,0.0016874433495104313
5,0.0015014613705436484,0.0015449266647920012
6,0.0013844034191256818,0.0015406989259645343
7,0.0013230519539390046,0.0014282222837209702
8,0.0012564840251938082,0.001375888241454959
9,0.0012092524964828044,0.001377989654429257
10,0.0011825145755070619,0.0013524135574698448
