ts,y_true,y_pred,error
2022-01-01 00:00:00+00:00,167966.66666666666,528729.1721141814,-360762.5054475148
2022-01-01 00:15:00+00:00,167193.33333333334,529719.5068434736,-362526.1735101403
2022-01-01 00:30:00+00:00,163700.0,530687.5261008958,-366987.52610089583
2022-01-01 00:45:00+00:00,168266.66666666666,531650.0551311143,-363383.3884644477
2022-01-01 01:00:00+00:00,165906.3387978142,532631.3244754827,-366724.9856776685
2022-01-01 01:15:00+00:00,166313.33333333334,533659.7944315461,-367346.46109821275
2022-01-01 01:30:00+00:00,168693.33333333334,534764.5888907922,-366071.25555745885
2022-01-01 01:45:00+00:00,169820.0,535971.805327465,-366151.80532746494
2022-01-01 02:00:00+00:00,163146.66666666666,537300.9755543291,-374154.3088876625
2022-01-01 02:15:00+00:00,163106.66666666666,538761.9407458983,-375655.27407923166
2022-01-01 02:30:00+00:00,164833.33333333334,540352.3749824596,-375519.0416491262
2022-01-01 02:45:00+00:00,171226.66666666666,542056.1463198115,-370829.47965314484
2022-01-01 03:00:00+00:00,168400.0,543842.6462304288,-375442.6462304288
2022-01-01 03:15:00+00:00,167386.66666666666,545667.1512851251,-378280.48461845843
2022-01-01 03:30:00+00:00,166020.0,547472.2097356153,-381452.2097356153
2022-01-01 03:45:00+00:00,176146.66666666666,549189.9750937771,-373043.30842711043
2022-01-01 04:00:00+00:00,166700.0,550745.3437086681,-384045.34370866814
2022-01-01 04:15:00+00:00,164740.0,552059.6981654235,-387319.69816542347
2022-01-01 04:30:00+00:00,175086.66666666666,553055.0167627778,-377968.3500961112
2022-01-01 04:45:00+00:00,166030.0,553658.0841788865,-387628.0841788865
2022-01-01 05:00:00+00:00,169640.0,553804.5313749993,-384164.5313749993
2022-01-01 05:15:00+00:00,173813.33333333334,553442.4441868896,-379629.1108535562
2022-01-01 05:30:00+00:00,177040.0,552535.3090800608,-375495.3090800608
2022-01-01 05:45:00+00:00,175273.33333333334,551064.1091578403,-375790.7758245069
2022-01-01 06:00:00+00:00,177646.66666666666,549028.4405355835,-371381.7738689169
2022-01-01 06:15:00+00:00,176080.0,546446.5847396194,-370366.5847396194
2022-01-01 06:30:00+00:00,174853.33333333334,543354.5422686655,-368501.20893533214
2022-01-01 06:45:00+00:00,175406.66666666666,539804.1011101248,-364397.4344434582
2022-01-01 07:00:00+00:00,179760.0,535860.077185081,-356100.07718508097
2022-01-01 07:15:00+00:00,176853.33333333334,531596.9169423003,-354743.5836089669
2022-01-01 07:30:00+00:00,174646.66666666666,527094.8922185166,-352448.22555184993
2022-01-01 07:45:00+00:00,177846.66666666666,522436.1412120353,-344589.4745453687
2022-01-01 08:00:00+00:00,169973.33333333334,517700.81546585285,-347727.4821325195
2022-01-01 08:15:00+00:00,171653.33333333334,512963.58083718986,-341310.24750385655
2022-01-01 08:30:00+00:00,164080.0,508290.69147621107,-344210.69147621107
2022-01-01 08:45:00+00:00,161686.66666666666,503737.81183353195,-342051.1451668653
2022-01-01 09:00:00+00:00,123973.33333333331,499348.70599915256,-375375.37266581925
2022-01-01 09:15:00+00:00,20166.666666666668,495154.8500547488,-474988.18338808214
2022-01-01 09:30:00+00:00,18406.666666666668,491175.9560780202,-472769.28941135353
2022-01-01 09:45:00+00:00,18986.666666666668,487421.330868296,-468434.6642016293
2022-01-01 10:00:00+00:00,30006.666666666668,483891.9327553949,-453885.2660887282
2022-01-01 10:15:00+00:00,231973.3333333333,480582.94036070415,-248609.60702737083
2022-01-01 10:30:00+00:00,230300.0,477486.6113672795,-247186.6113672795
2022-01-01 10:45:00+00:00,201720.0,474595.18970876856,-272875.18970876856
2022-01-01 11:00:00+00:00,187933.3333333333,471903.6175149939,-283970.28418166057
2022-01-01 11:15:00+00:00,182386.66666666663,469411.8238812005,-287025.1572145339
2022-01-01 11:30:00+00:00,180140.0,467126.39489879896,-286986.39489879896
2022-01-01 11:45:00+00:00,167100.0,465061.4761871834,-297961.4761871834
2022-01-01 12:00:00+00:00,171160.0,463238.8171448944,-292078.8171448944
2022-01-01 12:15:00+00:00,154233.33333333334,461686.93121183064,-307453.5978784973
2022-01-01 12:30:00+00:00,21370.0,460439.413981423,-439069.413981423
2022-01-01 12:45:00+00:00,16553.333333333332,459532.5263546417,-442979.1930213084
2022-01-01 13:00:00+00:00,18286.666666666668,459002.2083080288,-440715.5416413621
2022-01-01 13:15:00+00:00,183106.66666666663,458880.7361467613,-275774.06948009465
2022-01-01 13:30:00+00:00,210820.0,459193.26886034204,-248373.26886034204
2022-01-01 13:45:00+00:00,204253.3333333333,459954.54492666567,-255701.21159333235
2022-01-01 14:00:00+00:00,202566.66666666663,461165.9883105136,-258599.32164384698
2022-01-01 14:15:00+00:00,194420.0,462813.4614747338,-268393.4614747338
2022-01-01 14:30:00+00:00,182320.0,464865.8651468473,-282545.8651468473
2022-01-01 14:45:00+00:00,168180.0,467274.7318161097,-299094.7318161097
2022-01-01 15:00:00+00:00,179593.33333333334,469974.8959256267,-290381.56259229337
2022-01-01 15:15:00+00:00,191426.66666666663,472886.2526590218,-281459.5859923552
2022-01-01 15:30:00+00:00,206553.3333333333,475916.5440314008,-269363.2106980675
2022-01-01 15:45:00+00:00,209173.3333333333,478965.0404008983,-269791.707067565
2022-01-01 16:00:00+00:00,219160.0,481926.922570571,-262766.922570571
2022-01-01 16:15:00+00:00,206433.3333333333,484698.11855896196,-278264.78522562864
2022-01-01 16:30:00+00:00,199240.0,487180.31349370914,-287940.31349370914
2022-01-01 16:45:00+00:00,200340.0,489285.8334416399,-288945.8334416399
2022-01-01 17:00:00+00:00,212186.66666666663,490942.10584651434,-278755.4391798477
2022-01-01 17:15:00+00:00,206373.3333333333,492095.42040741607,-285722.08707408275
2022-01-01 17:30:00+00:00,212210.0,492713.75373579445,-280503.75373579445
2022-01-01 17:45:00+00:00,211553.3333333333,492788.47633375204,-281235.1430004187
2022-01-01 18:00:00+00:00,212606.66666666663,492334.8278875173,-279728.16122085066
2022-01-01 18:15:00+00:00,216006.66666666663,491391.12219152245,-275384.4555248558
2022-01-01 18:30:00+00:00,219146.66666666663,490016.72131640103,-270870.0546497344
2022-01-01 18:45:00+00:00,212726.66666666663,488288.89476898464,-275562.228102318
2022-01-01 19:00:00+00:00,218586.66666666663,486298.74839335465,-267712.081726688
2022-01-01 19:15:00+00:00,223920.0,484146.46507976134,-260226.46507976134
2022-01-01 19:30:00+00:00,231526.66666666663,481936.1412077501,-250409.47454108344
2022-01-01 19:45:00+00:00,232060.0,479770.5264645579,-247710.52646455792
2022-01-01 20:00:00+00:00,231100.0,477745.9785564393,-246645.97855643928
2022-01-01 20:15:00+00:00,231746.66666666663,475947.92834152386,-244201.26167485723
2022-01-01 20:30:00+00:00,234006.66666666663,474447.1159344246,-240440.449267758
2022-01-01 20:45:00+00:00,236906.66666666663,473296.80683485663,-236390.14016819
2022-01-01 21:00:00+00:00,236180.0,472531.13249510527,-236351.13249510527
2022-01-01 21:15:00+00:00,240580.0,472164.62627898454,-231584.62627898454
2022-01-01 21:30:00+00:00,235386.66666666663,472192.94830930774,-236806.28164264112
2022-01-01 21:45:00+00:00,243706.66666666663,472594.7164413447,-228888.04977467807
2022-01-01 22:00:00+00:00,241686.66666666663,473334.29050332494,-231647.6238366583
2022-01-01 22:15:00+00:00,245013.3333333333,474365.29764470155,-229351.96431136824
2022-01-01 22:30:00+00:00,249200.0,475634.6419929648,-226434.64199296478
2022-01-01 22:45:00+00:00,247813.3333333333,477086.7146791265,-229273.3813457932
2022-01-01 23:00:00+00:00,267620.0,478667.5123899071,-211047.5123899071
2022-01-01 23:15:00+00:00,319960.0,480328.38427772326,-160368.38427772326
2022-01-01 23:30:00+00:00,309180.0,482029.15741466306,-172849.15741466306
2022-01-01 23:45:00+00:00,309093.3333333333,483740.4378535069,-174647.10452017357
2022-01-02 00:00:00+00:00,311226.6666666667,485444.9444550657,-174218.27778839902
2022-01-02 00:15:00+00:00,314820.0,487137.8018115488,-172317.80181154882
2022-01-02 00:30:00+00:00,313466.6666666667,488825.79216189735,-175359.12549523066
2022-01-02 00:45:00+00:00,300980.0,490525.6390546821,-189545.6390546821
