ts,y_true,y_pred,error
2022-01-01 00:00:00+00:00,167966.66666666666,175048.9168676172,-7082.250200950541
2022-01-01 00:15:00+00:00,167193.33333333334,174930.01081482606,-7736.677481492719
2022-01-01 00:30:00+00:00,163700.0,172357.81995189347,-8657.81995189347
2022-01-01 00:45:00+00:00,168266.66666666666,178060.64900697867,-9793.98234031201
2022-01-01 01:00:00+00:00,165906.3387978142,175483.84228346753,-9577.503485653317
2022-01-01 01:15:00+00:00,166313.33333333334,176799.0271109487,-10485.69377761535
2022-01-01 01:30:00+00:00,168693.33333333334,179658.8061026113,-10965.472769277956
2022-01-01 01:45:00+00:00,169820.0,179919.57008661918,-10099.570086619176
2022-01-01 02:00:00+00:00,163146.66666666666,174120.06029652874,-10973.393629862083
2022-01-01 02:15:00+00:00,163106.66666666666,172649.37597258796,-9542.709305921308
2022-01-01 02:30:00+00:00,164833.33333333334,173366.19253262816,-8532.85919929482
2022-01-01 02:45:00+00:00,171226.66666666666,180851.95318956164,-9625.286522894981
2022-01-01 03:00:00+00:00,168400.0,177210.6402918587,-8810.640291858697
2022-01-01 03:15:00+00:00,167386.66666666666,176727.74700551765,-9341.080338850996
2022-01-01 03:30:00+00:00,166020.0,175440.28002840688,-9420.28002840688
2022-01-01 03:45:00+00:00,176146.66666666666,182739.64769416454,-6592.981027497881
2022-01-01 04:00:00+00:00,166700.0,172725.53171434952,-6025.5317143495195
2022-01-01 04:15:00+00:00,164740.0,173269.00815203396,-8529.008152033959
2022-01-01 04:30:00+00:00,175086.66666666666,182941.68578469582,-7855.019118029159
2022-01-01 04:45:00+00:00,166030.0,171508.13253358062,-5478.132533580618
2022-01-01 05:00:00+00:00,169640.0,176073.38455106402,-6433.384551064024
2022-01-01 05:15:00+00:00,173813.33333333334,179542.30011268804,-5728.966779354698
2022-01-01 05:30:00+00:00,177040.0,181741.63250195538,-4701.632501955377
2022-01-01 05:45:00+00:00,175273.33333333334,179945.00382656127,-4671.670493227924
2022-01-01 06:00:00+00:00,177646.66666666666,182031.14398024266,-4384.477313576004
2022-01-01 06:15:00+00:00,176080.0,180177.358126119,-4097.358126119012
2022-01-01 06:30:00+00:00,174853.33333333334,177392.23884102044,-2538.905507687101
2022-01-01 06:45:00+00:00,175406.66666666666,178082.02406190534,-2675.3573952386796
2022-01-01 07:00:00+00:00,179760.0,181737.46404072476,-1977.4640407247643
2022-01-01 07:15:00+00:00,176853.33333333334,178977.97236319102,-2124.6390298576734
2022-01-01 07:30:00+00:00,174646.66666666666,177182.78313600144,-2536.116469334782
2022-01-01 07:45:00+00:00,177846.66666666666,180314.46997588497,-2467.8033092183177
2022-01-01 08:00:00+00:00,169973.33333333334,171181.20023836213,-1207.8669050287863
2022-01-01 08:15:00+00:00,171653.33333333334,173519.70103776216,-1866.3677044288197
2022-01-01 08:30:00+00:00,164080.0,165517.073340618,-1437.0733406179934
2022-01-01 08:45:00+00:00,161686.66666666666,163280.5443234333,-1593.87765676665
2022-01-01 09:00:00+00:00,123973.33333333331,129691.05829217305,-5717.724958839739
2022-01-01 09:15:00+00:00,20166.666666666668,45172.67136328592,-25006.00469661925
2022-01-01 09:30:00+00:00,18406.666666666668,38819.555015861726,-20412.88834919506
2022-01-01 09:45:00+00:00,18986.666666666668,32684.318850000825,-13697.652183334158
2022-01-01 10:00:00+00:00,30006.666666666668,42680.71117914346,-12674.04451247679
