ts,y_true,y_pred,error
2022-01-01 00:00:00+00:00,167966.66666666666,167988.86,-22.192708333343035
2022-01-01 00:15:00+00:00,167193.33333333334,166141.83,1051.505208333343
2022-01-01 00:30:00+00:00,163700.0,164561.14,-861.140625
2022-01-01 00:45:00+00:00,168266.66666666666,171509.94,-3243.270833333343
2022-01-01 01:00:00+00:00,165906.3387978142,165906.53,-0.19245218578726053
2022-01-01 01:15:00+00:00,166313.33333333334,167800.0,-1486.666666666657
2022-01-01 01:30:00+00:00,168693.33333333334,170854.61,-2161.276041666657
2022-01-01 01:45:00+00:00,169820.0,171592.08,-1772.078125
2022-01-01 02:00:00+00:00,163146.66666666666,166122.48,-2975.817708333343
2022-01-01 02:15:00+00:00,163106.66666666666,163473.03,-366.36458333334303
2022-01-01 02:30:00+00:00,164833.33333333334,167457.86,-2624.526041666657
2022-01-01 02:45:00+00:00,171226.66666666666,173009.48,-1782.817708333343
2022-01-01 03:00:00+00:00,168400.0,168017.39,382.609375
2022-01-01 03:15:00+00:00,167386.66666666666,166801.8,584.869791666657
2022-01-01 03:30:00+00:00,166020.0,164804.72,1215.28125
2022-01-01 03:45:00+00:00,176146.66666666666,179062.06,-2915.395833333343
2022-01-01 04:00:00+00:00,166700.0,170757.97,-4057.96875
2022-01-01 04:15:00+00:00,164740.0,165834.02,-1094.015625
2022-01-01 04:30:00+00:00,175086.66666666666,178649.25,-3562.583333333343
2022-01-01 04:45:00+00:00,166030.0,166973.98,-943.984375
2022-01-01 05:00:00+00:00,169640.0,171273.84,-1633.84375
2022-01-01 05:15:00+00:00,173813.33333333334,176034.17,-2220.838541666657
2022-01-01 05:30:00+00:00,177040.0,178307.48,-1267.484375
2022-01-01 05:45:00+00:00,175273.33333333334,175485.11,-211.77604166665697
2022-01-01 06:00:00+00:00,177646.66666666666,179727.56,-2080.895833333343
2022-01-01 06:15:00+00:00,176080.0,174342.02,1737.984375
2022-01-01 06:30:00+00:00,174853.33333333334,174207.05,646.286458333343
2022-01-01 06:45:00+00:00,175406.66666666666,176104.44,-697.770833333343
2022-01-01 07:00:00+00:00,179760.0,181087.36,-1327.359375
2022-01-01 07:15:00+00:00,176853.33333333334,175370.52,1482.817708333343
2022-01-01 07:30:00+00:00,174646.66666666666,174059.56,587.104166666657
2022-01-01 07:45:00+00:00,177846.66666666666,179068.61,-1221.942708333343
2022-01-01 08:00:00+00:00,169973.33333333334,167862.38,2110.958333333343
2022-01-01 08:15:00+00:00,171653.33333333334,173410.94,-1757.604166666657
2022-01-01 08:30:00+00:00,164080.0,164226.16,-146.15625
2022-01-01 08:45:00+00:00,161686.66666666666,161424.08,262.58854166665697
2022-01-01 09:00:00+00:00,123973.33333333331,126522.914,-2549.580729166686
2022-01-01 09:15:00+00:00,20166.666666666668,17959.89,2206.776041666668
2022-01-01 09:30:00+00:00,18406.666666666668,14698.461,3708.205729166668
2022-01-01 09:45:00+00:00,18986.666666666668,18885.73,100.93619791666788
2022-01-01 10:00:00+00:00,30006.666666666668,27079.416,2927.250651041668
2022-01-01 10:15:00+00:00,231973.3333333333,235497.47,-3524.135416666686
2022-01-01 10:30:00+00:00,230300.0,229775.33,524.671875
2022-01-01 10:45:00+00:00,201720.0,198187.36,3532.640625
2022-01-01 11:00:00+00:00,187933.3333333333,186187.42,1745.911458333314
2022-01-01 11:15:00+00:00,182386.66666666663,182311.83,74.83854166662786
2022-01-01 11:30:00+00:00,180140.0,178266.52,1873.484375
2022-01-01 11:45:00+00:00,167100.0,167100.06,-0.0625
2022-01-01 12:00:00+00:00,171160.0,173111.14,-1951.140625
2022-01-01 12:15:00+00:00,154233.33333333334,153509.16,724.177083333343
2022-01-01 12:30:00+00:00,21370.0,19501.502,1868.498046875
2022-01-01 12:45:00+00:00,16553.333333333332,12863.512,3689.821614583332
2022-01-01 13:00:00+00:00,18286.666666666668,15819.532,2467.134440104168
2022-01-01 13:15:00+00:00,183106.66666666663,185557.58,-2450.911458333372
2022-01-01 13:30:00+00:00,210820.0,206076.4,4743.59375
2022-01-01 13:45:00+00:00,204253.3333333333,199572.62,4680.708333333314
2022-01-01 14:00:00+00:00,202566.66666666663,202171.28,395.38541666662786
2022-01-01 14:15:00+00:00,194420.0,196025.84,-1605.84375
2022-01-01 14:30:00+00:00,182320.0,180180.11,2139.890625
2022-01-01 14:45:00+00:00,168180.0,165993.94,2186.0625
2022-01-01 15:00:00+00:00,179593.33333333334,181687.48,-2094.151041666657
2022-01-01 15:15:00+00:00,191426.66666666663,191688.39,-261.72395833337214
2022-01-01 15:30:00+00:00,206553.3333333333,203992.22,2561.114583333314
2022-01-01 15:45:00+00:00,209173.3333333333,207776.47,1396.864583333314
2022-01-01 16:00:00+00:00,219160.0,215061.39,4098.609375
2022-01-01 16:15:00+00:00,206433.3333333333,204809.84,1623.489583333314
2022-01-01 16:30:00+00:00,199240.0,199690.22,-450.21875
2022-01-01 16:45:00+00:00,200340.0,200420.84,-80.84375
2022-01-01 17:00:00+00:00,212186.66666666663,211153.11,1033.5572916666279
2022-01-01 17:15:00+00:00,206373.3333333333,205152.89,1220.442708333314
2022-01-01 17:30:00+00:00,212210.0,209910.45,2299.546875
2022-01-01 17:45:00+00:00,211553.3333333333,209285.22,2268.114583333314
2022-01-01 18:00:00+00:00,212606.66666666663,213873.73,-1267.0677083333721
2022-01-01 18:15:00+00:00,216006.66666666663,215357.62,649.0416666666279
2022-01-01 18:30:00+00:00,219146.66666666663,219109.84,36.82291666662786
2022-01-01 18:45:00+00:00,212726.66666666663,210251.98,2474.682291666628
2022-01-01 19:00:00+00:00,218586.66666666663,217364.44,1222.2291666666279
2022-01-01 19:15:00+00:00,223920.0,225236.48,-1316.484375
2022-01-01 19:30:00+00:00,231526.66666666663,231157.36,369.30729166662786
2022-01-01 19:45:00+00:00,232060.0,231121.95,938.046875
2022-01-01 20:00:00+00:00,231100.0,230209.81,890.1875
2022-01-01 20:15:00+00:00,231746.66666666663,233744.72,-1998.0520833333721
2022-01-01 20:30:00+00:00,234006.66666666663,236115.84,-2109.177083333372
2022-01-01 20:45:00+00:00,236906.66666666663,237892.2,-985.5364583333721
2022-01-01 21:00:00+00:00,236180.0,238161.84,-1981.84375
2022-01-01 21:15:00+00:00,240580.0,241153.56,-573.5625
2022-01-01 21:30:00+00:00,235386.66666666663,236122.78,-736.1145833333721
2022-01-01 21:45:00+00:00,243706.66666666663,244129.78,-423.11458333337214
2022-01-01 22:00:00+00:00,241686.66666666663,241729.12,-42.45833333337214
2022-01-01 22:15:00+00:00,245013.3333333333,242948.22,2065.114583333314
2022-01-01 22:30:00+00:00,249200.0,245011.19,4188.8125
2022-01-01 22:45:00+00:00,247813.3333333333,245982.7,1830.630208333314
2022-01-01 23:00:00+00:00,267620.0,268457.06,-837.0625
2022-01-01 23:15:00+00:00,319960.0,324235.4,-4275.40625
2022-01-01 23:30:00+00:00,309180.0,307290.72,1889.28125
2022-01-01 23:45:00+00:00,309093.3333333333,316951.88,-7858.541666666686
2022-01-02 00:00:00+00:00,311226.6666666667,310667.16,559.5104166666861
2022-01-02 00:15:00+00:00,314820.0,317139.06,-2319.0625
2022-01-02 00:30:00+00:00,313466.6666666667,311897.75,1568.916666666686
2022-01-02 00:45:00+00:00,300980.0,298847.97,2132.03125
2022-01-02 01:00:00+00:00,284903.3333333333,287651.53,-2748.197916666686
2022-01-02 01:15:00+00:00,278040.0,279921.28,-1881.28125
2022-01-02 01:30:00+00:00,274573.3333333333,276539.1,-1965.760416666686
2022-01-02 01:45:00+00:00,270006.6666666667,269295.25,711.4166666666861
2022-01-02 02:00:00+00:00,270293.3333333333,269434.3,859.0208333333139
2022-01-02 02:15:00+00:00,292786.6666666667,294344.9,-1558.239583333314
2022-01-02 02:30:00+00:00,330460.0,329342.47,1117.53125
2022-01-02 02:45:00+00:00,327133.3333333333,331681.66,-4548.322916666686
2022-01-02 03:00:00+00:00,327960.0,330188.06,-2228.0625
2022-01-02 03:15:00+00:00,327093.3333333333,326765.78,327.55208333331393
2022-01-02 03:30:00+00:00,318900.0,318862.38,37.625
2022-01-02 03:45:00+00:00,285580.0,284884.97,695.03125
2022-01-02 04:00:00+00:00,266670.0,268718.38,-2048.375
2022-01-02 04:15:00+00:00,267413.3333333333,271318.06,-3904.729166666686
2022-01-02 04:30:00+00:00,268686.6666666667,270347.3,-1660.645833333314
2022-01-02 04:45:00+00:00,282766.6666666667,280890.62,1876.041666666686
2022-01-02 05:00:00+00:00,310060.0,312953.8,-2893.8125
2022-01-02 05:15:00+00:00,326740.0,328402.62,-1662.625
2022-01-02 05:30:00+00:00,319000.0,316637.94,2362.0625
2022-01-02 05:45:00+00:00,317393.3333333333,316751.22,642.1145833333139
2022-01-02 06:00:00+00:00,301500.0,298535.6,2964.40625
2022-01-02 06:15:00+00:00,276120.0,277391.25,-1271.25
2022-01-02 06:30:00+00:00,269733.3333333333,271622.47,-1889.135416666686
2022-01-02 06:45:00+00:00,258080.0,259702.28,-1622.28125
2022-01-02 07:00:00+00:00,268713.3333333333,265711.78,3001.552083333314
2022-01-02 07:15:00+00:00,300033.3333333333,302682.28,-2648.947916666686
2022-01-02 07:30:00+00:00,322446.6666666667,317445.34,5001.322916666686
2022-01-02 07:45:00+00:00,310333.3333333333,309095.22,1238.114583333314
2022-01-02 08:00:00+00:00,304946.6666666667,306816.44,-1869.770833333314
2022-01-02 08:15:00+00:00,280360.0,282253.12,-1893.125
2022-01-02 08:30:00+00:00,259360.0,264246.0,-4886.0
2022-01-02 08:45:00+00:00,244113.3333333333,244672.12,-558.7916666666861
2022-01-02 09:00:00+00:00,243526.66666666663,243010.98,515.6822916666279
2022-01-02 09:15:00+00:00,232700.0,230103.88,2596.125
2022-01-02 09:30:00+00:00,260020.0,262538.4,-2518.40625
2022-01-02 09:45:00+00:00,291306.6666666667,291950.72,-644.0520833333139
2022-01-02 10:00:00+00:00,286613.3333333333,284412.6,2200.739583333314
2022-01-02 10:15:00+00:00,277646.6666666667,275866.38,1780.291666666686
2022-01-02 10:30:00+00:00,241240.0,241406.23,-166.234375
2022-01-02 10:45:00+00:00,230713.3333333333,233327.84,-2614.510416666686
2022-01-02 11:00:00+00:00,221940.0,220861.94,1078.0625
2022-01-02 11:15:00+00:00,220013.3333333333,220518.22,-504.88541666668607
2022-01-02 11:30:00+00:00,207620.0,203406.19,4213.8125
2022-01-02 11:45:00+00:00,230390.0,226041.19,4348.8125
2022-01-02 12:00:00+00:00,259173.3333333333,261521.72,-2348.385416666686
2022-01-02 12:15:00+00:00,278906.6666666667,277963.16,943.5104166666861
2022-01-02 12:30:00+00:00,250466.66666666663,251431.3,-964.6302083333721
