feature,n_total,n_anomaly,ratio,residual_max,residual_min,upper,lower,null_ratio
Tdiff,52583,1070,2.034878192571744,2939.598585932683,-5465.329467129599,776.5641044268995,-776.6221211010524,0.0
qv,52526,1254,2.3873891025396947,31.884399995143216,-37.332257855792285,15.052144520492597,-15.05203985997312,0.10840005324914896
Tvl,52526,1125,2.141796443665994,16.153590320191945,-13.811443390445405,5.663431898408131,-5.664151332916514,0.10840005324914896
Trl,52526,1073,2.0427978524920993,15.361127153575069,-13.772102849347519,5.687641290505216,-5.688285482538198,0.10840005324914896
P,52526,1504,2.8633438677988043,83692.91672266088,-53166.326753196015,21297.49559456481,-21297.547899907724,0.10840005324914896
