ts,P,anomaly_score,anomaly_if
2018-01-03 12:00:00+00:00,2191.4595,-0.5473832466712214,False
2018-01-03 13:00:00+00:00,927.2246666666666,-0.4760199954535313,False
2018-01-03 14:00:00+00:00,425.1365,-0.42804420761717427,False
2018-01-03 15:00:00+00:00,426.6096666666666,-0.42527751735981534,False
2018-01-03 16:00:00+00:00,437.2955,-0.3809939567324772,False
2018-01-03 17:00:00+00:00,437.6303333333333,-0.37409284949443694,False
2018-01-03 18:00:00+00:00,434.6926666666667,-0.38759623775762664,False
2018-01-03 19:00:00+00:00,437.0808333333333,-0.37697649420694573,False
2018-01-03 20:00:00+00:00,441.0698333333333,-0.377639633861671,False
2018-01-03 21:00:00+00:00,429.1951666666666,-0.4158178493606842,False
2018-01-03 22:00:00+00:00,434.6235,-0.3851318125259583,False
2018-01-03 23:00:00+00:00,440.11516666666665,-0.389807231827192,False
2018-01-04 00:00:00+00:00,442.603,-0.39512193114936106,False
2018-01-04 01:00:00+00:00,434.487,-0.3899787218143495,False
2018-01-04 02:00:00+00:00,433.6581666666667,-0.39328938502984634,False
2018-01-04 03:00:00+00:00,430.8125,-0.41135327631264773,False
2018-01-04 04:00:00+00:00,426.66283333333337,-0.4396458899887991,False
2018-01-04 05:00:00+00:00,427.0633333333333,-0.4386681706736957,False
2018-01-04 06:00:00+00:00,431.3278333333333,-0.41917761522634833,False
2018-01-04 07:00:00+00:00,433.925,-0.4004297318360564,False
2018-01-04 08:00:00+00:00,434.34383333333335,-0.394935980391986,False
2018-01-04 09:00:00+00:00,429.6445,-0.4176467854509989,False
2018-01-04 10:00:00+00:00,429.752,-0.4150435894215841,False
2018-01-04 11:00:00+00:00,435.2621666666666,-0.38621208084413355,False
2018-01-04 12:00:00+00:00,438.18216666666666,-0.3881569007427888,False
2018-01-04 13:00:00+00:00,433.866,-0.3910962433697361,False
2018-01-04 14:00:00+00:00,431.7775,-0.4050946642201552,False
2018-01-04 15:00:00+00:00,428.1926666666667,-0.43127259107732435,False
2018-01-04 16:00:00+00:00,427.9669166666666,-0.434556757694278,False
2018-01-04 17:00:00+00:00,429.2355,-0.42127453641921314,False
2018-01-04 18:00:00+00:00,429.986,-0.4223423336095594,False
2018-01-04 19:00:00+00:00,436.3905,-0.3812890983618441,False
2018-01-04 20:00:00+00:00,442.127,-0.3853431047578924,False
2018-01-04 21:00:00+00:00,434.3153333333333,-0.3914890742475356,False
2018-01-04 22:00:00+00:00,426.88666666666666,-0.4469392715298873,False
2018-01-04 23:00:00+00:00,429.6371666666666,-0.42475207264646603,False
2018-01-05 00:00:00+00:00,439.07616666666667,-0.38858227057842293,False
2018-01-05 01:00:00+00:00,436.21383333333335,-0.38351089811245886,False
2018-01-05 02:00:00+00:00,443.706,-0.3857520882322057,False
2018-01-05 03:00:00+00:00,444.8248333333333,-0.3867162465321811,False
2018-01-05 04:00:00+00:00,440.7168333333333,-0.390447271043896,False
2018-01-05 05:00:00+00:00,428.61783333333335,-0.42661876260132636,False
2018-01-05 06:00:00+00:00,431.6368333333333,-0.41163730000686327,False
2018-01-05 07:00:00+00:00,428.4570000000001,-0.4262648764073991,False
2018-01-05 08:00:00+00:00,429.7848333333333,-0.42424243210865253,False
2018-01-05 09:00:00+00:00,430.3008333333333,-0.4105072548469141,False
2018-01-05 10:00:00+00:00,426.7965,-0.4443627834298507,False
2018-01-05 11:00:00+00:00,435.1955,-0.38603278916355893,False
2018-01-05 12:00:00+00:00,435.3016666666666,-0.3878489108672218,False
2018-01-05 13:00:00+00:00,437.1901666666666,-0.3823486235399035,False
2018-01-05 14:00:00+00:00,435.0321666666667,-0.3866201321225362,False
2018-01-05 15:00:00+00:00,433.1205,-0.396164405557539,False
2018-01-05 16:00:00+00:00,432.81966666666665,-0.4013361755026074,False
2018-01-05 17:00:00+00:00,436.9339166666667,-0.3812362634397128,False
2018-01-05 18:00:00+00:00,437.16116666666665,-0.3805995414600277,False
2018-01-05 19:00:00+00:00,436.9183333333333,-0.377578563243319,False
2018-01-05 20:00:00+00:00,442.466,-0.3782199323059593,False
2018-01-05 21:00:00+00:00,445.7851666666666,-0.3911354696133383,False
2018-01-05 22:00:00+00:00,428.6045,-0.42970100628484087,False
2018-01-05 23:00:00+00:00,435.364,-0.38723162283256846,False
2018-01-06 00:00:00+00:00,439.1948333333333,-0.41030797788241935,False
2018-01-06 01:00:00+00:00,433.6198333333333,-0.4298218984620465,False
2018-01-06 02:00:00+00:00,431.2005,-0.44073529581014925,False
2018-01-06 03:00:00+00:00,434.6588333333333,-0.42068179069585826,False
2018-01-06 04:00:00+00:00,431.865,-0.444755737182172,False
2018-01-06 05:00:00+00:00,429.4048333333333,-0.45192511128392526,False
2018-01-06 06:00:00+00:00,425.9995,-0.49082257230920795,False
2018-01-06 07:00:00+00:00,431.4475,-0.44582074086199674,False
2018-01-06 08:00:00+00:00,430.4523333333333,-0.44777957677284363,False
2018-01-06 09:00:00+00:00,426.74300000000005,-0.4723469898197214,False
2018-01-06 10:00:00+00:00,425.7466666666666,-0.4830996083749455,False
2018-01-06 11:00:00+00:00,427.0465,-0.4719945964535203,False
2018-01-06 12:00:00+00:00,432.57183333333336,-0.4404043718663668,False
2018-01-06 13:00:00+00:00,433.71925,-0.4256458684622475,False
2018-01-06 14:00:00+00:00,432.49733333333336,-0.4315486190370634,False
2018-01-06 15:00:00+00:00,429.81075,-0.4444525335052997,False
2018-01-06 16:00:00+00:00,434.3158333333333,-0.4149315743121747,False
2018-01-06 17:00:00+00:00,442.6011666666666,-0.4043995813656277,False
2018-01-06 18:00:00+00:00,444.8346666666667,-0.41242626451253966,False
2018-01-06 19:00:00+00:00,440.3065,-0.3994740581727708,False
2018-01-06 20:00:00+00:00,435.374,-0.40354292965761496,False
2018-01-06 21:00:00+00:00,435.4785,-0.40404735465265745,False
2018-01-06 22:00:00+00:00,436.2558333333333,-0.4094934709354798,False
2018-01-06 23:00:00+00:00,438.5665,-0.41421566446412617,False
2018-01-07 00:00:00+00:00,440.2508333333333,-0.41857163871033864,False
2018-01-07 01:00:00+00:00,438.5661666666667,-0.41301130750630766,False
2018-01-07 02:00:00+00:00,439.14833333333337,-0.4122387512895815,False
2018-01-07 03:00:00+00:00,439.672,-0.4155326324778543,False
2018-01-07 04:00:00+00:00,436.7576666666666,-0.4193518790355367,False
2018-01-07 05:00:00+00:00,433.5348333333333,-0.4389723424630956,False
2018-01-07 06:00:00+00:00,430.456,-0.44857831445908986,False
2018-01-07 07:00:00+00:00,432.7155,-0.4443322870426404,False
2018-01-07 08:00:00+00:00,430.4396666666667,-0.44991867888871273,False
2018-01-07 09:00:00+00:00,426.6265,-0.47535753664784297,False
2018-01-07 10:00:00+00:00,424.9305,-0.4949827157961662,False
2018-01-07 11:00:00+00:00,431.68475,-0.4421300935190573,False
2018-01-07 12:00:00+00:00,434.9668333333333,-0.4258268896051834,False
2018-01-07 13:00:00+00:00,437.36808333333335,-0.4244061322559494,False
2018-01-07 14:00:00+00:00,437.2576666666666,-0.42349277271363334,False
2018-01-07 15:00:00+00:00,431.5206666666666,-0.4404058181514304,False
2018-01-07 16:00:00+00:00,434.93716666666666,-0.421352203251009,False
2018-01-07 17:00:00+00:00,438.617,-0.4092404331015618,False
2018-01-07 18:00:00+00:00,439.5391666666666,-0.4082582667360137,False
2018-01-07 19:00:00+00:00,443.51366666666667,-0.4063453982228804,False
2018-01-07 20:00:00+00:00,434.885,-0.4101099445232442,False
2018-01-07 21:00:00+00:00,429.7298333333334,-0.45629610295666506,False
2018-01-07 22:00:00+00:00,431.544,-0.44599099245988133,False
2018-01-07 23:00:00+00:00,436.5001666666666,-0.4257500051795862,False
2018-01-08 00:00:00+00:00,439.3274166666667,-0.3932095004458187,False
2018-01-08 01:00:00+00:00,438.58366666666666,-0.38801926085600785,False
2018-01-08 02:00:00+00:00,440.0158333333333,-0.38611778847192035,False
2018-01-08 03:00:00+00:00,437.3428333333333,-0.3881514794356084,False
2018-01-08 04:00:00+00:00,428.2706666666666,-0.44443349162116247,False
2018-01-08 05:00:00+00:00,427.3,-0.4609028731174306,False
2018-01-08 06:00:00+00:00,426.4496666666666,-0.4715852829177713,False
2018-01-08 07:00:00+00:00,424.5235,-0.4793884534119093,False
2018-01-08 08:00:00+00:00,428.41991666666667,-0.4528651230395696,False
2018-01-08 09:00:00+00:00,424.8511666666666,-0.47653924712852025,False
2018-01-08 10:00:00+00:00,426.0698333333333,-0.4632740152148188,False
2018-01-08 11:00:00+00:00,430.4515,-0.41979841684229247,False
2018-01-08 12:00:00+00:00,431.1181666666667,-0.4156141860500749,False
2018-01-08 13:00:00+00:00,429.10066666666665,-0.43662324915854883,False
2018-01-08 14:00:00+00:00,429.9573333333333,-0.4142149867781998,False
