device_id,n_train_windows,n_test_windows,ensemble_rmse,persistence_rmse,improvement_pct,ensemble_mape,persistence_mape,mae_정상,persistence_mae_정상,n_정상,mae_주의,persistence_mae_주의,n_주의,mae_경고,persistence_mae_경고,n_경고
116,2396,92,10867.958651779185,15847.425466692832,31.42129821262887,40.63999784143053,18.660433727610048,4023.950962805117,1214.3639705882354,51,20290.646841517242,30174.734375,4,8962.918930027654,12426.724662162162,37
121,2396,92,249.03694318454953,0.0,-inf,,,108.48267272670188,0.0,92
123,2108,92,60.58616841010013,0.0,-inf,,,29.973243449710793,0.0,92
170,2780,188,6628.997224729871,7850.110298046096,15.555361987973113,4.27288166181269,2.5703126940847048,4351.026662449064,2648.8829787234044,188
171,2780,188,11973.221976429068,16577.292043896785,27.77335438910111,89.29787667691143,86.63010132517176,14075.936437899796,14662.10576923077,26,5479.894099619259,6011.524691358025,162
241,2972,188,938.8979244826156,1081.1989586403113,13.161410582253044,42.50129632898637,28.603995406446455,527.7669223393885,577.6026515151515,165,619.3911942261137,835.95,10,1429.5693858459395,829.9278846153846,13
247,3164,188,14878.246428273576,23427.61212896354,36.49268928317449,13.258745163240745,22.49551955742727,9196.441825186394,13747.041223404256,188
259,3356,284,2186.298209632754,2621.4109548802526,16.598417903055367,3.2498415669725578,3.7203474408247437,2096.0790454093585,2607.0,3,1693.959146043817,1944.6690391459074,281
261,2819,181,1261.5991000132472,1173.7152637556214,-7.487662380432666,15.400632455164109,4.424836122468034,1157.1162835888204,309.83564814814815,27,493.0861916987353,303.3619565217391,115,510.11801973953976,424.96955128205127,39
262,2819,181,2328.843355926277,1415.003594297555,-64.58215126176948,50.59638261800992,4.027559163236237,4615.2600363210395,369.00694444444446,27,480.13251364197583,283.15562913907286,151,8201.160996097906,4181.708333333333,3
263,2869,188,951.6414805724743,1182.6773894487449,19.534989925186462,4.183854777512666,4.287363535392616,501.38058649839843,504.0594919786096,187,222.89674797065618,99.5,1
264,2869,188,550.764271561685,723.6885476703741,23.89484767519808,2.427323861761099,2.9245041178933735,244.3106670077455,293.73204787234044,188
265,2869,188,668.6695915976902,788.5165865391422,15.199045522614727,3.5276987658213312,3.1008055335775926,369.00432188815495,329.82247340425533,188
266,2869,188,1000.4271439740849,1001.9385357669338,0.1508467574502507,6.09441724992931,4.480857343380081,751.3694359861265,591.1869918699186,123,737.9426559445426,417.5923076923077,65
267,2869,188,121.18230864665131,105.96711402750927,-14.35841181368037,0.482112182934071,0.42368375076266807,95.24630035395984,83.55053191489361,188
268,2869,188,1219.0480880446864,1711.8650127298329,28.788305212177555,62.48819826473686,82.52319402517465,916.1875815332185,908.375,1,1026.16228982312,1352.2907754010696,187
269,2869,135,968.7253962464536,1318.7009487103699,26.539417659946075,5.621494288577003,7.278312141928402,822.0692689596829,1059.023148148148,135
270,2869,188,866.9317310482809,1180.1525844876467,26.54070817252398,90.17312776565409,87.51891189935031,3083.9970012513404,3058.0,2,260.214417811714,197.315188172043,186
283,2204,92,1847.964400017071,5824.940680970121,68.27496619743603,7.917297975034238,11.47880373049237,1940.9066480208785,4303.31640625,32,766.6662332738182,602.3166666666667,60
286,1592,380,14713.151707508745,12383.895307472158,-18.808753967995575,23.879303123834962,27.137357988520115,14052.001372013436,8530.82610103627,193,908.0962282956875,354.64872994652404,187
289,2876,188,4112.988389659975,5652.780478413637,27.239552192654404,82.30353996726956,119.30765446174456,3702.9192473696435,4619.104166666667,3,3204.296810474283,3722.8212837837837,185
296,2492,188,21409.30564684134,25167.169337259587,14.931610464649234,334.5301298579827,127.639342077572,28270.186404244236,36410.25,23,4021.773556050371,20533.641304347828,23,9629.673187390701,8418.174295774648,142
297,2492,188,18471.079683238622,22123.56602513687,16.50948286432794,36.36299730374802,55.244557350693555,21021.015775462693,23506.748046875,25,5871.621404777029,26039.136588575002,15,8487.632123246156,7622.344594594595,148
298,2492,188,22304.10294491453,25238.468717669184,11.626560254427536,19.88983688620049,25.963161346383696,13775.308681463008,17951.41346153846,52,9681.994426316189,11724.66037735849,53,10877.631400723749,9590.897590361446,83
299,2492,188,30184.180637381753,32463.46279761185,7.0210691152694,31.867072141771104,30.728281986568184,21636.936060332588,15337.795042438273,81,13276.585426868935,16584.26087622549,51,27684.217027412844,25717.723214285714,56
300,2492,188,31729.75618436874,34949.15275125695,9.211658405002181,39.309515678793666,39.16153291809881,16535.248926476434,15865.5,74,6489.374311833104,16605.410789695947,37,27704.763559525796,25564.369470373378,77
301,2492,188,24506.54315187815,25182.716093392813,2.685067563828309,19.947040064981127,22.179867950947834,16704.639725884797,10748.59090909091,77,7803.42484939145,13639.36,50,16134.07622865184,16910.696721311477,61
321,2204,92,2528.888037199446,7987.799845851029,68.34061836798546,11.249596915411727,44.765536001393414,1637.0468086828666,4057.986280487805,82,2680.7304826701957,11000.65,10
334,2204,92,1694.5514120819957,2997.287033265685,43.46382601082745,5.01998963717889,8.768376664198435,1232.4908284947344,2130.375,92
346,1724,92,104.81102882946563,0.0,-inf,,,47.568394602930795,0.0,92
348,1724,92,2629.4386346593055,907.7073858736444,-189.67910535712346,13.27229174114137,2.2698271225511575,2250.8658052726705,400.9429347826087,92
363,1628,92,11.641770614264054,0.0,-inf,,,6.798126344607996,0.0,92
366,1628,92,321.71885345381565,126.59832423744108,-154.12568088217097,42.48966416262301,11.791179101709373,277.5893213912502,71.63254310344827,58,280.0402653777828,113.00568181818181,22,289.62712914983956,50.84375,12
467,2869,188,1047.4575637451387,1144.2603547596736,8.459857113101345,24.20690084316765,23.635643822876606,938.6918261755866,859.6882267441861,86,337.60960253486866,263.9185049019608,102
479,2012,92,148.73104148879185,234.94695067855673,36.69590473115839,17.184383008926382,23.786624026243487,121.82853709408504,176.94886363636363,22,46.391426047498605,67.66964285714286,70
480,2012,92,260.9403174057909,1260.7862368864448,79.30336564823295,3.463149783793117,7.28337825619467,158.03090382330578,171.83184523809524,42,129.78969752076796,469.12875,50
481,2012,92,246.61747291613105,279.81342592664197,11.863602649007209,45.992191240651195,36.67877239766704,442.01614061545615,346.3541666666667,6,102.86508939105798,88.93895348837209,86
482,2012,92,1474.110939168747,1532.800364320616,3.8289020878385407,26.42360128096951,24.824623648720845,1104.0538190291365,1149.9663461538462,13,621.4621402849384,393.67009493670884,79
483,2012,92,29.151780189675286,0.0,-inf,,,17.710135214228316,0.0,92
485,2204,92,8397.363460433868,11868.643990643179,29.247490555331733,77.04951983337473,94.57385029762054,6034.976411884714,7607.599184782609,92
509,2012,92,21.19325111582247,0.0,-inf,,,12.979466640573385,0.0,92
