ts,P,trend,seasonal,residual,anomaly_stl
2018-01-03 14:00:00+00:00,425.1365,434.132296326144,-0.26494266744140255,-8.730853658702586,False
2018-01-03 15:00:00+00:00,426.6096666666666,434.06914114653165,-3.2677025428710094,-4.19177193699403,False
2018-01-03 16:00:00+00:00,437.2955,434.0089980058245,-2.221315730979601,5.507817725155121,False
2018-01-03 17:00:00+00:00,437.6303333333333,433.9555372325525,-0.5973906813928633,4.272186782173662,False
2018-01-03 18:00:00+00:00,434.6926666666667,433.9106112049202,-0.1408606959643222,0.9229161577108016,False
2018-01-03 19:00:00+00:00,437.0808333333333,433.8739510781816,2.2595515902961965,0.9473306648554853,False
2018-01-03 20:00:00+00:00,441.0698333333333,433.84334510344905,5.040727242193325,2.1857609876909123,False
2018-01-03 21:00:00+00:00,429.1951666666666,433.8146768504351,-0.5557430060726977,-4.063767177695809,False
2018-01-03 22:00:00+00:00,434.6235,433.7846011002047,-0.7775498422945858,1.6164487420898581,False
2018-01-03 23:00:00+00:00,440.11516666666665,433.75238345989317,3.187387025362791,3.17539618141069,False
2018-01-04 00:00:00+00:00,442.603,433.7178584482812,6.331240056869351,2.5539014948494128,False
2018-01-04 01:00:00+00:00,434.487,433.67885403315125,3.424580012270089,-2.616434045421329,False
2018-01-04 02:00:00+00:00,433.6581666666667,433.63287450158543,2.751259609045093,-2.725967443963839,False
2018-01-04 03:00:00+00:00,430.8125,433.5781259235641,-0.4321482721388407,-2.3334776514252553,False
2018-01-04 04:00:00+00:00,426.66283333333337,433.51365517563374,1.3724616734254567,-8.223283515725825,False
2018-01-04 05:00:00+00:00,427.0633333333333,433.4421287989072,-4.53220281753874,-1.8465926480351982,False
2018-01-04 06:00:00+00:00,431.3278333333333,433.3696057633735,-2.775667441956906,0.7338950119166725,False
2018-01-04 07:00:00+00:00,433.925,433.3024361309068,-2.4554287746931336,3.077992643786331,False
2018-01-04 08:00:00+00:00,434.34383333333335,433.2449322066115,-3.205650857745638,4.30455198446748,False
2018-01-04 09:00:00+00:00,429.6445,433.1991122015307,-4.613221443610817,1.0586092420801378,False
2018-01-04 10:00:00+00:00,429.752,433.16386812373867,-3.6645891496221097,0.2527210258834316,False
2018-01-04 11:00:00+00:00,435.2621666666666,433.1387055222776,-0.45047488898046695,2.5739360333694776,False
2018-01-04 12:00:00+00:00,438.18216666666666,433.1243867964792,2.3682778430243667,2.689502027163087,False
2018-01-04 13:00:00+00:00,433.866,433.1217417312198,2.2230231572732153,-1.4787648884930036,False
2018-01-04 14:00:00+00:00,431.7775,433.13189396729433,-0.9518726407391169,-0.4025213265552452,False
2018-01-04 15:00:00+00:00,428.1926666666667,433.1541064829858,-3.9132836308762378,-1.0481561854428492,False
2018-01-04 16:00:00+00:00,427.9669166666666,433.1854760616871,-1.5915499648788893,-3.6270094301416407,False
2018-01-04 17:00:00+00:00,429.2355,433.22341560753,1.173526966776178,-5.161442574306193,False
2018-01-04 18:00:00+00:00,429.986,433.2666272463213,0.896863181929895,-4.177490428251247,False
2018-01-04 19:00:00+00:00,436.3905,433.31380841687104,3.1470895101308383,-0.07039792700192038,False
2018-01-04 20:00:00+00:00,442.127,433.3636801610847,6.9070217946284815,1.8562980442868593,False
2018-01-04 21:00:00+00:00,434.3153333333333,433.41506284353676,-0.5604199352040609,1.4606904250005641,False
2018-01-04 22:00:00+00:00,426.88666666666666,433.46518182962615,-2.328456541662437,-4.2500586212970575,False
2018-01-04 23:00:00+00:00,429.6371666666666,433.5121487546745,2.361978057072143,-6.236960145080047,False
2018-01-05 00:00:00+00:00,439.07616666666667,433.55618106048405,6.439522867275641,-0.9195372610930121,False
2018-01-05 01:00:00+00:00,436.21383333333335,433.5992510687384,2.1628975203932796,0.45168474420165694,False
2018-01-05 02:00:00+00:00,443.706,433.6441372546809,2.153443966690655,7.908418778628459,False
2018-01-05 03:00:00+00:00,444.8248333333333,433.6934635039393,0.96616596499603,10.165203864397938,False
2018-01-05 04:00:00+00:00,440.7168333333333,433.7482452264029,1.1789334726221579,5.789654634308249,False
2018-01-05 05:00:00+00:00,428.61783333333335,433.80650536519556,-4.299060607139264,-0.8896114247229434,False
2018-01-05 06:00:00+00:00,431.6368333333333,433.8641885685837,-3.9260498933326073,1.6986946580822178,False
2018-01-05 07:00:00+00:00,428.4570000000001,433.9165314065013,-2.5215372018980338,-2.9379942046031715,False
2018-01-05 08:00:00+00:00,429.7848333333333,433.959446979861,-2.908619425656714,-1.2659942208709936,False
2018-01-05 09:00:00+00:00,430.3008333333333,433.99000148628454,-5.256836012876057,1.5676678599248248,False
2018-01-05 10:00:00+00:00,426.7965,434.00659501771975,-5.850061894865543,-1.3600331228542473,False
2018-01-05 11:00:00+00:00,435.1955,434.007994604438,-1.149869395264231,2.337374790826175,False
2018-01-05 12:00:00+00:00,435.3016666666666,433.99394971018734,1.5587801512751234,-0.25106319479584727,False
2018-01-05 13:00:00+00:00,437.1901666666666,433.96542056249837,1.5485636322148408,1.676182471953382,False
2018-01-05 14:00:00+00:00,435.0321666666667,433.9231542730171,-0.5412951229347491,1.6503075165843484,False
2018-01-05 15:00:00+00:00,433.1205,433.8686680399524,-3.564766451431008,2.8165984114785942,False
2018-01-05 16:00:00+00:00,432.81966666666665,433.8044779212704,-1.154733066428593,0.16992181182484956,False
2018-01-05 17:00:00+00:00,436.9339166666667,433.73309874807745,3.0534249159750937,0.14739300261413746,False
2018-01-05 18:00:00+00:00,437.16116666666665,433.65649020363105,3.2753951736087483,0.229281289426865,False
2018-01-05 19:00:00+00:00,436.9183333333333,433.5765238097566,4.393870088098634,-1.0520605645219803,False
2018-01-05 20:00:00+00:00,442.466,433.49646526340456,5.906323018596947,3.063211717998513,False
2018-01-05 21:00:00+00:00,445.7851666666666,433.4214010768575,0.11193767016691047,12.25182791964221,False
2018-01-05 22:00:00+00:00,428.6045,433.35643217189244,-2.702985365028602,-2.048946806863853,False
2018-01-05 23:00:00+00:00,435.364,433.30406382453134,1.9050101141780937,0.15492606129055275,False
2018-01-06 00:00:00+00:00,439.1948333333333,433.26472016869155,5.9448217146568725,-0.014708550015143373,False
2018-01-06 01:00:00+00:00,433.6198333333333,433.23782317966385,2.316815865804751,-1.9348057121353008,False
2018-01-06 02:00:00+00:00,431.2005,433.221814812719,3.1796487759670873,-5.200963588686136,False
2018-01-06 03:00:00+00:00,434.6588333333333,433.2150660713432,3.104527574738645,-1.6607603127485504,False
2018-01-06 04:00:00+00:00,431.865,433.21662672245503,0.6360054682896094,-1.9876321907446481,False
2018-01-06 05:00:00+00:00,429.4048333333333,433.2269326345576,-4.045104005599751,0.22300470437539843,False
2018-01-06 06:00:00+00:00,425.9995,433.2471978377795,-4.680452664905663,-2.567245172873811,False
2018-01-06 07:00:00+00:00,431.4475,433.2797826263499,-3.2371779850814937,1.404895358731551,False
2018-01-06 08:00:00+00:00,430.4523333333333,433.3265377830754,-3.4844592384878483,0.6102547887456922,False
2018-01-06 09:00:00+00:00,426.74300000000005,433.3880758581923,-6.1635098321740704,-0.48156602601818577,False
2018-01-06 10:00:00+00:00,425.7466666666666,433.46449977516716,-7.615706472372791,-0.10212663612776396,False
2018-01-06 11:00:00+00:00,427.0465,433.5542382112198,-2.284000518806568,-4.223737692413238,False
2018-01-06 12:00:00+00:00,432.57183333333336,433.65471085491725,0.39889587587527964,-1.4817733974591647,False
2018-01-06 13:00:00+00:00,433.71925,433.7624640384171,1.2324398201306097,-1.2756538585476846,False
2018-01-06 14:00:00+00:00,432.49733333333336,433.87451285992864,0.10993127925915869,-1.4871108058544564,False
2018-01-06 15:00:00+00:00,429.81075,433.9889935247218,-2.7165818852479147,-1.4616616394739026,False
2018-01-06 16:00:00+00:00,434.3158333333333,434.1056744629764,-0.6299835790901348,0.8401424494470007,False
2018-01-06 17:00:00+00:00,442.6011666666666,434.2249500444117,4.075224419134696,4.300992203120188,False
2018-01-06 18:00:00+00:00,444.8346666666667,434.346267491548,4.973637754450809,5.514761420667867,False
2018-01-06 19:00:00+00:00,440.3065,434.46797230939933,4.893879939263859,0.944647751336845,False
2018-01-06 20:00:00+00:00,435.374,434.5868633746168,4.138809328960772,-3.351672703577549,False
2018-01-06 21:00:00+00:00,435.4785,434.7001297829333,0.5857023909499819,0.1926678261167467,False
2018-01-06 22:00:00+00:00,436.2558333333333,434.80687549831805,-1.2105456949843345,2.659503529999597,False
2018-01-06 23:00:00+00:00,438.5665,434.9051133364579,2.2335103401130425,1.427876323429075,False
2018-01-07 00:00:00+00:00,440.2508333333333,434.99167609467884,5.504912482055102,-0.24575524340065158,False
2018-01-07 01:00:00+00:00,438.5661666666667,435.06378690244014,3.2828908945525024,0.2194888696740236,False
2018-01-07 02:00:00+00:00,439.14833333333337,435.1200332370513,4.12500519947698,-0.09670510319489267,False
2018-01-07 03:00:00+00:00,439.672,435.1596577606701,3.7044839140525454,0.8078583252773797,False
2018-01-07 04:00:00+00:00,436.7576666666666,435.18273845020644,-0.6914508655525969,2.2663790820127474,False
2018-01-07 05:00:00+00:00,433.5348333333333,435.18987726721525,-3.2416111414412434,1.5865672075593125,False
2018-01-07 06:00:00+00:00,430.456,435.18157336516765,-5.281040462363976,0.555467097196356,False
2018-01-07 07:00:00+00:00,432.7155,435.156689954977,-4.010649427069927,1.5694594720929445,False
2018-01-07 08:00:00+00:00,430.4396666666667,435.1138110048621,-3.814442736972535,-0.8597016012228664,False
2018-01-07 09:00:00+00:00,426.6265,435.0521979049722,-7.01283534027362,-1.412862564698571,False
2018-01-07 10:00:00+00:00,424.9305,434.9719475588116,-7.5075547682705475,-2.533892790541074,False
2018-01-07 11:00:00+00:00,431.68475,434.87499352727343,-3.442656720243034,0.2524131929695841,False
2018-01-07 12:00:00+00:00,434.9668333333333,434.7641445785585,-0.9194181766096189,1.122106931384394,False
2018-01-07 13:00:00+00:00,437.36808333333335,434.6429185669801,0.421542340484728,2.303622425868525,False
2018-01-07 14:00:00+00:00,437.2576666666666,434.5152597331515,-0.6786666181290542,3.421073551644156,False
2018-01-07 15:00:00+00:00,431.5206666666666,434.38397819971976,-2.4794572235160945,-0.383854309537071,False
2018-01-07 16:00:00+00:00,434.93716666666666,434.2494629609161,-0.4246485881012482,1.1123522938518136,False
2018-01-07 17:00:00+00:00,438.617,434.1114067451262,4.173189035917495,0.3324042189562988,False
2018-01-07 18:00:00+00:00,439.5391666666666,433.9707800234604,5.621817429031853,-0.0534307858256966,False
2018-01-07 19:00:00+00:00,443.51366666666667,433.8297954509586,3.862696478428436,5.821174737279591,False
2018-01-07 20:00:00+00:00,434.885,433.69042009158926,2.992956964856401,-1.798377056445645,False
2018-01-07 21:00:00+00:00,429.7298333333334,433.55243056695184,1.4835666259182456,-5.306163859536696,False
2018-01-07 22:00:00+00:00,431.544,433.414674626679,2.0314305954848595,-3.9021052221638683,False
2018-01-07 23:00:00+00:00,436.5001666666666,433.2781223400903,2.922721073011877,0.2993232535644097,False
2018-01-08 00:00:00+00:00,439.3274166666667,433.14620059311045,5.5272954769154765,0.6539205966407735,False
2018-01-08 01:00:00+00:00,438.58366666666666,433.0223062593367,3.879336916082883,1.6820234912470937,False
2018-01-08 02:00:00+00:00,440.0158333333333,432.90755918772857,4.640591125260072,2.46768302034468,False
2018-01-08 03:00:00+00:00,437.3428333333333,432.80131070849257,3.1475794842986073,1.3939431405421487,False
2018-01-08 04:00:00+00:00,428.2706666666666,432.7028449642548,-2.0319630600040637,-2.4002152375841206,False
2018-01-08 05:00:00+00:00,427.3,432.61239785575106,-2.3530789485033137,-2.9593189072477344,False
2018-01-08 06:00:00+00:00,426.4496666666666,432.5309786314394,-4.484775486669993,-1.5965364781027915,False
2018-01-08 07:00:00+00:00,424.5235,432.4603575643694,-3.6718378129205758,-4.265019751448847,False
2018-01-08 08:00:00+00:00,428.41991666666667,432.403364923613,-3.5279254704928893,-0.45552278645345723,False
2018-01-08 09:00:00+00:00,424.8511666666666,432.36244805313845,-7.067185973898796,-0.44409541257306273,False
2018-01-08 10:00:00+00:00,426.0698333333333,432.33831551558404,-6.571261542389286,0.3027793601385156,False
2018-01-08 11:00:00+00:00,430.4515,432.3298372827039,-3.63443778392731,1.7561005012233863,False
2018-01-08 12:00:00+00:00,431.1181666666667,432.3350304090513,-1.7125797934470506,0.495716051062459,False
2018-01-08 13:00:00+00:00,429.10066666666665,432.35144806527813,-0.13800092981100998,-3.1127804688004517,False
2018-01-08 14:00:00+00:00,429.9573333333333,432.37559372551743,-1.8125761621431697,-0.6056842300409926,False
2018-01-08 15:00:00+00:00,432.21883333333335,432.40429359263993,-2.1916641424417627,2.0062038831351856,False
2018-01-08 16:00:00+00:00,431.49300000000005,432.43535927107587,-0.8585772326071004,-0.08378203846871202,False
2018-01-08 17:00:00+00:00,433.8111666666667,432.4662694449336,2.952798396007178,-1.6079011742740477,False
2018-01-08 18:00:00+00:00,435.139,432.4941951628844,4.921282511674831,-2.276477674559203,False
2018-01-08 19:00:00+00:00,431.0478333333333,432.5172586205658,2.581844091756461,-4.051269378988991,False
2018-01-08 20:00:00+00:00,437.163,432.53690436617444,3.1503429647158976,1.4757526691096814,False
2018-01-08 21:00:00+00:00,440.5605,432.55632535979436,1.7990597824790617,6.205114857726585,False
2018-01-08 22:00:00+00:00,440.0873333333333,432.57676048738233,4.057670399034992,3.452902446915971,False
2018-01-08 23:00:00+00:00,432.9691666666667,432.5974073285547,3.6867415479470864,-3.3149822098350796,False
2018-01-09 00:00:00+00:00,436.09825,432.6168641534786,5.709953992872847,-2.2285681463514493,False
2018-01-09 01:00:00+00:00,437.6188333333333,432.6346007062462,3.8063719095566304,1.177860717530507,False
2018-01-09 02:00:00+00:00,439.46083333333337,432.6514935833691,4.060447657580981,2.7488920923833007,False
2018-01-09 03:00:00+00:00,435.72116666666665,432.66956933719774,1.8016598779691249,1.2499374514997612,False
2018-01-09 04:00:00+00:00,430.929,432.6900103638897,-3.3685630996196534,1.6075527357299393,False
2018-01-09 05:00:00+00:00,433.7046666666666,432.71243226785685,-1.9892174261912847,2.9814518250009883,False
2018-01-09 06:00:00+00:00,429.6896666666667,432.73529289100503,-3.586873257602968,0.5412470332646535,False
2018-01-09 07:00:00+00:00,428.7508333333333,432.7566752075146,-2.3324212308280057,-1.6734206433533245,False
2018-01-09 08:00:00+00:00,429.82233333333335,432.77455567912887,-2.499005061402131,-0.45321728439336084,False
2018-01-09 09:00:00+00:00,426.8695,432.7885422728027,-6.354991250816009,0.43594897801330035,False
2018-01-09 10:00:00+00:00,429.4206666666667,432.799204104397,-5.412716042996548,2.03417860526622,False
2018-01-09 11:00:00+00:00,426.8543333333333,432.8066942517976,-2.8167531472024665,-3.1356077712618458,False
2018-01-09 12:00:00+00:00,427.24258333333336,432.8111705191536,-2.045393048387139,-3.5231941374331086,False
2018-01-09 13:00:00+00:00,434.15633333333335,432.81288841814666,-1.3410823895510389,2.684527304737742,False
2018-01-09 14:00:00+00:00,427.64166666666665,432.8119121977622,-2.7765427399021783,-2.393702791193334,False
2018-01-09 15:00:00+00:00,428.4161666666667,432.80847208469777,-1.291344986925359,-3.1009604311057046,False
2018-01-09 16:00:00+00:00,429.61266666666666,432.80347001676165,-1.5444331275173335,-1.6463702225776728,False
2018-01-09 17:00:00+00:00,435.1395,432.7987842852288,1.5693485690677245,0.7713671457034934,False
2018-01-09 18:00:00+00:00,438.8566666666667,432.79705617223607,3.548104615154486,2.5115058792761147,False
2018-01-09 19:00:00+00:00,431.74233333333336,432.8003648094154,1.9725993536707491,-3.030630829752795,False
2018-01-09 20:00:00+00:00,436.597,432.8084469645057,3.91642058519652,-0.1278675497022732,False
2018-01-09 21:00:00+00:00,435.5661666666667,432.8205989052279,2.613929704476179,0.13163805696262898,False
2018-01-09 22:00:00+00:00,440.5388333333333,432.83771438537957,5.021258564722734,2.6798603832309595,False
2018-01-09 23:00:00+00:00,440.6548333333333,432.86136596194706,4.248092889954952,3.5453744814312813,False
2018-01-10 00:00:00+00:00,443.0441666666667,432.8907207540342,5.2434762912635735,4.90996962136893,False
2018-01-10 01:00:00+00:00,433.66816666666665,432.9224325490501,3.6577229242753098,-2.911988806658769,False
2018-01-10 02:00:00+00:00,432.1278333333333,432.9522688571914,2.7436736123273455,-3.5681091361855124,False
2018-01-10 03:00:00+00:00,430.39666666666665,432.97613491856185,0.43000262814577916,-3.009470880040965,False
2018-01-10 04:00:00+00:00,427.412,432.9911556570286,-3.7450440475202167,-1.8341116095084544,False
2018-01-10 05:00:00+00:00,430.4195,432.9956228360083,-1.764024769946027,-0.8120980660622195,False
2018-01-10 06:00:00+00:00,433.4863333333333,432.9894666192859,-4.0278248019486025,4.524691515995983,False
2018-01-10 07:00:00+00:00,437.25483333333335,432.9736355193089,-0.6346211737456239,4.915818987770081,False
2018-01-10 08:00:00+00:00,431.5585,432.9491601934413,-1.5927200893512432,0.20205989590994022,False
2018-01-10 09:00:00+00:00,427.19166666666666,432.9162492886516,-5.95383003892023,0.22924741693526585,False
2018-01-10 10:00:00+00:00,427.084,432.8757660126397,-4.372456126689944,-1.4193098859497582,False
2018-01-10 11:00:00+00:00,430.9989166666667,432.8308318063253,-2.3082002723095743,0.4762851326509576,False
2018-01-10 12:00:00+00:00,433.043,432.78465494222183,-1.9952880250119234,2.2536330827900883,False
2018-01-10 13:00:00+00:00,430.0055,432.73947874840405,-1.568218265654784,-1.165760482749306,False
2018-01-10 14:00:00+00:00,429.7535,432.69834892333927,-2.6675360707393043,-0.27731285260000504,False
2018-01-10 15:00:00+00:00,433.7316666666667,432.66286937383995,-0.6152965300949731,1.6840938229216817,False
2018-01-10 16:00:00+00:00,432.7838333333333,432.6323786986986,-1.9934207272531628,2.144875361887898,False
2018-01-10 17:00:00+00:00,432.9273333333333,432.6054567937354,0.6287842518943231,-0.3069077122964359,False
2018-01-10 18:00:00+00:00,435.0228333333333,432.58085569333116,2.2694061864145167,0.17257145358763637,False
2018-01-10 19:00:00+00:00,437.3525,432.557660639689,2.693990656737107,2.100848703573888,False
2018-01-10 20:00:00+00:00,436.762,432.5348938144546,4.239411659773134,-0.012305474227730429,False
2018-01-10 21:00:00+00:00,431.4368333333333,432.51111098846604,2.3469945808991954,-3.421272236031939,False
2018-01-10 22:00:00+00:00,434.2703333333333,432.484974028189,4.537493951819286,-2.7521346466749605,False
2018-01-10 23:00:00+00:00,436.4386666666667,432.45623115568617,4.765583423826943,-0.7831479128464593,False
2018-01-11 00:00:00+00:00,433.5351666666666,432.42758938448065,5.4439762840054,-4.336399001819416,False
2018-01-11 01:00:00+00:00,435.8873333333333,432.4044976294227,3.193696760776724,0.289138943133878,False
2018-01-11 02:00:00+00:00,432.6515,432.39280349584357,1.1823218897339502,-0.923625385577509,False
2018-01-11 03:00:00+00:00,431.2143333333333,432.3973147885623,-0.7827432053613124,-0.40023824986769796,False
2018-01-11 04:00:00+00:00,427.6735,432.4217596477361,-3.8453160826017787,-0.9029435651343647,False
2018-01-11 05:00:00+00:00,431.3838333333333,432.4682415191658,-2.927962216442908,1.8435540306103917,False
2018-01-11 06:00:00+00:00,425.7366666666667,432.53702707976726,-4.936772499406955,-1.8635879136936069,False
2018-01-11 07:00:00+00:00,433.395,432.62783592341685,1.4674067458120388,-0.700242669228885,False
2018-01-11 08:00:00+00:00,434.6306666666667,432.7398000250065,-1.1794430696157583,3.070309711275968,False
2018-01-11 09:00:00+00:00,428.283,432.8700110268084,-5.694711065293327,1.1077000384849498,False
2018-01-11 10:00:00+00:00,429.0991666666667,433.01394778938715,-3.537390424632866,-0.37739069808759496,False
2018-01-11 11:00:00+00:00,433.8783333333333,433.16548904035864,-1.6874409663005132,2.400285259275165,False
2018-01-11 12:00:00+00:00,429.7905,433.3185116700402,-0.43282663609892497,-3.095185033941277,False
2018-01-11 13:00:00+00:00,426.4048333333333,433.4689410882935,-0.08167502703521877,-6.982432727925016,False
2018-01-11 14:00:00+00:00,431.453,433.61362265828325,-1.219343840750634,-0.9412788175326341,False
2018-01-11 15:00:00+00:00,433.1028333333333,433.7508597915004,-0.007140449377160641,-0.6408860087898915,False
2018-01-11 16:00:00+00:00,427.7228333333333,433.88069580590206,-1.4191070287589966,-4.738755443809737,False
2018-01-11 17:00:00+00:00,433.6895,434.0045129899177,-0.7702614380349386,0.4552484481172314,False
2018-01-11 18:00:00+00:00,433.3236666666666,434.12450856245255,0.4430526020472577,-1.243894497833196,False
2018-01-11 19:00:00+00:00,438.8915,434.2432361132921,3.8467719370736533,0.8014919496342827,False
2018-01-11 20:00:00+00:00,438.19683333333336,434.3634774869388,4.711971894388212,-0.8786160479936598,False
2018-01-11 21:00:00+00:00,441.23333333333335,434.4878252593284,1.3543976502161401,5.391110423788803,False
2018-01-11 22:00:00+00:00,439.9918333333333,434.6176964333806,2.918255651898345,2.455881248054368,False
2018-01-11 23:00:00+00:00,440.1736666666666,434.7530128736304,3.83771093572165,1.5829428573145492,False
2018-01-12 00:00:00+00:00,440.7775,434.8915317107238,4.729166053163583,1.1568022361125827,False
2018-01-12 01:00:00+00:00,441.58416666666665,435.0295246881781,2.4221200141204364,4.132521964368095,False
2018-01-12 02:00:00+00:00,439.1166666666667,435.1641536766532,0.3210118776895447,3.6315011123239174,False
2018-01-12 03:00:00+00:00,436.6928333333333,435.2934693799992,-1.1292948674969525,2.528658820831083,False
