meter_urn,feature,ts,observed,trend,seasonal,residual,upper,lower,is_anomaly
V.Z84,P,2020-07-27 10:00:00+00:00,-47614.23025742461,-26629.378434418293,-44999.56840331155,24014.716580305227,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 11:00:00+00:00,-47049.19640522876,-26638.80847462258,-44691.84524968091,24281.457319074732,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 12:00:00+00:00,-48255.62189542483,-26648.499297033704,-41184.996465126584,19577.873866735456,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 13:00:00+00:00,-48723.15517429194,-26658.396201873413,-33522.35807015507,11457.59909773654,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 14:00:00+00:00,-61337.45257858699,-26668.449565748433,-28771.878949163223,-5897.1240636753355,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 15:00:00+00:00,-47135.17554466231,-26678.61731983817,-13616.658247468105,-6839.899977356032,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 16:00:00+00:00,-39436.41361655774,-26688.861520798095,-1153.8672123072379,-11593.684883452403,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 17:00:00+00:00,-16027.628540305011,-26699.145121243022,13001.888478911005,-2330.371897972993,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 18:00:00+00:00,-4667.245426392779,-26709.43056195415,22239.146776062065,-196.96164050069638,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 19:00:00+00:00,-200.7164472455649,-26719.67997017253,24828.370856486534,1690.5926664404287,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 20:00:00+00:00,-3.3717902599636345,-26729.860101200247,25039.960280979085,1686.5280299611986,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 21:00:00+00:00,-4.254568019037855,-26739.940948454816,25034.518375333766,1701.168005102012,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 22:00:00+00:00,-4.822745482358486,-26749.894156437476,25028.665515123987,1716.4058958311325,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-27 23:00:00+00:00,-3.0637082381008214,-26759.69222274141,25023.35747867866,1733.2710358246513,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 00:00:00+00:00,-4.237902386521312,-26769.30797512963,25017.6627916573,1747.4072810858088,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 01:00:00+00:00,-4.436156668641843,-26778.71408785248,25011.698601754586,1762.5793294292525,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 02:00:00+00:00,-2.9805099064408127,-26787.882591369296,25006.39234782629,1778.5097336365652,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 03:00:00+00:00,-3.4341697643417954,-26796.78439694223,24811.734160855332,1981.6160663225528,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 04:00:00+00:00,-776.9786568830431,-26805.388895144217,22524.389505632364,3504.020732628811,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 05:00:00+00:00,-4779.432241142071,-26813.664283800277,14847.590250281413,7186.641792376791,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 06:00:00+00:00,-37638.69202458762,-26821.580253209027,-11245.712060583923,428.60028920533296,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 07:00:00+00:00,-47996.47459006995,-26829.10977520385,-30088.774851193004,8921.410036326906,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 08:00:00+00:00,-66420.86247563353,-26836.230117290117,-44284.87369510531,4700.24133676189,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 09:00:00+00:00,-55259.74834021328,-26842.924614939093,-48692.5678935309,20275.74416825671,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 10:00:00+00:00,-39630.545283224405,-26849.18382773875,-50779.11120055724,37997.74974507159,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-07-28 11:00:00+00:00,-81138.28071895425,-26855.005423971274,-47274.78887527976,-7008.486419703218,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 12:00:00+00:00,-85146.36515021212,-26860.38820603867,-43300.552764713175,-14985.424179460275,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 13:00:00+00:00,-60221.74929193899,-26865.330923195,-34421.90665034916,1065.4882816051722,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 14:00:00+00:00,-29459.165283224404,-26869.832101768563,-17474.095709983612,14884.762528527772,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 15:00:00+00:00,-32446.3947167756,-26873.893496402172,-5807.859612718403,235.35839234497325,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 16:00:00+00:00,-26823.0121459695,-26877.51936486311,3766.8147521287174,-3712.3075332351073,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 17:00:00+00:00,-20371.53905802087,-26880.71111262985,13116.142650037358,-6606.9705954283745,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 18:00:00+00:00,-3848.6131777155306,-26883.464679556004,22387.184286660988,647.6672151794846,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 19:00:00+00:00,-309.80279503119283,-26885.77049643997,24766.803079983692,1809.1646214250868,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 20:00:00+00:00,-3.282350363721952,-26887.616303681985,24901.315298803314,1983.0186545149481,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 21:00:00+00:00,-2.557680666275844,-26888.988552176914,24896.204142765382,1990.226728745256,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 22:00:00+00:00,-3.707211123282912,-26889.87280451501,24889.8114304459,1996.3541629458232,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-28 23:00:00+00:00,-3.882086629320793,-26890.253707721295,24883.830124157612,2002.541496934362,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 00:00:00+00:00,-2.8495940931901345,-26890.11466282838,24878.07946939034,2009.185599344848,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 01:00:00+00:00,-3.6851131927778646,-26889.43740540396,24871.341416860047,2014.4108753511355,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 02:00:00+00:00,-4.4912864156398005,-26888.201577229745,24865.41547807451,2018.2948127395975,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 03:00:00+00:00,-82.21954501771542,-26886.384318454977,24769.265122169687,2034.899651267573,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 04:00:00+00:00,-2756.450051353874,-26883.959977697905,22929.023809978724,1198.4861163653077,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 05:00:00+00:00,-8966.219086523497,-26880.900659704326,16425.256999693724,1489.4245734871074,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 06:00:00+00:00,-39257.19721362229,-26877.179528927107,-4052.7929186050615,-8327.224766090123,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 07:00:00+00:00,-57159.04074360738,-26872.77329425467,-21713.50373962388,-8572.763709728824,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 08:00:00+00:00,-62575.70967205596,-26867.6632630019,-33255.539622234974,-2452.5067868190818,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 09:00:00+00:00,-69978.3077944043,-26861.836029979106,-38573.49373633382,-4542.97802809138,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 10:00:00+00:00,-95598.2402591446,-26855.283532891634,-45304.35002271858,-23438.606703534388,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 11:00:00+00:00,-96667.62875816991,-26848.006166010306,-49648.25868232877,-20171.363909830838,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 12:00:00+00:00,-93315.92109563125,-26840.013050014255,-52475.250763822616,-14000.657281794374,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 13:00:00+00:00,-86156.48466386554,-26831.321114095816,-44144.615326755484,-15180.548223014244,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 14:00:00+00:00,-73168.33376906319,-26821.95367251396,-34159.71108728585,-12186.669009263383,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 15:00:00+00:00,-58281.92810457516,-26811.933831804305,-18390.57049822691,-13079.42377454395,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 16:00:00+00:00,-37738.53638344226,-26801.27592823652,-2175.4881826628202,-8761.772272542923,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 17:00:00+00:00,-14516.930446623091,-26789.98789271841,13452.401784133821,-1179.3443380384997,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 18:00:00+00:00,-2415.23651416122,-26778.074867211224,22134.226563281867,2228.611789768136,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 19:00:00+00:00,-70.98525376453203,-26765.542464112335,24626.853887667967,2067.7033226798376,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 20:00:00+00:00,-3.197844659602972,-26752.399009838875,24755.28921072558,1993.9119544536916,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 21:00:00+00:00,-2.331167931441058,-26738.65450463108,24749.77098524822,1986.5523514514207,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 22:00:00+00:00,-2.9063912705216137,-26724.320726331407,24743.648739497756,1977.7655955631308,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-29 23:00:00+00:00,-2.943575409257984,-26709.411207737932,24737.2141455614,1969.253486767273,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 00:00:00+00:00,-2.318824926849224,-26693.941144922897,24731.337233069113,1960.285086926935,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 01:00:00+00:00,-3.9116231390876415,-26677.927317790887,24725.22947997725,1948.7862146745501,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 02:00:00+00:00,-2.8460711431158563,-26661.388006429424,24718.90809774877,1939.6338375375417,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 03:00:00+00:00,-54.47422766675629,-26644.342941592,24616.171650171374,1973.6970637538689,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 04:00:00+00:00,-2147.302915376677,-26626.813500342203,22786.821081538674,1692.6895034268528,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 05:00:00+00:00,-9100.57216775599,-26608.822403026243,17086.012410653984,422.2378246162698,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 06:00:00+00:00,-38066.909436991176,-26590.392109925564,982.6047979388918,-12459.122125004502,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 07:00:00+00:00,-58194.431917211325,-26571.547437722795,-12951.399470017051,-18671.48500947148,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 08:00:00+00:00,-74214.56492374727,-26552.3182132256,-25935.902649747397,-21726.34406077427,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 09:00:00+00:00,-84834.26567265794,-26532.738556581236,-35821.94804239576,-22479.57907368095,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 10:00:00+00:00,-91363.72868650383,-26512.841259484765,-46260.94880654991,-18589.93862046916,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 11:00:00+00:00,-92371.63735294116,-26492.652354585225,-43543.72023883588,-22335.26475952006,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 12:00:00+00:00,-89584.16268604518,-26472.196554659437,-41910.257135213935,-21201.70899617181,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 13:00:00+00:00,-82551.23186274509,-26451.50329705755,-40602.579091297914,-15497.149474389626,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 14:00:00+00:00,-72009.82630718955,-26430.602250190615,-28548.23461031359,-17030.98944668534,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 15:00:00+00:00,-56014.80931372549,-26409.52101767261,-17658.734788383386,-11946.553507669494,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 16:00:00+00:00,-36240.0074789916,-26388.286122165537,-1497.3454306804556,-8354.37592614561,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 17:00:00+00:00,-13635.58394335512,-26366.923856061185,14829.60880259443,-2098.2688898883644,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 18:00:00+00:00,-1968.149136321195,-26345.461153781976,22132.527164192194,2244.7848532685894,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 19:00:00+00:00,-63.965953641056906,-26323.92564750082,24445.15769444801,1814.8019994117494,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 20:00:00+00:00,-3.642289417944246,-26302.34460606604,24607.374979337368,1691.3273373107259,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 21:00:00+00:00,-2.0432663309945256,-26280.743150791706,24601.54564326625,1677.154241194461,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 22:00:00+00:00,-2.285804689903486,-26259.14357182967,24595.968257133332,1660.8895100064365,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-30 23:00:00+00:00,-3.4953070145065173,-26237.565491228353,24589.144338667138,1644.9258455467098,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 00:00:00+00:00,-2.950111684420736,-26216.02606964605,24583.247746551304,1629.828211410324,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 01:00:00+00:00,-3.183129952835835,-26194.540169259028,24577.21682820722,1614.140211098973,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 02:00:00+00:00,-3.344281639013929,-26173.120500497884,24571.000573955396,1598.775644903475,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 03:00:00+00:00,-39.19995330021192,-26151.777718846166,24488.349572252893,1624.22819329306,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 04:00:00+00:00,-1891.5065904139435,-26130.520464687906,22511.978468211775,1727.0354060621867,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 05:00:00+00:00,-7795.708205726735,-26109.354843930858,16202.384954513776,2111.261683690347,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 06:00:00+00:00,-37994.91865079365,-26088.283565095706,-1639.5389629801089,-10267.096122717834,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 07:00:00+00:00,-57945.20495642701,-26067.308983137984,-17531.470832370866,-14346.425140918167,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 08:00:00+00:00,-73139.5537037037,-26046.43326802654,-31561.125711455123,-15531.994724222033,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 09:00:00+00:00,-83891.75468409587,-26025.655502910402,-41767.07310548434,-16099.026075701124,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 10:00:00+00:00,-89905.06559782472,-26004.97142725062,-39421.42927729064,-24478.66489328346,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 11:00:00+00:00,-91773.900708061,-25984.373149198844,-42386.963725573536,-23402.563833288623,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 12:00:00+00:00,-89297.05266024539,-25963.85267989385,-37577.7009074636,-25755.49907288794,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 13:00:00+00:00,-81985.58600217865,-25943.40565288127,-29728.887104733658,-26313.293244563723,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 14:00:00+00:00,-70499.91241830066,-25923.035468517613,-14196.01524933348,-30380.861700449568,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-07-31 15:00:00+00:00,-55923.246459694994,-25902.752783250504,-3709.764025411993,-26310.7296510325,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 16:00:00+00:00,-35714.081590413945,-25882.57189911997,4016.008866944808,-13847.518558238786,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 17:00:00+00:00,-13309.225427948955,-25862.507290363625,15850.725998504406,-3297.4441360897363,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 18:00:00+00:00,-1839.119063180828,-25842.573533015995,22463.916266634213,1539.5382032009547,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 19:00:00+00:00,-41.98148454051485,-25822.785105150993,24384.59817257836,1396.2054480321167,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 20:00:00+00:00,-3.6877571805385103,-25803.155632520327,24465.46024634029,1334.0076289994977,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 21:00:00+00:00,-5.478591120208767,-25783.696535825722,24459.365032741414,1318.852911964099,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 22:00:00+00:00,-4.115326649751522,-25764.41647997939,24454.20627068813,1306.0948826415079,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-07-31 23:00:00+00:00,-2.461337634343473,-25745.321713140176,24449.8165335859,1293.0438419199309,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 00:00:00+00:00,-3.054251047074211,-25726.416497407292,24443.947305361475,1279.414940998744,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 01:00:00+00:00,-4.075037821968487,-25707.703495217007,24438.1344258251,1265.4940315699387,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 02:00:00+00:00,-2.66565797769014,-25689.18413435917,24433.640276673534,1252.878199707946,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 03:00:00+00:00,-166.44629596889692,-25670.858861253197,24241.541831612223,1262.8707336720763,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 04:00:00+00:00,-3166.492689567055,-25652.72705941645,21781.341723222453,704.892646626944,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 05:00:00+00:00,-8108.334853719265,-25634.78674977286,16061.138984727473,1465.3129113261202,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 06:00:00+00:00,-34648.991448801746,-25617.035228136825,-5007.8420427510555,-4024.1141779138634,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 07:00:00+00:00,-55434.982625272336,-25599.4700464186,-22851.840599646006,-6983.671979207731,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 08:00:00+00:00,-64873.78932461874,-25582.084717757523,-34088.75417732046,-5202.950429540757,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 09:00:00+00:00,-75257.26105664487,-25564.86822437698,-44403.28719778629,-5289.1056344816025,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 10:00:00+00:00,-77279.02575295884,-25547.806308172032,-51159.211644333984,-572.0078004528259,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 11:00:00+00:00,-26194.534425524595,-25530.88296986599,-40097.1268611641,39433.475405505495,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-08-01 12:00:00+00:00,-20720.657516339867,-25514.083581580115,-36229.53019076555,41022.9562560058,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-08-01 13:00:00+00:00,-19055.13362200436,-25497.397019243537,-20383.212596907648,26825.475994146826,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 14:00:00+00:00,-11387.32408496732,-25480.8175205287,-22779.56329827585,36873.056733837235,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-08-01 15:00:00+00:00,-40173.202614379086,-25464.343599521344,-12838.046694146928,-1870.8123207108147,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 16:00:00+00:00,-34473.64814814815,-25447.981384250368,-1916.226366030599,-7109.440397867187,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 17:00:00+00:00,-12561.374509803922,-25431.742647931216,14846.486050713087,-1976.1179125857925,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 18:00:00+00:00,-2036.24591503268,-25415.64404671438,22083.553087432956,1295.8450442487447,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 19:00:00+00:00,-40.51252137107762,-25399.705272082232,24190.818916267188,1168.3738344439662,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 20:00:00+00:00,-3.128805937981371,-25383.945695964445,24348.14081703476,1032.6760729917041,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 21:00:00+00:00,-2.776549126877569,-25368.38166930908,24343.892181482024,1021.7129387001805,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 22:00:00+00:00,-3.0332025627786106,-25353.025868384746,24339.86265571335,1010.1300101086163,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-01 23:00:00+00:00,-3.73091023958671,-25337.8875479519,24335.783634220083,998.37300349223,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 00:00:00+00:00,-2.2788802479771486,-25322.972919605618,24331.744649752272,988.9493896053682,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 01:00:00+00:00,-2.4299980825550267,-25308.285512172755,24327.71006545012,978.1454486400798,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 02:00:00+00:00,-3.872501868306056,-25293.826512596082,24323.442539508957,966.5114712188188,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 03:00:00+00:00,-2.783655092824598,-25279.595090152132,24213.764092000507,1063.047343058799,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 04:00:00+00:00,-2175.0052713408595,-25265.588900485174,22514.27035619345,576.3132729508652,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 05:00:00+00:00,-11021.996104231166,-25251.805217017994,16297.297787116891,-2067.488674330063,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 06:00:00+00:00,-8705.150435729847,-25238.2414280546,-252.14464133649574,16785.23563366125,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 07:00:00+00:00,-10049.937762134094,-25224.893181921427,-16292.229696934515,31467.18511672185,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-08-02 08:00:00+00:00,-19350.944874441004,-25211.75794798837,-29147.09742726191,35007.910500809274,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-08-02 09:00:00+00:00,-24450.074183006534,-25198.838689368444,-34043.103087692434,34791.86759405435,26937.761459537087,-26936.303886574893,True
V.Z84,P,2020-08-02 10:00:00+00:00,-42253.71290227202,-25186.137524150403,-41446.23368011106,24378.658301989442,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 11:00:00+00:00,-57560.883943355126,-25173.654312355215,-42856.92186656935,10469.692235569437,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 12:00:00+00:00,-53856.07947712418,-25161.38786941962,-42540.93651827803,13846.244910573474,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 13:00:00+00:00,-43761.825852918,-25149.337813706275,-30214.913119380242,11602.425080168516,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 14:00:00+00:00,-38200.6874412338,-25137.508037946587,-21073.3677703962,8010.188367108985,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 15:00:00+00:00,-22443.565463095805,-25125.90777828214,-12091.874728537947,14774.217043724282,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 16:00:00+00:00,-39673.684694989104,-25114.55632731412,-2748.61314852868,-11810.515219146302,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 17:00:00+00:00,-14371.78922835284,-25103.481469945993,12723.408175378752,-1991.7159337855992,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 18:00:00+00:00,-3718.138834422658,-25092.715881069078,21362.70945618051,11.867590465910325,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 19:00:00+00:00,-57.07183071889681,-25082.29443330079,24171.376164470297,853.8464381115955,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 20:00:00+00:00,-1.8688641261899663,-25072.25159687249,24250.743035388998,819.6396973573028,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 21:00:00+00:00,-2.35809799982886,-25062.620460232174,24246.540373350523,813.7219888818217,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 22:00:00+00:00,-2.557356756042698,-25053.432515746703,24242.428414184382,808.4467448062787,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-02 23:00:00+00:00,-1.0168554250071515,-25044.717893334957,24238.63473927248,805.06629863747,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 00:00:00+00:00,-2.0487770206179285,-25036.505632158758,24234.2376874623,800.2191676758412,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 01:00:00+00:00,-2.6349353063826446,-25028.823903664703,24229.530410097803,796.6585582605185,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 02:00:00+00:00,-1.944775317038744,-25021.70020255829,24225.151102722015,794.6043245192377,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 03:00:00+00:00,-1.988106145143628,-25015.161400458826,24086.403320320886,926.7699739927957,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 04:00:00+00:00,-2547.501974717535,-25009.233321614407,21968.810142571943,492.9212043249281,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 05:00:00+00:00,-8450.267583255523,-25003.940267263366,14901.663924677488,1652.0087593303542,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 06:00:00+00:00,-27177.31846405229,-24999.30593903867,-2879.5524711561,701.5399461424822,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 07:00:00+00:00,-42439.47154917523,-24995.352204752435,-12307.94437240682,-5136.174972015975,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 08:00:00+00:00,-30362.80887799564,-24992.098574545307,-24123.71724974405,18753.006946293717,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 09:00:00+00:00,-46640.61023187053,-24989.55787413925,-32110.710758885783,10459.658401154502,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 10:00:00+00:00,-52373.75577342048,-24987.735665194487,-41299.17481205115,13913.154703825152,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 11:00:00+00:00,-65135.72864392369,-24986.640778659435,-43388.63029828345,3239.5424330191963,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 12:00:00+00:00,-62426.20897603486,-24986.289526793735,-41419.80565083057,3979.886201589441,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 13:00:00+00:00,-39487.28030159489,-24986.70272537733,-30658.708042670074,16158.130466452516,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 14:00:00+00:00,-33094.39286492374,-24987.901931145017,-28628.658093336275,20522.16715955755,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 15:00:00+00:00,-19559.102505446623,-24989.911018127543,-12905.378717740734,18336.187230421652,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 16:00:00+00:00,-17077.367864923748,-24992.75486667033,356.9904318854968,7558.396569861085,26937.761459537087,-26936.303886574893,False
V.Z84,P,2020-08-03 17:00:00+00:00,-7005.095370370371,-24996.46120407595,13847.583380420314,4143.782453285265,26937.761459537087,-26936.303886574893,False
