meter_urn,feature,n_total,n_anomaly,ratio,residual_max,residual_min,upper,lower,null_ratio
H2.Z64,P,52585,1058,2.011980602833508,10169.563223838435,-14481.296240276024,2677.8266034678404,-2678.308072614794,0.0038033659788913187
H2.Z64,PF,52585,551,1.0478273271845584,0.30116035912560857,-0.5210186808004805,0.07491450384676326,-0.07491606849727031,0.0038033659788913187
H2.Z64,I1,52585,895,1.7020062755538652,13.388638113873423,-20.683854488931086,3.8920121814719795,-3.8926148122787,0.0038033659788913187
H2.Z64,f,52585,458,0.8709708091661119,15.72686336289787,-27.012357476046372,3.4686650334812485,-3.468666698697443,0.0038033659788913187
