meter,measurement,anomaly_type,건수,시작일,종료일,min_val,max_val,criterion
H1.Z18,I1,통계적이상(3sigma),23,2018-03-15,2022-03-25,1.283756830601093,21.025916666666667,"mean=2.20, sigma=1.15, lower=-1.24, upper=5.65"
H1.Z18,I2,통계적이상(3sigma),41,2018-03-15,2022-06-20,0.8974166666666666,26.106670475037205,"mean=1.34, sigma=1.07, lower=-1.87, upper=4.55"
H1.Z18,I3,통계적이상(3sigma),11,2019-01-15,2022-03-01,4.161333333333333,26.178416666666667,"mean=4.59, sigma=1.88, lower=-1.05, upper=10.23"
H1.Z19,I1,물리적이상(음수전류),1,2023-02-17,2023-02-17,-2.3129646346357432e-19,0.0685833333333333,min_val < 0A
H1.Z21,I1,물리적이상(음수전류),1,2023-02-17,2023-02-17,-1.1564823173178714e-19,0.1214166666666666,min_val < 0A
H1.Z21,I1,통계적이상(3sigma),46,2018-03-27,2022-02-08,0.6297499958984863,53.84899903952302,"mean=1.04, sigma=1.07, lower=-2.18, upper=4.26"
H1.Z21,I2,통계적이상(3sigma),46,2018-03-27,2022-02-08,0.61477290404104,56.244517069806506,"mean=1.03, sigma=1.12, lower=-2.33, upper=4.39"
H1.Z21,I3,통계적이상(3sigma),51,2018-02-28,2023-08-30,0.0,51.08374350984156,"mean=0.33, sigma=0.55, lower=-1.33, upper=1.99"
H1.Z22,I1,물리적이상(음수전류),1,2021-01-31,2021-01-31,-1.1564823173178714e-19,0.0779166666666666,min_val < 0A
H1.Z22,I1,통계적이상(3sigma),45,2018-03-27,2022-02-08,0.4860833333333333,54.119312660447896,"mean=1.01, sigma=1.09, lower=-2.25, upper=4.27"
H1.Z22,I2,물리적이상(음수전류),2,2023-01-14,2023-04-04,-1.1564823173178714e-19,0.26675,min_val < 0A
H1.Z22,I2,통계적이상(3sigma),47,2018-03-27,2022-02-08,0.594,57.20018314628818,"mean=1.04, sigma=1.13, lower=-2.36, upper=4.43"
H1.Z22,I3,물리적이상(음수전류),2,2018-07-09,2022-06-11,-1.1564823173178714e-19,0.0529166666666666,min_val < 0A
H1.Z22,I3,통계적이상(3sigma),53,2018-02-28,2023-08-30,0.0,52.24652678965886,"mean=0.30, sigma=0.56, lower=-1.37, upper=1.98"
H1.Z23,I1,통계적이상(3sigma),75,2018-01-31,2023-12-13,1.6801666666666668,193.30683333333332,"mean=5.03, sigma=13.21, lower=-34.62, upper=44.67"
H1.Z23,I2,통계적이상(3sigma),75,2018-01-31,2023-12-13,0.1,195.4406666666667,"mean=3.85, sigma=13.57, lower=-36.87, upper=44.57"
H1.Z23,I3,통계적이상(3sigma),74,2018-01-31,2023-12-13,0.2261666666666666,197.283,"mean=4.69, sigma=14.09, lower=-37.58, upper=46.96"
H1.Z24,I1,통계적이상(3sigma),61,2019-05-25,2022-10-18,0.4381666666666666,97.15766666666669,"mean=6.87, sigma=9.45, lower=-21.49, upper=35.22"
H1.Z24,I2,통계적이상(3sigma),60,2019-05-25,2022-10-18,0.45,102.28166666666668,"mean=7.38, sigma=9.85, lower=-22.16, upper=36.92"
H1.Z24,I3,물리적이상(음수전류),1,2019-05-01,2019-05-01,-5.782411586589357e-20,0.7456666666666667,min_val < 0A
H1.Z24,I3,통계적이상(3sigma),60,2019-05-25,2022-10-18,0.0,100.932,"mean=6.87, sigma=9.80, lower=-22.53, upper=36.28"
H1.Z25,I1,통계적이상(3sigma),60,2019-05-25,2022-10-18,0.46,96.79433333333331,"mean=7.08, sigma=9.45, lower=-21.27, upper=35.43"
H1.Z25,I2,통계적이상(3sigma),61,2019-05-25,2022-10-18,0.4343333333333333,102.78333333333332,"mean=7.13, sigma=9.85, lower=-22.42, upper=36.69"
H1.Z25,I3,통계적이상(3sigma),61,2019-05-25,2022-10-18,0.0,69.69833333333332,"mean=4.74, sigma=6.74, lower=-15.50, upper=24.97"
H1.Z26,I1,물리적이상(음수전류),5,2018-02-01,2018-02-11,-0.3652098189606135,11.489925041463517,min_val < 0A
H1.Z26,I1,통계적이상(3sigma),94,2018-01-01,2023-06-25,0.0,188.7585111904273,"mean=167.82, sigma=39.46, lower=49.43, upper=286.21"
H1.Z26,I2,물리적이상(음수전류),48,2018-01-05,2018-03-12,-3.663088745624108,160.34624657101097,min_val < 0A
H1.Z26,I2,통계적이상(3sigma),32,2018-01-01,2023-06-25,0.0,203.11528346290703,"mean=172.00, sigma=36.61, lower=62.18, upper=281.82"
H1.Z26,I3,물리적이상(음수전류),73,2018-01-05,2018-03-22,-177.97630132039416,184.21451998089228,min_val < 0A
H1.Z26,I3,통계적이상(3sigma),25,2018-01-01,2023-06-25,0.0,119.67818454141454,"mean=169.12, sigma=49.24, lower=21.41, upper=316.84"
H1.Z27,I1,통계적이상(3sigma),16,2018-05-26,2022-08-27,8.696247577080625,235.84215901135195,"mean=36.09, sigma=29.61, lower=-52.75, upper=124.92"
H1.Z27,I2,물리적이상(음수전류),58,2018-01-03,2018-03-22,-141.89717249870216,125.6838909445457,min_val < 0A
H1.Z27,I2,통계적이상(3sigma),13,2018-05-26,2022-08-27,2.5735613222254603,235.55847373075943,"mean=31.24, sigma=32.29, lower=-65.63, upper=128.12"
H1.Z27,I3,물리적이상(음수전류),79,2018-01-01,2018-03-22,-39.81633886496224,126.65668548779122,min_val < 0A
H1.Z27,I3,통계적이상(3sigma),17,2018-05-26,2022-08-27,2.274659682379828,237.17190836152048,"mean=31.69, sigma=31.01, lower=-61.34, upper=124.73"
H1.Z28,I1,통계적이상(3sigma),54,2018-01-03,2018-03-21,-88.89864761380169,179.58956951565182,"mean=-66.92, sigma=22.01, lower=-132.94, upper=-0.89"
H1.Z28,I2,통계적이상(3sigma),30,2018-01-03,2023-08-22,-258.00297311570904,60.68082940154604,"mean=-71.11, sigma=15.88, lower=-118.76, upper=-23.47"
H1.Z28,I3,통계적이상(3sigma),57,2018-01-01,2018-02-26,10.530232557403044,116.36335021972654,"mean=-44.89, sigma=22.21, lower=-111.52, upper=21.73"
H1.Z29,I1,통계적이상(3sigma),31,2018-01-01,2018-02-26,-294.73212933858287,29.22380399147669,"mean=101.50, sigma=95.59, lower=-185.28, upper=388.27"
H2.T.Z31,I3,물리적이상(음수전류),1,2018-05-25,2018-05-25,-5.782411586589357e-20,44.297,min_val < 0A
H2.T.Z33,I1,통계적이상(3sigma),16,2019-06-05,2019-08-30,70.60083900680702,275.463546129536,"mean=67.05, sigma=21.30, lower=3.14, upper=130.95"
H2.T.Z33,I2,통계적이상(3sigma),13,2019-06-05,2023-05-11,64.1435520951991,250.82969262235957,"mean=61.50, sigma=19.97, lower=1.60, upper=121.40"
H2.T.Z33,I3,통계적이상(3sigma),22,2019-06-05,2019-08-29,69.33558075925204,260.9282948255984,"mean=63.14, sigma=20.85, lower=0.58, upper=125.70"
H2.T.Z34,I1,통계적이상(3sigma),3,2018-11-10,2020-03-08,0.0,123.16133333333332,"mean=122.86, sigma=21.48, lower=58.41, upper=187.30"
H2.T.Z34,I2,통계적이상(3sigma),3,2020-03-07,2020-03-09,0.0,153.55533333333332,"mean=128.21, sigma=21.49, lower=63.72, upper=192.69"
H2.T.Z34,I3,통계적이상(3sigma),5,2018-11-10,2021-01-30,0.0,164.904,"mean=133.26, sigma=20.81, lower=70.84, upper=195.69"
H2.Z64,I1,통계적이상(3sigma),4,2018-02-10,2020-03-08,0.0,51.7915,"mean=25.58, sigma=7.72, lower=2.40, upper=48.75"
H2.Z64,I2,통계적이상(3sigma),4,2018-02-10,2020-03-08,0.0,52.47441666666667,"mean=25.92, sigma=7.61, lower=3.08, upper=48.75"
H2.Z64,I3,통계적이상(3sigma),4,2018-02-10,2020-03-08,0.0,53.12433333333333,"mean=26.08, sigma=7.69, lower=3.00, upper=49.16"
H2.Z65,I1,통계적이상(3sigma),2,2018-02-10,2018-02-11,50.76016666666667,52.8855,"mean=25.99, sigma=7.88, lower=2.36, upper=49.62"
H2.Z65,I2,통계적이상(3sigma),2,2018-02-10,2018-02-11,51.8445,53.872416666666666,"mean=26.58, sigma=7.74, lower=3.36, upper=49.80"
H2.Z65,I3,통계적이상(3sigma),2,2018-02-10,2018-02-11,52.334833333333336,54.47791666666667,"mean=26.77, sigma=7.80, lower=3.39, upper=50.16"
H2.Z68,I1,통계적이상(3sigma),13,2019-02-02,2019-12-08,0.7492497527868406,2.3607500000000003,"mean=6.87, sigma=1.58, lower=2.11, upper=11.62"
H2.Z68,I2,통계적이상(3sigma),17,2019-02-02,2019-12-08,0.8295831466684819,3.4638589129489423,"mean=6.81, sigma=1.43, lower=2.51, upper=11.11"
H2.Z68,I3,통계적이상(3sigma),13,2019-02-02,2019-12-08,1.0553497834508174,2.6625,"mean=6.97, sigma=1.51, lower=2.44, upper=11.50"
H2.Z69,I1,통계적이상(3sigma),12,2020-10-03,2022-07-14,0.0,9.068666666666669,"mean=5.00, sigma=0.42, lower=3.74, upper=6.25"
H2.Z69,I2,통계적이상(3sigma),12,2020-10-03,2022-07-14,0.0,9.203916666666666,"mean=4.93, sigma=0.42, lower=3.66, upper=6.20"
H2.Z69,I3,통계적이상(3sigma),14,2020-10-03,2022-12-19,0.2263333333333333,9.337666666666667,"mean=5.34, sigma=0.41, lower=4.09, upper=6.58"
H2.Z70,I1,통계적이상(3sigma),9,2018-11-16,2018-11-28,19.122166666666665,27.712,"mean=6.56, sigma=4.34, lower=-6.47, upper=19.59"
H2.Z70,I2,물리적이상(음수전류),6,2018-04-03,2020-03-06,-1.8503717077085942e-18,16.740166666666667,min_val < 0A
H2.Z70,I2,통계적이상(3sigma),9,2018-11-16,2018-11-28,18.514666666666667,27.282666666666668,"mean=6.36, sigma=4.46, lower=-7.03, upper=19.76"
H2.Z70,I3,통계적이상(3sigma),9,2018-11-16,2018-11-28,19.35125,28.117416666666667,"mean=6.45, sigma=4.46, lower=-6.93, upper=19.83"
H2.ZE64,I1,통계적이상(3sigma),3,2023-12-23,2023-12-31,30.437393839459357,33.69850053282699,"mean=18.20, sigma=4.42, lower=4.94, upper=31.46"
H2.ZE64,I2,통계적이상(3sigma),3,2023-12-23,2023-12-31,31.410805732400835,34.6312421786174,"mean=18.74, sigma=4.40, lower=5.54, upper=31.93"
H2.ZE64,I3,통계적이상(3sigma),3,2023-12-23,2023-12-31,31.52536891503365,34.733869121645206,"mean=18.89, sigma=4.49, lower=5.43, upper=32.35"
H2.ZE65,I1,통계적이상(3sigma),8,2023-09-26,2023-12-08,29.28123121682252,31.34375800059496,"mean=17.96, sigma=3.98, lower=6.01, upper=29.91"
H2.ZE65,I2,통계적이상(3sigma),6,2023-09-26,2023-10-02,30.23659427845857,32.180300904654075,"mean=18.81, sigma=4.01, lower=6.78, upper=30.84"
H2.ZE65,I3,통계적이상(3sigma),5,2023-09-26,2023-10-01,30.52470313577818,32.64949734680231,"mean=19.03, sigma=4.08, lower=6.80, upper=31.26"
H2.ZE67,I3,통계적이상(3sigma),7,2023-10-30,2023-11-05,0.0,55.360870361328,"mean=3.98, sigma=7.20, lower=-17.61, upper=25.57"
H2.ZE74,I1,통계적이상(3sigma),23,2022-06-01,2023-06-23,1.0223243667019772,2.4449158075344344,"mean=0.95, sigma=0.22, lower=0.28, upper=1.62"
H2.ZE74,I2,통계적이상(3sigma),5,2022-06-23,2023-06-26,1.140931199596636,8.988656394746569,"mean=1.40, sigma=0.41, lower=0.18, upper=2.62"
H3.Z40,I1,통계적이상(3sigma),10,2018-02-01,2023-07-16,2.775583333333333,33.115,"mean=13.90, sigma=3.25, lower=4.14, upper=23.66"
H3.Z40,I2,통계적이상(3sigma),13,2018-11-10,2023-11-22,0.2604166666666667,33.496,"mean=14.13, sigma=2.34, lower=7.10, upper=21.16"
H3.Z40,I3,통계적이상(3sigma),4,2018-11-11,2021-12-09,4.3515,26.889333333333333,"mean=12.61, sigma=2.63, lower=4.71, upper=20.51"
H3.Z41,I1,통계적이상(3sigma),6,2018-06-04,2019-12-03,10.95623113827666,67.43216421534176,"mean=12.66, sigma=5.39, lower=-3.50, upper=28.83"
H3.Z41,I3,통계적이상(3sigma),15,2018-05-02,2019-02-14,7.05775,18.85425,"mean=4.94, sigma=2.14, lower=-1.49, upper=11.37"
H4.Z50,I3,통계적이상(3sigma),2,2018-10-08,2018-11-08,10.30575,48.5915,"mean=6.66, sigma=3.25, lower=-3.10, upper=16.43"
H4.Z51,I1,통계적이상(3sigma),3,2018-01-31,2018-11-08,8.0735,22.3485,"mean=7.99, sigma=1.69, lower=2.93, upper=13.05"
H4.Z51,I2,통계적이상(3sigma),8,2018-11-10,2021-01-30,2.3516388888888886,21.47,"mean=9.08, sigma=1.59, lower=4.30, upper=13.86"
H4.Z51,I3,통계적이상(3sigma),5,2019-07-25,2019-11-26,5.705064713858518,21.84876438231173,"mean=7.24, sigma=1.42, lower=2.97, upper=11.51"
H4.ZE50,I1,통계적이상(3sigma),1,2023-06-29,2023-06-29,3.234327682764691,33.06186561828811,"mean=5.73, sigma=2.08, lower=-0.51, upper=11.98"
H4.ZE51,I1,통계적이상(3sigma),1,2023-06-25,2023-06-25,2.538335684627832,2.5648225989491773,"mean=9.86, sigma=1.93, lower=4.08, upper=15.64"
H4.ZE51,I2,통계적이상(3sigma),1,2022-07-25,2022-07-25,10.395438709016188,24.855898285556112,"mean=10.26, sigma=1.37, lower=6.15, upper=14.36"
H4.ZE51,I3,통계적이상(3sigma),2,2022-07-20,2022-08-03,9.48458937762338,28.415278775762623,"mean=8.76, sigma=1.71, lower=3.64, upper=13.87"
V.Z81,I1,통계적이상(3sigma),58,2018-01-01,2018-02-27,-129.2579141277739,105.85877369562824,"mean=120.74, sigma=34.51, lower=17.22, upper=224.27"
V.Z81,I2,통계적이상(3sigma),24,2018-01-03,2023-06-25,-2.164457399845083,219.34238044738785,"mean=126.67, sigma=19.04, lower=69.57, upper=183.78"
V.Z81,I3,통계적이상(3sigma),81,2018-01-01,2018-03-22,-172.53598579346223,160.81205225626653,"mean=119.35, sigma=42.36, lower=-7.72, upper=246.41"
V.Z82,I1,통계적이상(3sigma),39,2018-01-01,2023-08-22,-88.84336795383032,352.0188662354895,"mean=80.85, sigma=30.31, lower=-10.07, upper=171.76"
V.Z82,I2,통계적이상(3sigma),78,2018-01-03,2018-04-24,-251.6072743481984,362.0973017116874,"mean=71.61, sigma=42.40, lower=-55.60, upper=198.81"
V.Z82,I3,통계적이상(3sigma),46,2018-02-28,2023-08-22,-50.11237037185956,406.7701879835036,"mean=76.78, sigma=26.54, lower=-2.83, upper=156.40"
V.ZE84,I3,통계적이상(3sigma),1,2022-11-23,2022-11-23,-0.4760274687740533,-0.4723445812861125,"mean=-16.17, sigma=5.04, lower=-31.29, upper=-1.04"
