meter,measurement,day,min_val,max_val,avg_val,anomaly_type,criterion
H1.Z11,U1,2018-01-26,223.96916666666667,228.7736885245901,226.4968101092896,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U1,2018-01-30,224.92705762711864,229.91733782830957,227.00307967419994,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U1,2018-02-08,224.75833333333333,230.1725,227.11124999999996,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U1,2018-02-21,224.7475,228.8175,226.74600694444442,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U1,2018-03-14,225.0575,229.02741159734447,227.03531713817372,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U1,2023-07-16,230.4417463304179,235.96862440449,232.76529029906882,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U1,2023-12-30,231.11166666666665,234.29911902465903,232.9712542906507,통계적이상(3sigma),"mean=229.91, sigma=0.92, lower=227.13, upper=232.68"
H1.Z11,U2,2018-01-16,224.6938564929694,229.94941961924908,226.72255528653395,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2018-01-19,223.8175,228.60081267217632,226.4104745056752,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2018-01-23,224.6938564929694,229.94941961924908,226.72255528653395,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2018-01-26,223.8175,228.60081267217632,226.4104745056752,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2018-01-30,224.6938564929694,229.94941961924908,226.8554367698081,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2018-02-21,224.3625,228.66416666666663,226.41420138888884,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2018-03-14,224.9283333333333,228.7490986993632,226.78810290755243,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2023-07-16,230.2400972165966,236.55209044622728,232.949407309094,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U2,2023-12-30,230.38916666666668,234.01541666666665,232.55931010928964,통계적이상(3sigma),"mean=229.64, sigma=0.93, lower=226.86, upper=232.42"
H1.Z11,U3,2018-01-16,225.31643787413608,230.10002600035253,227.2619773260914,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-01-19,224.36666666666667,229.28833333333333,226.82881033697632,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-01-21,225.01833333333332,229.04083333333332,227.34770833333337,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-01-23,225.31643787413608,230.10002600035253,227.2619773260914,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-01-26,224.36666666666667,229.28833333333333,226.82881033697632,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-01-28,225.01833333333332,229.04083333333332,227.34770833333337,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-01-30,225.31643787413608,230.10002600035253,227.38497859646705,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-02-21,224.76916666666665,229.36666666666667,227.01524305555554,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2018-03-14,225.30416666666667,229.3290167321501,227.23372245685064,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2023-01-07,231.86666666666667,234.27083333333331,233.43267930327866,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2023-07-16,231.08926672848756,236.6161910963252,233.5375838773051,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2023-12-21,231.38166666666663,235.00416666666663,233.68298438911083,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z11,U3,2023-12-30,231.61416666666668,235.00412602746016,233.61604309688357,통계적이상(3sigma),"mean=230.37, sigma=1.00, lower=227.39, upper=233.36"
H1.Z12,U1,2018-01-16,224.89103598014887,229.86637493389745,226.83441356557924,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-01-18,225.86,229.82916666666668,227.09871527777784,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-01-19,224.015,228.6975,226.47155704192505,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-01-23,224.89103598014887,229.86637493389745,226.83441356557924,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-01-25,225.86,229.82916666666668,227.09871527777784,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-01-26,224.015,228.6975,226.47155704192505,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-01-30,224.89103598014887,229.86637493389745,226.99449517906154,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-02-08,224.7325,230.14166666666668,227.07479166666667,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-02-21,224.65416666666667,228.79166666666663,226.7158680555555,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2018-03-14,225.13916666666668,229.0843306010929,227.046613758564,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2023-07-16,230.60341656532253,236.104529541085,232.90204033097675,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U1,2023-12-30,231.2008333333333,234.40329269412683,233.06090362442788,통계적이상(3sigma),"mean=229.98, sigma=0.93, lower=227.17, upper=232.78"
H1.Z12,U2,2018-01-16,224.7888564929694,229.91268949409485,226.75204813920652,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2018-01-19,223.875,228.6117759562841,226.4443089421561,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2018-01-23,224.7888564929694,229.91268949409485,226.75204813920652,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2018-01-26,223.875,228.6117759562841,226.4443089421561,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2018-01-30,224.7888564929694,229.91268949409485,226.88489670391974,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2018-02-21,224.34333333333333,228.6825,226.43190972222223,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2018-03-14,225.0625,228.8316393442623,226.86106247942772,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2023-07-16,230.43098518612945,236.784229066653,233.13631721245937,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U2,2023-12-30,230.545,234.16248668319787,232.7124348175062,통계적이상(3sigma),"mean=229.77, sigma=0.94, lower=226.95, upper=232.58"
H1.Z12,U3,2018-01-16,225.25339743589743,230.0588678829544,227.21510728995267,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-01-19,224.28583333333333,229.1986418958587,226.80725500158061,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-01-21,225.0725,229.0125,227.33090277777774,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-01-23,225.25339743589743,230.0588678829544,227.21510728995267,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-01-26,224.28583333333333,229.1986418958587,226.80725500158061,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-01-28,225.0725,229.0125,227.33090277777774,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-01-30,225.25339743589743,230.0588678829544,227.3428757212448,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-02-21,224.67416666666668,229.35666666666663,226.96840277777775,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2018-03-14,225.3358333333333,229.3499180327869,227.23435284371507,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2023-01-07,231.94916666666668,234.36416666666668,233.52360883424413,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2023-07-16,231.20426759640952,236.69619572564068,233.62439122948032,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2023-12-21,231.4725,235.08333333333331,233.76465018042734,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z12,U3,2023-12-30,231.71833333333333,235.09410570785693,233.7059725427056,통계적이상(3sigma),"mean=230.42, sigma=1.01, lower=227.40, upper=233.44"
H1.Z13,U1,2018-01-16,224.8274037112957,229.744894676538,226.7367516073306,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-01-18,225.79,229.685,227.02361111111114,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-01-19,223.8775,228.6108333333333,226.3942681939484,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-01-23,224.8274037112957,229.744894676538,226.7367516073306,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-01-25,225.79,229.685,227.02361111111114,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-01-26,223.8775,228.6108333333333,226.3942681939484,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-01-30,224.8274037112957,229.744894676538,226.90548493945641,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-02-08,224.70333333333332,230.08166666666665,227.00857638888886,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-02-21,224.6075,228.7133333333333,226.64291666666668,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2018-03-14,225.04166666666663,229.00198121302444,226.95750944265725,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2023-07-16,230.42594130319657,235.96189919565543,232.7342600357042,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U1,2023-12-30,231.0825,234.2899453551913,232.93899305555553,통계적이상(3sigma),"mean=229.85, sigma=0.93, lower=227.06, upper=232.64"
H1.Z13,U2,2018-01-16,224.72534739454096,229.81196500969503,226.74801766053045,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2018-01-19,223.8125,228.6360792349727,226.43411683867535,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2018-01-23,224.72534739454096,229.81196500969503,226.74801766053045,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2018-01-26,223.8125,228.6360792349727,226.43411683867535,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2018-01-30,224.72534739454096,229.81196500969503,226.88661711536926,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2018-02-21,224.3491666666667,228.67916666666667,226.43274305555556,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2018-03-14,225.0258333333333,228.85610655737705,226.84979699966428,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2023-07-16,230.4317810502421,236.7903298744483,233.14563938802902,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U2,2023-12-30,230.53,234.14329969692795,232.7018775973504,통계적이상(3sigma),"mean=229.76, sigma=0.94, lower=226.95, upper=232.58"
H1.Z13,U3,2018-01-16,225.1973848677293,229.99519081614665,227.18197167227913,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-01-19,224.2516666666667,229.24666666666664,226.7568591607205,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-01-21,224.9525,228.90666666666667,227.26607638888888,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-01-23,225.1973848677293,229.99519081614665,227.18197167227913,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-01-26,224.2516666666667,229.24666666666664,226.7568591607205,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-01-28,224.9525,228.90666666666667,227.26607638888888,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-01-30,225.1973848677293,229.99519081614665,227.30205765270955,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-02-21,224.6675,229.2783333333333,226.92482638888885,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2018-03-14,225.2783333333333,229.33349726775955,227.1744418900254,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2023-01-07,231.86166666666668,234.26666666666668,233.4483333333333,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2023-07-16,231.07183052654577,236.61836573893035,233.5529824084396,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2023-12-21,231.395,235.00083333333333,233.68551715494945,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z13,U3,2023-12-30,231.6383333333333,234.98913303026129,233.62038568022834,통계적이상(3sigma),"mean=230.35, sigma=1.01, lower=227.34, upper=233.37"
H1.Z14,U1,2018-01-16,224.71164805624483,229.62723143091185,226.68883149665,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-01-18,225.76416666666668,229.62833333333336,226.95312499999997,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-01-19,223.8658333333333,228.58181129476583,226.3381729281775,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-01-23,224.71164805624483,229.62723143091185,226.68883149665,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-01-25,225.76416666666668,229.62833333333336,226.95312499999997,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-01-26,223.8658333333333,228.58181129476583,226.3381729281775,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-01-30,224.71164805624483,229.62723143091185,226.8533555707531,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-02-08,224.59666666666664,230.03333333333333,226.93218749999994,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-02-21,224.5375,228.6875,226.57052083333338,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2018-03-14,224.94666666666663,228.9450638529119,226.8953317748917,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2023-07-16,230.37006336375,235.8461288893972,232.66667731745864,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U1,2023-12-30,230.94916666666668,234.11911202185792,232.80083333333334,통계적이상(3sigma),"mean=229.77, sigma=0.92, lower=227.01, upper=232.52"
H1.Z14,U2,2018-01-16,224.6303308519437,229.7362409659792,226.65569233503015,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2018-01-19,223.76166666666668,228.6002732240437,226.35181441369727,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2018-01-23,224.6303308519437,229.7362409659792,226.65569233503015,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2018-01-26,223.76166666666668,228.6002732240437,226.35181441369727,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2018-01-30,224.6303308519437,229.7362409659792,226.78626552195513,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2018-02-21,224.255,228.6275,226.3399652777778,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2018-03-14,224.90666666666667,228.77,226.75648701562773,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2023-07-16,230.2917784457817,236.5951589415248,232.97572798963998,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U2,2023-12-30,230.3375,233.93666035266563,232.51291979018382,통계적이상(3sigma),"mean=229.61, sigma=0.92, lower=226.84, upper=232.38"
H1.Z14,U3,2018-01-16,225.0366377171216,229.8005662788648,227.05110438076994,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-01-19,224.14,229.11416666666668,226.6097306046544,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-01-21,224.83416666666665,228.72666666666663,227.139375,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-01-23,225.0366377171216,229.8005662788648,227.05110438076994,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-01-26,224.14,229.11416666666668,226.6097306046544,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-01-28,224.83416666666665,228.72666666666663,227.139375,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-01-30,225.0366377171216,229.8005662788648,227.17316107108664,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-02-21,224.535,229.1833333333333,226.7973958333333,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2018-03-14,225.1125,229.19179467439545,227.04241048516133,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2023-01-07,231.6483333333333,234.035,233.2175,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2023-07-16,230.8875417121696,236.38536176551028,233.32034614852546,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2023-12-21,231.14416666666665,234.73666666666668,233.44330651267134,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
H1.Z14,U3,2023-12-30,231.4033333333333,234.7466393442623,233.3850011097335,통계적이상(3sigma),"mean=230.15, sigma=0.99, lower=227.19, upper=233.12"
