meter,measurement,day,min_val,max_val,avg_val,anomaly_type,criterion
H1.Z10,I1,2018-08-29,8.361,25.76,16.561152265482693,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2018-08-30,5.419,28.32,14.016878472222222,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2018-10-09,9.3605,36.01933333333333,21.864345969945358,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2018-10-10,5.259833333333333,35.680166666666665,19.075954861111107,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-01-08,4.8901666666666666,27.681833333333334,14.425482638888885,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-01-09,6.258166666666667,33.18604371584699,20.986225637522768,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-01-10,6.323166666666666,25.695666666666668,13.933747666211296,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-06-14,5.111416666666667,29.490666666666662,16.621017361111107,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-06-15,28.654666666666667,29.57,29.249854166666665,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-06-16,28.928833333333333,29.91866666666667,29.457666666666665,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-06-17,5.489333333333334,37.518,16.748986111111112,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2019-06-18,5.271833333333333,40.73925,14.705055555555552,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2021-03-30,4.532666666666667,29.08333333333333,14.834916666666667,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2021-03-31,4.721,28.838,14.03135331284153,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-01-25,7.163333333333333,29.40083333333333,20.950739355646633,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-01-26,6.295833333333333,28.5575,21.017423611111113,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-01-31,6.376499999999999,44.15144535519126,16.14317110655738,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-02-01,6.979666666666666,44.10716666666666,22.510208333333328,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-02-03,7.679166666666666,45.43983333333333,20.93306397996357,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-02-07,6.95,44.77416256830601,20.91895121812386,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-02-08,10.542166666666668,44.33716666666667,26.2206875,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-02-09,6.0925,43.220666666666666,16.47858333333333,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I1,2022-07-07,8.898333333333333,27.87408333333333,13.634951388888892,통계적이상(3sigma),"mean=6.02, sigma=2.45, lower=-1.35, upper=13.38"
H1.Z10,I2,2018-01-01,0.5739166666666667,0.708247311827957,0.6439540311640982,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-01-02,0.5684166666666666,0.6932021857923497,0.6282535133636361,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-01-03,0.586,1.6016666666666666,1.0871987847222222,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-08-29,10.36525,24.7085,16.737020833333332,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-10-09,8.337333333333333,33.236666666666665,19.528541495901635,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-10-10,9.117833333333332,32.751333333333335,19.758333333333336,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-11-10,0.3389166666666667,0.3617499999999999,0.3536805555555556,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2018-11-11,0.3471666666666666,0.3724166666666667,0.35712847222222216,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2019-01-09,8.22782786885246,27.53845081967213,18.099885188979965,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2019-06-14,8.417166666666667,32.362,18.83500694444444,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2019-06-15,30.6155,31.85683333333333,31.374531250000004,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2019-06-16,31.085,32.16683333333334,31.592982638888895,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2019-06-17,8.332666666666666,37.48533333333333,18.77611111111111,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2019-06-18,8.190999999999999,39.5535,16.868690972222222,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2021-01-31,0.2932499999999999,0.3020833333333333,0.2974756944444444,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2021-03-30,9.133,33.056666666666665,18.559128472222223,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2021-03-31,9.156833333333331,32.5895,17.780303051001823,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2022-01-25,10.672583333333334,28.60383333333333,21.589293772768666,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2022-01-26,9.221333333333332,27.761333333333333,20.828142361111112,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
H1.Z10,I2,2022-02-01,9.582833333333332,41.377,21.884923611111116,통계적이상(3sigma),"mean=8.76, sigma=2.47, lower=1.37, upper=16.16"
