meter,measurement,day,min_val,max_val,avg_val,anomaly_type,criterion
H1.K15,Tdiff,2018-05-08,7676.916666666667,16141.208333333334,11321.616319444443,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-09,4904.66050190568,14580.25,8479.62001863587,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-10,3582.6666666666665,7930.5,6478.913194444444,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-11,4062.9166666666665,8947.666666666666,6635.270833333332,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-12,5764.083333333333,8337.166666666666,6963.211805555556,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-13,5086.083333333333,8483.5,6901.63955219106,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-14,4534.0,9615.0,6567.1527777777765,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-15,4836.916666666667,7756.166666666667,6552.319444444444,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-16,3351.4166666666665,8458.416666666666,6714.413194444444,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-17,3233.6666666666665,9723.833333333334,7278.375000000001,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-18,5745.583333333333,11410.583333333334,7486.034665300547,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-19,5488.75,8957.916666666666,7132.628472222225,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-20,5546.703551912568,8996.0,7162.446948998178,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-21,5217.75,7737.166666666667,6831.337090163935,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-22,5534.416666666667,12981.75,9041.506944444445,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-23,5765.0,10113.75,7554.830430327871,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-24,5164.5,11350.333333333334,7761.031455683365,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-25,5335.583333333333,9174.833333333334,7607.055555555556,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-26,6528.833333333333,9648.5,7811.625000000003,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-27,4281.916666666667,8575.5,7252.712150849027,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-28,5461.5,11904.5,8838.468750000002,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-29,4754.583333333333,12380.583333333334,9564.107638888889,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-30,5390.333333333333,12527.638888888889,8970.492543260472,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-05-31,4688.75,7967.0,6361.990494080147,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-01,4624.583333333333,7709.25,6424.1720173041895,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-02,2952.9166666666665,8101.333333333333,6822.579234972677,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-03,4804.083333333333,7927.666666666667,6665.092099271403,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-04,4189.583333333333,7452.416666666667,6035.944444444444,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-05,4610.666666666667,7323.333333333333,6087.909836065573,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-06,4859.333333333333,8711.916666666666,6969.597222222223,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-07,4374.083333333333,9540.25,7620.3222122609295,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-08,3103.6666666666665,9987.75,8255.926457194899,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-09,4393.583333333333,9226.083333333334,7178.98263888889,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-10,5285.166666666667,8401.416666666666,7095.010416666667,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-11,4338.25,11052.083333333334,7576.152777777777,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-12,5017.666666666667,11264.583333333334,7846.517361111113,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-13,4848.833333333333,9948.791666666666,7715.204861111112,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-14,5392.166666666667,9828.833333333334,8019.770833333333,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-15,6147.25,10352.25,8333.468749999998,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-16,7191.5,10696.5,8782.586919217569,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-17,8111.916666666667,10148.166666666666,8955.299294171222,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-18,4194.416666666667,10062.666666666666,7841.319899817851,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-19,5227.083333333333,10051.416666666666,7824.172453703704,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-20,2487.0,10329.75,7217.1750246660595,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-21,2753.5,10862.337385902249,7231.445438665781,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-22,2283.6803278688526,9154.833333333334,6805.583902550089,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-23,6885.833333333333,11211.166666666666,8416.788194444443,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-24,6673.166666666667,11090.944444444443,8332.010132058287,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-25,3862.5833333333335,8281.583333333334,6361.461805555555,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-26,3914.3333333333335,8045.833333333333,5501.560166211293,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-27,3570.1666666666665,9183.5,5999.228825136612,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-06-28,-9213.0,9264.083333333334,1125.202413479053,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-07-11,-8657.333333333334,6392.0,-5369.670138888888,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-11-11,-1336.0,1532.5,82.75000000000001,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-11-12,-9330.333333333334,1746.6666666666667,-4449.6840277777765,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2018-12-04,-8240.0,941.0,-3068.2083333333326,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2019-02-23,-2718.0,180.33333333333331,-1802.7222222222217,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2019-02-24,-607.3333333333334,2997.5,1717.0066029143898,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2019-02-25,516.8333333333334,4122.166666666667,1959.7430555555557,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2019-02-26,-4092.5,2276.5,-90.5278916211294,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2019-02-27,-4960.0,1538.3333333333333,-1385.7118055555559,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2019-03-07,-7325.5,2943.0,-5346.465277777778,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2020-01-21,-4799.416666666667,69.16666666666667,-2757.625,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
H1.K15,Tdiff,2020-01-22,-9020.333333333334,838.0833333333334,-5492.2361111111095,물리적이상(냉각Tdiff양수),max_val > 0 mK (냉각 계량기에서 Tdiff 양수 불가)
