meter,measurement,anomaly_type,건수,시작일,종료일,min_val,max_val,criterion
H1.Z16,PF3,통계적이상(3sigma),62,2019-09-09,2023-11-14,0.0,0.8255583333333333,"mean=0.0194, sigma=0.0632, lower=-0.1704, upper=0.2091"
H1.Z17,PF,통계적이상(3sigma),18,2022-07-01,2023-08-26,0.7405851945670656,0.894462489379642,"mean=0.9004, sigma=0.0312, lower=0.8070, upper=0.9939"
H1.Z17,PF1,통계적이상(3sigma),8,2022-07-03,2023-08-25,0.745706325188895,0.8885340173325003,"mean=0.9198, sigma=0.0345, lower=0.8163, upper=1.0233"
H1.Z17,PF2,통계적이상(3sigma),18,2021-09-15,2023-08-25,0.745944829589964,0.9014001812360444,"mean=0.9093, sigma=0.0321, lower=0.8129, upper=1.0057"
H1.Z17,PF3,통계적이상(3sigma),8,2022-07-03,2023-08-25,0.7246221048898212,0.9997657667265994,"mean=0.8870, sigma=0.0360, lower=0.7791, upper=0.9950"
H1.Z18,PF,통계적이상(3sigma),79,2018-01-01,2023-12-31,0.3568416666666666,0.5937666666666667,"mean=0.8917, sigma=0.1318, lower=0.4963, upper=1.2871"
H1.Z18,PF1,통계적이상(3sigma),92,2018-01-03,2023-07-23,0.0,0.2472916666666666,"mean=0.7007, sigma=0.1600, lower=0.2208, upper=1.1806"
H1.Z18,PF2,통계적이상(3sigma),12,2022-01-28,2022-03-08,0.9353083333333334,0.9955416666666668,"mean=0.9190, sigma=0.0189, lower=0.8623, upper=0.9758"
H1.Z18,PF3,통계적이상(3sigma),79,2022-12-23,2023-05-18,-0.01805,0.1730583333333333,"mean=0.8391, sigma=0.2561, lower=0.0709, upper=1.6074"
H1.Z19,PF,통계적이상(3sigma),54,2022-12-01,2023-09-20,-0.9461166666666666,0.5808191675375052,"mean=0.4137, sigma=0.2946, lower=-0.4701, upper=1.2975"
H1.Z19,PF3,통계적이상(3sigma),63,2022-11-29,2023-09-29,-0.9473333333333332,0.5696045879439554,"mean=0.5882, sigma=0.3422, lower=-0.4383, upper=1.6147"
H1.Z21,PF,통계적이상(3sigma),77,2018-02-06,2023-02-16,-0.9956833333333334,0.9771833333333332,"mean=0.8636, sigma=0.3215, lower=-0.1007, upper=1.8280"
H1.Z21,PF1,통계적이상(3sigma),59,2018-02-06,2023-03-08,-0.5698916666666667,0.9593333333333331,"mean=0.7405, sigma=0.1886, lower=0.1748, upper=1.3062"
H1.Z21,PF2,통계적이상(3sigma),69,2021-09-30,2023-12-03,-0.9579,0.1306833333333333,"mean=0.6590, sigma=0.3949, lower=-0.5256, upper=1.8436"
H1.Z22,PF,통계적이상(3sigma),48,2018-02-06,2023-04-20,-0.9986333333333334,-0.0493333333333333,"mean=0.7686, sigma=0.5350, lower=-0.8365, upper=2.3737"
H1.Z22,PF1,통계적이상(3sigma),89,2019-07-20,2023-07-22,-0.99205,0.3345,"mean=0.7111, sigma=0.3557, lower=-0.3559, upper=1.7781"
H1.Z22,PF2,통계적이상(3sigma),15,2022-07-21,2023-04-16,-0.8700166666666667,0.3547916666666666,"mean=0.7351, sigma=0.2777, lower=-0.0980, upper=1.5683"
H1.Z22,PF3,통계적이상(3sigma),6,2018-11-23,2019-03-27,-0.4808333333333333,0.95605,"mean=-0.2440, sigma=0.3217, lower=-1.2090, upper=0.7209"
H1.Z24,PF,통계적이상(3sigma),28,2022-03-22,2022-11-01,0.7237333333333333,0.8517916666666667,"mean=0.9407, sigma=0.0528, lower=0.7822, upper=1.0993"
H1.Z25,PF,통계적이상(3sigma),28,2022-03-22,2022-11-01,0.7954333333333334,0.9040333333333332,"mean=0.9642, sigma=0.0397, lower=0.8450, upper=1.0834"
H1.Z25,PF2,통계적이상(3sigma),6,2023-12-13,2023-12-31,0.4024166666666666,0.5739377049180328,"mean=0.7041, sigma=0.0754, lower=0.4779, upper=0.9303"
H1.Z26,PF,통계적이상(3sigma),56,2018-01-11,2022-06-10,0.0,0.9670214916600118,"mean=0.0535, sigma=0.0863, lower=-0.2053, upper=0.3123"
H1.Z26,PF1,통계적이상(3sigma),52,2018-01-11,2022-06-10,0.0,0.9999839723488718,"mean=0.0611, sigma=0.0892, lower=-0.2066, upper=0.3288"
H1.Z26,PF2,통계적이상(3sigma),46,2018-01-11,2020-08-24,-0.041422499447233,0.9201535820508742,"mean=0.0419, sigma=0.0765, lower=-0.1877, upper=0.2715"
H1.Z26,PF3,통계적이상(3sigma),46,2018-01-11,2020-08-24,0.0,0.942507210897254,"mean=0.0517, sigma=0.0758, lower=-0.1758, upper=0.2792"
H1.Z27,PF,통계적이상(3sigma),26,2018-03-27,2023-06-25,0.0,0.974079759525966,"mean=0.7807, sigma=0.1266, lower=0.4009, upper=1.1605"
H1.Z27,PF1,통계적이상(3sigma),24,2019-10-10,2023-06-25,0.0,0.9967070222997148,"mean=0.8854, sigma=0.1056, lower=0.5685, upper=1.2023"
H1.Z27,PF3,통계적이상(3sigma),56,2018-01-20,2023-06-25,0.0,0.5990013023217529,"mean=0.6723, sigma=0.2122, lower=0.0356, upper=1.3089"
H1.Z310,PF,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.5275552749688174,-0.0129231183924564,"mean=-0.4670, sigma=0.1279, lower=-0.8507, upper=-0.0834"
H1.Z310,PF2,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.9131127385785632,-0.021795008043579,"mean=-0.5033, sigma=0.1212, lower=-0.8669, upper=-0.1398"
H1.Z310,PF3,물리적이상(범위초과),2,2021-06-01,2021-06-08,-1.0000000019690696,-0.006729626664311,min_val < -1 또는 max_val > 1
H1.Z310,PF3,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.9073925482336486,-0.00690430320964,"mean=-0.4949, sigma=0.1232, lower=-0.8646, upper=-0.1252"
H1.ZE20,PF,물리적이상(범위초과),2,2023-01-02,2023-02-28,-1.000325469021059,1.0108751285873891,min_val < -1 또는 max_val > 1
H2.T.Z30,PF,통계적이상(3sigma),5,2023-12-24,2023-12-31,0.7226416666666666,0.8025749999999999,"mean=0.9098, sigma=0.0481, lower=0.7654, upper=1.0542"
H2.T.Z30,PF1,통계적이상(3sigma),2,2023-08-27,2023-12-02,0.7266833333333333,0.8274666666666666,"mean=0.9146, sigma=0.0445, lower=0.7812, upper=1.0480"
H2.T.Z30,PF2,통계적이상(3sigma),2,2018-01-01,2023-12-24,0.6679999999999999,0.7475833333333333,"mean=0.8776, sigma=0.0595, lower=0.6990, upper=1.0561"
H2.T.Z30,PF3,통계적이상(3sigma),15,2018-09-08,2023-12-31,0.7159083333333334,0.8823916666666667,"mean=0.9050, sigma=0.0459, lower=0.7673, upper=1.0427"
H2.T.Z31,PF2,통계적이상(3sigma),2,2019-07-06,2019-07-07,0.0,0.7414695162136254,"mean=0.7549, sigma=0.0947, lower=0.4707, upper=1.0391"
H2.T.Z31,PF3,통계적이상(3sigma),27,2018-01-01,2020-11-01,-0.020300441418319,0.9682322716668054,"mean=0.6205, sigma=0.1321, lower=0.2243, upper=1.0167"
H2.T.Z33,PF,통계적이상(3sigma),31,2020-06-27,2023-07-16,-0.9965,0.995425,"mean=0.8116, sigma=0.2329, lower=0.1131, upper=1.5102"
H2.T.Z33,PF1,통계적이상(3sigma),32,2020-06-27,2023-07-16,-0.9969666666666668,0.982775,"mean=0.8077, sigma=0.2313, lower=0.1140, upper=1.5015"
H2.T.Z33,PF2,통계적이상(3sigma),27,2020-06-27,2023-07-16,-0.9962666666666667,0.98745,"mean=0.7960, sigma=0.2369, lower=0.0854, upper=1.5066"
H2.T.Z33,PF3,통계적이상(3sigma),32,2020-06-27,2023-07-16,-0.995975,0.9865833333333334,"mean=0.8031, sigma=0.2257, lower=0.1258, upper=1.4803"
H2.T.Z34,PF,통계적이상(3sigma),4,2020-03-06,2020-03-09,0.0,0.996425,"mean=0.9897, sigma=0.0330, lower=0.8907, upper=1.0888"
H2.T.Z34,PF1,통계적이상(3sigma),4,2020-03-06,2020-03-09,0.0,0.9954166666666668,"mean=0.9886, sigma=0.0331, lower=0.8894, upper=1.0878"
H2.T.Z34,PF2,통계적이상(3sigma),4,2020-03-06,2020-03-09,0.0,0.9953916666666668,"mean=0.9876, sigma=0.0333, lower=0.8878, upper=1.0874"
H2.T.Z34,PF3,통계적이상(3sigma),4,2020-03-06,2020-03-09,0.0,0.99595,"mean=0.9896, sigma=0.0329, lower=0.8908, upper=1.0884"
H2.Z311,PF,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.6341343621764362,0.0100808210888956,"mean=-0.4649, sigma=0.1296, lower=-0.8536, upper=-0.0761"
H2.Z311,PF1,물리적이상(범위초과),1,2020-09-12,2020-09-12,-1.0000000004193248,0.0047931664279751,min_val < -1 또는 max_val > 1
H2.Z311,PF2,물리적이상(범위초과),1,2021-07-18,2021-07-18,-1.0000000017994348,0.0078172509286863,min_val < -1 또는 max_val > 1
H2.Z35,PF,통계적이상(3sigma),43,2020-06-24,2020-09-09,-0.9969833333333332,0.997275,"mean=0.9505, sigma=0.1212, lower=0.5869, upper=1.3140"
H2.Z35,PF1,통계적이상(3sigma),43,2020-06-24,2020-09-09,-0.9971666666666666,0.9958,"mean=0.9491, sigma=0.1209, lower=0.5862, upper=1.3119"
H2.Z35,PF2,통계적이상(3sigma),44,2020-06-24,2020-09-09,-0.9962833333333332,0.9953,"mean=0.9507, sigma=0.1226, lower=0.5829, upper=1.3185"
H2.Z35,PF3,통계적이상(3sigma),41,2020-06-24,2020-09-09,-0.9954333333333332,0.9949,"mean=0.9478, sigma=0.1202, lower=0.5873, upper=1.3083"
H2.Z64,PF,통계적이상(3sigma),15,2018-11-10,2023-05-07,0.0,0.9665333333333332,"mean=0.9242, sigma=0.0613, lower=0.7403, upper=1.1080"
H2.Z64,PF1,통계적이상(3sigma),14,2018-11-10,2023-05-07,0.0,0.9694,"mean=0.9277, sigma=0.0631, lower=0.7385, upper=1.1169"
H2.Z64,PF2,통계적이상(3sigma),17,2018-11-10,2023-05-08,0.0,0.9679083333333334,"mean=0.9142, sigma=0.0642, lower=0.7217, upper=1.1067"
H2.Z64,PF3,통계적이상(3sigma),15,2018-11-10,2023-05-07,0.0,0.9698833333333332,"mean=0.9298, sigma=0.0589, lower=0.7530, upper=1.1066"
H2.Z65,PF,통계적이상(3sigma),16,2018-11-10,2023-05-10,0.4014083333333333,0.96505,"mean=0.9313, sigma=0.0511, lower=0.7779, upper=1.0847"
H2.Z65,PF1,통계적이상(3sigma),16,2018-11-10,2023-05-10,0.3273833333333333,0.9674583333333332,"mean=0.9324, sigma=0.0545, lower=0.7690, upper=1.0959"
H2.Z65,PF2,통계적이상(3sigma),17,2018-11-10,2023-05-10,0.4046583333333333,0.974875,"mean=0.9243, sigma=0.0537, lower=0.7631, upper=1.0855"
H2.Z65,PF3,통계적이상(3sigma),17,2018-11-10,2023-05-10,0.4007666666666666,0.96785,"mean=0.9364, sigma=0.0479, lower=0.7928, upper=1.0800"
H2.Z66,PF,통계적이상(3sigma),12,2021-03-02,2022-12-13,0.0,0.6994,"mean=0.6123, sigma=0.0813, lower=0.3683, upper=0.8563"
H2.Z66,PF1,통계적이상(3sigma),26,2018-11-24,2023-04-01,0.0,0.8416333333333333,"mean=0.8063, sigma=0.0591, lower=0.6291, upper=0.9835"
H2.Z67,PF,통계적이상(3sigma),28,2021-03-24,2022-11-14,-0.0506999999999999,0.2057999999999999,"mean=0.5353, sigma=0.1387, lower=0.1192, upper=0.9514"
H2.Z67,PF1,통계적이상(3sigma),31,2021-03-23,2022-11-15,0.0,0.8399583333333334,"mean=0.8040, sigma=0.1021, lower=0.4978, upper=1.1102"
H2.Z68,PF,통계적이상(3sigma),34,2019-01-29,2019-12-08,0.6319789585967428,0.9029573062399296,"mean=0.6002, sigma=0.0578, lower=0.4268, upper=0.7736"
H2.Z68,PF1,통계적이상(3sigma),32,2019-01-29,2019-12-08,0.6281077202903798,0.897815366326472,"mean=0.5894, sigma=0.0594, lower=0.4113, upper=0.7675"
H2.Z68,PF2,통계적이상(3sigma),26,2019-01-29,2019-12-08,0.705745300676446,0.963375,"mean=0.6375, sigma=0.0681, lower=0.4331, upper=0.8419"
H2.Z68,PF3,통계적이상(3sigma),26,2019-01-29,2019-12-06,0.5517080360714401,0.8647439759948288,"mean=0.5696, sigma=0.0526, lower=0.4118, upper=0.7273"
H2.Z69,PF1,통계적이상(3sigma),7,2018-11-10,2022-07-14,0.0,0.61865,"mean=0.5164, sigma=0.0271, lower=0.4352, upper=0.5977"
H2.Z69,PF2,통계적이상(3sigma),5,2018-11-29,2022-07-14,0.0,0.6094416666666667,"mean=0.5295, sigma=0.0350, lower=0.4245, upper=0.6346"
H2.Z70,PF2,통계적이상(3sigma),2,2018-12-22,2018-12-23,0.8736999999999999,0.8834333333333333,"mean=0.3154, sigma=0.1860, lower=-0.2425, upper=0.8733"
H2.Z70,PF3,통계적이상(3sigma),1,2022-12-18,2022-12-18,0.7837333333333334,0.7900833333333334,"mean=0.5252, sigma=0.0848, lower=0.2707, upper=0.7797"
H2.ZE64,PF,통계적이상(3sigma),2,2023-05-03,2023-05-04,0.58590563802546,0.8464774100562296,"mean=0.8748, sigma=0.0453, lower=0.7388, upper=1.0108"
H2.ZE64,PF1,통계적이상(3sigma),2,2023-05-03,2023-05-04,0.34829531245013,0.8555965661248937,"mean=0.8848, sigma=0.0446, lower=0.7511, upper=1.0186"
H2.ZE64,PF3,통계적이상(3sigma),3,2023-05-03,2023-05-07,0.5577305368582407,0.8607611349122276,"mean=0.8896, sigma=0.0411, lower=0.7661, upper=1.0130"
H2.ZE65,PF,통계적이상(3sigma),17,2022-03-22,2022-04-07,0.2720358112505134,0.2907940284231804,"mean=0.8598, sigma=0.1054, lower=0.5436, upper=1.1759"
H2.ZE65,PF1,통계적이상(3sigma),2,2023-05-03,2023-05-04,0.3463765013799549,0.8569234554972004,"mean=0.8835, sigma=0.0426, lower=0.7556, upper=1.0113"
H2.ZE65,PF3,통계적이상(3sigma),17,2022-03-22,2022-04-07,-0.941205377369674,-0.9007104853662439,"mean=0.8392, sigma=0.2987, lower=-0.0568, upper=1.7352"
H2.ZE66,PF,물리적이상(범위초과),38,2022-03-28,2023-12-18,0.4688673656415009,11.334009508399134,min_val < -1 또는 max_val > 1
H2.ZE66,PF1,통계적이상(3sigma),3,2022-03-22,2023-12-30,0.8318995477676936,1.0,"mean=0.8982, sigma=0.0197, lower=0.8391, upper=0.9573"
H2.ZE66,PF2,통계적이상(3sigma),2,2022-03-22,2022-03-23,1.0,1.0,"mean=0.2979, sigma=0.1331, lower=-0.1015, upper=0.6974"
H2.ZE67,PF,물리적이상(범위초과),26,2022-03-22,2023-12-28,0.3872306969415969,8.452129171854029,min_val < -1 또는 max_val > 1
H2.ZE67,PF1,통계적이상(3sigma),5,2023-12-22,2023-12-26,0.8160011119654276,0.847861968384184,"mean=0.8827, sigma=0.0159, lower=0.8350, upper=0.9304"
H2.ZE67,PF3,통계적이상(3sigma),23,2023-10-31,2023-12-28,0.81585115194321,0.8829029045505086,"mean=0.9733, sigma=0.0407, lower=0.8513, upper=1.0953"
H2.ZE74,PF2,통계적이상(3sigma),3,2022-03-18,2022-03-31,-0.8295111527045568,-0.0558862646462187,"mean=0.4135, sigma=0.1702, lower=-0.0971, upper=0.9241"
H2.ZE74,PF3,통계적이상(3sigma),14,2022-03-19,2022-04-01,0.0165292706568207,0.2160961284902355,"mean=0.7258, sigma=0.1752, lower=0.2000, upper=1.2515"
H3.Z312,PF,통계적이상(3sigma),2,2022-06-22,2023-11-28,-0.5202608783023226,-0.0030417513460532,"mean=-0.4685, sigma=0.1288, lower=-0.8549, upper=-0.0820"
H3.Z312,PF1,물리적이상(범위초과),1,2021-06-15,2021-06-15,-1.0000000018874835,-0.0027659783066822,min_val < -1 또는 max_val > 1
H3.Z312,PF1,통계적이상(3sigma),3,2022-06-21,2022-06-23,-0.9999686543273948,1.0,"mean=-0.4924, sigma=0.1318, lower=-0.8880, upper=-0.0969"
H3.Z312,PF2,통계적이상(3sigma),3,2022-06-21,2022-06-23,-0.9999705941024792,1.0,"mean=-0.4961, sigma=0.1335, lower=-0.8966, upper=-0.0956"
H3.Z312,PF3,통계적이상(3sigma),2,2022-06-22,2023-11-28,-0.8980306348391949,0.0021645408115517,"mean=-0.4936, sigma=0.1249, lower=-0.8684, upper=-0.1189"
H3.Z40,PF,통계적이상(3sigma),3,2020-01-24,2023-04-29,0.0,0.9987013225888284,"mean=0.9171, sigma=0.0193, lower=0.8591, upper=0.9751"
H3.Z40,PF1,통계적이상(3sigma),17,2018-11-10,2023-07-16,0.0,0.983125,"mean=0.8987, sigma=0.0291, lower=0.8114, upper=0.9860"
H3.Z40,PF2,통계적이상(3sigma),15,2019-06-20,2023-04-29,0.0,0.9002,"mean=0.9013, sigma=0.0264, lower=0.8220, upper=0.9807"
H3.Z40,PF3,통계적이상(3sigma),5,2018-11-11,2023-07-02,0.0,0.9811166666666666,"mean=0.9375, sigma=0.0128, lower=0.8992, upper=0.9758"
H3.Z41,PF,통계적이상(3sigma),3,2023-04-29,2023-05-01,0.0,0.9214083333333334,"mean=0.8917, sigma=0.0417, lower=0.7667, upper=1.0167"
H3.Z41,PF1,통계적이상(3sigma),2,2023-04-30,2023-05-01,0.5859666666666666,0.5978999999999999,"mean=0.8627, sigma=0.0666, lower=0.6628, upper=1.0626"
H3.Z41,PF2,통계적이상(3sigma),3,2018-11-10,2023-05-01,0.7067499999999999,0.9978333333333332,"mean=0.8581, sigma=0.0385, lower=0.7426, upper=0.9735"
H3.Z41,PF3,통계적이상(3sigma),22,2018-02-03,2023-06-25,0.0,0.9791583333333332,"mean=0.9471, sigma=0.0177, lower=0.8940, upper=1.0002"
H3.Z42,PF,통계적이상(3sigma),28,2019-07-13,2023-11-19,0.4878833333333333,0.8986416666666667,"mean=0.8177, sigma=0.0809, lower=0.5751, upper=1.0603"
H3.Z42,PF1,통계적이상(3sigma),26,2018-11-29,2022-06-22,0.0,0.8481249999999999,"mean=0.7943, sigma=0.0687, lower=0.5883, upper=1.0004"
H4.Z50,PF,통계적이상(3sigma),11,2018-10-03,2021-06-20,0.6155416666666667,0.9906916666666666,"mean=0.8635, sigma=0.0337, lower=0.7624, upper=0.9646"
H4.Z50,PF1,통계적이상(3sigma),29,2018-09-07,2018-11-10,0.4986916666666666,0.9939833333333332,"mean=0.8620, sigma=0.0359, lower=0.7542, upper=0.9698"
H4.Z50,PF2,통계적이상(3sigma),6,2019-01-03,2023-01-06,0.5857333333333333,0.9108583333333332,"mean=0.8466, sigma=0.0497, lower=0.6975, upper=0.9957"
H4.Z50,PF3,통계적이상(3sigma),13,2018-01-02,2020-08-14,0.517125,0.99125,"mean=0.8054, sigma=0.0451, lower=0.6700, upper=0.9407"
H4.Z51,PF,통계적이상(3sigma),2,2018-11-11,2021-01-30,0.3402333333333333,0.687825,"mean=0.7652, sigma=0.0504, lower=0.6142, upper=0.9163"
H4.Z51,PF1,통계적이상(3sigma),4,2018-11-10,2021-01-30,0.31285,0.8523,"mean=0.7756, sigma=0.0454, lower=0.6394, upper=0.9118"
H4.Z51,PF2,통계적이상(3sigma),2,2018-11-11,2021-01-30,0.1190166666666666,0.7037166666666667,"mean=0.7821, sigma=0.0722, lower=0.5655, upper=0.9987"
H4.Z51,PF3,통계적이상(3sigma),7,2018-11-11,2023-01-08,0.2919083333333334,0.514325,"mean=0.7006, sigma=0.0648, lower=0.5061, upper=0.8950"
H4.ZE50,PF,통계적이상(3sigma),10,2023-01-06,2023-12-31,0.6985973966482635,0.8505801444655611,"mean=0.8342, sigma=0.0212, lower=0.7705, upper=0.8979"
H4.ZE50,PF1,통계적이상(3sigma),13,2022-07-16,2023-12-31,0.7374202289688014,0.8568230105224992,"mean=0.8828, sigma=0.0278, lower=0.7995, upper=0.9661"
H4.ZE50,PF2,통계적이상(3sigma),8,2023-12-23,2023-12-31,0.6340004252404385,0.6860538023903603,"mean=0.8356, sigma=0.0571, lower=0.6642, upper=1.0069"
H4.ZE50,PF3,통계적이상(3sigma),3,2023-06-25,2023-08-27,0.7315507987466331,0.9997094595626222,"mean=0.8425, sigma=0.0307, lower=0.7505, upper=0.9345"
H4.ZE51,PF,통계적이상(3sigma),1,2023-06-25,2023-06-25,0.5842370628691291,0.6381644163645679,"mean=0.7600, sigma=0.0416, lower=0.6351, upper=0.8850"
H4.ZE51,PF1,통계적이상(3sigma),1,2023-06-25,2023-06-25,0.4494369450769767,0.4586563698277149,"mean=0.8028, sigma=0.0489, lower=0.6560, upper=0.9496"
H4.ZE51,PF3,통계적이상(3sigma),1,2023-01-08,2023-01-08,0.5113298076722363,0.5250973181158195,"mean=0.7255, sigma=0.0665, lower=0.5261, upper=0.9249"
V.Z84,PF1,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.3946851892387816,0.0443055959250318,"mean=-0.4538, sigma=0.1249, lower=-0.8284, upper=-0.0791"
V.Z84,PF2,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.3990430623899385,0.0052951490536522,"mean=-0.4462, sigma=0.1245, lower=-0.8198, upper=-0.0727"
V.Z84,PF3,통계적이상(3sigma),1,2023-11-28,2023-11-28,-0.3749639156152374,0.0298122175465357,"mean=-0.4442, sigma=0.1273, lower=-0.8261, upper=-0.0623"
V.ZE84,PF2,통계적이상(3sigma),1,2022-11-23,2022-11-23,-0.0553692505415529,-0.0433004923371804,"mean=-0.4559, sigma=0.1271, lower=-0.8373, upper=-0.0745"
V.ZE84,PF3,통계적이상(3sigma),3,2022-11-23,2022-12-15,-0.8474286749958991,-0.436346513777971,"mean=0.1139, sigma=0.2894, lower=-0.7542, upper=0.9819"
