meter,measurement,day,min_val,max_val,avg_val,anomaly_type,criterion
H1.Z10,PF,2018-01-01,0.5316559139784947,0.5567666666666666,0.5439735428949473,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2018-01-02,0.5301457341794465,0.5622333333333334,0.5487076554992837,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2018-01-03,0.5388000000000001,0.7549583333333333,0.650270756489071,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2018-11-09,0.337875,0.9250833333333334,0.6703809027777777,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2018-11-10,0.3936416666666666,0.4129333333333333,0.40271770833333326,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2018-11-11,0.3927,0.4080166666666666,0.40012118055555557,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2021-01-30,0.52545,0.9605666666666668,0.6845233316527884,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2021-01-31,0.5456583333333334,0.6828,0.6080156249999998,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-23,0.3607666666666667,0.9263833333333332,0.64226875,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-24,0.3517083333333333,0.3759166666666667,0.36639671561930776,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-25,0.3514,0.37235,0.363716836076416,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-26,0.3564666666666667,0.3770166666666666,0.36523576388888884,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-27,0.34735,0.3845,0.36713559312386157,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-28,0.3129,0.3928166666666666,0.3584190972222223,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-29,0.319075,0.3879333333333333,0.3614472222222222,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-30,0.3639666666666666,0.3852166666666666,0.37363954348816036,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2022-12-31,0.3546833333333333,0.3831916666666666,0.3712697916666667,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-01,0.3549666666666667,0.38095,0.36748333333333333,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-02,0.3608833333333333,0.3964666666666667,0.3748447916666667,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-03,0.3368583333333333,0.379825,0.36432256944444436,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-04,0.3315583333333333,0.454775,0.4045621527777778,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-05,0.4092833333333333,0.4539666666666667,0.4371038194444445,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-06,0.4129666666666666,0.4528916666666667,0.4329045138888888,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-07,0.4187166666666667,0.4516,0.43122395833333343,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-08,0.4035333333333333,0.4338166666666667,0.4182743055555555,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-09,0.4140333333333333,0.4547166666666667,0.43761527777777776,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-10,0.4260166666666666,0.45625,0.4400802083333335,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-11,0.4253333333333333,0.4647523224043716,0.4442805327868853,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-12,0.431375,0.45335,0.44345659722222225,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-01-13,0.4249833333333333,0.9619916666666666,0.6980116803278689,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-01,0.5645749999999999,0.69735,0.6452142361111112,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-02,0.5809333333333334,0.7036833333333333,0.6424841871584699,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-03,0.5455833333333333,0.7181416666666666,0.6377121527777778,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-04,0.5712499999999999,0.6822704918032786,0.6303532843806922,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-05,0.5908166666666667,0.6921833333333333,0.6355340277777778,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-06,0.5369583333333333,0.69105,0.6227753472222222,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-07,0.5569333333333334,0.7056083333333334,0.6360524305555556,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-08,0.608,0.7055666666666666,0.6516375,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
H1.Z10,PF,2023-02-09,0.5994333333333334,0.7044583333333333,0.6485631944444444,통계적이상(3sigma),"mean=0.9185, sigma=0.0695, lower=0.7101, upper=1.1269"
