ts,y_true,y_pred,error
2022-01-01 00:00:00+00:00,167966.66666666666,167859.3,107.36979166665697
2022-01-01 00:15:00+00:00,167193.33333333334,165994.78,1198.552083333343
2022-01-01 00:30:00+00:00,163700.0,164538.4,-838.40625
2022-01-01 00:45:00+00:00,168266.66666666666,171888.14,-3621.473958333343
2022-01-01 01:00:00+00:00,165906.3387978142,165602.58,303.76067281421274
2022-01-01 01:15:00+00:00,166313.33333333334,168212.52,-1899.182291666657
2022-01-01 01:30:00+00:00,168693.33333333334,170868.31,-2174.979166666657
2022-01-01 01:45:00+00:00,169820.0,171861.1,-2041.09375
2022-01-01 02:00:00+00:00,163146.66666666666,165781.7,-2635.036458333343
2022-01-01 02:15:00+00:00,163106.66666666666,163170.17,-63.505208333343035
2022-01-01 02:30:00+00:00,164833.33333333334,167024.33,-2190.994791666657
2022-01-01 02:45:00+00:00,171226.66666666666,173496.73,-2270.067708333343
2022-01-01 03:00:00+00:00,168400.0,167757.33,642.671875
2022-01-01 03:15:00+00:00,167386.66666666666,166427.89,958.776041666657
2022-01-01 03:30:00+00:00,166020.0,164772.22,1247.78125
2022-01-01 03:45:00+00:00,176146.66666666666,179785.31,-3638.645833333343
2022-01-01 04:00:00+00:00,166700.0,170452.45,-3752.453125
2022-01-01 04:15:00+00:00,164740.0,165298.75,-558.75
2022-01-01 04:30:00+00:00,175086.66666666666,178508.97,-3422.302083333343
2022-01-01 04:45:00+00:00,166030.0,166793.0,-763.0
2022-01-01 05:00:00+00:00,169640.0,171299.64,-1659.640625
2022-01-01 05:15:00+00:00,173813.33333333334,176033.48,-2220.151041666657
2022-01-01 05:30:00+00:00,177040.0,178720.03,-1680.03125
2022-01-01 05:45:00+00:00,175273.33333333334,174887.58,385.75520833334303
2022-01-01 06:00:00+00:00,177646.66666666666,179530.17,-1883.505208333343
2022-01-01 06:15:00+00:00,176080.0,174519.72,1560.28125
2022-01-01 06:30:00+00:00,174853.33333333334,174093.19,760.145833333343
2022-01-01 06:45:00+00:00,175406.66666666666,176119.22,-712.552083333343
2022-01-01 07:00:00+00:00,179760.0,180799.27,-1039.265625
2022-01-01 07:15:00+00:00,176853.33333333334,175613.75,1239.583333333343
2022-01-01 07:30:00+00:00,174646.66666666666,173881.81,764.854166666657
2022-01-01 07:45:00+00:00,177846.66666666666,178931.89,-1085.223958333343
2022-01-01 08:00:00+00:00,169973.33333333334,168019.8,1953.536458333343
2022-01-01 08:15:00+00:00,171653.33333333334,173264.73,-1611.401041666657
2022-01-01 08:30:00+00:00,164080.0,164157.8,-77.796875
2022-01-01 08:45:00+00:00,161686.66666666666,160779.16,907.510416666657
2022-01-01 09:00:00+00:00,123973.33333333331,126643.664,-2670.330729166686
2022-01-01 09:15:00+00:00,20166.666666666668,16765.303,3401.363932291668
2022-01-01 09:30:00+00:00,18406.666666666668,14943.791,3462.875651041668
2022-01-01 09:45:00+00:00,18986.666666666668,18413.594,573.0729166666679
2022-01-01 10:00:00+00:00,30006.666666666668,28465.188,1541.4791666666679
2022-01-01 10:15:00+00:00,231973.3333333333,231668.17,305.16145833331393
2022-01-01 10:30:00+00:00,230300.0,230470.56,-170.5625
2022-01-01 10:45:00+00:00,201720.0,198207.45,3512.546875
2022-01-01 11:00:00+00:00,187933.3333333333,186519.92,1413.411458333314
2022-01-01 11:15:00+00:00,182386.66666666663,182614.03,-227.36458333337214
2022-01-01 11:30:00+00:00,180140.0,178088.83,2051.171875
2022-01-01 11:45:00+00:00,167100.0,166877.92,222.078125
2022-01-01 12:00:00+00:00,171160.0,173312.44,-2152.4375
2022-01-01 12:15:00+00:00,154233.33333333334,153588.22,645.114583333343
2022-01-01 12:30:00+00:00,21370.0,18750.365,2619.634765625
2022-01-01 12:45:00+00:00,16553.333333333332,13064.91,3488.423177083332
2022-01-01 13:00:00+00:00,18286.666666666668,16317.105,1969.5611979166679
2022-01-01 13:15:00+00:00,183106.66666666663,186159.83,-3053.161458333372
2022-01-01 13:30:00+00:00,210820.0,204982.84,5837.15625
2022-01-01 13:45:00+00:00,204253.3333333333,199366.88,4886.458333333314
2022-01-01 14:00:00+00:00,202566.66666666663,202157.14,409.52604166662786
2022-01-01 14:15:00+00:00,194420.0,196592.28,-2172.28125
2022-01-01 14:30:00+00:00,182320.0,180287.88,2032.125
2022-01-01 14:45:00+00:00,168180.0,165602.38,2577.625
2022-01-01 15:00:00+00:00,179593.33333333334,181951.88,-2358.541666666657
2022-01-01 15:15:00+00:00,191426.66666666663,192152.66,-725.9895833333721
2022-01-01 15:30:00+00:00,206553.3333333333,204147.5,2405.833333333314
2022-01-01 15:45:00+00:00,209173.3333333333,207807.84,1365.489583333314
2022-01-01 16:00:00+00:00,219160.0,214920.5,4239.5
2022-01-01 16:15:00+00:00,206433.3333333333,205166.27,1267.067708333314
2022-01-01 16:30:00+00:00,199240.0,199510.22,-270.21875
2022-01-01 16:45:00+00:00,200340.0,200583.73,-243.734375
2022-01-01 17:00:00+00:00,212186.66666666663,211394.88,791.7916666666279
2022-01-01 17:15:00+00:00,206373.3333333333,205604.23,769.0989583333139
2022-01-01 17:30:00+00:00,212210.0,209982.12,2227.875
2022-01-01 17:45:00+00:00,211553.3333333333,209432.36,2120.973958333314
2022-01-01 18:00:00+00:00,212606.66666666663,214225.81,-1619.1458333333721
2022-01-01 18:15:00+00:00,216006.66666666663,215890.27,116.40104166662786
2022-01-01 18:30:00+00:00,219146.66666666663,219435.47,-288.80208333337214
2022-01-01 18:45:00+00:00,212726.66666666663,210843.11,1883.5572916666279
2022-01-01 19:00:00+00:00,218586.66666666663,217397.86,1188.8072916666279
2022-01-01 19:15:00+00:00,223920.0,225351.75,-1431.75
2022-01-01 19:30:00+00:00,231526.66666666663,231014.5,512.1666666666279
2022-01-01 19:45:00+00:00,232060.0,230670.14,1389.859375
2022-01-01 20:00:00+00:00,231100.0,230394.45,705.546875
2022-01-01 20:15:00+00:00,231746.66666666663,233667.98,-1921.3177083333721
2022-01-01 20:30:00+00:00,234006.66666666663,236058.5,-2051.833333333372
2022-01-01 20:45:00+00:00,236906.66666666663,237584.4,-677.7395833333721
2022-01-01 21:00:00+00:00,236180.0,237960.75,-1780.75
