ts,y_true,y_pred,error
2022-01-01 00:00:00+00:00,167966.66666666666,171888.04523701686,-3921.378570350207
2022-01-01 00:15:00+00:00,167193.33333333334,171579.00062796203,-4385.667294628685
2022-01-01 00:30:00+00:00,163700.0,168960.44926721154,-5260.449267211545
2022-01-01 00:45:00+00:00,168266.66666666666,173182.02876677673,-4915.362100110069
2022-01-01 01:00:00+00:00,165906.3387978142,171458.87255531616,-5552.533757501951
2022-01-01 01:15:00+00:00,166313.33333333334,171932.37033959242,-5619.037006259081
2022-01-01 01:30:00+00:00,168693.33333333334,174296.37808006472,-5603.044746731379
2022-01-01 01:45:00+00:00,169820.0,174613.5236459238,-4793.523645923793
2022-01-01 02:00:00+00:00,163146.66666666666,168523.21490973872,-5376.5482430720585
2022-01-01 02:15:00+00:00,163106.66666666666,168486.7241785867,-5380.057511920051
2022-01-01 02:30:00+00:00,164833.33333333334,170152.66411220902,-5319.330778875679
2022-01-01 02:45:00+00:00,171226.66666666666,175276.74712598926,-4050.0804593226057
2022-01-01 03:00:00+00:00,168400.0,171696.60886686275,-3296.608866862749
2022-01-01 03:15:00+00:00,167386.66666666666,171249.0800669192,-3862.4134002525534
2022-01-01 03:30:00+00:00,166020.0,169984.250682326,-3964.2506823260046
2022-01-01 03:45:00+00:00,176146.66666666666,179782.68254458412,-3636.015877917467
2022-01-01 04:00:00+00:00,166700.0,167914.598701542,-1214.5987015420105
2022-01-01 04:15:00+00:00,164740.0,167734.21671608606,-2994.2167160860554
2022-01-01 04:30:00+00:00,175086.66666666666,177646.6832314108,-2560.0165647441463
2022-01-01 04:45:00+00:00,166030.0,166191.40240694134,-161.40240694134263
2022-01-01 05:00:00+00:00,169640.0,171956.70320077476,-2316.703200774762
2022-01-01 05:15:00+00:00,173813.33333333334,176781.9248794883,-2968.5915461549594
2022-01-01 05:30:00+00:00,177040.0,176380.65513156465,659.3448684353498
2022-01-01 05:45:00+00:00,175273.33333333334,174711.03280605836,562.300527274987
2022-01-01 06:00:00+00:00,177646.66666666666,177016.1513204531,630.515346213564
2022-01-01 06:15:00+00:00,176080.0,174867.9311814669,1212.0688185330946
2022-01-01 06:30:00+00:00,174853.33333333334,175032.2036834385,-178.8703501051641
2022-01-01 06:45:00+00:00,175406.66666666666,176102.1772944313,-695.5106277646555
2022-01-01 07:00:00+00:00,179760.0,178338.76947192894,1421.230528071057
2022-01-01 07:15:00+00:00,176853.33333333334,173816.88888552767,3036.4444478056685
2022-01-01 07:30:00+00:00,174646.66666666666,172060.27248398325,2586.3941826834052
2022-01-01 07:45:00+00:00,177846.66666666666,175187.43050727888,2659.236159387772
2022-01-01 08:00:00+00:00,169973.33333333334,166328.7146536614,3644.6186796719558
2022-01-01 08:15:00+00:00,171653.33333333334,172382.01839335327,-728.685060019925
2022-01-01 08:30:00+00:00,164080.0,163229.11860081612,850.8813991838833
2022-01-01 08:45:00+00:00,161686.66666666666,158761.666874466,2924.9997922006587
2022-01-01 09:00:00+00:00,123973.33333333331,123517.46505767,455.8682756633207
2022-01-01 09:15:00+00:00,20166.666666666668,37074.952714729094,-16908.286048062426
2022-01-01 09:30:00+00:00,18406.666666666668,35169.10198464463,-16762.43531797796
2022-01-01 09:45:00+00:00,18986.666666666668,30353.34991558222,-11366.683248915553
2022-01-01 10:00:00+00:00,30006.666666666668,40674.74338105245,-10668.076714385785
2022-01-01 10:15:00+00:00,231973.3333333333,254337.10296666497,-22363.769633331656
2022-01-01 10:30:00+00:00,230300.0,241992.2874193341,-11692.287419334112
