ts,y_true,y_pred,error
2022-01-01 00:00:00+00:00,167966.66666666666,166270.71683945725,1695.949827209406
2022-01-01 00:15:00+00:00,167193.33333333334,167203.8224623526,-10.489129019260872
2022-01-01 00:30:00+00:00,163700.0,163991.69698993943,-291.69698993943166
2022-01-01 00:45:00+00:00,168266.66666666666,168734.4055444184,-467.7388777517481
2022-01-01 01:00:00+00:00,165906.3387978142,165238.02931051716,668.3094872970541
2022-01-01 01:15:00+00:00,166313.33333333334,165917.3511185222,395.9822148111416
2022-01-01 01:30:00+00:00,168693.33333333334,166523.9949319962,2169.338401337154
2022-01-01 01:45:00+00:00,169820.0,167837.3834886786,1982.6165113213938
2022-01-01 02:00:00+00:00,163146.66666666666,164440.19600466173,-1293.5293379950745
2022-01-01 02:15:00+00:00,163106.66666666666,163936.02418409588,-829.35751742922
2022-01-01 02:30:00+00:00,164833.33333333334,164116.6837536114,716.6495797219395
2022-01-01 02:45:00+00:00,171226.66666666666,177117.76656871178,-5891.099902045127
2022-01-01 03:00:00+00:00,168400.0,167611.85859040153,788.1414095984655
2022-01-01 03:15:00+00:00,167386.66666666666,167477.4031501084,-90.73648344175308
2022-01-01 03:30:00+00:00,166020.0,166844.09868654562,-824.0986865456216
2022-01-01 03:45:00+00:00,176146.66666666666,179480.804798944,-3334.1381322773523
2022-01-01 04:00:00+00:00,166700.0,170287.28798578246,-3587.287985782459
2022-01-01 04:15:00+00:00,164740.0,165459.51706682547,-719.5170668254723
2022-01-01 04:30:00+00:00,175086.66666666666,178650.49533995765,-3563.828673290991
2022-01-01 04:45:00+00:00,166030.0,171164.2153227578,-5134.215322757809
2022-01-01 05:00:00+00:00,169640.0,166679.0084915838,2960.991508416191
2022-01-01 05:15:00+00:00,173813.33333333334,171758.76935694265,2054.5639763906947
2022-01-01 05:30:00+00:00,177040.0,177630.38497155896,-590.3849715589604
2022-01-01 05:45:00+00:00,175273.33333333334,175830.476168756,-557.1428354226518
2022-01-01 06:00:00+00:00,177646.66666666666,178178.2373211869,-531.5706545202411
2022-01-01 06:15:00+00:00,176080.0,176935.56800088874,-855.568000888743
2022-01-01 06:30:00+00:00,174853.33333333334,176767.05661392977,-1913.7232805964304
2022-01-01 06:45:00+00:00,175406.66666666666,177758.82558511963,-2352.158918452973
2022-01-01 07:00:00+00:00,179760.0,180969.0544854629,-1209.054485462897
2022-01-01 07:15:00+00:00,176853.33333333334,176518.4529334132,334.88039992013364
2022-01-01 07:30:00+00:00,174646.66666666666,175428.26434953316,-781.5976828665007
2022-01-01 07:45:00+00:00,177846.66666666666,178237.6726619932,-391.00599532652996
2022-01-01 08:00:00+00:00,169973.33333333334,173382.4812754108,-3409.147942077456
2022-01-01 08:15:00+00:00,171653.33333333334,168153.42871126215,3499.90462207119
2022-01-01 08:30:00+00:00,164080.0,166055.42142797075,-1975.4214279707521
