epoch,train_loss,val_loss
1,0.05788934441527935,0.008684167638421059
2,0.004804283535728852,0.0038053749594837427
3,0.002142256128159587,0.0019415071001276374
4,0.0016962449334448938,0.0017836216138675809
5,0.0016089263995356783,0.001737002283334732
6,0.0015586513074613505,0.0016849747626110911
7,0.0015171239989800285,0.0016435730503872037
8,0.0014886976721828259,0.0016165458364412189
9,0.0014624350534921343,0.0015739016234874725
10,0.0014419259298875024,0.001577623886987567
