epoch,train_loss,val_loss
1,0.18022457232015043,0.03497808054089546
2,0.02284918842200614,0.013440375216305256
3,0.01057405279996463,0.00979511346668005
4,0.008462276816651036,0.008337060920894146
5,0.007290751637914513,0.00735499570146203
6,0.006396527950286488,0.0067137968726456165
7,0.005880343441886804,0.0061665973626077175
8,0.00532960306405078,0.0058065140619874
9,0.004987204921891606,0.00551450764760375
10,0.004777547408225415,0.005259224213659763
