meter_urn,feature,ts,observed,trend,seasonal,residual,upper,lower,is_anomaly
H2.Z35,P,2018-01-01 15:00:00+00:00,72074.7935,75138.43055141183,19954.8696418673,-23018.50669327913,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 16:00:00+00:00,72255.4185,75281.77218252861,15760.154585069782,-18786.508267598394,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 17:00:00+00:00,74194.7085,75424.78263169796,10252.742479884337,-11482.816611582304,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 18:00:00+00:00,72144.97333333334,75567.46473954181,2440.4877607507055,-5862.97916695918,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 19:00:00+00:00,70402.28233333334,75709.82172123683,-11309.80521737345,6002.26582946995,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 20:00:00+00:00,71806.50499999999,75851.85697041448,-12937.381532870193,8892.029562455704,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 21:00:00+00:00,72157.70916666667,75993.57379563327,-13159.554852868365,9323.690223901765,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 22:00:00+00:00,72946.7175,76134.97530854995,-13502.846646148126,10314.588837598174,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-01 23:00:00+00:00,71589.515,76276.06439812537,-14525.175880765337,9838.626482639971,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 00:00:00+00:00,72191.89716666666,76416.84371268153,-14001.349914072975,9776.403368058105,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 01:00:00+00:00,71554.59233333333,76557.31566452255,-14053.63813590476,9050.914804715547,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 02:00:00+00:00,74066.25066666667,76697.48243663304,-12824.045295880269,10192.813525913894,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 03:00:00+00:00,72679.86083333334,76837.34599099148,-13415.493047496378,9258.007889838234,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 04:00:00+00:00,78923.04616666665,76976.90805516584,-5335.489360769484,7281.627472270295,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 05:00:00+00:00,85545.03583333334,77116.17014252413,4626.917268639303,3801.9484221699095,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 06:00:00+00:00,94512.04,77255.13360719118,14889.36390844956,2367.542484359248,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 07:00:00+00:00,94871.35383333334,77393.79972142178,21018.873255353243,-3541.3191434416804,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 08:00:00+00:00,94369.06866666667,77532.16974298241,27333.964891467644,-10497.065967783376,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 09:00:00+00:00,93357.31116666668,77670.24505728993,32875.96641132457,-17188.90030194781,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 10:00:00+00:00,91794.773,77808.02735692236,29336.652533862125,-15349.906890784492,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 11:00:00+00:00,93638.99916666668,77945.51878443673,28387.182384707692,-12693.702002477745,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 12:00:00+00:00,93199.3965,78082.72192208726,21651.49104402382,-6534.816466111079,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 13:00:00+00:00,92281.67583333331,78219.6397150791,22485.6894981264,-8423.653379872194,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 14:00:00+00:00,92668.67883333334,78356.27536513258,22997.523636692073,-8685.12016849131,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 15:00:00+00:00,95441.0545,78492.63234011746,25869.277532961733,-8920.85537307919,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 16:00:00+00:00,93775.981,78628.71439062462,22672.237338436542,-7524.970729061155,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 17:00:00+00:00,91471.55716666668,78764.52555244269,16986.233333526478,-4279.201719302495,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 18:00:00+00:00,87248.72883333333,78900.0701136129,7563.217470316139,785.4412494042772,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 19:00:00+00:00,73705.43766666666,79035.35253556883,-8914.045699792403,3584.130830890237,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 20:00:00+00:00,74008.51316666667,79170.3773448193,-11690.717216624254,6528.853038471629,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 21:00:00+00:00,73052.83066666666,79305.14905355962,-14625.138658678208,8372.82027178524,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 22:00:00+00:00,73232.09016666668,79439.67209125574,-13072.352590981613,6864.770666392549,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-02 23:00:00+00:00,72894.49533333333,79573.95076708334,-13992.570633979747,7313.115200229731,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 00:00:00+00:00,73706.54183333334,79707.9892840578,-13072.62506387955,7071.177613155087,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 01:00:00+00:00,72776.8785,79841.79173764146,-13999.901903898639,6934.988666257195,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 02:00:00+00:00,72522.40933333333,79975.36211704643,-14176.5094235898,6723.556639876697,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 03:00:00+00:00,73363.87366666667,80108.70430786266,-15223.022773927798,8478.192132731798,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 04:00:00+00:00,82701.93733333334,80241.82208741245,-6997.133722858748,9457.248968779633,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 05:00:00+00:00,96461.62683333334,80374.7190912277,6958.043439272213,9128.864302833434,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 06:00:00+00:00,103878.41316666668,80507.39878872961,17216.948153470716,6154.0662244663545,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 07:00:00+00:00,108458.68066666668,80639.86449348113,25076.48287915574,2742.3332940298133,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 08:00:00+00:00,122340.69166666668,80772.11942354047,36538.326841195056,5030.245401931155,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 09:00:00+00:00,128983.89883333333,80904.16675776654,44587.641697666484,3492.090377900313,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 10:00:00+00:00,125443.089,81036.00961803355,45084.552186477566,-677.4728045111115,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 11:00:00+00:00,126472.87466666668,81167.65110023422,43072.00364091017,2233.2199255223095,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 12:00:00+00:00,114555.11833333332,81299.0943356265,30053.33726450748,3202.686733199327,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 13:00:00+00:00,115487.16683333334,81430.34245783603,30684.744850542906,3372.0795249544026,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 14:00:00+00:00,114301.18316666668,81561.39857486017,32062.425740225226,677.358851581288,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 15:00:00+00:00,115288.00283333332,81692.26577261389,33865.41525641998,-269.6781957005587,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 16:00:00+00:00,109323.6035,81822.94716102172,26582.219433897368,918.4369050809182,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 17:00:00+00:00,102172.15283333333,81953.4458963589,19372.89221505516,845.814721919276,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 18:00:00+00:00,95372.71366666668,82083.765167855,9960.361915092584,3328.586583719094,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 19:00:00+00:00,74240.63083333333,82213.90818543166,-11875.91269270131,3902.635340602981,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 20:00:00+00:00,73891.76816666666,82343.87813862463,-14806.160783655752,6354.050811697787,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 21:00:00+00:00,73807.72616666667,82473.67816713083,-17162.249275756254,8496.297275292105,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 22:00:00+00:00,76900.38516666667,82603.31130892398,-15222.008379364315,9519.08223710701,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-03 23:00:00+00:00,75078.19133333334,82732.7804482929,-16509.639758357585,8855.050643398019,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 00:00:00+00:00,74447.05633333333,82862.08828810645,-16280.855345253809,7865.823390480684,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 01:00:00+00:00,75238.78066666666,82991.23735429069,-16364.743393971978,8612.28670634795,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 02:00:00+00:00,76191.23366666665,83120.23000554495,-15231.699979673273,8302.703640794978,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 03:00:00+00:00,77347.78516666667,83249.06842045835,-15037.588434182022,9136.305180390336,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 04:00:00+00:00,85548.88466666666,83377.75458943252,-6944.8020605789925,9115.932137813143,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 05:00:00+00:00,94519.8855,83506.2902950458,5261.089465413073,5752.505739541142,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 06:00:00+00:00,110623.76466666668,83634.6771145554,17689.435608846725,9299.651943264573,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 07:00:00+00:00,115516.85483333332,83762.91645312689,26405.761561294014,5348.176818912412,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 08:00:00+00:00,118068.91866666666,83891.00950794069,33238.34899551702,939.5601632089529,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 09:00:00+00:00,128242.00733333334,84018.95732955066,43457.01612842751,766.0338753551769,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 10:00:00+00:00,129005.34916666668,84146.76090848783,45951.09983349377,-1092.5115753149148,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 11:00:00+00:00,127542.38216666666,84274.42120348159,39574.33012317078,3693.630840014288,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 12:00:00+00:00,118437.59716666667,84401.93915360236,31272.255690325255,2763.402322739057,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 13:00:00+00:00,116092.525,84529.31560787544,29458.416485021065,2104.7929071034887,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 14:00:00+00:00,113363.00766666669,84656.55132002063,29460.334651357523,-753.8783047114703,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 15:00:00+00:00,117642.594,84783.64697298166,31835.6953633682,1023.2516636501387,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 16:00:00+00:00,111804.9695,84910.60322243231,27277.490154586267,-383.1238770185737,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 17:00:00+00:00,103268.9615,85037.42068418078,18417.60400699116,-186.06319117193925,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 18:00:00+00:00,95002.53916666664,85164.09994989935,10021.596460298346,-183.1572435310518,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 19:00:00+00:00,75144.21716666667,85290.64159003468,-11281.321592045279,1134.897168677271,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 20:00:00+00:00,73747.86966666667,85417.04614681029,-13769.676567246004,2100.5000871023803,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 21:00:00+00:00,72840.72416666667,85543.3141043684,-16315.758859313142,3613.1689216114028,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 22:00:00+00:00,71325.5415,85669.44585396424,-18073.047856033816,3729.1435020695935,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-04 23:00:00+00:00,72711.56983333334,85795.44165365658,-17911.56506432857,4827.693244005335,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 00:00:00+00:00,71661.116,85921.30160354875,-18650.362751057637,4390.177147508875,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 01:00:00+00:00,74696.60283333334,86047.02561320752,-17596.353202807804,6245.930422933627,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 02:00:00+00:00,73276.85066666667,86172.6133794534,-16634.215584154095,3738.4528713673644,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 03:00:00+00:00,74414.12933333333,86298.06434450763,-16943.778634626084,5059.843623451787,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 04:00:00+00:00,85520.48183333334,86423.37770656482,-8439.39352125002,7536.497648018543,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 05:00:00+00:00,95989.58516666669,86548.55236735026,4168.243554178035,5272.789245138396,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 06:00:00+00:00,105323.602,86673.5868531148,15524.516201268238,3125.498945616957,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 07:00:00+00:00,113327.4295,86798.47931955547,25279.812777253122,1249.137403191402,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 08:00:00+00:00,118240.73583333334,86923.22757633035,31171.53604595289,145.9722110501025,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 09:00:00+00:00,127516.6225,87047.8291002268,40506.237752777786,-37.44435300458281,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 10:00:00+00:00,125950.93133333333,87172.28102220918,37132.49374517227,1646.156565951882,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 11:00:00+00:00,123183.52766666668,87296.58007296622,33818.36439403449,2068.583199665969,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 12:00:00+00:00,116839.07316666664,87420.7224763333,30716.9882072558,-1298.637516922463,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 13:00:00+00:00,118040.47133333332,87544.70386576625,27670.52846397067,2825.2390035964054,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 14:00:00+00:00,116485.82616666668,87668.51923805344,26457.59989603392,2359.7070325793175,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 15:00:00+00:00,117398.36333333331,87792.16276282107,27326.195193185682,2280.005377326568,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 16:00:00+00:00,110690.03266666668,87915.62762566043,20751.1052080601,2023.2998329461407,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 17:00:00+00:00,105346.88383333334,88038.90586309021,13967.384825781035,3340.5931444620946,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 18:00:00+00:00,99098.20883333334,88161.98815844773,5893.378980699757,5042.8416941858595,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 19:00:00+00:00,80829.75799999999,88284.86355763659,-14621.464024875362,7166.3584672387515,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 20:00:00+00:00,75801.53600000001,88407.51911203458,-16594.637532656543,3988.6544206219696,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 21:00:00+00:00,76952.35066666667,88529.93948346208,-16328.434924951845,4750.846108156431,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 22:00:00+00:00,73143.16733333333,88652.10660053529,-18368.637801581222,2859.698534379262,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-05 23:00:00+00:00,72389.1265,88773.99919875845,-18363.51264899806,1978.6399502396089,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 00:00:00+00:00,71416.05799999999,88895.59232501884,-19568.846149962315,2089.311824943463,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 01:00:00+00:00,69771.42183333334,89016.856742821,-20058.646280528552,813.211371040903,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 02:00:00+00:00,71597.74900000001,89137.75821624321,-19107.448857596006,1567.4396413528011,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 03:00:00+00:00,73370.87599999999,89258.25670597088,-17770.129485677262,1882.748779706366,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 04:00:00+00:00,71881.53316666668,89378.30540092126,-19273.682864551694,1776.910630297105,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 05:00:00+00:00,74078.90250000001,89497.84962294379,-18596.08779885141,3177.1406759076344,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 06:00:00+00:00,73568.351,89616.82560510337,-18330.667120023958,2282.192514920578,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 07:00:00+00:00,74200.68316666667,89735.15911342317,-18227.992450719263,2693.516503962761,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 08:00:00+00:00,73879.97483333334,89852.76400458609,-18104.05733819454,2131.2681669417943,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 09:00:00+00:00,71112.68166666667,89969.54068033412,-19279.714369140605,422.8553554731625,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 10:00:00+00:00,70440.90516666666,90085.37453468813,-21086.78632414188,1442.3169561204122,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 11:00:00+00:00,71456.231,90200.1344651827,-21517.058385682038,2773.1549204993353,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 12:00:00+00:00,71282.13666666667,90313.67143783577,-20702.261911634825,1670.7271404657222,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 13:00:00+00:00,70574.54283333334,90425.81733084955,-21832.89204787921,1981.6175503630075,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 14:00:00+00:00,71009.57366666666,90536.38436712686,-21333.748409580752,1806.937709120568,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 15:00:00+00:00,71618.81116666667,90645.16532478743,-20411.913650906212,1385.55949278544,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 16:00:00+00:00,70367.57533333333,90751.93493121692,-21123.730789194637,739.3711913110455,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 17:00:00+00:00,71343.5815,90856.45292010647,-21246.422915583822,1733.5514954773535,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 18:00:00+00:00,71328.75916666667,90958.46929878267,-21335.85683761292,1706.1467054969107,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 19:00:00+00:00,71485.94,91057.73243656702,-20866.103732554682,1294.3112959876598,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 20:00:00+00:00,71408.64700000001,91154.0008168343,-21062.261169301764,1316.907352467475,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 21:00:00+00:00,73132.71466666667,91247.05927464251,-20711.83908313264,2597.4944751567964,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 22:00:00+00:00,71354.69183333333,91336.74053491118,-21315.427476230303,1333.3787746524467,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-06 23:00:00+00:00,73264.1875,91391.58747178926,-20431.12435236931,2303.7243805800535,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 00:00:00+00:00,72614.36716666668,91444.74422149955,-20589.00885214535,1758.6317973124824,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 01:00:00+00:00,72456.43516666668,91496.24825780932,-20616.728714608424,1576.9156234657858,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 02:00:00+00:00,72842.38766666666,91546.14470838883,-19731.340268773998,1027.5832270518295,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 03:00:00+00:00,74031.93383333334,91594.48649313317,-18711.266637504898,1148.713977705076,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 04:00:00+00:00,73296.08450000001,91641.33344122287,-19524.672108384428,1179.4231671615707,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 05:00:00+00:00,74393.652,91686.74985187138,-19854.157618596033,2561.0597667246475,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 06:00:00+00:00,73408.2605,91730.80254252833,-18982.27077150923,659.7287289809028,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 07:00:00+00:00,74496.60366666666,91773.5584670884,-19482.74323518942,2205.788434767688,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 08:00:00+00:00,72613.19066666668,91815.08178581094,-20511.032613288055,1309.141494143798,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 09:00:00+00:00,73780.51766666667,91855.43092491745,-19970.09920519729,1895.185946946498,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 10:00:00+00:00,72933.68483333333,91894.65752824926,-19707.432621929845,746.4599270139297,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 11:00:00+00:00,72894.51133333333,91932.80696721257,-20277.910775411965,1239.6151415327186,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 12:00:00+00:00,72920.41100000001,91969.91936035755,-20815.636325916148,1766.1279655585968,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 13:00:00+00:00,71592.21366666668,92006.0299070877,-22180.8702699576,1767.054029536579,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 14:00:00+00:00,71818.73566666666,92041.167877012,-22622.58177930538,2400.149568960027,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 15:00:00+00:00,74933.0925,92075.35581536291,-19681.82680036761,2539.5634850046918,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 16:00:00+00:00,76253.957,92108.61020914435,-18638.970356258877,2784.3171471145324,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 17:00:00+00:00,76201.136,92140.94334429449,-18577.425532625042,2637.6181883305544,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 18:00:00+00:00,74343.50466666667,92172.36514001156,-18858.505147889897,1029.6446745450085,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 19:00:00+00:00,71844.41533333334,92202.88615152675,-20379.742076490467,21.271258297056193,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 20:00:00+00:00,73462.39083333334,92232.51943917519,-20054.624791675502,1284.496185833661,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 21:00:00+00:00,72683.32866666667,92261.2810001704,-20671.598960102478,1093.64662659874,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 22:00:00+00:00,71040.76116666666,92289.19017301145,-21355.357983497182,106.92897715239087,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-07 23:00:00+00:00,72972.24333333333,92316.26984818466,-20340.254975928026,996.2284610766947,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 00:00:00+00:00,75571.15,92342.54675152217,-13658.496437953534,-3112.900313568636,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 01:00:00+00:00,75865.42966666668,92368.05155689892,-13467.064553309772,-3035.557336922473,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 02:00:00+00:00,76180.31166666668,92392.81942046838,-12759.523789208773,-3452.9839645929314,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 03:00:00+00:00,76436.79966666667,92416.889783696,-12046.082632279165,-3934.007484750153,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 04:00:00+00:00,86726.10116666667,92440.30629201728,-5581.494517495678,-132.7106078549259,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 05:00:00+00:00,97889.28166666668,92463.11596975173,2071.658511936454,3354.507184978487,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 06:00:00+00:00,107269.41483333331,92485.36830999888,8017.184908360687,6766.86161497375,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 07:00:00+00:00,116707.32516666666,92507.11309189537,15126.581456885138,9073.630617886156,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 08:00:00+00:00,126513.71866666668,92528.39758491515,24510.234359769278,9475.086721982254,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 09:00:00+00:00,135818.88633333333,92549.26403067277,30093.61625232745,13176.006050333104,27729.311334455422,-27671.445358622448,False
H2.Z35,P,2018-01-08 10:00:00+00:00,136169.956,92569.74939413935,31321.034855795846,12279.171750064808,27729.311334455422,-27671.445358622448,False
