week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
50,3,0.6425351484172904,1.2285551451896695,0.7517881823232583,211.4247676457195,-32.796623064663024,83.78525261839708,160.4464158697632,0.9609010758196721,-0.2227812727686703,0.2973248463114754,0.9279369237995745,71.59308743169399,229.5998838941314,229.2572274733076,230.1152262708362,193408.09897087654,158485.48659567433,158485.54659567433,0.06,193408.09897087654,0.0,50.074843731862245,11.5
50,4,0.6374928714532319,1.2252575720178782,0.745264019423137,213.10226218123861,-31.260650045537343,84.57963752276866,159.797047928051,0.9605751252276867,-0.21286194216757737,0.29974129825427437,0.9283022313296904,72.38843590619308,230.4659176348135,230.1161879410234,231.06070582877962,193413.18508428973,158487.21513051042,158487.27513051042,0.06,193413.18508428967,0.0,50.07449316939891,11.5
50,5,0.623295355733368,1.2090380806010927,0.7264547908521389,213.95917626745597,-28.395536915062014,86.72805053018476,155.6183403807789,0.9619469020834829,-0.19292772139821315,0.3130745467950386,0.9178526459172011,71.87915947556162,231.04525514463526,230.70294855715508,231.79860997267758,193418.302480123,158488.94364428546,158489.0040609521,0.06,193418.302480123,0.0,50.074427241821134,11.5
50,6,0.6247303223729775,1.2146828626696695,0.7328715504210724,215.61891302367943,-28.436351149817853,86.46096630236794,157.59872899590164,0.9608981623916165,-0.1963706678370892,0.30818508082877955,0.9278201584527254,73.64131033697632,231.17439530425096,230.89422098044324,231.89272209880608,193423.4682235201,158490.69308189928,158490.75308189928,0.06,193423.4682235201,0.0,50.0593274038811,11.5
51,0,0.6313503237360518,1.2128783875572087,0.737475798670355,215.23401388888888,-28.300799123406193,83.99469558287795,159.53157229052823,0.9598249772313298,-0.1938971425318761,0.2998908640710382,0.9336786828324226,73.8056388888889,231.01007174675132,230.7296846969662,231.81260477893343,193428.61671623413,158492.45722067435,158492.51722067434,0.06,193428.61671623413,0.0,50.06632647355391,11.5
51,1,0.6392313636520182,1.2187435000867377,0.7493229577473008,213.74589387902245,-30.967995625162633,83.62395240263683,161.08704448835545,0.9607321347254749,-0.2112303858747506,0.2990955170114494,0.9336795765027323,72.67048630085003,229.51676146118737,229.2555228120392,230.29336558894963,193433.7694940119,158494.21722067436,158494.277637341,0.06,193433.7694940119,0.0,50.063790714623735,11.5
51,2,0.6290381068857115,1.217851113070598,0.7398021020292694,215.67633492714026,-29.685986794171217,85.88487135701276,159.46172421448088,0.9603038681866188,-0.20429620332422582,0.3054887068336118,0.9299040698998179,73.43263444899817,231.0403822936278,230.78219079246662,231.8834045826275,193438.90852178968,158495.96565817433,158496.02565817433,0.06,193438.90852178968,0.0,50.06312458995813,11.5
51,3,0.6258991070471905,1.2166666374883286,0.7366423319327731,217.58480270947177,-29.454167918943536,87.69121897768672,159.3486595514572,0.9616072334962467,-0.20239123889309818,0.31019681807832417,0.9274180079613813,73.1763559881603,232.50441516464096,232.2771954690346,233.47687835790055,193444.10170940353,158497.72631789657,158497.7867345632,0.06,193444.10170940353,0.0,50.06760786657559,11.5
51,4,0.6223680555555555,1.2224973958333334,0.7373719618055555,216.19990407986108,-31.51965625,89.92569227430556,157.78086414930556,0.9626506944444443,-0.21833081597222218,0.31814717881944443,0.9212824652777778,72.39335763888889,231.45788149545015,231.1477816690613,232.39257378472223,193449.30275790082,158499.46909567434,158499.529512341,0.06,193449.3027579008,0.0,50.070045138888894,11.5
51,5,0.609325784021819,1.1966083862561376,0.7092679639925112,214.26486748633877,-27.730249772313297,92.07012881375228,149.93625398451732,0.9649704976889186,-0.18334550545929665,0.34310763582755505,0.8912946985339659,69.51382342896174,230.78984638268435,230.55481597616566,231.5712726860593,193454.45879726546,158501.17259578817,158501.23259578817,0.06,193454.45879726543,0.0,50.06645534988568,11.5
51,6,0.584948769056803,1.1303589758307695,0.6424735127129694,213.28975147996357,-16.31775347030889,93.99616860200365,135.59919894125684,0.9685387864298725,-0.08497932035519123,0.3866250113843351,0.8219728426684881,65.2220204348816,231.96632172131146,231.7617671262494,232.79572916666666,193459.6086954008,158502.80628317434,158502.86628317434,0.06,193459.6086954008,0.0,50.07155531963159,11.5
52,0,0.5908611111111112,1.14103125,0.6543680555555556,213.67553124999998,-17.223243055555557,92.00775694444445,138.86668402777778,0.9672173611111111,-0.09475902777777777,0.3712996527777777,0.8443472222222222,66.54832291666666,232.26572916666666,232.04725694444446,232.97576388888888,193464.70386901192,158504.3663526188,158504.4263526188,0.06,193464.70386901192,0.0,50.07752777777778,11.5
52,1,0.6008501932804626,1.1650005757278694,0.6784439723801418,213.58122666211293,-21.06443482468124,90.67420992714027,143.99131170309656,0.9652406403256735,-0.12968471987838848,0.35299792484616793,0.8526826489923974,68.70947739252806,231.88191252850655,231.61654389764703,232.5656658987592,193469.82563984525,158505.971699841,158506.03253317435,0.06,193469.82563984525,0.0,50.07887489752324,11.5
52,2,0.6237014789244016,1.2173372221331829,0.7326805555555556,213.54423935564662,-30.081239298724952,87.26748502959929,156.3637067964481,0.961699335828983,-0.20872008765938066,0.3116167918943534,0.923897780054645,72.33213763661202,230.47148850182148,230.00170025045534,231.07364469489983,193474.94456345635,158507.67850539656,158507.73850539656,0.06,193474.94456345635,0.0,50.07190311930783,11.5
52,3,0.6103854166666667,1.2147118055555555,0.7219687499999999,216.2885763888889,-29.636243055555553,92.62455902777778,153.33751388888888,0.9629958333333333,-0.20446527777777776,0.3331909722222222,0.9042239583333335,72.10167013888889,231.58291666666665,231.28357638888886,232.41041666666663,193480.10428567856,158509.40867900767,158509.46867900767,0.06,193480.1042856786,0.0,50.06303125,11.5
52,4,0.6124247237114188,1.2173949598204796,0.7255049182143196,215.6424076730419,-31.009996470856105,92.73847945127505,153.91574237249543,0.9636515769570116,-0.21375001103764224,0.33251851499479573,0.9060425088275839,71.39765721766848,231.5159464375362,231.22476250104742,232.35282713531805,193485.2635149591,158511.1246096771,158511.18502634374,0.06,193485.2635149591,0.0,50.076026084905756,11.5
52,5,0.5923402777777778,1.162562698508365,0.6698683970856102,215.42417378187614,-20.161635132058287,93.50968101092896,142.0700608492714,0.9657725694444443,-0.12335974499089251,0.36426807832422586,0.8447444558287797,68.92548736338797,232.81205231819501,232.4455936930783,233.42073001331678,193490.4369940119,158512.80336650767,158512.86378317434,0.06,193490.4369940119,0.0,50.075385387488325,11.5
52,6,0.6153909026274186,1.2142848880228887,0.7249782899559419,215.14441289020792,-31.0412335834028,93.02535624189589,153.17016728798123,0.9650251113731656,-0.21070412547080974,0.3372080567325801,0.897898081499549,70.20099760928962,230.8761183735318,230.66105442267656,231.63013517916588,193495.59178567855,158514.48024150767,158514.54065817434,0.06,193495.59178567855,0.0,50.06838107518292,11.5
