week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
1,0,,,,,,,,,,,,,,,,319665.9170024989,279779.994906272,,,,,,0.0
48,4,0.957286231884058,1.0707861435379569,0.6086047273982055,382.2180979759925,160.475843509939,153.5056793096426,69.55142184830693,0.9937811594202899,0.8989228594621502,0.8119434446028351,0.10736827546414142,286.59448424577715,230.7308130536605,230.40198293905348,231.2207112593196,319363.01051699166,279572.77229757636,279576.11763814295,3.3453405666666667,319363.04045640834,0.0299394166666666,50.02340193632692,12.0
48,5,3.639682061340617,3.8039255953848543,3.4075443912517493,1466.3144398337888,517.4585197518214,514.9632030396175,461.9695894808743,0.9668178092341586,0.8804941090346855,0.7964149848463976,0.09787993510928956,1732.3203255919855,229.5531867528432,229.3251940023458,230.0284627222835,319387.20673895156,279599.9869896053,279603.332330172,3.3453405666666662,319387.23667836824,0.029939416666666597,50.020680881232714,11.5
48,6,3.2055418269611518,3.40571875,3.1165626138433513,1344.4391715619308,475.1104742144809,476.25266456056465,397.687626935337,0.9702760416666666,0.8837107866575592,0.798066592237988,0.09780269808743165,1568.2641280737705,230.00515938069216,229.87650899362475,230.64130550580887,319421.63328722114,279640.8531354387,279644.1984760053,3.3453405666666662,319421.6632266378,0.029939416666666597,50.01926093039675,11.5
49,0,2.7207505976775956,2.833276980874317,2.6232075364298724,1087.7899765482696,382.34452037795995,393.8261155510018,310.97370474726773,0.9750850764703417,0.8851815375262126,0.798782599043716,0.1843741063296903,1283.7820578324224,229.47343151604903,229.31586122495446,230.3362431693989,319452.1548497212,279677.13886460534,279680.484205172,3.3453405666666662,319452.18478913786,0.029939416666666597,49.99785089295281,11.5
49,1,0.44128287226775953,0.4530172447640144,0.06240276492408097,177.79858532559197,90.71312847222221,84.16624510473588,2.926905877378274,0.9996333379787713,0.9003342232573145,0.8137778176229508,0.16686640813746556,5.439891848816029,228.40867323182923,228.12821890641501,229.0329846093814,319466.0605788878,279690.91448960535,279694.2652468386,3.3507572333333333,319466.0905183045,0.029939416666666597,50.01223738496383,11.5
49,2,3.0639234536833797,3.085708461582726,2.6587611747743485,1408.1245976775956,498.3148440915301,500.3870358037341,409.4060310486216,0.9837267491864249,0.8868051933238189,0.8151185792349726,0.16384538365209467,1238.401992429417,228.10959187158468,227.73899704007286,228.61768101092898,319483.5955094434,279704.47667710535,279707.83493433864,3.358257233333333,319483.62544886005,0.029939416666666597,50.01214163925522,11.5
49,3,2.1280625,2.2213055555555554,1.837927197176685,958.9269992844132,341.0726932084309,351.62163904068,270.41247898776993,0.9808388888888889,0.8890236338797814,0.8048522435271922,0.1728192983454766,841.5896931244038,229.15840736021184,228.90722411127126,229.77548952641163,319512.6313923799,279729.6783784942,279733.0441357275,3.365340566666666,319512.66133179655,0.029939416666666597,50.00775021684448,11.5
49,4,0.8365034736453629,0.8914932492753204,0.47076333745419485,369.62705971083784,153.11099709699454,151.0928966302368,66.23324891848816,0.9934169502279913,0.899916931280709,0.8106619415935773,0.09847255806010925,229.1514203096539,230.6263097256583,230.39523053278688,231.39983792904317,319531.9043288878,279745.99073960533,279749.35608017194,3.365340566666666,319531.9342683045,0.029939416666666597,50.00952068240454,11.5
49,5,0.44478819444444445,0.4498367667597765,0.028243055555555507,177.61644524134792,92.57433731785063,84.40166734972678,0.7074250128471268,0.9981604735883424,0.9036040300546447,0.8146540274238111,0.057822118215126735,11.085230191256832,230.4965477003643,230.2140477003643,231.22581950303325,319536.51859972114,279746.589593772,279749.95493433863,3.365340566666666,319536.5485391378,0.029939416666666597,50.014381859779434,11.5
49,6,0.4474409722222222,0.44830902777777776,0.017506944444444398,177.35959722222222,92.7587986111111,84.12546875,0.5025729166666667,0.9975579861111111,0.9031434027777778,0.815975,0.041488194444444404,12.468600694444445,230.1596875,230.12368055555555,230.8962847222222,319540.78123861004,279746.8775104387,279750.24326767196,3.365340566666666,319540.8111780267,0.029939416666666597,50.02450694444445,11.5
50,0,0.6409487704918032,0.6481884390199492,0.2460336048618382,273.3047013319672,122.66748206967213,116.90666313752276,33.73763116285766,0.9968829207768285,0.9010152465426061,0.8139321032511365,0.09889419398907097,97.30756625683058,229.55837058091876,229.4660444691075,230.30649760893382,319546.2513342172,279748.317406272,279751.68274683866,3.365340566666666,319546.2812736339,0.029939416666666597,50.03244439630688,11.5
50,1,0.448069558287796,0.45382967222018705,0.05102350865209466,180.13513473360658,92.946352174408,84.94619324908926,2.2346935906193077,0.9990985486407679,0.9028329679878788,0.8144688809198543,0.12616645605646626,7.309934881602914,230.13740351058456,229.92896373371752,230.87743966302367,319551.5741899989,279749.528968772,279752.90014267195,3.371173899999999,319551.60412941565,0.029939416666666597,50.039410177595634,11.5
