week,weekday,P,Tdiff,Trl,Tvl,V,W,qv,hour
48,4,0.0,-8735.880434782608,19.35289855072464,10.592028985507246,67661320.43478261,324180.0,0.0,12.0
48,5,0.0,-8113.15625,19.15034722222222,11.079166666666666,67661330.0,324180.0,0.0,11.5
48,6,0.0,-7831.847222222223,18.917708333333334,11.011458333333332,67661330.0,324180.0,0.0,11.5
49,0,0.0,-7886.534722222223,18.72326388888889,10.864236111111111,67661330.0,324180.0,0.0,11.5
49,1,0.0,-9298.611111111111,19.773958333333333,10.502083333333333,67661330.0,324180.0,0.0,11.5
49,2,0.0,-10735.614583333334,20.04861111111111,9.309027777777777,67661335.83333333,324180.0,0.0,11.5
49,3,0.0,-9201.194444444443,20.117361111111112,10.907291666666666,67661359.16666667,324180.0,0.0,11.5
49,4,0.0,-9249.197916666666,19.614583333333332,10.314930555555556,67661361.25,324180.0,0.0,11.5
49,5,0.0,-9725.336805555557,20.068055555555556,10.401736111111111,67661385.0,324180.0,0.0,11.5
49,6,4.777777777777779,-9981.743055555557,20.249305555555555,10.422222222222222,67661404.16666667,324180.0,0.00038888888888888746,11.5
50,0,12.048611111111112,-10160.677083333334,20.755902777777777,10.569097222222222,67661421.66666667,324180.0,0.0009722222222222208,11.5
50,1,11.267361111111112,-10014.111111111111,20.811458333333334,10.707291666666668,67661432.5,324182.5,0.0009722222222222208,11.5
50,2,4.472222222222221,-9928.454861111111,20.830902777777776,10.872916666666667,67661444.16666667,324190.0,0.00038888888888888746,11.5
50,3,18.027777777777775,-10408.298611111111,21.015625,10.674999999999999,67661478.33333333,324190.0,0.0015555555555555498,11.5
50,4,0.0,-10203.576388888889,20.72847222222222,10.529166666666667,67661480.0,324190.0,0.0,11.5
50,5,5.770833333333333,-9698.934027777777,20.130208333333332,10.427430555555555,67661497.5,324190.0,0.0005833333333333334,11.5
50,6,0.0,-8952.003472222223,19.111805555555552,10.166666666666666,67661500.0,324190.0,0.0,11.5
51,0,0.0,-9239.142361111111,19.777083333333334,10.516666666666667,67661500.0,324190.0,0.0,11.5
51,1,0.0,-8883.861111111111,19.904166666666665,11.013888888888888,67661500.41666667,324190.0,0.0,11.5
51,2,0.0,-8953.486111111111,19.74375,10.828125,67661510.0,324190.0,0.0,11.5
51,3,14.569444444444445,-9503.71875,19.947916666666668,10.457986111111111,67661522.5,324190.0,0.0011666666666666668,11.5
51,4,17.302083333333332,-9150.996527777777,19.510069444444444,10.372916666666667,67661537.5,324190.0,0.0015555555555555542,11.5
51,5,19.01388888888889,-9404.701388888889,20.023958333333333,10.635416666666666,67661561.66666667,324190.0,0.0017499999999999957,11.5
51,6,15.847222222222221,-9179.854166666666,19.68645833333333,10.457986111111111,67661586.25,324190.0,0.0015555555555555542,11.5
52,0,12.184027777777777,-9404.996527777777,19.866666666666667,10.53923611111111,67661619.58333333,324190.0,0.0011666666666666624,11.5
52,1,14.649305555555552,-9653.944444444443,20.21736111111111,10.531944444444443,67661640.41666667,324190.0,0.001361111111111108,11.5
52,2,0.0,-9447.8125,19.928472222222222,10.392708333333333,67661650.0,324190.0,0.0,11.5
52,3,0.0,-9637.0625,20.180902777777778,10.469791666666667,67661650.0,324190.0,0.0,11.5
52,4,9.333333333333334,-10057.663194444443,20.617708333333333,10.530208333333333,67661659.58333333,324190.0,0.0007777777777777749,11.5
52,5,11.388888888888886,-9959.40625,20.428124999999998,10.476041666666665,67661667.91666667,324190.0,0.0009722222222222167,11.5
52,6,31.444444444444443,-9895.677287581699,20.245769557823127,10.41546160130719,67661694.58333333,324190.0,0.002527777777777775,11.5
