week,weekday,P,Tdiff,Trl,Tvl,V,W,qv,hour
48,4,3098.188405797101,-251.2996555001188,7.306884057971015,7.046376811594203,427189578.1183179,417156.52173913043,10.775931065514046,12.0
48,5,2639.2013888888887,-217.0659722222222,8.073611111111111,7.910416666666666,427446750.0,417220.8333333333,10.68618055555556,11.5
48,6,2460.034722222222,-194.1284722222222,8.001388888888888,7.857291666666666,427706391.6666667,417300.0,10.570486111111114,11.5
49,0,2236.527777777778,-183.46180555555554,7.844444444444444,7.664236111111111,427951341.6666667,417341.6666666667,9.623055555555558,11.5
49,1,3013.9877136752134,-240.38194444444443,7.145855496453901,6.885763888888889,428201770.8333333,417400.0,10.731837801932372,11.5
49,2,15685.034722222219,-294.32638888888886,5.572916666666667,5.259027777777778,428464675.0,417629.1666666667,10.780000000000003,11.5
49,3,3662.0486111111113,-291.1006944444444,7.873958333333333,7.574305555555555,428728387.5,417875.0,10.885972222222227,11.5
49,4,3613.506944444444,-290.1944444444444,7.3336805555555555,7.030555555555556,428993083.3333333,417966.6666666667,10.837847222222225,11.5
49,5,3836.25,-308.60763888888886,7.2406250000000005,6.891666666666667,429256737.5,418058.3333333333,10.754722222222226,11.5
49,6,3872.465277777778,-313.14236111111114,7.251736111111111,6.893402777777777,429520237.5,418154.1666666667,10.78729166666667,11.5
50,0,4665.069444444444,-364.4930555555556,7.310416666666666,6.898958333333333,429784483.3333333,418254.1666666667,10.920486111111115,11.5
50,1,4574.618055555556,-362.9791666666667,7.296875,6.899305555555556,430049404.1666667,418370.8333333333,10.937013888888893,11.5
50,2,5322.708333333333,-396.6631944444444,7.338541666666667,6.903125,430315816.6666667,418487.5,11.286527777777783,11.5
50,3,6589.0625,-486.3506944444444,7.412847222222222,6.883333333333333,430599112.5,418650.0,11.639930555555559,11.5
50,4,5527.36111111111,-419.8819444444444,7.340625,6.8850694444444445,430874654.1666667,418775.0,11.302083333333337,11.5
50,5,4180.347222222222,-329.50347222222223,7.311458333333333,6.951041666666666,431145945.8333333,418912.5,10.999722222222227,11.5
50,6,3431.7708333333335,-252.19791666666666,7.187152777777778,6.932291666666667,431410141.6666667,419000.0,10.880625000000004,11.5
51,0,4046.631944444445,-303.67361111111114,7.240972222222222,6.930208333333333,431666120.8333333,419095.8333333333,10.413958333333337,11.5
51,1,4581.284722222222,-351.875,7.555208333333333,7.187847222222222,431930866.6666667,419200.0,11.144583333333337,11.5
51,2,4459.131944444444,-339.7395833333333,7.278125,6.911111111111111,432200133.3333333,419316.6666666667,11.112500000000004,11.5
51,3,4322.256944444444,-338.2256944444444,7.246180555555555,6.8656250000000005,432468462.5,419425.0,11.02743055555556,11.5
51,4,3070.555555555555,-229.3298611111111,7.157291666666667,6.915277777777778,432732645.8333333,419500.0,10.710972222222226,11.5
51,5,3280.034722222222,-263.28819444444446,7.192708333333333,6.890972222222222,432993966.6666667,419595.8333333333,10.791666666666671,11.5
51,6,2936.944444444444,-233.47916666666666,7.148263888888889,6.882291666666667,433256400.0,419666.6666666667,10.746458333333337,11.5
52,0,3035.798611111111,-241.69444444444443,7.164930555555556,6.9006944444444445,433518887.5,419733.3333333333,10.755208333333337,11.5
52,1,3209.9652777777774,-256.27777777777777,7.145833333333333,6.873958333333333,433781670.8333333,419804.1666666667,10.791666666666671,11.5
52,2,2937.9166666666665,-227.07638888888889,7.140277777777778,6.877777777777777,434041829.1666667,419900.0,10.60694444444445,11.5
52,3,3251.215277777778,-249.73263888888889,7.199305555555555,6.915277777777778,434299345.8333333,419966.6666666667,10.64243055555556,11.5
52,4,3482.9861111111113,-276.71527777777777,7.188888888888889,6.892708333333334,434562412.5,420045.8333333333,10.805277777777782,11.5
52,5,3435.9375,-275.10069444444446,7.220138888888889,6.892361111111111,434825900.0,420129.1666666667,10.832986111111117,11.5
52,6,3243.4464012476456,-262.23952448210923,7.1644728535353535,6.887626262626263,435089120.8333333,420212.5,10.757504789272033,11.5
