week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
1,0,,,,,,,,,,,,,,,,57772.4253278389,32825.32771833333,,,,,,0.0
48,4,6.122086956521739,6.034112318840579,5.0281666666666665,2917.5792101449274,1053.3067355072465,1030.732608695652,838.1390434782609,0.9641855072463769,0.8951554347826088,0.794061231884058,0.07763079710144924,2391.0260942028985,230.5634420289855,230.2877536231884,230.96260869565214,55205.14989305629,30679.609457463765,30679.609892246375,0.0,55205.14989305629,0.0,50.07319202898551,12.0
48,5,1.111076388888889,1.1129756944444444,0.0,438.7485555555556,233.3117638888889,205.45080902777775,0.0,0.9939913194444445,0.9158222222222223,0.805113888888889,0.0,48.559152777777776,229.3717361111111,229.2185763888889,229.7715625,55240.920327838896,30704.871051666665,30704.871468333335,0.0,55240.920327838896,0.0,50.06996527777778,11.5
48,6,1.3845555555555558,1.3924687500000001,0.27929166666666666,575.3258472222223,278.7009756944444,251.36449652777776,45.21719444444445,0.9921572916666667,0.9143836805555555,0.8043829861111113,0.004324999999999996,183.07197222222226,229.79937499999997,229.72819444444443,230.3603125,55252.7115778389,30707.254801666666,30707.255634999998,0.0,55252.7115778389,0.0,50.06645833333334,11.5
49,0,2.5166493055555557,2.5501145833333334,1.4227951388888889,1135.2924166666667,461.86946874999995,438.6004652777778,238.72386458333335,0.985073611111111,0.9095163194444446,0.802542013888889,0.022365277777777772,693.0442465277778,229.2807986111111,229.15666666666664,230.06149305555553,55268.645327838894,30713.45646833333,30713.45771833333,0.0,55268.645327838894,0.0,50.04663541666667,11.5
49,1,7.350625,7.310331997863248,6.26491452991453,3462.335671207265,1225.9774639423076,1213.1869097222223,1042.2889212072648,0.9573887019230769,0.891496688034188,0.7942963408119659,0.0986148504273504,2815.6746172542735,228.30585202991452,228.05644079803048,228.8358051142698,55325.131369505565,30756.927301666667,30756.928551666668,0.0,55325.131369505565,0.0,50.067114583333336,11.5
49,2,5.917392361111111,6.006267361111111,5.038027777777778,2890.408673611111,1041.1257916666666,1022.3726770833333,848.8300659722222,0.9672670138888888,0.89805,0.7981288194444445,0.07893055555555553,2237.53290625,228.0672222222222,227.74204861111107,228.50045138888888,55406.0153278389,30821.82021833333,30821.821051666662,0.0,55406.0153278389,0.0,50.07609722222222,11.5
49,3,4.198715277777778,4.168100694444445,3.0623055555555556,1982.3320381944443,741.5231319444446,718.8337673611112,512.9098611111111,0.9766100694444444,0.90305,0.7992399305555556,0.04789965277777777,1460.5480902777779,229.08909722222222,228.88427083333332,229.61465277777776,55463.1415778389,30865.42271833333,30865.423135,0.0,55463.1415778389,0.0,50.07134027777778,11.5
49,4,6.979010416666667,7.053065972222222,6.048444444444445,3377.691673611111,1198.9465694444445,1191.4850555555556,1003.8875625000001,0.9573413194444443,0.8908680555555556,0.7924888888888889,0.09259548611111107,2825.0963333333334,230.54229166666664,230.34607638888886,231.21552083333333,55522.677411172226,30912.025634999998,30912.033551666664,0.0,55522.677411172226,0.0,50.06605208333334,11.5
49,5,7.940180555555556,8.023666666666665,7.07976736111111,3862.847631944444,1355.5476145833334,1348.7558819444446,1177.0703125,0.9512402777777779,0.8862572916666668,0.7905593750000001,0.10848333333333328,3271.258371527778,230.38177083333332,230.1514236111111,231.04218749999998,55611.15449450557,30986.73896833333,30986.739801666667,0.0,55611.15449450556,0.0,50.06796180555556,11.5
49,6,7.693805555555556,7.830444444444445,6.774506944444444,3787.6976250000002,1333.2571180555556,1328.3912430555556,1128.3279965277777,0.9552833333333334,0.8887822916666667,0.7916020833333334,0.10450138888888884,3180.6177256944443,230.00729166666667,230.01902777777775,230.67701388888887,55703.5253278389,31064.836884999997,31064.837718333332,0.0,55703.5253278389,0.0,50.07717361111111,11.5
50,0,10.672010416666666,10.792190972222222,9.85317013888889,5216.156888888889,1802.0049791666668,1805.56515625,1660.032201388889,0.9398663194444444,0.8796354166666668,0.7896461805555556,0.15244062499999997,4356.317451388889,229.41645833333334,229.37788194444443,230.09298611111112,55811.200119505556,31154.846051666664,31154.846884999995,0.0,55811.200119505556,0.0,50.08609027777778,11.5
50,1,8.490444444444444,8.773041666666666,7.64059375,4184.780145833333,1466.0821701388888,1459.8432673611112,1272.898375,0.9483430555555556,0.8848739583333334,0.7904517361111112,0.11714340277777774,3570.534121527778,230.03920138888887,229.86986111111108,230.6899652777778,55923.516161172236,31249.069384999995,31249.069384999995,0.0,55923.516161172236,0.0,50.09138541666667,11.5
50,2,9.271621527777778,9.454447916666668,8.422277777777778,4589.518552083333,1594.2496979166665,1594.394607638889,1415.0743541666668,0.94635625,0.8827440972222224,0.7900482638888889,0.13036388888888886,3855.5978125,229.60607638888885,229.29625,230.22659722222224,56026.57241117223,31336.368551666663,31336.368968333332,0.0,56026.57241117223,0.0,50.08560763888889,11.5
50,3,9.705538194444445,9.915715277777778,8.809878472222222,4811.362444444444,1674.4824965277778,1666.9556909722223,1475.804385416667,0.9428642361111111,0.8807489583333333,0.7890111111111112,0.1370440972222222,4118.916270833333,229.7942361111111,229.5104513888889,230.26357638888888,56141.87449450556,31434.261468333334,31434.263551666663,0.0,56141.87449450556,0.0,50.08726736111111,11.5
50,4,8.997204861111111,9.061059027777778,8.106347222222222,4375.785944444445,1528.39446875,1523.0911805555554,1349.8649583333333,0.9461520833333333,0.8837989583333333,0.7890447916666666,0.1237145833333333,3746.1843819444443,230.66149305555555,230.37958333333333,231.2119097222222,56248.427411172226,31525.140635,31525.14146833333,0.0,56248.427411172226,0.0,50.082315972222226,11.5
50,5,7.7663263888888885,7.909388888888889,6.879927083333334,3801.6334062499996,1338.4229861111112,1329.8173680555556,1143.7319791666666,0.9536791666666667,0.8889180555555556,0.7908131944444445,0.10437743055555553,3227.6771631944443,231.13875,230.88631944444444,231.8657638888889,56350.75907783889,31612.82646833333,31612.82771833333,0.0,56350.75907783889,0.0,50.078270833333335,11.5
50,6,7.571184027777778,7.619458333333333,6.5449166666666665,3590.0172118055557,1264.91415625,1256.23715625,1072.4521875,0.9547645833333332,0.8895725694444444,0.7912996527777779,0.09796736111111108,3027.4052430555553,231.21184027777778,231.02072916666665,231.89739583333332,56434.7040778389,31684.024384999997,31684.028551666663,0.0,56434.7040778389,0.0,50.064822916666664,11.5
51,0,7.331579861111112,7.45678125,6.502635416666667,3632.6055624999995,1283.740579861111,1276.3974270833335,1084.05740625,0.9558895833333333,0.8890017361111111,0.7909163194444445,0.09958645833333331,3094.205895833333,231.10378472222223,230.88427083333332,231.8448611111111,56521.00324450556,31756.988134999996,31756.988551666665,0.0,56521.00324450556,0.0,50.07372222222222,11.5
51,1,6.778333333333333,6.846336805555556,5.8422326388888886,3264.3925729166663,1160.4743506944444,1151.3814861111111,971.9404340277778,0.95994375,0.8928534722222222,0.7944881944444445,0.09080763888888886,2658.5012013888886,229.59774305555553,229.42791666666665,230.3482986111111,56598.451161172234,31821.083551666667,31821.083968333332,0.0,56598.451161172234,0.0,50.069885416666665,11.5
51,2,8.261868055555555,8.534197916666667,7.427479166666667,4074.143503472222,1426.5521631944446,1425.1341249999998,1234.3365451388888,0.9487416666666667,0.884942361111111,0.7889913194444444,0.11271215277777774,3504.8516493055554,231.1184722222222,230.92947916666665,231.93427083333333,56690.60491117223,31898.74896833333,31898.763551666663,0.0,56690.60491117223,0.0,50.069027777777784,11.5
51,3,8.026677083333334,8.212371527777778,7.193284722222223,3936.610642361111,1381.071715277778,1379.632920138889,1170.4135590277776,0.9496857638888888,0.8865854166666667,0.7892159722222223,0.10641701388888887,3413.976059027778,232.54604166666664,232.40583333333333,233.49378472222222,56786.616994505566,31981.588968333333,31981.591051666663,0.0,56786.616994505566,0.0,50.07400694444444,11.5
51,4,7.398475694444445,7.463611111111111,6.483388888888889,3536.5939999999996,1247.1348194444445,1244.228625,1076.56784375,0.9561100694444445,0.8889166666666667,0.7914076388888889,0.09723611111111108,2994.0280451388885,231.48934027777776,231.26131944444444,232.37881944444442,56876.9840778389,32059.225218333333,32059.22646833333,0.0,56876.9840778389,0.0,50.07397916666667,11.5
51,5,7.6986388888888895,8.0014375,6.836309027777777,3748.5146840277775,1321.1863993055556,1313.5917430555555,1136.58778125,0.9546746527777779,0.8890850694444445,0.7907149305555556,0.1034645833333333,3163.550152777778,230.81090277777776,230.6495486111111,231.54885416666664,56965.32824450557,32133.963134999998,32133.963551666664,0.0,56965.32824450557,0.0,50.06964583333333,11.5
51,6,7.7238541666666665,7.675913194444444,6.700854166666667,3697.0987083333334,1305.9735590277778,1298.795048611111,1111.8386874999999,0.9544263888888889,0.8880805555555557,0.7908152777777778,0.10114930555555553,3165.608791666667,231.96,231.84624999999997,232.75729166666667,57052.5028278389,32208.210634999996,32208.21105166666,0.0,57052.5028278389,0.0,50.07342361111111,11.5
52,0,7.3239930555555555,7.525069444444444,6.421618055555555,3559.321288194444,1262.1662118055556,1250.512361111111,1071.3837881944444,0.9562520833333333,0.8903326388888889,0.7911895833333333,0.09614340277777776,3035.1573125,232.26368055555554,232.14121527777777,232.94375,57139.62449450556,32282.261468333334,32282.266051666666,0.0,57139.62449450556,0.0,50.080104166666665,11.5
52,1,7.743513888888889,7.9332013888888895,6.960395833333333,3735.7897187500002,1320.6656944444444,1308.7399305555555,1156.238263888889,0.9521052083333333,0.8887812500000001,0.7909479166666666,0.10577638888888885,3169.461965277778,231.9020138888889,231.70753472222222,232.53732638888889,57227.53366117223,32357.548968333333,32357.55021833333,0.0,57227.53366117223,0.0,50.07983333333333,11.5
