week,weekday,I1,I2,I3,P,P1,P2,P3,PF,PF1,PF2,PF3,Q,U1,U2,U3,W,WQ,WQ_in,WQ_out,W_in,W_out,f,hour
48,4,0.9776664444210502,0.657757365169874,0.4570468492859797,214.85373194062612,216.11105241602462,82.03827891479709,-83.3387888311894,0.9991891304347825,0.9567481408885721,0.552538135401464,-0.7283772785640746,-0.9462923412415573,230.57469730396315,230.29415501363292,231.01496710563532,186107.7133815062,120338.99206776678,120384.07640214829,45.08389959891297,186107.7433815062,0.03,50.04533682641505,12.0
48,5,0.8764332291162771,0.6023497185935155,0.3690402494034508,206.45466934198544,192.38920525956283,79.65617241575592,-65.61104449942431,0.997621909530073,0.9516324954561463,0.6039292119170073,-0.6133431108590566,2.7597952527322405,229.4012848715877,229.21887663198936,229.81450804659232,186112.6912316731,120339.01112573779,120384.15103982946,45.13991409166659,186112.72123167312,0.03,50.04336933841018,11.5
48,6,0.9232884221311476,0.6228434084699453,0.40511099726775956,209.1871007513661,203.4036096880692,77.34702003642987,-71.56128580373407,0.9980895833333334,0.9540338627049181,0.5633222962204006,-0.6435359858834244,0.29663439207650283,229.8717013601889,229.7786133879781,230.43742938842203,186117.67838675287,120339.05081323779,120384.25409538501,45.20328214722215,186117.7083867529,0.03,50.04080219717668,11.5
49,0,1.0293575250455373,0.6859726025480559,0.5008751574277309,216.15104622040073,226.4009537226776,80.31122074225866,-90.56869006147541,0.9997336805555556,0.9586200393477062,0.514179553734062,-0.7730295878870673,-3.1798305441712205,229.342114640255,229.2370070582878,230.13773622495447,186122.76311580572,120339.00404240446,120384.29812316278,45.29408075833326,186122.79311580572,0.03,50.021305669398906,11.5
49,1,0.9725882372532709,0.6618833988021666,0.4560279603886825,211.3127601320583,212.54843806921676,80.70153967440801,-81.97103265660844,0.999054599378277,0.9553685393897996,0.549885089295281,-0.7228854332192042,-1.9589153574681237,228.27793005043546,228.03623575523105,228.83400925730112,186127.89165747238,120338.93904240445,120384.32270649611,45.383664091666596,186127.92165747238,0.03,50.03734723044025,11.5
49,2,0.9501417082367795,0.6534413749789533,0.43580498633879783,209.7922206284153,207.1065071152095,80.78136617714026,-78.114420821949,0.9987180184847163,0.9537995161657559,0.5617258367486339,-0.6999781913448441,-0.9869536088342442,227.98624886156645,227.66371527777775,228.43559483151182,186132.9158588613,120338.92480629333,120384.39284538501,45.46803909166659,186132.9458588613,0.03,50.040259987601594,11.5
49,3,0.975923621953335,0.6666039281377396,0.45790624999999996,212.26837850203833,214.1159960263249,80.85440763780467,-82.66949407743516,0.999196875,0.9560833810391186,0.5406909895697806,-0.7237316668835111,-3.5037234094457457,229.01699658756945,228.81102351869708,229.5744650175644,186137.9734431867,120338.86945907112,120384.44520649612,45.575747424999925,186138.00344318667,0.03,50.03756238615665,11.5
49,4,0.9805285393406055,0.657120876439992,0.4559361673749796,214.6531922244991,216.83377470400728,80.30015875455373,-82.49471795309654,0.9991349389550903,0.957008307072829,0.5424834868783579,-0.7170929815573771,-1.3287159608378871,230.49220173041894,230.3002154557178,231.1929709235176,186143.1167177842,120338.80404240446,120384.48520649613,45.681164091666595,186143.1467177842,0.03,50.039781733152324,11.5
49,5,0.6821304186116398,0.5320063752276867,0.201544341985428,194.23066211293258,147.50784266848817,80.13786105418943,-33.41729508196721,0.9962930555555555,0.9231412739071039,0.6813316798304022,-0.2669915869763206,8.789839936247722,230.35891905737705,230.12165755919852,231.02561758583215,186148.04542853343,120338.87737573778,120384.61895649612,45.741580758333264,186148.0754285334,0.03,50.04671214708561,11.5
49,6,0.5539201388888889,0.49042013888888886,0.09090624999999997,185.90057638888888,116.83295138888889,82.49252083333333,-13.391649305555555,0.99493125,0.9073079861111112,0.7462975694444444,-0.07999583333333331,14.066281250000001,230.0155208333333,230.0180902777778,230.69822916666666,186152.61044219462,120339.15772296001,120384.92347038501,45.765747424999915,186152.64044219462,0.03,50.05594444444444,11.5
