epoch,train_loss,val_loss
1,0.027159559117773405,0.006978971417993307
2,0.00781130870947471,0.003659101203083992
3,0.003493791573251096,0.002309175208210945
4,0.002034019120933058,0.0017964040162041783
5,0.0016432546965706235,0.0015203579096123576
6,0.0014893773826770485,0.0014848270220682025
7,0.0014560089863012904,0.0013067929539829493
8,0.0013655646063853056,0.0013622696278616786
9,0.0013103303495042313,0.0013508549891412258
10,0.0012716420630637844,0.0013332285452634096
