meter_urn,feature,ts,observed,trend,seasonal,residual,upper,lower,is_anomaly
H1.Z20,P,2018-01-01 12:00:00+00:00,-189169.0908286621,-97529.9666870684,-83458.65541570769,-8180.468725886007,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 13:00:00+00:00,-188919.98174193548,-97499.01522317933,-83546.38506817904,-7874.581450577112,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 14:00:00+00:00,-188927.55144623652,-97468.85117968013,-82940.86891334287,-8517.831353213522,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 15:00:00+00:00,-188974.5928213467,-97439.46142146438,-83521.87518751023,-8013.2562123721,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 16:00:00+00:00,-188934.56958064515,-97410.83234095344,-84173.12131870048,-7350.615920991244,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 17:00:00+00:00,-188622.26265300543,-97382.94986386123,-81157.63922925976,-10081.673559884439,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 18:00:00+00:00,-189152.2259139785,-97355.79944751046,-81404.37546482457,-10392.051001643471,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 19:00:00+00:00,-188902.00261105236,-97329.36602653173,-30066.510370643435,-61506.1262138772,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 20:00:00+00:00,-119554.80960382514,-97303.6337486319,23598.741112241907,-45849.91696743516,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 21:00:00+00:00,-100436.73320967742,-97278.58507398154,-9827.708566740974,6669.560431045087,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 22:00:00+00:00,-81905.7180227393,-97254.20106618744,58987.25688020617,-43638.77383675802,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-01 23:00:00+00:00,-131401.84276775958,-97230.46221041937,-24533.53995961442,-9637.840597725779,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 00:00:00+00:00,-38404.93133774017,-97207.3478770824,73696.15664677098,-14893.740107428748,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 01:00:00+00:00,-93210.19802459017,-97184.8366875579,-409.1303094919907,4383.768972459715,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 02:00:00+00:00,-129591.46702185793,-97162.90665985867,12082.598109164315,-44511.15847116358,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 03:00:00+00:00,-33754.509014630705,-97141.53531272929,56561.39861891794,6825.627679180645,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 04:00:00+00:00,-188832.06914754095,-97120.69909377713,-6196.744525889076,-85514.62552787474,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 05:00:00+00:00,-188826.34246174863,-97100.37366664039,-82723.57814891824,-9002.390646190004,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 06:00:00+00:00,-188663.00533333333,-97080.53281980658,-82772.46387512612,-8810.008638400628,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 07:00:00+00:00,-188530.67815573773,-97061.14941164647,-82385.02797061355,-9084.500773477703,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 08:00:00+00:00,-188350.5973333333,-97042.19571230446,-82485.66047516678,-8822.741145862077,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 09:00:00+00:00,-188459.6905,-97023.64339907568,-90640.1641137003,-795.8829872240167,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 10:00:00+00:00,-188374.18803404795,-97005.4635932001,-93855.46166424187,2486.7372233940114,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 11:00:00+00:00,-188454.608226776,-96987.62701478321,-93934.35766053754,2467.3764485447464,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 12:00:00+00:00,-188676.352636612,-96970.10407529339,-42032.47682305924,-49673.77173825937,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 13:00:00+00:00,-188249.07390163932,-96952.8646678849,-77466.46594676134,-13829.743286993078,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 14:00:00+00:00,-188479.08225683065,-96935.87741878253,-45867.98530655174,-45675.219531496376,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 15:00:00+00:00,-188150.3967540984,-96919.1099345796,-80886.36643559243,-10344.920383926365,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 16:00:00+00:00,-188100.59217213115,-96902.52855602955,-91229.92177712686,31.858161025258596,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 17:00:00+00:00,-188655.38186885245,-96886.09885921754,-91048.19012013408,-721.0928895008255,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 18:00:00+00:00,-188228.1716666667,-96869.78597624558,-90987.60726622402,-370.77842419709486,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 19:00:00+00:00,-188929.2936065574,-96853.55462792609,-30433.264356439005,-61642.4746221923,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 20:00:00+00:00,-188838.89866666668,-96837.36887064645,2211.552642936044,-94213.08243895626,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 21:00:00+00:00,-32743.2661284153,-96821.19093134243,36530.83802427747,27547.086778649653,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 22:00:00+00:00,-96537.63422131148,-96804.98089122995,19222.65185510479,-18955.305185186327,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-02 23:00:00+00:00,-102090.9465,-96788.69836061836,42533.890641654194,-47836.13878103583,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 00:00:00+00:00,-46126.84183060109,-96772.30209560826,35976.66673575625,14668.793529250921,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 01:00:00+00:00,-128039.88716666668,-96755.74957490062,31421.982964222807,-62706.12055598888,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 02:00:00+00:00,-80170.3512704918,-96738.9975786233,31768.566939084874,-15199.920630953377,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 03:00:00+00:00,-35087.903000000006,-96722.00136185235,32495.436894732924,29138.661467119426,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 04:00:00+00:00,-113716.50016666666,-96704.71527212934,-24924.72865979906,7912.943765261734,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 05:00:00+00:00,87.2235,-96687.09357151689,27975.61746238422,68798.69960913267,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 06:00:00+00:00,86.3215,-96669.09052048676,-16456.80646768863,113212.2184881754,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-03 07:00:00+00:00,-55393.4375,-96650.66146401863,18864.148666636636,22393.07529738199,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 08:00:00+00:00,1673.6683333333335,-96631.76346072438,43611.996085782324,54693.43570827539,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 09:00:00+00:00,446.36733333333336,-96612.35416019289,54593.19811969034,42465.52337383588,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 10:00:00+00:00,85.65179166666667,-96592.3919221077,41830.661644954605,54847.38206881975,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 11:00:00+00:00,84.704,-96571.8358186111,44435.29034800728,52221.24947060382,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 12:00:00+00:00,85.758,-96550.6457933622,42085.86755245802,54550.536240904185,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 13:00:00+00:00,85.18366666666665,-96528.78270254677,42893.22755920551,53720.738810007926,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 14:00:00+00:00,84.36891666666666,-96506.20836386987,29846.14321990146,66744.43406063507,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 15:00:00+00:00,83.756,-96482.88563214216,-16123.730827001584,112690.37245914375,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-03 16:00:00+00:00,85.28433333333334,-96458.77881997036,-12059.763606985356,108603.82676028906,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 17:00:00+00:00,85.06466666666667,-96433.85451836186,41935.23605473567,54583.68313029285,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 18:00:00+00:00,84.24766666666666,-96408.08157001255,-5157.804428413989,101650.1336650932,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 19:00:00+00:00,84.35816666666666,-96381.4304396993,40939.271534975516,55526.517071390444,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 20:00:00+00:00,84.35933333333334,-96353.87362312716,50640.82575216134,45797.407204299154,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 21:00:00+00:00,83.6685,-96325.3851210748,4195.907728901191,92213.1458921736,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 22:00:00+00:00,226.076,-96295.94033246215,29336.83109229015,67185.185240172,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-03 23:00:00+00:00,321.56,-96265.51671757804,-4098.214287750509,100685.29100532854,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 00:00:00+00:00,84.80833333333334,-96234.09379158748,33490.95294590776,62827.949179013056,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 01:00:00+00:00,83.82266666666666,-96201.65349247845,5159.580774920714,91125.89538422441,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 02:00:00+00:00,83.96633333333332,-96168.1799079656,13993.290011129957,82258.85623016898,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 03:00:00+00:00,83.36416666666668,-96133.65963325418,31641.193577752514,64575.83022216833,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 04:00:00+00:00,83.37100000000001,-96098.08177224714,-7947.280223457048,104128.7329957042,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 05:00:00+00:00,85.86133333333333,-96061.43787574378,-15643.60970257359,111790.90891165071,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-04 06:00:00+00:00,85.01716666666667,-96023.72266255475,-15270.970275517653,111379.71010473906,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-04 07:00:00+00:00,85.34083333333334,-95984.93445319371,-15246.465900823001,111316.74118735004,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-04 08:00:00+00:00,85.93233333333333,-95945.07536012081,-14539.731408584232,110570.73910203838,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 09:00:00+00:00,135.41066666666669,-95904.15146024845,-15085.241859810529,111124.80398672564,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-04 10:00:00+00:00,470.60263440860217,-95862.17297577765,-15010.844548251887,111343.62015843813,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-04 11:00:00+00:00,-84005.80783333333,-95819.1544866837,-35537.70882040601,47351.055473756394,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 12:00:00+00:00,-188397.05616666665,-95775.11488369002,-20829.577242426698,-71792.36404054993,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 13:00:00+00:00,-188315.02,-95730.07596679078,-37000.87869790423,-55584.06533530497,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 14:00:00+00:00,-168841.58883333334,-95684.06029839555,-80176.29100063391,7018.7624656961125,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 15:00:00+00:00,1725.7324999999998,-95637.09126183754,985.038907117238,96377.7848547203,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 16:00:00+00:00,85.62316666666668,-95589.19467120989,17906.512103966536,77768.30573391002,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 17:00:00+00:00,85.40716666666667,-95540.4007000815,-14750.557595685697,110376.36546243387,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 18:00:00+00:00,85.16466666666666,-95490.74434656279,18737.36150610053,76838.54750712893,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 19:00:00+00:00,-62965.08183333334,-95440.26607403265,6215.259527784536,26259.924712914784,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 20:00:00+00:00,-31875.38366666667,-95389.01143918706,48521.92515852408,14991.702613996313,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 21:00:00+00:00,-188647.8645,-95337.03024694193,-22567.003716715688,-70743.83053634237,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 22:00:00+00:00,-157092.93834408603,-95284.37594967007,46957.30037673084,-108765.86277114679,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-04 23:00:00+00:00,-149832.2451666667,-95231.1039905084,-32810.460268782335,-21790.68090737595,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 00:00:00+00:00,-142865.9035,-95177.27116977009,17188.54540662956,-64877.17773685946,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 01:00:00+00:00,-78714.77936021505,-95122.93700256957,69574.52264262807,-53166.36500027355,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 02:00:00+00:00,-188734.4925806452,-95068.16351184648,25922.092434075897,-119588.42150287461,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-05 03:00:00+00:00,-189035.4465,-95013.01505753801,34747.824604402704,-128770.25604686468,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-05 04:00:00+00:00,-188449.1339892473,-94957.55713086788,23191.409574591762,-116682.98643297117,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-05 05:00:00+00:00,-188578.4783494624,-94901.85592270365,-845.9686038154405,-92830.65382294332,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 06:00:00+00:00,-188423.46559016395,-94845.97866093132,-12923.668368762315,-80653.81856047033,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 07:00:00+00:00,-187931.61966666667,-94789.99428759416,-53292.638328842535,-39848.987050229975,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 08:00:00+00:00,-31762.31483333333,-94733.9741761177,-25657.14847974437,88628.80782252873,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 09:00:00+00:00,-186373.41866666664,-94677.99397257733,-84976.75437839133,-6718.670315697978,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 10:00:00+00:00,-30842.66020967742,-94622.13650792956,-18232.667407217403,82012.14370546956,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 11:00:00+00:00,-188309.2470752688,-94566.49149615775,-44152.32401669155,-49590.431562419486,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 12:00:00+00:00,-34201.13939247312,-94511.15688633578,-26153.748023359683,86463.76551722235,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 13:00:00+00:00,-183295.0968114754,-94456.23785139623,-83404.00100105113,-5434.857959028042,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 14:00:00+00:00,-130109.86884946236,-94401.84938146804,-65649.32721968902,29941.307751694694,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 15:00:00+00:00,-91546.53971505376,-94348.11604476899,-49252.28092887662,52053.85725859185,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 16:00:00+00:00,-188664.8654086021,-94295.17338163372,-85220.75594588788,-9148.936081080508,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 17:00:00+00:00,-161756.8444782302,-94243.16941638573,-74933.73515716715,7420.060095322682,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 18:00:00+00:00,-59552.170155913984,-94192.26462665231,6699.448423553991,27940.64604718433,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 19:00:00+00:00,-53637.21651286797,-94142.63343048446,101.12928140230485,40404.28763621419,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 20:00:00+00:00,-163433.95928785476,-94094.46643547107,10808.539163856627,-80148.03201624031,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 21:00:00+00:00,-188726.3660903402,-94047.97186865855,-24637.89757362194,-70040.49664805969,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 22:00:00+00:00,-62219.75043169399,-94003.3743164646,80993.51425718851,-49209.89037241791,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-05 23:00:00+00:00,-157629.52637978143,-93960.91612950516,-9951.889063886118,-53716.72118639016,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 00:00:00+00:00,-188880.94824775253,-93920.8600683681,9626.852046918146,-104586.94022630258,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 01:00:00+00:00,-182368.15919495857,-93883.49124004065,-31915.767438205556,-56568.90051671238,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 02:00:00+00:00,-38052.1124726776,-93849.11836929478,58079.49726191298,-2282.491365295791,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 03:00:00+00:00,-188964.70364754097,-93818.07790599126,15588.367905856165,-110734.99364740588,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 04:00:00+00:00,-188926.68146721311,-93790.73824482973,-22114.12096642132,-73021.82225596206,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 05:00:00+00:00,-158337.27964754097,-93767.50023922797,34467.57432930063,-99037.35373761364,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 06:00:00+00:00,-59888.473270491806,-93748.8004553277,94.1293887592957,33766.197796076594,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 07:00:00+00:00,-34913.045333333335,-93735.11489647905,89564.12839219271,-30742.058829047004,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 08:00:00+00:00,-72756.75866666666,-93726.96598259706,45241.57125327791,-24271.363937347516,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 09:00:00+00:00,-46058.648,-93724.92475609215,55363.3993900808,-7697.122633988649,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 10:00:00+00:00,-30383.8165625,-93729.61326715448,68484.3831780368,-5138.5864733823255,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 11:00:00+00:00,-129588.1588579235,-93741.70690445583,43574.15190268328,-79420.60385615095,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 12:00:00+00:00,-100741.43048087432,-93761.93418806666,21346.467930562965,-28325.964223370625,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 13:00:00+00:00,-129399.2741748634,-93791.07243491552,23372.73192362314,-58980.93366357102,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 14:00:00+00:00,-83176.72200546447,-93829.94362755587,65114.33762443989,-54461.1160023485,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 15:00:00+00:00,-188859.93146174864,-93879.4047401074,-34913.14413635006,-60067.38258529118,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 16:00:00+00:00,-61452.71216666666,-93940.33335711893,54563.011393970264,-22075.390203517993,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 17:00:00+00:00,-159978.6365,-94013.60722148215,1401.0927769094046,-67366.12205542726,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 18:00:00+00:00,-189028.61868032787,-94100.07684145436,-5596.751526226795,-89331.79031264673,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 19:00:00+00:00,-163754.18333333332,-94200.5258255961,45158.381898580796,-114712.03940631801,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-06 20:00:00+00:00,-56133.23528688525,-94315.62033232625,38311.21498314423,-128.8299377032381,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 21:00:00+00:00,-77710.31416666666,-94445.84837203044,33427.28820936923,-16691.75400400546,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 22:00:00+00:00,-80252.49989071039,-94591.45227592067,35440.54118346971,-21101.58879825943,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-06 23:00:00+00:00,-73271.50183333334,-94746.42350790708,44807.38780800762,-23332.46613343389,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 00:00:00+00:00,-46314.95497814207,-94907.35234534607,74846.1023146784,-26253.704947474413,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 01:00:00+00:00,-34829.838,-95073.94575515852,34222.741458540266,26021.366296618246,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 02:00:00+00:00,-79793.32083333333,-95245.90184618586,50714.943236468054,-35262.36222361552,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 03:00:00+00:00,-73788.72666666665,-95422.89444466404,38701.0743849044,-17066.906606907025,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 04:00:00+00:00,-68428.567,-95604.58916473093,42090.2827520765,-14914.260587345561,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 05:00:00+00:00,-58865.07316666667,-95790.65131443915,79833.61369890856,-42908.03555113608,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 06:00:00+00:00,-12446.458833333334,-95980.75850227811,46906.209250304324,36628.09041864045,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 07:00:00+00:00,-77016.546,-96174.58295534636,31957.47835729634,-12799.441401949982,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 08:00:00+00:00,-87054.15016666666,-96371.77663319251,61129.740905855644,-51812.11443932979,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 09:00:00+00:00,-75665.68666666668,-96571.9850974475,57072.074272902086,-36165.77584212125,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 10:00:00+00:00,-40903.43346825396,-96774.84649691418,81286.13982341431,-25414.726794754097,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 11:00:00+00:00,-34605.03233333333,-96979.98805833879,45883.97075871661,16490.984966288845,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 12:00:00+00:00,-65114.80333333334,-97187.02766180027,51198.519171584725,-19126.294843117794,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 13:00:00+00:00,-76461.318,-97395.58316379,68002.12053588202,-47067.85537209202,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 14:00:00+00:00,-93438.21466666668,-97605.27435277475,41497.037689601086,-37329.978003493015,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 15:00:00+00:00,-49974.71316666667,-97815.71608829625,45771.79273019257,2069.210191437014,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 16:00:00+00:00,-35530.647333333334,-98026.511074379,73783.25758241105,-11287.393841365381,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 17:00:00+00:00,-61075.5425,-98237.24700629716,28027.626058409467,9134.078447887689,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 18:00:00+00:00,-79060.5895,-98447.50693948653,43540.675529669505,-24153.75809018298,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 19:00:00+00:00,-76550.7185,-98656.87700230414,37877.41124045201,-15771.252738147872,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 20:00:00+00:00,-60134.3525,-98864.95497682365,17038.342145220944,21692.26033160271,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 21:00:00+00:00,-30835.9935,-99071.33183797782,89836.2337867856,-21600.895448807772,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 22:00:00+00:00,-52351.484,-99275.59104519509,22849.041227275226,24075.065817919865,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-07 23:00:00+00:00,-78714.5195,-99477.31022612921,33125.586269041974,-12362.795542912761,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-08 00:00:00+00:00,-119267.5645,-99676.07177992284,9170.733172266342,-28762.225892343486,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-08 01:00:00+00:00,-35669.56483333334,-99871.46485661414,-17384.71113214968,81586.61115543048,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-08 02:00:00+00:00,-88154.57116666668,-100063.08983045742,13811.015962397836,-1902.4972986070934,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-08 03:00:00+00:00,-124912.74566666668,-100250.55308655089,-54305.5337466877,29643.341166571903,110767.4877154611,-110761.67896921346,False
H1.Z20,P,2018-01-08 04:00:00+00:00,1515.3115,-100433.48418419951,-28209.492123628883,130158.2878078284,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-08 05:00:00+00:00,91.151,-100611.53020928235,-29582.99095476066,130285.67216404302,110767.4877154611,-110761.67896921346,True
H1.Z20,P,2018-01-08 06:00:00+00:00,89.27916666666667,-100784.36232163539,-29087.014036958277,129960.65552526033,110767.4877154611,-110761.67896921346,True
